s,m
Time,"x"
 0.000E+00, 6.905E+02
 1.118E+00, 8.745E+02
 2.012E+00, 6.905E+02
 3.130E+00, 6.905E+02
 4.033E+00, 6.905E+02
 5.052E+00, 6.905E+02
 6.030E+00, 6.905E+02
 7.020E+00, 6.905E+02
 8.023E+00, 6.905E+02
 9.033E+00, 6.905E+02
 1.006E+01, 6.905E+02
 1.106E+01, 6.905E+02
 1.201E+01, 6.905E+02
 1.302E+01, 6.907E+02
 1.407E+01, 6.906E+02
 1.503E+01, 6.905E+02
 1.606E+01, 6.908E+02
 1.705E+01, 6.944E+02
 1.804E+01, 6.905E+02
 1.904E+01, 6.912E+02
 2.001E+01, 6.905E+02
 2.106E+01, 6.913E+02
 2.204E+01, 6.905E+02
 2.302E+01, 6.907E+02
 2.403E+01, 6.906E+02
 2.503E+01, 6.905E+02
 2.601E+01, 6.905E+02
 2.700E+01, 6.905E+02
 2.803E+01, 6.905E+02
 2.901E+01, 6.905E+02
 3.002E+01, 6.907E+02
 3.101E+01, 6.910E+02
 3.201E+01, 6.907E+02
 3.302E+01, 6.913E+02
 3.401E+01, 6.907E+02
 3.503E+01, 6.912E+02
 3.603E+01, 6.917E+02
 3.702E+01, 6.922E+02
 3.803E+01, 6.915E+02
 3.901E+01, 6.914E+02
 4.002E+01, 6.919E+02
 4.102E+01, 6.930E+02
 4.202E+01, 6.916E+02
 4.301E+01, 6.931E+02
 4.400E+01, 6.938E+02
 4.503E+01, 6.945E+02
 4.602E+01, 6.960E+02
 4.700E+01, 6.951E+02
 4.801E+01, 6.965E+02
 4.901E+01, 6.964E+02
 5.000E+01, 6.964E+02
 5.101E+01, 6.969E+02
 5.203E+01, 6.971E+02
 5.303E+01, 6.966E+02
 5.401E+01, 6.974E+02
 5.501E+01, 6.983E+02
 5.601E+01, 6.990E+02
 5.702E+01, 6.985E+02
 5.803E+01, 6.990E+02
 5.903E+01, 6.999E+02
 6.003E+01, 7.003E+02
 6.101E+01, 7.006E+02
 6.203E+01, 7.016E+02
 6.301E+01, 7.029E+02
 6.401E+01, 7.022E+02
 6.501E+01, 7.031E+02
 6.601E+01, 7.040E+02
 6.701E+01, 7.037E+02
 6.803E+01, 7.047E+02
 6.903E+01, 7.051E+02
 7.002E+01, 7.062E+02
 7.103E+01, 7.068E+02
 7.202E+01, 7.071E+02
 7.303E+01, 7.064E+02
 7.402E+01, 7.088E+02
 7.502E+01, 7.081E+02
 7.604E+01, 7.087E+02
 7.703E+01, 7.071E+02
 7.802E+01, 7.095E+02
 7.902E+01, 7.095E+02
 8.003E+01, 7.098E+02
 8.100E+01, 7.105E+02
 8.203E+01, 7.109E+02
 8.301E+01, 7.112E+02
 8.401E+01, 7.117E+02
 8.502E+01, 7.113E+02
 8.602E+01, 7.110E+02
 8.702E+01, 7.130E+02
 8.804E+01, 7.130E+02
 8.902E+01, 7.136E+02
 9.003E+01, 7.149E+02
 9.102E+01, 7.143E+02
 9.203E+01, 7.147E+02
 9.303E+01, 7.153E+02
 9.402E+01, 7.169E+02
 9.503E+01, 7.155E+02
 9.603E+01, 7.169E+02
 9.701E+01, 7.193E+02
 9.802E+01, 7.190E+02
 9.901E+01, 7.199E+02
 1.000E+02, 7.199E+02
 1.010E+02, 7.205E+02
 1.020E+02, 7.193E+02
 1.030E+02, 7.203E+02
 1.040E+02, 7.197E+02
 1.050E+02, 7.195E+02
 1.060E+02, 7.205E+02
 1.070E+02, 7.216E+02
 1.080E+02, 7.222E+02
 1.090E+02, 7.233E+02
 1.100E+02, 7.228E+02
 1.110E+02, 7.242E+02
 1.120E+02, 7.234E+02
 1.130E+02, 7.235E+02
 1.140E+02, 7.242E+02
 1.150E+02, 7.246E+02
 1.160E+02, 7.257E+02
 1.170E+02, 7.270E+02
 1.180E+02, 7.252E+02
 1.190E+02, 7.264E+02
 1.200E+02, 7.275E+02
 1.210E+02, 7.285E+02
 1.220E+02, 7.288E+02
 1.230E+02, 7.300E+02
 1.240E+02, 7.309E+02
 1.250E+02, 7.310E+02
 1.260E+02, 7.314E+02
 1.270E+02, 7.307E+02
 1.280E+02, 7.333E+02
 1.290E+02, 7.327E+02
 1.300E+02, 7.331E+02
 1.310E+02, 7.340E+02
 1.320E+02, 7.333E+02
 1.330E+02, 7.342E+02
 1.340E+02, 7.346E+02
 1.350E+02, 7.341E+02
 1.360E+02, 7.339E+02
 1.370E+02, 7.344E+02
 1.380E+02, 7.352E+02
 1.390E+02, 7.345E+02
 1.400E+02, 7.352E+02
 1.410E+02, 7.358E+02
 1.420E+02, 7.383E+02
 1.430E+02, 7.379E+02
 1.440E+02, 7.393E+02
 1.450E+02, 7.379E+02
 1.460E+02, 7.377E+02
 1.470E+02, 7.398E+02
 1.480E+02, 7.403E+02
 1.490E+02, 7.403E+02
 1.500E+02, 7.410E+02
 1.510E+02, 7.406E+02
 1.520E+02, 7.410E+02
 1.530E+02, 7.412E+02
 1.540E+02, 7.414E+02
 1.550E+02, 7.424E+02
 1.560E+02, 7.428E+02
 1.570E+02, 7.428E+02
 1.580E+02, 7.429E+02
 1.590E+02, 7.439E+02
 1.600E+02, 7.437E+02
 1.610E+02, 7.439E+02
 1.620E+02, 7.427E+02
 1.630E+02, 7.438E+02
 1.640E+02, 7.443E+02
 1.650E+02, 7.453E+02
 1.660E+02, 7.454E+02
 1.670E+02, 7.451E+02
 1.680E+02, 7.446E+02
 1.690E+02, 7.453E+02
 1.700E+02, 7.452E+02
 1.710E+02, 7.448E+02
 1.720E+02, 7.455E+02
 1.730E+02, 7.455E+02
