s,m,m/s
 4.601E+01, 7.388E+02, 1.618E+01
 4.700E+01, 7.345E+02, 1.619E+01
 4.801E+01, 7.387E+02, 1.619E+01
 4.901E+01, 7.454E+02, 1.620E+01
 5.002E+01, 7.445E+02, 1.621E+01
 5.101E+01, 7.439E+02, 1.622E+01
 5.201E+01, 7.483E+02, 1.619E+01
 5.301E+01, 7.473E+02, 1.618E+01
 5.402E+01, 7.551E+02, 1.618E+01
 5.500E+01, 7.543E+02, 1.620E+01
 5.602E+01, 7.527E+02, 1.620E+01
 5.701E+01, 7.539E+02, 1.620E+01
 5.801E+01, 7.572E+02, 1.621E+01
 5.901E+01, 7.582E+02, 1.619E+01
 6.001E+01, 7.616E+02, 1.620E+01
 6.102E+01, 7.576E+02, 1.621E+01
 6.201E+01, 7.623E+02, 1.619E+01
 6.300E+01, 7.604E+02, 1.621E+01
 6.400E+01, 7.642E+02, 1.619E+01
 6.501E+01, 7.668E+02, 1.616E+01
 6.601E+01, 7.698E+02, 1.622E+01
 6.700E+01, 7.729E+02, 1.620E+01
 6.802E+01, 7.801E+02, 1.621E+01
 6.901E+01, 7.855E+02, 1.621E+01
 7.002E+01, 7.822E+02, 1.620E+01
 7.101E+01, 7.794E+02, 1.620E+01
 7.201E+01, 7.844E+02, 1.619E+01
 7.301E+01, 7.874E+02, 1.619E+01
 7.401E+01, 7.845E+02, 1.621E+01
 7.501E+01, 7.838E+02, 1.618E+01
 7.601E+01, 7.823E+02, 1.622E+01
 7.701E+01, 7.894E+02, 1.619E+01
 7.802E+01, 7.887E+02, 1.618E+01
 7.902E+01, 7.934E+02, 1.622E+01
 8.002E+01, 7.916E+02, 1.621E+01
 8.100E+01, 7.892E+02, 1.620E+01
 8.202E+01, 7.955E+02, 1.620E+01
 8.302E+01, 7.953E+02, 1.617E+01
 8.402E+01, 7.892E+02, 1.620E+01
 8.501E+01, 7.929E+02, 1.621E+01
 8.601E+01, 7.885E+02, 1.618E+01
 8.702E+01, 7.955E+02, 1.621E+01
 8.802E+01, 8.003E+02, 1.620E+01
 8.901E+01, 8.034E+02, 1.620E+01
 9.002E+01, 8.107E+02, 1.620E+01
 9.101E+01, 8.117E+02, 1.620E+01
 9.202E+01, 8.125E+02, 1.621E+01
 9.301E+01, 8.068E+02, 1.619E+01
 9.401E+01, 8.094E+02, 1.618E+01
 9.501E+01, 8.137E+02, 1.618E+01
 9.602E+01, 8.133E+02, 1.619E+01
 9.700E+01, 8.094E+02, 1.622E+01
 9.800E+01, 8.052E+02, 1.621E+01
 9.902E+01, 8.054E+02, 1.621E+01
 1.000E+02, 8.085E+02, 1.620E+01
 1.010E+02, 8.158E+02, 1.619E+01
 1.020E+02, 8.166E+02, 1.618E+01
 1.030E+02, 8.249E+02, 1.622E+01
 1.040E+02, 8.301E+02, 1.619E+01
 1.050E+02, 8.272E+02, 1.620E+01
 1.060E+02, 8.315E+02, 1.620E+01
 1.070E+02, 8.320E+02, 1.620E+01
 1.080E+02, 8.341E+02, 1.618E+01
 1.090E+02, 8.348E+02, 1.621E+01
 1.100E+02, 8.372E+02, 1.620E+01
 1.110E+02, 8.355E+02, 1.621E+01
 1.120E+02, 8.367E+02, 1.619E+01
 1.130E+02, 8.279E+02, 1.617E+01
 1.140E+02, 8.319E+02, 1.619E+01
 1.150E+02, 8.421E+02, 1.620E+01
 1.160E+02, 8.522E+02, 1.619E+01
 1.170E+02, 8.592E+02, 1.620E+01
 1.180E+02, 8.532E+02, 1.620E+01
 1.190E+02, 8.493E+02, 1.619E+01
 1.200E+02, 8.542E+02, 1.619E+01
 1.210E+02, 8.553E+02, 1.620E+01
 1.220E+02, 8.625E+02, 1.621E+01
 1.230E+02, 8.597E+02, 1.619E+01
 1.240E+02, 8.607E+02, 1.619E+01
 1.250E+02, 8.678E+02, 1.619E+01
 1.260E+02, 8.755E+02, 1.619E+01
 1.270E+02, 8.647E+02, 1.620E+01
 1.280E+02, 8.684E+02, 1.621E+01
 1.290E+02, 8.722E+02, 1.621E+01
 1.300E+02, 8.738E+02, 1.621E+01
 1.310E+02, 8.734E+02, 1.618E+01
 1.320E+02, 8.806E+02, 1.620E+01
 1.330E+02, 8.819E+02, 1.619E+01
 1.340E+02, 8.858E+02, 1.619E+01
 1.350E+02, 8.911E+02, 1.620E+01
 1.360E+02, 8.715E+02, 1.619E+01
 1.370E+02, 8.776E+02, 1.618E+01
 1.380E+02, 8.778E+02, 1.622E+01
 1.390E+02, 9.075E+02, 1.621E+01
 1.400E+02, 9.036E+02, 1.622E+01
 1.410E+02, 8.941E+02, 1.619E+01
 1.420E+02, 9.054E+02, 1.616E+01
 1.430E+02, 9.086E+02, 1.619E+01
 1.440E+02, 9.086E+02, 1.620E+01
 1.450E+02, 9.119E+02, 1.621E+01
 1.460E+02, 9.183E+02, 1.622E+01
 1.470E+02, 9.195E+02, 1.620E+01
 1.480E+02, 9.186E+02, 1.620E+01
 1.490E+02, 9.160E+02, 1.618E+01
 1.500E+02, 9.164E+02, 1.618E+01
 1.510E+02, 9.117E+02, 1.622E+01
 1.520E+02, 9.131E+02, 1.620E+01
 1.530E+02, 9.230E+02, 1.619E+01
 1.540E+02, 9.293E+02, 1.619E+01
 1.550E+02, 9.316E+02, 1.619E+01
 1.560E+02, 9.280E+02, 1.621E+01
 1.570E+02, 9.288E+02, 1.621E+01
 1.580E+02, 9.352E+02, 1.622E+01
 1.590E+02, 9.383E+02, 1.621E+01
 1.600E+02, 9.387E+02, 1.618E+01
 1.610E+02, 9.395E+02, 1.617E+01
 1.620E+02, 9.395E+02, 1.619E+01
 1.630E+02, 9.425E+02, 1.621E+01
 1.640E+02, 9.448E+02, 1.620E+01
 1.650E+02, 9.445E+02, 1.618E+01
 1.660E+02, 9.452E+02, 1.620E+01
 1.670E+02, 9.452E+02, 1.620E+01
