s,m,m/s
 4.606E+01, 6.905E+02, 3.816E+00
 4.701E+01, 6.905E+02, 3.758E+00
 4.808E+01, 6.905E+02, 3.539E+00
 4.900E+01, 6.905E+02, 3.586E+00
 5.001E+01, 6.905E+02, 3.509E+00
 5.100E+01, 6.905E+02, 3.710E+00
 5.206E+01, 6.905E+02, 3.718E+00
 5.302E+01, 6.905E+02, 3.893E+00
 5.403E+01, 6.905E+02, 3.773E+00
 5.506E+01, 6.905E+02, 3.630E+00
 5.603E+01, 6.905E+02, 3.627E+00
 5.704E+01, 6.905E+02, 3.513E+00
 5.804E+01, 6.905E+02, 3.705E+00
 5.904E+01, 6.905E+02, 3.788E+00
 6.006E+01, 6.905E+02, 3.745E+00
 6.101E+01, 6.905E+02, 3.534E+00
 6.204E+01, 6.905E+02, 3.493E+00
 6.307E+01, 6.905E+02, 3.581E+00
 6.403E+01, 6.905E+02, 3.668E+00
 6.504E+01, 6.905E+02, 3.911E+00
 6.605E+01, 6.905E+02, 3.782E+00
 6.704E+01, 6.905E+02, 3.589E+00
 6.805E+01, 6.905E+02, 3.844E+00
 6.901E+01, 6.905E+02, 3.947E+00
 7.003E+01, 6.990E+02, 3.708E+00
 7.104E+01, 7.065E+02, 3.643E+00
 7.203E+01, 7.065E+02, 3.464E+00
 7.302E+01, 7.065E+02, 3.861E+00
 7.405E+01, 7.065E+02, 3.754E+00
 7.507E+01, 7.073E+02, 3.769E+00
 7.607E+01, 7.154E+02, 3.622E+00
 7.702E+01, 7.145E+02, 3.722E+00
 7.805E+01, 7.145E+02, 3.853E+00
 7.903E+01, 7.145E+02, 3.531E+00
 8.001E+01, 7.145E+02, 3.635E+00
 8.106E+01, 7.136E+02, 3.345E+00
 8.203E+01, 6.924E+02, 3.470E+00
 8.304E+01, 6.905E+02, 3.435E+00
 8.400E+01, 6.905E+02, 3.597E+00
 8.504E+01, 6.905E+02, 3.429E+00
 8.605E+01, 6.905E+02, 3.371E+00
 8.708E+01, 6.905E+02, 3.864E+00
 8.800E+01, 6.905E+02, 3.949E+00
 8.906E+01, 6.905E+02, 3.549E+00
 9.001E+01, 6.905E+02, 3.465E+00
 9.105E+01, 6.905E+02, 3.724E+00
 9.200E+01, 6.905E+02, 3.793E+00
 9.302E+01, 6.905E+02, 3.946E+00
 9.403E+01, 6.905E+02, 4.138E+00
 9.503E+01, 6.905E+02, 3.949E+00
 9.606E+01, 6.905E+02, 3.858E+00
 9.706E+01, 6.905E+02, 3.709E+00
 9.804E+01, 6.905E+02, 3.748E+00
 9.903E+01, 6.905E+02, 4.212E+00
 1.000E+02, 6.905E+02, 4.097E+00
 1.010E+02, 6.905E+02, 3.978E+00
 1.021E+02, 6.905E+02, 3.782E+00
 1.031E+02, 6.905E+02, 3.732E+00
 1.041E+02, 7.095E+02, 3.798E+00
 1.050E+02, 7.183E+02, 4.041E+00
 1.061E+02, 7.175E+02, 3.708E+00
 1.070E+02, 7.175E+02, 3.639E+00
 1.080E+02, 7.175E+02, 3.395E+00
 1.090E+02, 7.175E+02, 3.440E+00
 1.101E+02, 7.175E+02, 3.553E+00
 1.110E+02, 7.171E+02, 3.630E+00
 1.120E+02, 7.166E+02, 3.579E+00
 1.130E+02, 7.185E+02, 3.549E+00
 1.140E+02, 7.185E+02, 3.536E+00
 1.150E+02, 7.185E+02, 3.849E+00
 1.160E+02, 7.185E+02, 3.583E+00
 1.170E+02, 7.185E+02, 3.606E+00
 1.181E+02, 7.185E+02, 3.862E+00
 1.190E+02, 7.185E+02, 3.681E+00
 1.200E+02, 7.210E+02, 3.630E+00
 1.210E+02, 7.225E+02, 3.654E+00
 1.220E+02, 7.225E+02, 3.509E+00
 1.230E+02, 7.225E+02, 3.282E+00
 1.241E+02, 7.225E+02, 3.416E+00
 1.251E+02, 7.232E+02, 3.427E+00
 1.260E+02, 7.235E+02, 3.303E+00
 1.271E+02, 7.235E+02, 3.328E+00
 1.280E+02, 7.235E+02, 3.434E+00
 1.290E+02, 7.243E+02, 3.589E+00
 1.301E+02, 7.245E+02, 3.234E+00
 1.310E+02, 7.245E+02, 3.093E+00
 1.320E+02, 7.503E+02, 3.301E+00
 1.331E+02, 7.525E+02, 3.253E+00
 1.340E+02, 7.525E+02, 3.510E+00
 1.351E+02, 7.525E+02, 3.580E+00
 1.360E+02, 7.525E+02, 3.763E+00
 1.371E+02, 7.530E+02, 3.644E+00
 1.380E+02, 7.535E+02, 3.530E+00
 1.390E+02, 7.544E+02, 3.541E+00
 1.401E+02, 7.545E+02, 3.665E+00
 1.410E+02, 7.545E+02, 3.643E+00
 1.421E+02, 7.527E+02, 3.613E+00
 1.431E+02, 7.553E+02, 3.764E+00
 1.440E+02, 7.555E+02, 3.703E+00
 1.450E+02, 7.555E+02, 3.804E+00
 1.461E+02, 7.555E+02, 3.829E+00
 1.470E+02, 7.555E+02, 3.751E+00
 1.481E+02, 7.555E+02, 3.731E+00
 1.490E+02, 7.549E+02, 3.662E+00
 1.501E+02, 7.545E+02, 3.436E+00
 1.510E+02, 7.545E+02, 3.591E+00
 1.521E+02, 7.545E+02, 3.415E+00
 1.531E+02, 7.545E+02, 3.687E+00
 1.540E+02, 7.545E+02, 3.949E+00
 1.550E+02, 7.545E+02, 3.411E+00
 1.560E+02, 7.545E+02, 3.218E+00
 1.570E+02, 7.598E+02, 2.997E+00
 1.580E+02, 7.635E+02, 3.127E+00
 1.591E+02, 7.635E+02, 3.323E+00
 1.600E+02, 7.635E+02, 3.616E+00
 1.610E+02, 7.635E+02, 3.563E+00
 1.621E+02, 7.635E+02, 3.894E+00
 1.630E+02, 7.635E+02, 3.713E+00
 1.641E+02, 7.633E+02, 3.587E+00
 1.650E+02, 7.625E+02, 3.725E+00
 1.660E+02, 7.625E+02, 3.587E+00
 1.670E+02, 7.625E+02, 3.592E+00
 1.681E+02, 7.625E+02, 3.715E+00
 1.690E+02, 7.625E+02, 3.874E+00
 1.701E+02, 7.635E+02, 3.738E+00
 1.710E+02, 7.635E+02, 3.646E+00
 1.721E+02, 7.644E+02, 3.560E+00
 1.730E+02, 7.675E+02, 3.519E+00
 1.741E+02, 7.675E+02, 3.455E+00
 1.751E+02, 7.675E+02, 3.461E+00
 1.760E+02, 7.675E+02, 3.712E+00
 1.771E+02, 7.682E+02, 3.974E+00
 1.780E+02, 7.691E+02, 3.949E+00
 1.790E+02, 7.695E+02, 3.905E+00
 1.800E+02, 7.699E+02, 3.709E+00
 1.810E+02, 7.705E+02, 3.479E+00
 1.820E+02, 7.705E+02, 3.475E+00
 1.830E+02, 7.705E+02, 3.541E+00
 1.841E+02, 7.705E+02, 3.646E+00
 1.851E+02, 7.707E+02, 3.543E+00
 1.861E+02, 7.751E+02, 3.422E+00
 1.870E+02, 7.755E+02, 3.467E+00
 1.880E+02, 7.765E+02, 3.674E+00
 1.891E+02, 7.775E+02, 3.759E+00
 1.901E+02, 7.775E+02, 3.887E+00
 1.910E+02, 7.775E+02, 3.717E+00
 1.920E+02, 7.747E+02, 3.606E+00
 1.931E+02, 7.745E+02, 3.707E+00
 1.940E+02, 7.745E+02, 3.682E+00
 1.950E+02, 7.745E+02, 3.913E+00
 1.961E+02, 7.745E+02, 4.035E+00
 1.970E+02, 7.751E+02, 3.839E+00
 1.980E+02, 7.755E+02, 3.736E+00
 1.991E+02, 7.755E+02, 3.575E+00
 2.000E+02, 7.755E+02, 3.705E+00
 2.011E+02, 7.755E+02, 4.025E+00
 2.020E+02, 7.755E+02, 3.588E+00
 2.031E+02, 7.755E+02, 3.600E+00
 2.040E+02, 7.751E+02, 3.745E+00
 2.050E+02, 7.744E+02, 3.689E+00
 2.060E+02, 7.735E+02, 3.737E+00
 2.071E+02, 7.735E+02, 3.864E+00
 2.080E+02, 7.735E+02, 3.752E+00
 2.090E+02, 7.735E+02, 3.529E+00
 2.100E+02, 7.735E+02, 3.611E+00
 2.110E+02, 7.735E+02, 3.642E+00
 2.120E+02, 7.735E+02, 3.608E+00
 2.131E+02, 7.735E+02, 3.747E+00
 2.140E+02, 7.740E+02, 3.932E+00
 2.150E+02, 7.745E+02, 3.967E+00
 2.161E+02, 7.752E+02, 3.848E+00
 2.171E+02, 7.755E+02, 3.947E+00
 2.181E+02, 7.755E+02, 3.930E+00
 2.190E+02, 7.755E+02, 3.893E+00
 2.201E+02, 7.762E+02, 3.875E+00
 2.210E+02, 7.775E+02, 3.912E+00
 2.221E+02, 7.775E+02, 4.078E+00
 2.230E+02, 7.775E+02, 3.989E+00
 2.241E+02, 7.781E+02, 3.704E+00
 2.250E+02, 7.785E+02, 3.848E+00
 2.261E+02, 7.793E+02, 3.771E+00
 2.270E+02, 7.795E+02, 3.690E+00
 2.280E+02, 7.747E+02, 3.709E+00
 2.290E+02, 7.655E+02, 3.595E+00
 2.300E+02, 7.647E+02, 3.814E+00
 2.310E+02, 7.691E+02, 3.692E+00
 2.320E+02, 7.775E+02, 3.639E+00
 2.331E+02, 7.775E+02, 3.550E+00
 2.340E+02, 7.775E+02, 3.689E+00
 2.350E+02, 7.775E+02, 3.815E+00
 2.360E+02, 7.775E+02, 3.654E+00
 2.370E+02, 7.775E+02, 3.535E+00
 2.380E+02, 7.775E+02, 3.414E+00
 2.390E+02, 7.775E+02, 3.595E+00
 2.401E+02, 7.775E+02, 3.726E+00
 2.410E+02, 7.775E+02, 3.877E+00
 2.421E+02, 7.775E+02, 3.709E+00
 2.430E+02, 7.775E+02, 3.810E+00
 2.440E+02, 7.773E+02, 3.670E+00
 2.451E+02, 7.765E+02, 3.720E+00
 2.460E+02, 7.765E+02, 3.593E+00
 2.471E+02, 7.765E+02, 3.644E+00
 2.480E+02, 7.765E+02, 3.526E+00
 2.490E+02, 7.765E+02, 3.602E+00
 2.500E+02, 7.765E+02, 3.590E+00
 2.511E+02, 7.765E+02, 3.517E+00
 2.521E+02, 7.765E+02, 3.552E+00
 2.530E+02, 7.765E+02, 3.641E+00
 2.541E+02, 7.765E+02, 3.837E+00
 2.550E+02, 7.765E+02, 3.778E+00
 2.561E+02, 7.765E+02, 3.623E+00
 2.570E+02, 7.765E+02, 3.661E+00
 2.581E+02, 7.765E+02, 3.794E+00
 2.590E+02, 7.765E+02, 3.900E+00
 2.600E+02, 7.765E+02, 3.658E+00
 2.611E+02, 7.764E+02, 3.659E+00
 2.620E+02, 7.755E+02, 3.546E+00
 2.630E+02, 7.755E+02, 3.464E+00
 2.641E+02, 7.755E+02, 3.537E+00
 2.651E+02, 7.755E+02, 3.648E+00
 2.660E+02, 7.759E+02, 3.688E+00
 2.671E+02, 7.765E+02, 3.500E+00
 2.680E+02, 7.765E+02, 3.312E+00
 2.690E+02, 7.765E+02, 3.340E+00
 2.700E+02, 7.765E+02, 3.497E+00
 2.710E+02, 7.761E+02, 3.528E+00
 2.721E+02, 7.755E+02, 3.685E+00
 2.731E+02, 7.755E+02, 3.902E+00
 2.740E+02, 7.755E+02, 3.820E+00
 2.750E+02, 7.755E+02, 3.650E+00
 2.760E+02, 7.755E+02, 3.856E+00
 2.771E+02, 7.755E+02, 3.816E+00
 2.780E+02, 7.755E+02, 3.929E+00
 2.790E+02, 7.757E+02, 3.751E+00
 2.800E+02, 7.765E+02, 3.613E+00
 2.811E+02, 7.765E+02, 3.423E+00
 2.820E+02, 7.765E+02, 3.390E+00
 2.830E+02, 7.765E+02, 3.279E+00
 2.841E+02, 7.765E+02, 3.344E+00
 2.851E+02, 7.765E+02, 3.415E+00
 2.861E+02, 7.772E+02, 3.478E+00
 2.870E+02, 7.775E+02, 3.432E+00
 2.880E+02, 7.775E+02, 3.698E+00
 2.891E+02, 7.775E+02, 3.823E+00
 2.900E+02, 7.775E+02, 3.759E+00
