s,m,m/s
 4.600E+01, 7.096E+02, 3.906E+00
 4.701E+01, 7.087E+02, 3.896E+00
 4.800E+01, 7.031E+02, 3.873E+00
 4.902E+01, 7.069E+02, 3.850E+00
 5.003E+01, 7.073E+02, 3.845E+00
 5.102E+01, 7.068E+02, 3.848E+00
 5.202E+01, 7.084E+02, 3.861E+00
 5.303E+01, 7.100E+02, 3.875E+00
 5.400E+01, 7.110E+02, 3.890E+00
 5.501E+01, 7.106E+02, 3.905E+00
 5.600E+01, 7.115E+02, 3.922E+00
 5.701E+01, 7.134E+02, 3.923E+00
 5.801E+01, 7.139E+02, 3.927E+00
 5.900E+01, 7.134E+02, 3.921E+00
 6.002E+01, 7.121E+02, 3.919E+00
 6.100E+01, 7.137E+02, 3.909E+00
 6.203E+01, 7.137E+02, 3.888E+00
 6.303E+01, 7.159E+02, 3.867E+00
 6.402E+01, 7.164E+02, 3.855E+00
 6.500E+01, 7.166E+02, 3.861E+00
 6.602E+01, 7.186E+02, 3.869E+00
 6.700E+01, 7.165E+02, 3.883E+00
 6.802E+01, 7.162E+02, 3.907E+00
 6.903E+01, 7.174E+02, 3.918E+00
 7.001E+01, 7.169E+02, 3.926E+00
 7.101E+01, 7.183E+02, 3.932E+00
 7.202E+01, 7.181E+02, 3.921E+00
 7.303E+01, 7.186E+02, 3.915E+00
 7.401E+01, 7.205E+02, 3.895E+00
 7.501E+01, 7.223E+02, 3.878E+00
 7.601E+01, 7.224E+02, 3.873E+00
 7.703E+01, 7.227E+02, 3.861E+00
 7.802E+01, 7.249E+02, 3.870E+00
 7.902E+01, 7.255E+02, 3.880E+00
 8.003E+01, 7.277E+02, 3.893E+00
 8.101E+01, 7.280E+02, 3.897E+00
 8.200E+01, 7.299E+02, 3.903E+00
 8.301E+01, 7.308E+02, 3.910E+00
 8.400E+01, 7.305E+02, 3.904E+00
 8.502E+01, 7.314E+02, 3.919E+00
 8.602E+01, 7.307E+02, 3.922E+00
 8.701E+01, 7.323E+02, 3.914E+00
 8.801E+01, 7.351E+02, 3.916E+00
 8.902E+01, 7.369E+02, 3.888E+00
 9.002E+01, 7.358E+02, 3.877E+00
 9.101E+01, 7.366E+02, 3.864E+00
 9.201E+01, 7.372E+02, 3.858E+00
 9.301E+01, 7.371E+02, 3.866E+00
 9.401E+01, 7.345E+02, 3.884E+00
 9.500E+01, 7.364E+02, 3.899E+00
 9.603E+01, 7.382E+02, 3.907E+00
 9.701E+01, 7.426E+02, 3.912E+00
 9.801E+01, 7.390E+02, 3.909E+00
 9.900E+01, 7.402E+02, 3.909E+00
 1.000E+02, 7.414E+02, 3.891E+00
 1.010E+02, 7.432E+02, 3.881E+00
 1.020E+02, 7.446E+02, 3.878E+00
 1.030E+02, 7.411E+02, 3.869E+00
 1.040E+02, 7.419E+02, 3.888E+00
 1.050E+02, 7.424E+02, 3.883E+00
 1.060E+02, 7.483E+02, 3.898E+00
 1.070E+02, 7.493E+02, 3.896E+00
 1.080E+02, 7.494E+02, 3.893E+00
 1.090E+02, 7.516E+02, 3.907E+00
 1.100E+02, 7.514E+02, 3.886E+00
 1.110E+02, 7.514E+02, 3.907E+00
 1.120E+02, 7.524E+02, 3.890E+00
 1.130E+02, 7.546E+02, 3.891E+00
 1.140E+02, 7.519E+02, 3.904E+00
 1.150E+02, 7.570E+02, 3.882E+00
 1.160E+02, 7.571E+02, 3.899E+00
 1.170E+02, 7.575E+02, 3.880E+00
 1.180E+02, 7.590E+02, 3.891E+00
 1.190E+02, 7.596E+02, 3.888E+00
 1.200E+02, 7.581E+02, 3.896E+00
 1.210E+02, 7.613E+02, 3.912E+00
 1.220E+02, 7.633E+02, 3.909E+00
 1.230E+02, 7.604E+02, 3.917E+00
 1.240E+02, 7.621E+02, 3.907E+00
 1.250E+02, 7.622E+02, 3.907E+00
 1.260E+02, 7.624E+02, 3.894E+00
 1.270E+02, 7.638E+02, 3.885E+00
 1.280E+02, 7.629E+02, 3.878E+00
 1.290E+02, 7.684E+02, 3.880E+00
 1.300E+02, 7.685E+02, 3.893E+00
 1.310E+02, 7.685E+02, 3.905E+00
 1.320E+02, 7.679E+02, 3.913E+00
 1.330E+02, 7.701E+02, 3.924E+00
 1.340E+02, 7.738E+02, 3.922E+00
 1.350E+02, 7.739E+02, 3.925E+00
 1.360E+02, 7.756E+02, 3.912E+00
 1.370E+02, 7.760E+02, 3.900E+00
 1.380E+02, 7.758E+02, 3.893E+00
 1.390E+02, 7.776E+02, 3.889E+00
 1.400E+02, 7.760E+02, 3.892E+00
 1.410E+02, 7.763E+02, 3.898E+00
 1.420E+02, 7.797E+02, 3.907E+00
 1.430E+02, 7.780E+02, 3.900E+00
 1.440E+02, 7.790E+02, 3.910E+00
 1.450E+02, 7.773E+02, 3.912E+00
 1.460E+02, 7.820E+02, 3.902E+00
 1.470E+02, 7.864E+02, 3.903E+00
 1.480E+02, 7.873E+02, 3.892E+00
 1.490E+02, 7.837E+02, 3.901E+00
 1.500E+02, 7.799E+02, 3.901E+00
 1.510E+02, 7.880E+02, 3.907E+00
 1.520E+02, 7.902E+02, 3.914E+00
 1.530E+02, 7.911E+02, 3.900E+00
 1.540E+02, 7.911E+02, 3.908E+00
 1.550E+02, 7.877E+02, 3.887E+00
 1.560E+02, 7.920E+02, 3.893E+00
 1.570E+02, 7.953E+02, 3.891E+00
 1.580E+02, 7.952E+02, 3.888E+00
 1.590E+02, 7.948E+02, 3.901E+00
 1.600E+02, 7.968E+02, 3.894E+00
 1.610E+02, 7.978E+02, 3.896E+00
 1.620E+02, 7.999E+02, 3.889E+00
 1.630E+02, 8.002E+02, 3.881E+00
 1.640E+02, 7.983E+02, 3.880E+00
 1.650E+02, 7.991E+02, 3.877E+00
 1.660E+02, 7.987E+02, 3.887E+00
 1.670E+02, 8.009E+02, 3.888E+00
 1.680E+02, 8.004E+02, 3.909E+00
 1.690E+02, 8.012E+02, 3.903E+00
 1.700E+02, 8.030E+02, 3.909E+00
 1.710E+02, 8.051E+02, 3.904E+00
 1.720E+02, 8.060E+02, 3.894E+00
 1.730E+02, 8.075E+02, 3.896E+00
 1.740E+02, 8.066E+02, 3.880E+00
 1.750E+02, 8.051E+02, 3.881E+00
 1.760E+02, 8.093E+02, 3.882E+00
 1.770E+02, 8.113E+02, 3.880E+00
 1.780E+02, 8.112E+02, 3.898E+00
 1.790E+02, 8.149E+02, 3.880E+00
 1.800E+02, 8.172E+02, 3.895E+00
 1.810E+02, 8.137E+02, 3.882E+00
 1.820E+02, 8.197E+02, 3.876E+00
 1.830E+02, 8.131E+02, 3.885E+00
 1.840E+02, 8.129E+02, 3.864E+00
 1.850E+02, 8.160E+02, 3.881E+00
 1.860E+02, 8.183E+02, 3.872E+00
 1.870E+02, 8.171E+02, 3.890E+00
 1.880E+02, 8.178E+02, 3.887E+00
 1.890E+02, 8.196E+02, 3.892E+00
 1.900E+02, 8.248E+02, 3.902E+00
 1.910E+02, 8.251E+02, 3.884E+00
 1.920E+02, 8.260E+02, 3.894E+00
 1.930E+02, 8.245E+02, 3.882E+00
 1.940E+02, 8.244E+02, 3.879E+00
 1.950E+02, 8.256E+02, 3.885E+00
 1.960E+02, 8.269E+02, 3.880E+00
 1.970E+02, 8.263E+02, 3.902E+00
 1.980E+02, 8.292E+02, 3.894E+00
 1.990E+02, 8.315E+02, 3.890E+00
 2.000E+02, 8.293E+02, 3.900E+00
 2.010E+02, 8.329E+02, 3.879E+00
 2.020E+02, 8.332E+02, 3.878E+00
 2.030E+02, 8.318E+02, 3.874E+00
 2.040E+02, 8.349E+02, 3.876E+00
 2.050E+02, 8.391E+02, 3.889E+00
 2.060E+02, 8.409E+02, 3.885E+00
 2.070E+02, 8.368E+02, 3.898E+00
 2.080E+02, 8.401E+02, 3.888E+00
 2.090E+02, 8.417E+02, 3.889E+00
 2.100E+02, 8.429E+02, 3.877E+00
 2.110E+02, 8.456E+02, 3.878E+00
 2.120E+02, 8.456E+02, 3.883E+00
 2.130E+02, 8.464E+02, 3.870E+00
 2.140E+02, 8.432E+02, 3.888E+00
 2.150E+02, 8.466E+02, 3.886E+00
 2.160E+02, 8.479E+02, 3.892E+00
 2.170E+02, 8.510E+02, 3.897E+00
 2.180E+02, 8.503E+02, 3.883E+00
 2.190E+02, 8.486E+02, 3.887E+00
 2.200E+02, 8.520E+02, 3.883E+00
 2.210E+02, 8.562E+02, 3.875E+00
 2.220E+02, 8.550E+02, 3.883E+00
 2.230E+02, 8.568E+02, 3.888E+00
 2.240E+02, 8.522E+02, 3.901E+00
 2.250E+02, 8.573E+02, 3.903E+00
 2.260E+02, 8.570E+02, 3.901E+00
 2.270E+02, 8.565E+02, 3.910E+00
 2.280E+02, 8.592E+02, 3.889E+00
 2.290E+02, 8.631E+02, 3.892E+00
 2.300E+02, 8.627E+02, 3.880E+00
 2.310E+02, 8.604E+02, 3.883E+00
 2.320E+02, 8.677E+02, 3.883E+00
 2.330E+02, 8.659E+02, 3.880E+00
 2.340E+02, 8.640E+02, 3.897E+00
 2.350E+02, 8.647E+02, 3.891E+00
 2.360E+02, 8.667E+02, 3.889E+00
 2.370E+02, 8.689E+02, 3.889E+00
 2.380E+02, 8.707E+02, 3.882E+00
 2.390E+02, 8.709E+02, 3.886E+00
 2.400E+02, 8.713E+02, 3.872E+00
 2.410E+02, 8.787E+02, 3.888E+00
 2.420E+02, 8.740E+02, 3.896E+00
 2.430E+02, 8.741E+02, 3.892E+00
 2.440E+02, 8.784E+02, 3.901E+00
 2.450E+02, 8.811E+02, 3.887E+00
 2.460E+02, 8.787E+02, 3.891E+00
 2.470E+02, 8.769E+02, 3.887E+00
 2.480E+02, 8.797E+02, 3.875E+00
 2.490E+02, 8.829E+02, 3.886E+00
 2.500E+02, 8.819E+02, 3.883E+00
 2.510E+02, 8.845E+02, 3.900E+00
 2.520E+02, 8.922E+02, 3.905E+00
 2.530E+02, 8.927E+02, 3.903E+00
 2.540E+02, 8.935E+02, 3.916E+00
 2.550E+02, 8.935E+02, 3.899E+00
 2.560E+02, 8.968E+02, 3.904E+00
 2.570E+02, 8.998E+02, 3.891E+00
 2.580E+02, 9.014E+02, 3.880E+00
 2.590E+02, 9.034E+02, 3.889E+00
 2.600E+02, 9.004E+02, 3.886E+00
 2.610E+02, 9.016E+02, 3.909E+00
 2.620E+02, 8.979E+02, 3.902E+00
 2.630E+02, 8.972E+02, 3.906E+00
 2.640E+02, 8.986E+02, 3.899E+00
 2.650E+02, 9.062E+02, 3.884E+00
 2.660E+02, 9.081E+02, 3.889E+00
 2.670E+02, 9.059E+02, 3.877E+00
 2.680E+02, 9.096E+02, 3.887E+00
 2.690E+02, 9.038E+02, 3.879E+00
 2.700E+02, 9.058E+02, 3.888E+00
 2.710E+02, 9.052E+02, 3.907E+00
 2.720E+02, 9.081E+02, 3.897E+00
 2.730E+02, 9.095E+02, 3.912E+00
 2.740E+02, 9.098E+02, 3.894E+00
 2.750E+02, 9.170E+02, 3.895E+00
 2.760E+02, 9.147E+02, 3.889E+00
 2.770E+02, 9.194E+02, 3.871E+00
 2.780E+02, 9.222E+02, 3.887E+00
 2.790E+02, 9.260E+02, 3.878E+00
 2.800E+02, 9.219E+02, 3.886E+00
 2.810E+02, 9.171E+02, 3.890E+00
 2.820E+02, 9.186E+02, 3.884E+00
 2.830E+02, 9.177E+02, 3.890E+00
 2.840E+02, 9.174E+02, 3.884E+00
 2.850E+02, 9.227E+02, 3.879E+00
 2.860E+02, 9.260E+02, 3.886E+00
 2.870E+02, 9.254E+02, 3.884E+00
 2.880E+02, 9.260E+02, 3.895E+00
 2.890E+02, 9.285E+02, 3.894E+00
 2.900E+02, 9.326E+02, 3.896E+00
 2.910E+02, 9.356E+02, 3.897E+00
 2.920E+02, 9.362E+02, 3.884E+00
 2.930E+02, 9.363E+02, 3.891E+00
 2.940E+02, 9.365E+02, 3.875E+00
 2.950E+02, 9.361E+02, 3.880E+00
 2.960E+02, 9.374E+02, 3.880E+00
 2.970E+02, 9.373E+02, 3.882E+00
 2.980E+02, 9.382E+02, 3.904E+00
 2.990E+02, 9.365E+02, 3.887E+00
 3.000E+02, 9.381E+02, 3.889E+00
 3.010E+02, 9.388E+02, 3.896E+00
 3.020E+02, 9.385E+02, 3.879E+00
 3.030E+02, 9.393E+02, 3.893E+00
 3.040E+02, 9.425E+02, 3.880E+00
 3.050E+02, 9.442E+02, 3.877E+00
 3.060E+02, 9.456E+02, 3.891E+00
 3.070E+02, 9.467E+02, 3.883E+00
 3.080E+02, 9.468E+02, 3.900E+00
 3.090E+02, 9.446E+02, 3.890E+00
 3.100E+02, 9.459E+02, 3.899E+00
