s,m
Time,"x"
 0.000E+00, 6.905E+02
 1.118E+00, 8.745E+02
 2.012E+00, 6.905E+02
 3.130E+00, 6.905E+02
 4.029E+00, 6.905E+02
 5.023E+00, 6.905E+02
 6.049E+00, 6.905E+02
 7.008E+00, 6.905E+02
 8.034E+00, 6.906E+02
 9.013E+00, 6.920E+02
 1.005E+01, 6.905E+02
 1.102E+01, 6.905E+02
 1.201E+01, 6.905E+02
 1.301E+01, 6.905E+02
 1.402E+01, 6.905E+02
 1.505E+01, 6.906E+02
 1.602E+01, 6.916E+02
 1.703E+01, 6.912E+02
 1.803E+01, 6.912E+02
 1.901E+01, 6.917E+02
 2.002E+01, 6.917E+02
 2.102E+01, 6.925E+02
 2.203E+01, 6.943E+02
 2.304E+01, 6.949E+02
 2.403E+01, 6.927E+02
 2.501E+01, 6.960E+02
 2.601E+01, 6.965E+02
 2.703E+01, 6.947E+02
 2.801E+01, 6.944E+02
 2.902E+01, 6.979E+02
 3.003E+01, 6.948E+02
 3.103E+01, 7.007E+02
 3.201E+01, 7.005E+02
 3.302E+01, 6.982E+02
 3.402E+01, 6.936E+02
 3.500E+01, 6.989E+02
 3.602E+01, 7.035E+02
 3.702E+01, 7.094E+02
 3.801E+01, 7.080E+02
 3.903E+01, 7.048E+02
 4.000E+01, 7.128E+02
 4.101E+01, 7.136E+02
 4.202E+01, 7.085E+02
 4.302E+01, 7.038E+02
 4.401E+01, 7.053E+02
 4.502E+01, 7.064E+02
 4.601E+01, 7.144E+02
 4.700E+01, 7.156E+02
 4.802E+01, 7.174E+02
 4.901E+01, 7.206E+02
 5.000E+01, 7.223E+02
 5.102E+01, 7.172E+02
 5.201E+01, 7.231E+02
 5.300E+01, 7.233E+02
 5.403E+01, 7.210E+02
 5.503E+01, 7.251E+02
 5.602E+01, 7.324E+02
 5.702E+01, 7.249E+02
 5.800E+01, 7.250E+02
 5.902E+01, 7.273E+02
 6.003E+01, 7.292E+02
 6.101E+01, 7.316E+02
 6.202E+01, 7.354E+02
 6.302E+01, 7.413E+02
 6.400E+01, 7.421E+02
 6.501E+01, 7.430E+02
 6.603E+01, 7.398E+02
 6.702E+01, 7.422E+02
 6.800E+01, 7.428E+02
 6.902E+01, 7.438E+02
 7.002E+01, 7.443E+02
 7.101E+01, 7.437E+02
 7.202E+01, 7.437E+02
 7.303E+01, 7.428E+02
 7.401E+01, 7.429E+02
 7.501E+01, 7.464E+02
 7.601E+01, 7.477E+02
 7.701E+01, 7.500E+02
 7.802E+01, 7.465E+02
 7.902E+01, 7.473E+02
 8.001E+01, 7.490E+02
 8.101E+01, 7.515E+02
 8.202E+01, 7.519E+02
 8.303E+01, 7.532E+02
 8.402E+01, 7.526E+02
 8.502E+01, 7.544E+02
 8.602E+01, 7.595E+02
 8.703E+01, 7.585E+02
 8.801E+01, 7.590E+02
 8.903E+01, 7.584E+02
 9.002E+01, 7.600E+02
 9.101E+01, 7.605E+02
 9.201E+01, 7.619E+02
 9.303E+01, 7.631E+02
 9.402E+01, 7.661E+02
 9.501E+01, 7.603E+02
 9.601E+01, 7.655E+02
 9.700E+01, 7.712E+02
 9.802E+01, 7.715E+02
 9.903E+01, 7.749E+02
 1.000E+02, 7.735E+02
 1.010E+02, 7.732E+02
 1.020E+02, 7.744E+02
 1.030E+02, 7.735E+02
 1.040E+02, 7.750E+02
 1.050E+02, 7.772E+02
 1.060E+02, 7.765E+02
 1.070E+02, 7.793E+02
 1.080E+02, 7.781E+02
 1.090E+02, 7.805E+02
 1.100E+02, 7.804E+02
 1.110E+02, 7.794E+02
 1.120E+02, 7.748E+02
 1.130E+02, 7.753E+02
 1.140E+02, 7.791E+02
 1.150E+02, 7.824E+02
 1.160E+02, 7.833E+02
 1.170E+02, 7.822E+02
 1.180E+02, 7.865E+02
 1.190E+02, 7.890E+02
 1.200E+02, 7.893E+02
 1.210E+02, 7.905E+02
 1.220E+02, 7.922E+02
 1.230E+02, 7.900E+02
 1.240E+02, 7.932E+02
 1.250E+02, 7.913E+02
 1.260E+02, 7.955E+02
 1.270E+02, 7.962E+02
 1.280E+02, 7.963E+02
 1.290E+02, 7.957E+02
 1.300E+02, 7.971E+02
 1.310E+02, 7.995E+02
 1.320E+02, 8.028E+02
 1.330E+02, 8.004E+02
 1.340E+02, 7.995E+02
 1.350E+02, 8.007E+02
 1.360E+02, 8.030E+02
 1.370E+02, 8.047E+02
 1.380E+02, 8.061E+02
 1.390E+02, 8.086E+02
 1.400E+02, 8.124E+02
 1.410E+02, 8.138E+02
 1.420E+02, 8.140E+02
 1.430E+02, 8.164E+02
 1.440E+02, 8.171E+02
 1.450E+02, 8.139E+02
 1.460E+02, 8.121E+02
 1.470E+02, 8.138E+02
 1.480E+02, 8.136E+02
 1.490E+02, 8.144E+02
 1.500E+02, 8.149E+02
 1.510E+02, 8.193E+02
 1.520E+02, 8.226E+02
 1.530E+02, 8.207E+02
 1.540E+02, 8.191E+02
 1.550E+02, 8.266E+02
 1.560E+02, 8.196E+02
 1.570E+02, 8.224E+02
 1.580E+02, 8.271E+02
 1.590E+02, 8.290E+02
 1.600E+02, 8.321E+02
 1.610E+02, 8.291E+02
 1.620E+02, 8.309E+02
 1.630E+02, 8.342E+02
 1.640E+02, 8.305E+02
 1.650E+02, 8.286E+02
 1.660E+02, 8.309E+02
 1.670E+02, 8.324E+02
 1.680E+02, 8.342E+02
 1.690E+02, 8.376E+02
 1.700E+02, 8.414E+02
 1.710E+02, 8.467E+02
 1.720E+02, 8.514E+02
 1.730E+02, 8.506E+02
