s,m,m/s
 4.601E+01, 7.686E+02, 4.123E+00
 4.701E+01, 7.697E+02, 3.814E+00
 4.800E+01, 7.729E+02, 3.687E+00
 4.901E+01, 7.761E+02, 3.745E+00
 5.002E+01, 7.787E+02, 3.872E+00
 5.101E+01, 7.812E+02, 3.687E+00
 5.201E+01, 7.833E+02, 3.767E+00
 5.302E+01, 7.800E+02, 3.504E+00
 5.402E+01, 7.821E+02, 3.618E+00
 5.500E+01, 7.784E+02, 3.783E+00
 5.601E+01, 7.879E+02, 3.951E+00
 5.701E+01, 7.923E+02, 4.612E+00
 5.801E+01, 7.951E+02, 4.607E+00
 5.900E+01, 8.017E+02, 4.039E+00
 6.000E+01, 8.032E+02, 4.067E+00
 6.101E+01, 8.030E+02, 3.876E+00
 6.201E+01, 8.080E+02, 4.410E+00
 6.300E+01, 8.123E+02, 4.333E+00
 6.400E+01, 8.132E+02, 4.041E+00
 6.501E+01, 8.109E+02, 3.776E+00
 6.601E+01, 8.166E+02, 4.100E+00
 6.700E+01, 8.203E+02, 4.339E+00
 6.801E+01, 8.241E+02, 4.032E+00
 6.900E+01, 8.265E+02, 4.370E+00
 7.001E+01, 8.293E+02, 4.075E+00
 7.100E+01, 8.315E+02, 3.806E+00
 7.202E+01, 8.336E+02, 4.060E+00
 7.300E+01, 8.361E+02, 4.058E+00
 7.401E+01, 8.381E+02, 4.049E+00
 7.501E+01, 8.391E+02, 3.970E+00
 7.600E+01, 8.416E+02, 4.211E+00
 7.702E+01, 8.437E+02, 4.295E+00
 7.800E+01, 8.456E+02, 4.281E+00
 7.901E+01, 8.479E+02, 3.852E+00
 8.000E+01, 8.475E+02, 3.668E+00
 8.100E+01, 8.484E+02, 3.848E+00
 8.202E+01, 8.502E+02, 3.828E+00
 8.301E+01, 8.504E+02, 3.743E+00
 8.401E+01, 8.514E+02, 3.975E+00
 8.501E+01, 8.533E+02, 4.007E+00
 8.601E+01, 8.565E+02, 4.475E+00
 8.701E+01, 8.578E+02, 4.364E+00
 8.801E+01, 8.597E+02, 3.821E+00
 8.900E+01, 8.627E+02, 3.957E+00
 9.000E+01, 8.645E+02, 3.907E+00
 9.100E+01, 8.670E+02, 4.432E+00
 9.200E+01, 8.695E+02, 4.392E+00
 9.300E+01, 8.719E+02, 3.979E+00
 9.401E+01, 8.748E+02, 3.700E+00
 9.502E+01, 8.765E+02, 4.192E+00
 9.602E+01, 8.784E+02, 4.179E+00
 9.702E+01, 8.802E+02, 4.174E+00
 9.801E+01, 8.825E+02, 4.078E+00
 9.901E+01, 8.842E+02, 3.882E+00
 1.000E+02, 8.875E+02, 4.011E+00
 1.010E+02, 8.888E+02, 4.260E+00
 1.020E+02, 8.918E+02, 4.117E+00
 1.030E+02, 8.942E+02, 3.724E+00
 1.040E+02, 8.960E+02, 3.882E+00
 1.050E+02, 8.976E+02, 4.030E+00
 1.060E+02, 8.992E+02, 3.969E+00
 1.070E+02, 9.009E+02, 3.977E+00
 1.080E+02, 9.033E+02, 3.797E+00
 1.090E+02, 9.054E+02, 3.918E+00
 1.100E+02, 9.078E+02, 3.886E+00
 1.110E+02, 9.089E+02, 3.371E+00
 1.120E+02, 9.121E+02, 4.108E+00
 1.130E+02, 9.136E+02, 4.623E+00
 1.140E+02, 9.154E+02, 3.863E+00
 1.150E+02, 9.165E+02, 3.890E+00
 1.160E+02, 9.188E+02, 3.998E+00
 1.170E+02, 9.208E+02, 3.667E+00
 1.180E+02, 9.233E+02, 3.454E+00
 1.190E+02, 9.249E+02, 3.655E+00
 1.200E+02, 9.261E+02, 3.567E+00
 1.210E+02, 9.276E+02, 3.739E+00
 1.220E+02, 9.285E+02, 3.439E+00
 1.230E+02, 9.292E+02, 3.344E+00
 1.240E+02, 9.303E+02, 3.939E+00
 1.250E+02, 9.335E+02, 4.146E+00
 1.260E+02, 9.371E+02, 4.568E+00
 1.270E+02, 9.392E+02, 3.843E+00
 1.280E+02, 9.409E+02, 4.076E+00
 1.290E+02, 9.429E+02, 4.326E+00
 1.300E+02, 9.429E+02, 4.063E+00
 1.310E+02, 9.444E+02, 4.307E+00
 1.320E+02, 9.462E+02, 4.162E+00
 1.330E+02, 9.468E+02, 3.972E+00
 1.340E+02, 9.442E+02, 3.691E+00
 1.350E+02, 9.454E+02, 3.649E+00
 1.360E+02, 9.455E+02, 3.870E+00
 1.370E+02, 9.452E+02, 3.877E+00
 1.380E+02, 9.437E+02, 3.950E+00
 1.390E+02, 9.463E+02, 3.635E+00
