s,m,m/s
 4.602E+01, 6.985E+02, 8.188E+00
 4.701E+01, 6.993E+02, 8.535E+00
 4.802E+01, 7.079E+02, 8.419E+00
 4.901E+01, 7.109E+02, 9.066E+00
 5.001E+01, 7.113E+02, 8.629E+00
 5.101E+01, 7.113E+02, 8.083E+00
 5.201E+01, 7.121E+02, 8.506E+00
 5.301E+01, 7.262E+02, 7.661E+00
 5.401E+01, 7.744E+02, 8.918E+00
 5.502E+01, 7.713E+02, 7.388E+00
 5.600E+01, 7.755E+02, 8.454E+00
 5.701E+01, 7.757E+02, 8.659E+00
 5.801E+01, 7.675E+02, 9.561E+00
 5.900E+01, 7.675E+02, 8.518E+00
 6.000E+01, 7.806E+02, 9.234E+00
 6.101E+01, 7.835E+02, 7.583E+00
 6.201E+01, 7.835E+02, 8.409E+00
 6.300E+01, 7.835E+02, 9.703E+00
 6.402E+01, 7.841E+02, 9.558E+00
 6.501E+01, 7.845E+02, 8.998E+00
 6.601E+01, 7.855E+02, 7.804E+00
 6.701E+01, 7.855E+02, 7.853E+00
 6.801E+01, 7.855E+02, 9.032E+00
 6.902E+01, 7.874E+02, 8.868E+00
 7.002E+01, 7.909E+02, 8.521E+00
 7.101E+01, 8.024E+02, 8.389E+00
 7.202E+01, 8.098E+02, 8.496E+00
 7.300E+01, 8.125E+02, 9.022E+00
 7.400E+01, 8.173E+02, 9.960E+00
 7.501E+01, 8.288E+02, 9.529E+00
 7.603E+01, 8.335E+02, 8.880E+00
 7.701E+01, 8.379E+02, 8.469E+00
 7.802E+01, 8.427E+02, 8.107E+00
 7.902E+01, 8.464E+02, 8.849E+00
 8.001E+01, 8.505E+02, 9.028E+00
 8.101E+01, 8.534E+02, 8.684E+00
 8.201E+01, 8.534E+02, 8.224E+00
 8.300E+01, 8.557E+02, 9.545E+00
 8.401E+01, 8.603E+02, 7.945E+00
 8.501E+01, 8.637E+02, 8.222E+00
 8.601E+01, 8.669E+02, 8.031E+00
 8.701E+01, 8.693E+02, 8.345E+00
 8.801E+01, 8.714E+02, 8.648E+00
 8.901E+01, 8.742E+02, 7.770E+00
 9.001E+01, 8.772E+02, 7.411E+00
 9.101E+01, 8.801E+02, 9.153E+00
 9.201E+01, 8.505E+02, 8.731E+00
 9.301E+01, 8.539E+02, 7.882E+00
 9.400E+01, 8.582E+02, 9.135E+00
 9.501E+01, 8.590E+02, 8.261E+00
 9.600E+01, 8.595E+02, 9.354E+00
 9.702E+01, 8.866E+02, 9.211E+00
 9.801E+01, 8.910E+02, 9.842E+00
 9.900E+01, 8.951E+02, 9.127E+00
 1.000E+02, 8.949E+02, 8.651E+00
 1.010E+02, 8.970E+02, 8.579E+00
 1.020E+02, 8.996E+02, 9.943E+00
 1.030E+02, 8.915E+02, 9.323E+00
 1.040E+02, 8.885E+02, 8.534E+00
 1.050E+02, 8.900E+02, 9.213E+00
 1.060E+02, 8.922E+02, 8.784E+00
 1.070E+02, 8.932E+02, 8.565E+00
 1.080E+02, 8.929E+02, 9.409E+00
 1.090E+02, 8.946E+02, 8.740E+00
 1.100E+02, 8.983E+02, 8.444E+00
 1.110E+02, 8.986E+02, 9.458E+00
 1.120E+02, 9.005E+02, 9.383E+00
 1.130E+02, 9.034E+02, 9.896E+00
 1.140E+02, 9.085E+02, 1.062E+01
 1.150E+02, 9.092E+02, 7.998E+00
 1.160E+02, 9.099E+02, 8.700E+00
 1.170E+02, 9.108E+02, 1.007E+01
 1.180E+02, 9.120E+02, 9.542E+00
 1.190E+02, 9.164E+02, 8.817E+00
 1.200E+02, 9.194E+02, 8.461E+00
 1.210E+02, 9.231E+02, 8.694E+00
 1.220E+02, 9.238E+02, 8.654E+00
 1.230E+02, 9.222E+02, 8.158E+00
 1.240E+02, 9.223E+02, 9.174E+00
 1.250E+02, 9.243E+02, 9.665E+00
 1.260E+02, 9.245E+02, 8.773E+00
 1.270E+02, 9.245E+02, 8.281E+00
 1.280E+02, 9.245E+02, 9.209E+00
 1.290E+02, 9.245E+02, 8.338E+00
 1.300E+02, 9.253E+02, 9.073E+00
 1.310E+02, 9.255E+02, 8.445E+00
 1.320E+02, 9.255E+02, 7.187E+00
 1.330E+02, 9.251E+02, 7.542E+00
 1.340E+02, 9.242E+02, 7.959E+00
 1.350E+02, 9.225E+02, 1.056E+01
 1.360E+02, 9.242E+02, 8.645E+00
 1.370E+02, 9.255E+02, 8.892E+00
 1.380E+02, 9.258E+02, 8.923E+00
 1.390E+02, 9.255E+02, 1.001E+01
 1.400E+02, 9.263E+02, 8.624E+00
 1.410E+02, 9.258E+02, 9.411E+00
 1.420E+02, 9.259E+02, 8.692E+00
 1.430E+02, 9.271E+02, 8.900E+00
 1.440E+02, 9.275E+02, 1.047E+01
 1.450E+02, 9.275E+02, 8.895E+00
 1.460E+02, 9.275E+02, 8.895E+00
 1.470E+02, 9.240E+02, 8.213E+00
 1.480E+02, 9.235E+02, 1.015E+01
 1.490E+02, 9.236E+02, 9.916E+00
 1.500E+02, 9.250E+02, 9.598E+00
