s,m,m/s
 4.600E+01, 7.745E+02, 3.368E+00
 4.702E+01, 7.776E+02, 4.111E+00
 4.801E+01, 7.805E+02, 3.804E+00
 4.901E+01, 7.827E+02, 3.518E+00
 5.002E+01, 7.853E+02, 4.011E+00
 5.102E+01, 7.865E+02, 3.403E+00
 5.200E+01, 7.893E+02, 3.530E+00
 5.302E+01, 7.918E+02, 3.810E+00
 5.401E+01, 7.941E+02, 3.701E+00
 5.502E+01, 7.963E+02, 3.253E+00
 5.602E+01, 7.992E+02, 3.056E+00
 5.700E+01, 8.022E+02, 3.880E+00
 5.801E+01, 8.039E+02, 4.005E+00
 5.901E+01, 8.075E+02, 4.318E+00
 6.001E+01, 8.101E+02, 4.497E+00
 6.102E+01, 8.128E+02, 3.992E+00
 6.201E+01, 8.149E+02, 4.142E+00
 6.301E+01, 8.172E+02, 4.310E+00
 6.400E+01, 8.203E+02, 4.541E+00
 6.501E+01, 8.219E+02, 3.862E+00
 6.602E+01, 8.247E+02, 3.103E+00
 6.701E+01, 8.273E+02, 3.918E+00
 6.802E+01, 8.301E+02, 3.466E+00
 6.901E+01, 8.338E+02, 3.429E+00
 7.001E+01, 8.366E+02, 4.329E+00
 7.100E+01, 8.401E+02, 4.225E+00
 7.201E+01, 8.423E+02, 4.099E+00
 7.302E+01, 8.450E+02, 3.953E+00
 7.400E+01, 8.467E+02, 4.086E+00
 7.501E+01, 8.486E+02, 4.174E+00
 7.601E+01, 8.510E+02, 4.116E+00
 7.702E+01, 8.528E+02, 4.335E+00
 7.800E+01, 8.547E+02, 3.472E+00
 7.901E+01, 8.569E+02, 3.951E+00
 8.002E+01, 8.601E+02, 4.400E+00
 8.100E+01, 8.617E+02, 3.882E+00
 8.201E+01, 8.618E+02, 3.417E+00
 8.301E+01, 8.652E+02, 4.279E+00
 8.401E+01, 8.685E+02, 4.349E+00
 8.501E+01, 8.700E+02, 3.761E+00
 8.601E+01, 8.718E+02, 4.233E+00
 8.701E+01, 8.746E+02, 4.323E+00
 8.800E+01, 8.742E+02, 4.213E+00
 8.901E+01, 8.785E+02, 3.419E+00
 9.000E+01, 8.800E+02, 3.467E+00
 9.101E+01, 8.844E+02, 4.095E+00
 9.200E+01, 8.873E+02, 3.516E+00
 9.302E+01, 8.864E+02, 3.012E+00
 9.401E+01, 8.787E+02, 3.371E+00
 9.500E+01, 8.640E+02, 3.790E+00
 9.601E+01, 8.861E+02, 3.466E+00
 9.702E+01, 8.863E+02, 3.214E+00
 9.801E+01, 8.892E+02, 3.389E+00
 9.901E+01, 9.017E+02, 3.531E+00
 1.000E+02, 9.063E+02, 3.961E+00
 1.010E+02, 9.102E+02, 3.650E+00
 1.020E+02, 9.135E+02, 3.646E+00
 1.030E+02, 9.139E+02, 4.005E+00
 1.040E+02, 9.178E+02, 4.445E+00
 1.050E+02, 9.205E+02, 4.525E+00
 1.060E+02, 9.234E+02, 4.456E+00
 1.070E+02, 9.260E+02, 3.921E+00
 1.080E+02, 9.211E+02, 3.771E+00
 1.090E+02, 9.288E+02, 3.380E+00
 1.100E+02, 9.303E+02, 3.831E+00
 1.110E+02, 9.320E+02, 4.350E+00
 1.120E+02, 9.337E+02, 4.033E+00
 1.130E+02, 9.360E+02, 4.284E+00
 1.140E+02, 9.384E+02, 3.912E+00
 1.150E+02, 9.413E+02, 3.359E+00
 1.160E+02, 9.441E+02, 3.646E+00
 1.170E+02, 9.466E+02, 3.374E+00
