s,m,m/s
 4.602E+01, 7.378E+02, 1.320E+00
 4.702E+01, 7.405E+02, 1.318E+00
 4.802E+01, 7.426E+02, 1.635E+00
 4.900E+01, 7.438E+02, 1.946E+00
 5.000E+01, 7.463E+02, 1.857E+00
 5.101E+01, 7.487E+02, 1.575E+00
 5.201E+01, 7.505E+02, 1.328E+00
 5.302E+01, 7.519E+02, 1.268E+00
 5.402E+01, 7.533E+02, 1.451E+00
 5.502E+01, 7.551E+02, 1.684E+00
 5.602E+01, 7.568E+02, 1.625E+00
 5.702E+01, 7.585E+02, 1.496E+00
 5.801E+01, 7.602E+02, 1.449E+00
 5.902E+01, 7.618E+02, 1.503E+00
 6.002E+01, 7.635E+02, 1.520E+00
 6.101E+01, 7.640E+02, 1.405E+00
 6.202E+01, 7.659E+02, 1.371E+00
 6.301E+01, 7.672E+02, 1.476E+00
 6.402E+01, 7.690E+02, 1.519E+00
 6.500E+01, 7.701E+02, 1.364E+00
 6.602E+01, 7.724E+02, 1.185E+00
 6.701E+01, 7.722E+02, 1.096E+00
 6.801E+01, 7.731E+02, 1.237E+00
 6.901E+01, 7.758E+02, 1.325E+00
 7.002E+01, 7.778E+02, 1.403E+00
 7.100E+01, 7.781E+02, 1.494E+00
 7.200E+01, 7.779E+02, 1.597E+00
 7.301E+01, 7.798E+02, 1.722E+00
 7.401E+01, 7.805E+02, 1.610E+00
 7.500E+01, 7.811E+02, 1.453E+00
 7.601E+01, 7.819E+02, 1.407E+00
 7.701E+01, 7.819E+02, 1.501E+00
 7.802E+01, 7.825E+02, 1.616E+00
 7.902E+01, 7.839E+02, 1.609E+00
 8.002E+01, 7.847E+02, 1.570E+00
 8.103E+01, 7.859E+02, 1.562E+00
 8.202E+01, 7.869E+02, 1.577E+00
 8.302E+01, 7.874E+02, 1.598E+00
 8.400E+01, 7.887E+02, 1.494E+00
 8.500E+01, 7.900E+02, 1.434E+00
 8.601E+01, 7.906E+02, 1.469E+00
 8.701E+01, 7.916E+02, 1.547E+00
 8.803E+01, 7.930E+02, 1.617E+00
 8.901E+01, 7.934E+02, 1.627E+00
 9.001E+01, 7.944E+02, 1.590E+00
 9.101E+01, 7.947E+02, 1.511E+00
 9.201E+01, 7.952E+02, 1.490E+00
 9.301E+01, 7.939E+02, 1.418E+00
 9.401E+01, 7.965E+02, 1.385E+00
 9.502E+01, 7.975E+02, 1.476E+00
 9.600E+01, 7.995E+02, 1.597E+00
 9.700E+01, 7.997E+02, 1.729E+00
 9.801E+01, 8.005E+02, 1.890E+00
 9.901E+01, 8.011E+02, 1.944E+00
 1.000E+02, 8.027E+02, 1.810E+00
 1.010E+02, 8.027E+02, 1.695E+00
 1.020E+02, 8.028E+02, 1.737E+00
 1.030E+02, 8.029E+02, 1.729E+00
 1.040E+02, 8.025E+02, 1.719E+00
 1.050E+02, 8.021E+02, 1.610E+00
 1.060E+02, 8.015E+02, 1.553E+00
 1.070E+02, 8.038E+02, 1.638E+00
 1.080E+02, 8.065E+02, 1.777E+00
 1.090E+02, 8.065E+02, 1.689E+00
 1.100E+02, 8.078E+02, 1.518E+00
 1.110E+02, 8.092E+02, 1.421E+00
 1.120E+02, 8.091E+02, 1.441E+00
 1.130E+02, 8.125E+02, 1.570E+00
 1.140E+02, 8.121E+02, 1.649E+00
 1.150E+02, 8.115E+02, 1.577E+00
 1.160E+02, 8.127E+02, 1.430E+00
 1.170E+02, 8.136E+02, 1.396E+00
 1.180E+02, 8.153E+02, 1.428E+00
 1.190E+02, 8.158E+02, 1.488E+00
 1.200E+02, 8.163E+02, 1.520E+00
 1.210E+02, 8.193E+02, 1.494E+00
 1.220E+02, 8.235E+02, 1.458E+00
 1.230E+02, 8.268E+02, 1.442E+00
 1.240E+02, 8.280E+02, 1.450E+00
 1.250E+02, 7.935E+02, 1.446E+00
 1.260E+02, 7.935E+02, 1.553E+00
 1.270E+02, 7.935E+02, 1.652E+00
 1.280E+02, 7.935E+02, 1.666E+00
 1.290E+02, 7.935E+02, 1.533E+00
 1.300E+02, 7.935E+02, 1.428E+00
 1.310E+02, 7.935E+02, 1.531E+00
 1.320E+02, 7.935E+02, 1.778E+00
 1.330E+02, 7.935E+02, 1.925E+00
 1.340E+02, 7.935E+02, 1.827E+00
 1.350E+02, 7.935E+02, 1.672E+00
 1.360E+02, 7.931E+02, 1.663E+00
 1.370E+02, 7.925E+02, 1.618E+00
 1.380E+02, 7.925E+02, 1.485E+00
 1.390E+02, 7.925E+02, 1.621E+00
 1.400E+02, 7.925E+02, 1.701E+00
 1.410E+02, 7.925E+02, 1.729E+00
 1.420E+02, 7.925E+02, 1.635E+00
 1.430E+02, 7.925E+02, 1.463E+00
 1.440E+02, 7.925E+02, 1.543E+00
 1.450E+02, 7.925E+02, 1.655E+00
 1.460E+02, 7.925E+02, 1.622E+00
 1.470E+02, 7.925E+02, 1.598E+00
 1.480E+02, 7.925E+02, 1.660E+00
 1.490E+02, 7.925E+02, 1.566E+00
 1.500E+02, 7.925E+02, 1.500E+00
 1.510E+02, 7.925E+02, 1.574E+00
 1.520E+02, 7.925E+02, 1.625E+00
 1.530E+02, 7.925E+02, 1.631E+00
 1.540E+02, 7.925E+02, 1.565E+00
 1.550E+02, 7.925E+02, 1.495E+00
 1.561E+02, 7.925E+02, 1.500E+00
 1.570E+02, 7.925E+02, 1.556E+00
 1.580E+02, 7.925E+02, 1.525E+00
 1.590E+02, 7.925E+02, 1.479E+00
 1.600E+02, 7.925E+02, 1.520E+00
 1.611E+02, 7.925E+02, 1.569E+00
 1.621E+02, 7.925E+02, 1.543E+00
 1.631E+02, 7.925E+02, 1.487E+00
 1.641E+02, 7.925E+02, 1.435E+00
 1.651E+02, 7.925E+02, 1.375E+00
 1.660E+02, 7.925E+02, 1.357E+00
 1.670E+02, 7.925E+02, 1.394E+00
 1.680E+02, 7.925E+02, 1.412E+00
 1.690E+02, 7.925E+02, 1.467E+00
 1.700E+02, 7.925E+02, 1.555E+00
 1.710E+02, 7.925E+02, 1.626E+00
 1.720E+02, 7.925E+02, 1.697E+00
 1.730E+02, 7.925E+02, 1.685E+00
 1.740E+02, 7.925E+02, 1.608E+00
 1.750E+02, 8.177E+02, 1.556E+00
 1.761E+02, 8.893E+02, 1.482E+00
 1.771E+02, 8.913E+02, 1.447E+00
 1.781E+02, 8.931E+02, 1.416E+00
 1.791E+02, 8.959E+02, 1.391E+00
 1.801E+02, 8.984E+02, 1.422E+00
 1.811E+02, 9.002E+02, 1.436E+00
 1.820E+02, 9.036E+02, 1.442E+00
 1.830E+02, 9.080E+02, 1.462E+00
 1.840E+02, 9.093E+02, 1.453E+00
 1.850E+02, 9.106E+02, 1.450E+00
 1.860E+02, 9.120E+02, 1.454E+00
 1.871E+02, 9.138E+02, 1.469E+00
 1.880E+02, 9.056E+02, 1.462E+00
 1.891E+02, 9.028E+02, 1.479E+00
 1.900E+02, 9.035E+02, 1.534E+00
 1.910E+02, 9.027E+02, 1.604E+00
 1.921E+02, 8.600E+02, 1.606E+00
 1.930E+02, 8.125E+02, 1.527E+00
 1.940E+02, 8.125E+02, 1.470E+00
 1.951E+02, 8.373E+02, 1.563E+00
 1.960E+02, 9.040E+02, 1.694E+00
 1.970E+02, 9.045E+02, 1.679E+00
 1.981E+02, 9.044E+02, 1.597E+00
 1.991E+02, 8.995E+02, 1.474E+00
 2.000E+02, 8.692E+02, 1.467E+00
 2.011E+02, 8.933E+02, 1.521E+00
 2.021E+02, 8.925E+02, 1.493E+00
 2.030E+02, 8.925E+02, 1.492E+00
 2.041E+02, 8.935E+02, 1.471E+00
 2.051E+02, 8.935E+02, 1.419E+00
 2.060E+02, 8.935E+02, 1.397E+00
 2.071E+02, 8.927E+02, 1.408E+00
 2.081E+02, 8.925E+02, 1.421E+00
 2.090E+02, 8.925E+02, 1.410E+00
 2.101E+02, 8.924E+02, 1.401E+00
 2.110E+02, 8.925E+02, 1.395E+00
 2.121E+02, 8.925E+02, 1.437E+00
 2.131E+02, 8.919E+02, 1.431E+00
 2.140E+02, 8.915E+02, 1.400E+00
 2.151E+02, 8.915E+02, 1.374E+00
 2.160E+02, 8.907E+02, 1.366E+00
 2.170E+02, 8.905E+02, 1.377E+00
 2.181E+02, 8.902E+02, 1.438E+00
 2.190E+02, 8.895E+02, 1.527E+00
 2.200E+02, 8.895E+02, 1.597E+00
 2.211E+02, 8.895E+02, 1.632E+00
 2.220E+02, 8.895E+02, 1.623E+00
 2.231E+02, 8.895E+02, 1.597E+00
 2.240E+02, 8.895E+02, 1.564E+00
 2.251E+02, 8.895E+02, 1.551E+00
 2.260E+02, 8.895E+02, 1.554E+00
 2.271E+02, 8.895E+02, 1.567E+00
 2.280E+02, 8.885E+02, 1.522E+00
 2.291E+02, 8.885E+02, 1.442E+00
 2.300E+02, 8.885E+02, 1.394E+00
 2.311E+02, 8.885E+02, 1.337E+00
 2.320E+02, 8.885E+02, 1.302E+00
 2.331E+02, 8.885E+02, 1.286E+00
