s,m
Time,"x"
 0.000E+00, 6.905E+02
 1.118E+00, 8.611E+02
 2.012E+00, 6.905E+02
 3.130E+00, 6.905E+02
 4.028E+00, 6.905E+02
 5.025E+00, 6.905E+02
 6.045E+00, 6.905E+02
 7.035E+00, 6.905E+02
 8.036E+00, 6.905E+02
 9.055E+00, 6.905E+02
 1.004E+01, 6.909E+02
 1.101E+01, 6.905E+02
 1.203E+01, 6.920E+02
 1.305E+01, 6.905E+02
 1.405E+01, 6.907E+02
 1.501E+01, 6.906E+02
 1.602E+01, 6.906E+02
 1.705E+01, 6.905E+02
 1.803E+01, 6.905E+02
 1.901E+01, 6.905E+02
 2.004E+01, 6.905E+02
 2.104E+01, 6.905E+02
 2.202E+01, 6.906E+02
 2.302E+01, 6.906E+02
 2.402E+01, 6.910E+02
 2.501E+01, 6.916E+02
 2.603E+01, 6.909E+02
 2.703E+01, 6.917E+02
 2.803E+01, 6.913E+02
 2.900E+01, 6.928E+02
 3.002E+01, 6.930E+02
 3.101E+01, 6.949E+02
 3.200E+01, 6.939E+02
 3.300E+01, 6.940E+02
 3.402E+01, 6.955E+02
 3.503E+01, 6.954E+02
 3.601E+01, 6.957E+02
 3.703E+01, 6.977E+02
 3.801E+01, 6.998E+02
 3.902E+01, 6.949E+02
 4.003E+01, 6.954E+02
 4.103E+01, 6.988E+02
 4.201E+01, 7.020E+02
 4.301E+01, 7.011E+02
 4.400E+01, 6.951E+02
 4.502E+01, 6.978E+02
 4.600E+01, 6.969E+02
 4.702E+01, 7.021E+02
 4.802E+01, 7.029E+02
 4.901E+01, 7.019E+02
 5.003E+01, 7.039E+02
 5.102E+01, 7.028E+02
 5.203E+01, 7.051E+02
 5.301E+01, 7.070E+02
 5.402E+01, 7.054E+02
 5.500E+01, 7.060E+02
 5.601E+01, 7.067E+02
 5.702E+01, 7.086E+02
 5.801E+01, 7.104E+02
 5.900E+01, 7.091E+02
 6.002E+01, 7.087E+02
 6.101E+01, 7.101E+02
 6.203E+01, 7.094E+02
 6.302E+01, 7.110E+02
 6.403E+01, 7.120E+02
 6.500E+01, 7.129E+02
 6.602E+01, 7.124E+02
 6.702E+01, 7.139E+02
 6.801E+01, 7.130E+02
 6.903E+01, 7.151E+02
 7.002E+01, 7.150E+02
 7.103E+01, 7.164E+02
 7.202E+01, 7.145E+02
 7.301E+01, 7.150E+02
 7.403E+01, 7.172E+02
 7.501E+01, 7.182E+02
 7.602E+01, 7.203E+02
 7.700E+01, 7.219E+02
 7.802E+01, 7.217E+02
 7.903E+01, 7.212E+02
 8.003E+01, 7.218E+02
 8.101E+01, 7.203E+02
 8.202E+01, 7.235E+02
 8.302E+01, 7.234E+02
 8.401E+01, 7.214E+02
 8.502E+01, 7.216E+02
 8.600E+01, 7.245E+02
 8.702E+01, 7.234E+02
 8.803E+01, 7.241E+02
 8.903E+01, 7.247E+02
 9.002E+01, 7.247E+02
 9.102E+01, 7.252E+02
 9.201E+01, 7.272E+02
 9.303E+01, 7.262E+02
 9.400E+01, 7.278E+02
 9.501E+01, 7.282E+02
 9.600E+01, 7.297E+02
 9.703E+01, 7.296E+02
 9.802E+01, 7.306E+02
 9.903E+01, 7.329E+02
 1.000E+02, 7.321E+02
 1.010E+02, 7.334E+02
 1.020E+02, 7.327E+02
 1.030E+02, 7.328E+02
 1.040E+02, 7.337E+02
 1.050E+02, 7.327E+02
 1.060E+02, 7.330E+02
 1.070E+02, 7.348E+02
 1.080E+02, 7.351E+02
 1.090E+02, 7.369E+02
 1.100E+02, 7.373E+02
 1.110E+02, 7.358E+02
 1.120E+02, 7.368E+02
 1.130E+02, 7.387E+02
 1.140E+02, 7.402E+02
 1.150E+02, 7.391E+02
 1.160E+02, 7.378E+02
 1.170E+02, 7.400E+02
 1.180E+02, 7.401E+02
 1.190E+02, 7.418E+02
 1.200E+02, 7.417E+02
 1.210E+02, 7.416E+02
 1.220E+02, 7.418E+02
 1.230E+02, 7.421E+02
 1.240E+02, 7.410E+02
 1.250E+02, 7.409E+02
 1.260E+02, 7.412E+02
 1.270E+02, 7.424E+02
 1.280E+02, 7.432E+02
 1.290E+02, 7.428E+02
 1.300E+02, 7.442E+02
 1.310E+02, 7.441E+02
 1.320E+02, 7.443E+02
 1.330E+02, 7.451E+02
 1.340E+02, 7.453E+02
 1.350E+02, 7.451E+02
 1.360E+02, 7.462E+02
 1.370E+02, 7.461E+02
 1.380E+02, 7.470E+02
 1.390E+02, 7.472E+02
 1.400E+02, 7.485E+02
 1.410E+02, 7.486E+02
 1.420E+02, 7.493E+02
 1.430E+02, 7.494E+02
 1.440E+02, 7.510E+02
 1.450E+02, 7.506E+02
 1.460E+02, 7.503E+02
 1.470E+02, 7.531E+02
 1.480E+02, 7.537E+02
 1.490E+02, 7.519E+02
 1.500E+02, 7.524E+02
 1.510E+02, 7.536E+02
 1.520E+02, 7.565E+02
 1.530E+02, 7.548E+02
 1.540E+02, 7.557E+02
 1.550E+02, 7.578E+02
 1.560E+02, 7.603E+02
 1.570E+02, 7.589E+02
 1.580E+02, 7.604E+02
 1.590E+02, 7.629E+02
 1.600E+02, 7.606E+02
 1.610E+02, 7.611E+02
 1.620E+02, 7.620E+02
 1.630E+02, 7.638E+02
 1.640E+02, 7.616E+02
 1.650E+02, 7.633E+02
 1.660E+02, 7.622E+02
 1.670E+02, 7.602E+02
 1.680E+02, 7.646E+02
 1.690E+02, 7.629E+02
 1.700E+02, 7.657E+02
 1.710E+02, 7.671E+02
 1.720E+02, 7.675E+02
 1.730E+02, 7.686E+02
