s,m,m/s
 4.606E+01, 6.935E+02, 1.543E+00
 4.709E+01, 6.935E+02, 1.993E+00
 4.807E+01, 6.935E+02, 2.487E+00
 4.910E+01, 7.073E+02, 2.270E+00
 5.011E+01, 7.258E+02, 2.040E+00
 5.101E+01, 7.267E+02, 1.951E+00
 5.203E+01, 7.015E+02, 1.927E+00
 5.305E+01, 7.015E+02, 2.123E+00
 5.403E+01, 7.015E+02, 2.276E+00
 5.502E+01, 7.015E+02, 2.093E+00
 5.601E+01, 7.015E+02, 2.017E+00
 5.701E+01, 7.015E+02, 2.048E+00
 5.809E+01, 7.015E+02, 2.148E+00
 5.906E+01, 7.015E+02, 2.245E+00
 6.012E+01, 7.018E+02, 1.970E+00
 6.104E+01, 7.025E+02, 1.721E+00
 6.209E+01, 7.024E+02, 2.074E+00
 6.301E+01, 7.015E+02, 2.488E+00
 6.407E+01, 7.015E+02, 2.392E+00
 6.503E+01, 7.025E+02, 2.247E+00
 6.609E+01, 7.025E+02, 2.063E+00
 6.703E+01, 7.032E+02, 1.998E+00
 6.809E+01, 7.055E+02, 2.094E+00
 6.902E+01, 7.055E+02, 2.263E+00
 7.008E+01, 7.064E+02, 2.020E+00
 7.109E+01, 7.065E+02, 2.069E+00
 7.202E+01, 7.065E+02, 2.332E+00
 7.305E+01, 7.137E+02, 2.610E+00
 7.409E+01, 7.186E+02, 2.732E+00
 7.501E+01, 7.195E+02, 2.653E+00
 7.604E+01, 7.182E+02, 2.493E+00
 7.708E+01, 7.053E+02, 2.559E+00
 7.802E+01, 7.045E+02, 2.785E+00
 7.904E+01, 7.077E+02, 2.428E+00
 8.006E+01, 7.147E+02, 1.741E+00
 8.108E+01, 7.155E+02, 1.710E+00
 8.200E+01, 7.155E+02, 1.917E+00
 8.302E+01, 7.188E+02, 2.065E+00
 8.404E+01, 7.088E+02, 2.171E+00
 8.506E+01, 7.210E+02, 2.133E+00
 8.608E+01, 7.225E+02, 2.283E+00
 8.700E+01, 7.225E+02, 2.355E+00
 8.802E+01, 7.230E+02, 2.409E+00
 8.904E+01, 7.187E+02, 2.351E+00
 9.006E+01, 7.156E+02, 2.363E+00
 9.105E+01, 7.155E+02, 2.573E+00
 9.207E+01, 7.095E+02, 2.445E+00
 9.301E+01, 7.055E+02, 3.121E+00
 9.408E+01, 7.052E+02, 2.915E+00
 9.500E+01, 7.045E+02, 1.904E+00
 9.612E+01, 7.045E+02, 1.700E+00
 9.711E+01, 7.051E+02, 1.872E+00
 9.807E+01, 7.055E+02, 2.206E+00
 9.902E+01, 7.055E+02, 2.315E+00
 1.001E+02, 7.081E+02, 2.140E+00
 1.011E+02, 7.092E+02, 2.173E+00
 1.020E+02, 7.095E+02, 2.204E+00
 1.031E+02, 7.095E+02, 2.302E+00
 1.041E+02, 7.095E+02, 2.459E+00
 1.051E+02, 7.214E+02, 2.289E+00
 1.060E+02, 7.235E+02, 2.093E+00
 1.072E+02, 7.257E+02, 2.149E+00
 1.081E+02, 7.285E+02, 2.100E+00
 1.090E+02, 7.285E+02, 2.251E+00
 1.101E+02, 7.285E+02, 2.578E+00
 1.110E+02, 8.153E+02, 2.537E+00
 1.120E+02, 9.095E+02, 2.221E+00
 1.130E+02, 9.105E+02, 2.032E+00
 1.140E+02, 9.105E+02, 2.087E+00
 1.151E+02, 9.096E+02, 2.338E+00
 1.161E+02, 9.075E+02, 2.702E+00
 1.172E+02, 9.083E+02, 2.336E+00
 1.181E+02, 9.075E+02, 1.717E+00
 1.191E+02, 9.073E+02, 1.689E+00
 1.201E+02, 9.053E+02, 2.104E+00
 1.211E+02, 8.727E+02, 2.536E+00
 1.220E+02, 7.285E+02, 2.603E+00
 1.231E+02, 7.285E+02, 2.060E+00
 1.240E+02, 7.285E+02, 2.225E+00
 1.251E+02, 7.285E+02, 2.634E+00
 1.261E+02, 7.285E+02, 2.445E+00
 1.270E+02, 7.285E+02, 2.783E+00
 1.281E+02, 7.289E+02, 2.603E+00
 1.291E+02, 7.302E+02, 2.482E+00
 1.301E+02, 7.305E+02, 2.013E+00
 1.310E+02, 7.305E+02, 1.991E+00
 1.320E+02, 7.305E+02, 1.909E+00
 1.331E+02, 7.305E+02, 1.908E+00
 1.341E+02, 8.143E+02, 2.058E+00
 1.352E+02, 9.025E+02, 2.219E+00
 1.360E+02, 9.037E+02, 2.027E+00
 1.370E+02, 9.050E+02, 1.978E+00
 1.380E+02, 9.059E+02, 1.980E+00
 1.391E+02, 9.079E+02, 1.847E+00
 1.401E+02, 9.105E+02, 1.760E+00
 1.411E+02, 9.130E+02, 1.976E+00
 1.421E+02, 9.145E+02, 2.334E+00
 1.430E+02, 9.157E+02, 2.342E+00
 1.440E+02, 9.173E+02, 2.299E+00
 1.451E+02, 9.140E+02, 2.373E+00
 1.461E+02, 9.139E+02, 2.241E+00
 1.471E+02, 9.145E+02, 2.244E+00
 1.480E+02, 9.158E+02, 2.251E+00
 1.491E+02, 9.169E+02, 2.101E+00
 1.500E+02, 9.182E+02, 2.279E+00
 1.511E+02, 9.199E+02, 2.477E+00
 1.520E+02, 9.234E+02, 2.397E+00
 1.530E+02, 9.261E+02, 2.498E+00
 1.541E+02, 9.284E+02, 3.251E+00
 1.550E+02, 7.195E+02, 2.958E+00
 1.560E+02, 7.195E+02, 2.383E+00
 1.571E+02, 7.195E+02, 2.093E+00
 1.580E+02, 7.195E+02, 2.274E+00
 1.590E+02, 7.195E+02, 2.393E+00
 1.601E+02, 7.195E+02, 2.445E+00
 1.610E+02, 7.195E+02, 2.122E+00
 1.621E+02, 7.205E+02, 1.973E+00
 1.631E+02, 7.205E+02, 2.111E+00
 1.641E+02, 7.211E+02, 2.291E+00
 1.651E+02, 7.215E+02, 2.225E+00
 1.660E+02, 7.215E+02, 2.410E+00
 1.671E+02, 7.215E+02, 2.583E+00
 1.681E+02, 7.235E+02, 2.374E+00
 1.691E+02, 7.226E+02, 2.263E+00
 1.700E+02, 7.215E+02, 2.260E+00
 1.710E+02, 7.235E+02, 2.544E+00
 1.720E+02, 7.235E+02, 2.674E+00
 1.730E+02, 7.248E+02, 2.420E+00
 1.741E+02, 7.255E+02, 2.272E+00
 1.751E+02, 7.258E+02, 2.006E+00
 1.761E+02, 7.265E+02, 2.260E+00
 1.772E+02, 7.265E+02, 2.496E+00
 1.780E+02, 7.305E+02, 2.643E+00
 1.791E+02, 7.305E+02, 3.269E+00
 1.801E+02, 7.305E+02, 2.428E+00
 1.810E+02, 7.305E+02, 1.825E+00
 1.821E+02, 7.305E+02, 1.516E+00
 1.830E+02, 7.305E+02, 1.799E+00
 1.841E+02, 7.305E+02, 2.220E+00
 1.851E+02, 7.305E+02, 2.167E+00
 1.861E+02, 7.305E+02, 2.073E+00
 1.871E+02, 7.305E+02, 2.107E+00
 1.881E+02, 7.314E+02, 2.194E+00
 1.891E+02, 7.345E+02, 2.039E+00
 1.901E+02, 7.345E+02, 2.585E+00
 1.910E+02, 7.345E+02, 2.553E+00
 1.920E+02, 7.345E+02, 2.627E+00
 1.931E+02, 7.345E+02, 2.810E+00
 1.941E+02, 7.345E+02, 2.395E+00
 1.951E+02, 7.345E+02, 2.203E+00
 1.961E+02, 7.345E+02, 2.087E+00
 1.970E+02, 7.345E+02, 1.943E+00
 1.980E+02, 7.656E+02, 2.012E+00
 1.991E+02, 7.766E+02, 2.167E+00
 2.000E+02, 7.828E+02, 2.252E+00
 2.011E+02, 7.845E+02, 2.078E+00
 2.021E+02, 7.195E+02, 2.071E+00
 2.030E+02, 7.195E+02, 2.084E+00
 2.041E+02, 7.195E+02, 2.268E+00
 2.051E+02, 7.618E+02, 2.506E+00
 2.060E+02, 7.905E+02, 2.381E+00
 2.071E+02, 7.195E+02, 2.188E+00
 2.080E+02, 7.195E+02, 2.079E+00
 2.091E+02, 7.195E+02, 1.961E+00
 2.101E+02, 7.195E+02, 2.056E+00
 2.111E+02, 7.195E+02, 2.084E+00
 2.121E+02, 7.500E+02, 2.114E+00
 2.131E+02, 7.805E+02, 2.042E+00
 2.141E+02, 7.805E+02, 2.158E+00
 2.151E+02, 7.805E+02, 2.282E+00
 2.160E+02, 7.805E+02, 2.395E+00
 2.171E+02, 7.805E+02, 2.340E+00
 2.180E+02, 7.805E+02, 2.359E+00
 2.191E+02, 7.805E+02, 2.413E+00
 2.200E+02, 7.805E+02, 2.458E+00
 2.212E+02, 7.812E+02, 2.466E+00
 2.221E+02, 7.815E+02, 2.470E+00
 2.232E+02, 7.815E+02, 2.762E+00
 2.241E+02, 7.815E+02, 2.734E+00
 2.251E+02, 7.815E+02, 2.551E+00
 2.262E+02, 7.815E+02, 2.604E+00
 2.270E+02, 7.822E+02, 2.119E+00
 2.281E+02, 7.825E+02, 1.996E+00
 2.291E+02, 7.853E+02, 2.141E+00
 2.301E+02, 7.865E+02, 2.458E+00
 2.310E+02, 7.865E+02, 2.285E+00
 2.321E+02, 7.865E+02, 2.003E+00
 2.330E+02, 7.872E+02, 2.259E+00
 2.340E+02, 7.875E+02, 2.363E+00
 2.350E+02, 7.875E+02, 2.310E+00
 2.360E+02, 7.875E+02, 2.522E+00
 2.371E+02, 7.889E+02, 2.799E+00
 2.381E+02, 7.895E+02, 2.630E+00
 2.391E+02, 7.905E+02, 2.287E+00
 2.400E+02, 7.905E+02, 1.908E+00
 2.411E+02, 7.835E+02, 1.431E+00
 2.420E+02, 7.905E+02, 1.454E+00
 2.430E+02, 7.893E+02, 2.118E+00
 2.441E+02, 7.855E+02, 2.558E+00
 2.451E+02, 7.855E+02, 2.348E+00
 2.460E+02, 7.855E+02, 2.491E+00
 2.471E+02, 7.855E+02, 2.706E+00
 2.481E+02, 7.855E+02, 2.110E+00
 2.491E+02, 7.855E+02, 1.843E+00
 2.500E+02, 7.855E+02, 2.016E+00
 2.510E+02, 7.855E+02, 2.267E+00
 2.521E+02, 7.855E+02, 2.489E+00
 2.530E+02, 7.855E+02, 2.761E+00
 2.540E+02, 7.855E+02, 2.422E+00
 2.550E+02, 7.855E+02, 2.049E+00
 2.561E+02, 7.855E+02, 1.902E+00
 2.570E+02, 7.855E+02, 1.977E+00
 2.581E+02, 7.855E+02, 1.712E+00
 2.590E+02, 7.855E+02, 1.629E+00
 2.600E+02, 7.855E+02, 1.898E+00
 2.611E+02, 7.855E+02, 2.122E+00
 2.620E+02, 7.855E+02, 2.281E+00
 2.631E+02, 7.855E+02, 2.367E+00
 2.640E+02, 7.855E+02, 1.828E+00
 2.651E+02, 7.855E+02, 1.636E+00
 2.661E+02, 7.855E+02, 1.687E+00
 2.671E+02, 7.855E+02, 1.936E+00
 2.681E+02, 7.863E+02, 1.984E+00
 2.690E+02, 7.973E+02, 2.078E+00
 2.700E+02, 7.995E+02, 2.117E+00
 2.712E+02, 7.995E+02, 2.044E+00
 2.721E+02, 7.995E+02, 2.170E+00
 2.730E+02, 7.995E+02, 2.183E+00
 2.740E+02, 7.995E+02, 2.232E+00
 2.751E+02, 7.995E+02, 2.438E+00
 2.760E+02, 7.995E+02, 2.326E+00
 2.770E+02, 7.995E+02, 2.435E+00
 2.781E+02, 7.995E+02, 2.248E+00
 2.791E+02, 7.995E+02, 1.958E+00
 2.800E+02, 7.995E+02, 2.211E+00
 2.811E+02, 7.995E+02, 2.307E+00
 2.821E+02, 7.995E+02, 2.344E+00
 2.830E+02, 7.995E+02, 2.369E+00
 2.840E+02, 7.995E+02, 2.336E+00
 2.851E+02, 7.995E+02, 2.189E+00
 2.861E+02, 7.955E+02, 2.558E+00
 2.870E+02, 7.875E+02, 2.503E+00
 2.880E+02, 7.875E+02, 2.353E+00
 2.891E+02, 7.875E+02, 2.485E+00
 2.900E+02, 7.875E+02, 2.276E+00
 2.911E+02, 7.875E+02, 2.442E+00
 2.921E+02, 7.875E+02, 2.314E+00
 2.931E+02, 7.875E+02, 2.607E+00
 2.941E+02, 7.951E+02, 2.494E+00
 2.950E+02, 8.095E+02, 2.140E+00
 2.961E+02, 8.239E+02, 1.995E+00
 2.970E+02, 8.265E+02, 1.867E+00
 2.981E+02, 8.265E+02, 1.999E+00
 2.991E+02, 8.271E+02, 2.180E+00
 3.002E+02, 8.275E+02, 2.130E+00
 3.011E+02, 8.275E+02, 2.122E+00
 3.021E+02, 8.275E+02, 2.238E+00
 3.030E+02, 8.275E+02, 2.432E+00
 3.041E+02, 8.275E+02, 2.684E+00
 3.051E+02, 8.275E+02, 2.384E+00
 3.061E+02, 8.275E+02, 2.127E+00
 3.070E+02, 8.275E+02, 1.951E+00
 3.081E+02, 8.275E+02, 1.997E+00
 3.091E+02, 8.275E+02, 2.158E+00
 3.101E+02, 8.275E+02, 2.424E+00
 3.111E+02, 8.275E+02, 2.539E+00
 3.120E+02, 8.275E+02, 2.611E+00
 3.131E+02, 8.275E+02, 2.876E+00
 3.141E+02, 8.275E+02, 2.483E+00
 3.150E+02, 8.275E+02, 2.119E+00
 3.160E+02, 8.275E+02, 2.000E+00
 3.170E+02, 8.275E+02, 2.123E+00
 3.180E+02, 8.275E+02, 2.368E+00
 3.190E+02, 8.275E+02, 2.343E+00
 3.201E+02, 8.275E+02, 2.114E+00
 3.210E+02, 8.275E+02, 2.047E+00
 3.221E+02, 8.275E+02, 2.294E+00
 3.231E+02, 8.275E+02, 2.340E+00
 3.241E+02, 8.275E+02, 2.237E+00
 3.250E+02, 8.275E+02, 2.144E+00
 3.260E+02, 8.275E+02, 2.339E+00
 3.271E+02, 8.275E+02, 2.340E+00
 3.280E+02, 8.275E+02, 2.407E+00
 3.290E+02, 8.275E+02, 2.277E+00
 3.301E+02, 8.275E+02, 2.349E+00
 3.310E+02, 8.275E+02, 2.707E+00
 3.321E+02, 8.272E+02, 2.782E+00
 3.331E+02, 8.255E+02, 2.531E+00
 3.341E+02, 8.255E+02, 2.458E+00
 3.350E+02, 8.255E+02, 2.365E+00
 3.360E+02, 8.255E+02, 2.092E+00
 3.371E+02, 8.265E+02, 2.472E+00
 3.381E+02, 8.265E+02, 2.519E+00
 3.392E+02, 8.265E+02, 3.110E+00
 3.401E+02, 8.265E+02, 2.635E+00
 3.411E+02, 8.265E+02, 2.055E+00
 3.420E+02, 8.265E+02, 1.766E+00
 3.430E+02, 8.268E+02, 2.019E+00
 3.440E+02, 8.275E+02, 2.593E+00
 3.451E+02, 8.275E+02, 2.176E+00
 3.461E+02, 8.284E+02, 2.139E+00
 3.470E+02, 8.292E+02, 2.331E+00
 3.481E+02, 8.295E+02, 2.444E+00
 3.491E+02, 8.295E+02, 2.529E+00
 3.500E+02, 8.295E+02, 2.128E+00
 3.510E+02, 8.295E+02, 1.936E+00
 3.520E+02, 8.295E+02, 1.926E+00
 3.531E+02, 8.286E+02, 2.023E+00
 3.541E+02, 8.285E+02, 2.220E+00
 3.551E+02, 8.285E+02, 2.007E+00
 3.560E+02, 8.285E+02, 2.104E+00
 3.570E+02, 8.251E+02, 2.132E+00
 3.580E+02, 8.262E+02, 2.177E+00
 3.591E+02, 8.285E+02, 2.458E+00
 3.601E+02, 8.285E+02, 2.322E+00
 3.611E+02, 8.285E+02, 2.467E+00
 3.620E+02, 8.285E+02, 2.687E+00
 3.631E+02, 8.285E+02, 2.624E+00
 3.641E+02, 8.285E+02, 2.691E+00
 3.651E+02, 8.285E+02, 2.665E+00
 3.661E+02, 8.285E+02, 2.163E+00
 3.670E+02, 8.285E+02, 1.849E+00
 3.681E+02, 8.285E+02, 1.828E+00
 3.691E+02, 8.285E+02, 2.225E+00
 3.701E+02, 8.285E+02, 2.399E+00
 3.710E+02, 8.285E+02, 2.187E+00
 3.721E+02, 8.285E+02, 2.137E+00
 3.731E+02, 8.285E+02, 2.195E+00
 3.740E+02, 8.285E+02, 2.211E+00
 3.750E+02, 8.285E+02, 2.420E+00
 3.760E+02, 8.285E+02, 2.552E+00
 3.770E+02, 8.285E+02, 2.624E+00
 3.781E+02, 8.285E+02, 2.864E+00
 3.790E+02, 8.285E+02, 2.795E+00
 3.801E+02, 8.285E+02, 2.458E+00
 3.810E+02, 8.285E+02, 2.320E+00
 3.820E+02, 8.281E+02, 2.546E+00
 3.831E+02, 8.275E+02, 2.279E+00
 3.841E+02, 8.275E+02, 2.455E+00
 3.851E+02, 8.275E+02, 2.297E+00
 3.861E+02, 8.275E+02, 2.237E+00
 3.870E+02, 8.275E+02, 2.408E+00
 3.881E+02, 8.275E+02, 2.429E+00
 3.891E+02, 8.275E+02, 2.356E+00
 3.901E+02, 8.275E+02, 2.402E+00
 3.910E+02, 8.275E+02, 2.418E+00
 3.921E+02, 8.275E+02, 1.971E+00
 3.930E+02, 8.275E+02, 1.801E+00
 3.941E+02, 8.275E+02, 1.809E+00
 3.951E+02, 8.283E+02, 1.843E+00
 3.960E+02, 8.285E+02, 1.901E+00
 3.970E+02, 8.285E+02, 1.989E+00
 3.981E+02, 8.285E+02, 1.995E+00
 3.992E+02, 8.285E+02, 2.332E+00
 4.000E+02, 8.293E+02, 2.187E+00
 4.011E+02, 8.295E+02, 2.024E+00
 4.021E+02, 8.295E+02, 2.376E+00
 4.030E+02, 8.298E+02, 2.484E+00
 4.040E+02, 8.305E+02, 2.400E+00
 4.050E+02, 8.305E+02, 2.321E+00
 4.060E+02, 8.305E+02, 2.680E+00
 4.071E+02, 8.323E+02, 3.167E+00
 4.081E+02, 8.325E+02, 3.272E+00
 4.090E+02, 8.325E+02, 2.414E+00
 4.101E+02, 8.325E+02, 2.308E+00
 4.111E+02, 8.325E+02, 1.891E+00
 4.120E+02, 8.325E+02, 2.125E+00
 4.131E+02, 8.325E+02, 2.371E+00
 4.141E+02, 8.325E+02, 2.102E+00
 4.150E+02, 8.325E+02, 1.760E+00
 4.160E+02, 8.325E+02, 2.004E+00
 4.171E+02, 8.325E+02, 2.119E+00
 4.181E+02, 8.325E+02, 2.392E+00
 4.191E+02, 8.325E+02, 2.875E+00
 4.201E+02, 8.325E+02, 2.706E+00
 4.211E+02, 8.325E+02, 2.015E+00
 4.220E+02, 8.325E+02, 1.809E+00
 4.230E+02, 8.325E+02, 1.864E+00
 4.241E+02, 8.325E+02, 2.044E+00
 4.251E+02, 8.316E+02, 2.222E+00
 4.261E+02, 8.315E+02, 2.395E+00
 4.270E+02, 8.315E+02, 2.219E+00
 4.281E+02, 8.315E+02, 1.917E+00
 4.291E+02, 8.315E+02, 1.973E+00
 4.300E+02, 8.315E+02, 2.644E+00
 4.310E+02, 8.315E+02, 2.821E+00
 4.321E+02, 8.315E+02, 2.602E+00
 4.331E+02, 8.315E+02, 2.323E+00
 4.341E+02, 8.315E+02, 2.141E+00
 4.351E+02, 8.316E+02, 2.329E+00
 4.361E+02, 8.325E+02, 2.600E+00
 4.370E+02, 8.325E+02, 2.019E+00
 4.380E+02, 8.325E+02, 1.748E+00
 4.391E+02, 8.325E+02, 1.793E+00
 4.400E+02, 8.325E+02, 2.166E+00
 4.410E+02, 8.325E+02, 2.356E+00
 4.420E+02, 8.325E+02, 2.397E+00
 4.430E+02, 8.325E+02, 2.839E+00
 4.441E+02, 8.325E+02, 3.227E+00
 4.451E+02, 8.325E+02, 2.305E+00
 4.460E+02, 8.899E+02, 1.892E+00
 4.470E+02, 9.195E+02, 2.019E+00
 4.480E+02, 9.204E+02, 2.266E+00
 4.491E+02, 9.205E+02, 2.475E+00
 4.501E+02, 9.205E+02, 2.257E+00
 4.511E+02, 9.205E+02, 2.282E+00
 4.520E+02, 8.325E+02, 2.161E+00
 4.531E+02, 8.325E+02, 1.941E+00
 4.541E+02, 8.325E+02, 1.785E+00
 4.550E+02, 8.328E+02, 2.013E+00
 4.560E+02, 8.335E+02, 2.319E+00
 4.570E+02, 8.918E+02, 2.421E+00
 4.580E+02, 9.191E+02, 2.459E+00
 4.590E+02, 9.195E+02, 2.304E+00
 4.601E+02, 9.195E+02, 2.196E+00
 4.610E+02, 9.196E+02, 2.119E+00
 4.621E+02, 9.205E+02, 2.089E+00
 4.631E+02, 9.205E+02, 2.384E+00
 4.641E+02, 9.205E+02, 2.305E+00
 4.651E+02, 9.195E+02, 2.301E+00
 4.661E+02, 9.195E+02, 2.365E+00
 4.671E+02, 9.200E+02, 2.317E+00
 4.681E+02, 9.205E+02, 2.415E+00
 4.691E+02, 9.205E+02, 2.368E+00
 4.701E+02, 9.205E+02, 2.248E+00
 4.710E+02, 9.205E+02, 2.142E+00
 4.721E+02, 9.200E+02, 2.159E+00
 4.731E+02, 9.186E+02, 2.465E+00
 4.741E+02, 8.450E+02, 2.398E+00
 4.752E+02, 8.325E+02, 2.172E+00
 4.760E+02, 8.325E+02, 1.866E+00
 4.771E+02, 8.325E+02, 1.857E+00
 4.780E+02, 8.325E+02, 1.930E+00
 4.790E+02, 8.325E+02, 2.144E+00
 4.801E+02, 8.325E+02, 2.185E+00
 4.811E+02, 8.325E+02, 2.092E+00
 4.820E+02, 8.325E+02, 2.131E+00
 4.830E+02, 9.125E+02, 2.138E+00
 4.840E+02, 9.125E+02, 2.267E+00
 4.850E+02, 9.125E+02, 2.219E+00
 4.861E+02, 8.546E+02, 2.018E+00
 4.870E+02, 8.335E+02, 1.912E+00
 4.881E+02, 8.335E+02, 2.002E+00
 4.891E+02, 8.335E+02, 2.031E+00
 4.901E+02, 8.335E+02, 1.985E+00
 4.911E+02, 8.335E+02, 2.362E+00
 4.922E+02, 8.402E+02, 2.670E+00
 4.931E+02, 8.435E+02, 2.708E+00
 4.941E+02, 8.435E+02, 2.774E+00
 4.951E+02, 8.435E+02, 2.510E+00
 4.961E+02, 8.435E+02, 2.620E+00
 4.971E+02, 8.438E+02, 2.614E+00
 4.980E+02, 8.445E+02, 2.699E+00
 4.991E+02, 8.427E+02, 2.919E+00
 5.000E+02, 8.355E+02, 2.213E+00
 5.010E+02, 8.355E+02, 1.921E+00
 5.020E+02, 9.225E+02, 2.023E+00
 5.031E+02, 9.225E+02, 2.323E+00
 5.041E+02, 9.225E+02, 2.862E+00
 5.051E+02, 9.225E+02, 2.362E+00
 5.061E+02, 9.228E+02, 1.991E+00
 5.071E+02, 9.235E+02, 2.198E+00
 5.081E+02, 9.235E+02, 2.257E+00
 5.090E+02, 8.738E+02, 2.371E+00
 5.101E+02, 8.365E+02, 2.644E+00
 5.111E+02, 8.365E+02, 2.357E+00
 5.121E+02, 8.365E+02, 1.968E+00
 5.130E+02, 8.414E+02, 1.876E+00
 5.141E+02, 8.455E+02, 1.921E+00
 5.152E+02, 8.455E+02, 2.115E+00
 5.161E+02, 8.455E+02, 2.095E+00
 5.170E+02, 8.455E+02, 2.114E+00
 5.181E+02, 8.455E+02, 2.099E+00
 5.190E+02, 8.455E+02, 1.961E+00
 5.200E+02, 8.428E+02, 2.063E+00
 5.210E+02, 8.355E+02, 1.885E+00
 5.221E+02, 8.355E+02, 2.041E+00
 5.230E+02, 8.355E+02, 2.195E+00
 5.241E+02, 8.355E+02, 2.290E+00
 5.251E+02, 8.355E+02, 2.242E+00
 5.260E+02, 8.355E+02, 2.078E+00
 5.270E+02, 8.355E+02, 1.900E+00
 5.281E+02, 8.355E+02, 1.869E+00
 5.291E+02, 8.335E+02, 2.112E+00
 5.300E+02, 8.285E+02, 2.231E+00
 5.311E+02, 8.285E+02, 2.208E+00
 5.320E+02, 8.285E+02, 2.387E+00
 5.330E+02, 8.339E+02, 2.462E+00
 5.341E+02, 8.583E+02, 2.345E+00
 5.350E+02, 9.175E+02, 2.221E+00
 5.361E+02, 9.175E+02, 2.215E+00
 5.371E+02, 9.175E+02, 2.520E+00
 5.381E+02, 9.181E+02, 2.653E+00
 5.391E+02, 9.185E+02, 2.774E+00
 5.400E+02, 9.185E+02, 2.702E+00
 5.411E+02, 9.185E+02, 2.020E+00
 5.420E+02, 9.151E+02, 1.839E+00
 5.431E+02, 9.137E+02, 2.077E+00
 5.441E+02, 9.145E+02, 2.322E+00
 5.450E+02, 9.145E+02, 2.230E+00
 5.460E+02, 9.145E+02, 2.404E+00
 5.471E+02, 9.145E+02, 2.630E+00
 5.480E+02, 9.145E+02, 2.344E+00
 5.491E+02, 9.145E+02, 1.937E+00
 5.500E+02, 9.145E+02, 2.043E+00
 5.510E+02, 9.145E+02, 2.526E+00
 5.521E+02, 9.145E+02, 2.334E+00
 5.531E+02, 9.145E+02, 2.183E+00
 5.541E+02, 9.145E+02, 2.320E+00
 5.550E+02, 9.145E+02, 2.361E+00
 5.560E+02, 9.159E+02, 2.473E+00
 5.571E+02, 9.195E+02, 2.733E+00
 5.580E+02, 9.195E+02, 2.626E+00
 5.591E+02, 9.195E+02, 2.340E+00
 5.601E+02, 9.195E+02, 2.082E+00
 5.610E+02, 9.195E+02, 2.189E+00
 5.621E+02, 9.199E+02, 2.631E+00
 5.631E+02, 9.205E+02, 2.433E+00
 5.641E+02, 9.205E+02, 2.981E+00
 5.651E+02, 9.205E+02, 2.832E+00
 5.660E+02, 9.205E+02, 2.630E+00
 5.670E+02, 9.205E+02, 2.835E+00
 5.681E+02, 9.205E+02, 2.608E+00
 5.691E+02, 9.205E+02, 2.062E+00
 5.701E+02, 9.193E+02, 1.996E+00
 5.711E+02, 9.185E+02, 2.111E+00
 5.721E+02, 9.185E+02, 2.180E+00
 5.730E+02, 9.198E+02, 1.859E+00
 5.740E+02, 9.205E+02, 1.690E+00
 5.750E+02, 9.205E+02, 1.601E+00
 5.760E+02, 9.199E+02, 1.404E+00
 5.771E+02, 9.195E+02, 1.531E+00
 5.781E+02, 9.195E+02, 1.796E+00
 5.791E+02, 9.195E+02, 2.251E+00
 5.800E+02, 9.195E+02, 2.510E+00
 5.811E+02, 9.195E+02, 2.534E+00
