s,m,m/s
 4.603E+01, 7.173E+02, 3.825E+00
 4.704E+01, 7.212E+02, 3.777E+00
 4.802E+01, 7.245E+02, 3.927E+00
 4.905E+01, 7.144E+02, 4.182E+00
 5.001E+01, 7.172E+02, 4.745E+00
 5.103E+01, 7.105E+02, 4.095E+00
 5.200E+01, 7.090E+02, 3.474E+00
 5.304E+01, 7.091E+02, 3.810E+00
 5.403E+01, 7.095E+02, 3.342E+00
 5.502E+01, 7.095E+02, 3.775E+00
 5.604E+01, 7.113E+02, 4.085E+00
 5.702E+01, 7.115E+02, 3.625E+00
 5.800E+01, 7.115E+02, 3.629E+00
 5.904E+01, 7.106E+02, 3.854E+00
 6.004E+01, 7.175E+02, 3.591E+00
 6.106E+01, 7.175E+02, 3.777E+00
 6.205E+01, 7.167E+02, 3.756E+00
 6.305E+01, 7.155E+02, 3.897E+00
 6.403E+01, 7.159E+02, 3.744E+00
 6.504E+01, 7.225E+02, 3.758E+00
 6.603E+01, 7.239E+02, 3.873E+00
 6.702E+01, 7.255E+02, 3.960E+00
 6.803E+01, 7.261E+02, 3.964E+00
 6.904E+01, 7.305E+02, 3.720E+00
 7.005E+01, 7.305E+02, 3.789E+00
 7.101E+01, 7.305E+02, 4.360E+00
 7.204E+01, 7.380E+02, 4.154E+00
 7.303E+01, 7.664E+02, 3.909E+00
 7.404E+01, 7.659E+02, 3.661E+00
 7.503E+01, 7.642E+02, 4.037E+00
 7.601E+01, 7.659E+02, 4.180E+00
 7.705E+01, 7.679E+02, 3.893E+00
 7.801E+01, 7.703E+02, 4.761E+00
 7.901E+01, 7.706E+02, 4.576E+00
 8.000E+01, 7.698E+02, 3.936E+00
 8.102E+01, 7.720E+02, 3.352E+00
 8.203E+01, 7.743E+02, 3.585E+00
 8.304E+01, 7.764E+02, 4.012E+00
 8.402E+01, 7.788E+02, 4.027E+00
 8.502E+01, 7.810E+02, 3.969E+00
 8.605E+01, 7.836E+02, 3.901E+00
 8.701E+01, 7.854E+02, 3.574E+00
 8.806E+01, 7.875E+02, 3.410E+00
 8.903E+01, 7.900E+02, 3.676E+00
 9.001E+01, 7.909E+02, 3.626E+00
 9.103E+01, 7.911E+02, 3.786E+00
 9.203E+01, 7.675E+02, 3.612E+00
 9.303E+01, 7.666E+02, 3.712E+00
 9.405E+01, 7.665E+02, 4.096E+00
 9.502E+01, 7.665E+02, 3.923E+00
 9.603E+01, 7.665E+02, 4.173E+00
 9.702E+01, 7.665E+02, 3.791E+00
 9.805E+01, 7.665E+02, 3.812E+00
 9.904E+01, 7.670E+02, 4.191E+00
 1.001E+02, 7.691E+02, 3.673E+00
 1.010E+02, 7.696E+02, 4.019E+00
 1.020E+02, 7.708E+02, 3.867E+00
 1.030E+02, 7.715E+02, 3.926E+00
 1.040E+02, 7.716E+02, 4.394E+00
 1.051E+02, 7.725E+02, 4.157E+00
 1.060E+02, 7.725E+02, 3.822E+00
 1.070E+02, 7.915E+02, 3.644E+00
 1.080E+02, 7.955E+02, 3.533E+00
 1.090E+02, 7.965E+02, 4.102E+00
 1.101E+02, 7.965E+02, 4.207E+00
 1.110E+02, 7.965E+02, 4.274E+00
 1.120E+02, 7.965E+02, 3.531E+00
 1.130E+02, 7.966E+02, 3.477E+00
 1.141E+02, 7.975E+02, 3.496E+00
 1.150E+02, 7.975E+02, 3.732E+00
 1.160E+02, 7.975E+02, 3.824E+00
 1.170E+02, 7.979E+02, 3.855E+00
 1.181E+02, 7.985E+02, 3.732E+00
 1.191E+02, 7.985E+02, 4.006E+00
 1.200E+02, 7.985E+02, 3.569E+00
 1.210E+02, 7.985E+02, 3.642E+00
 1.220E+02, 7.976E+02, 3.750E+00
 1.230E+02, 7.845E+02, 4.218E+00
 1.241E+02, 7.845E+02, 4.322E+00
 1.250E+02, 7.845E+02, 3.925E+00
 1.260E+02, 7.861E+02, 3.796E+00
 1.270E+02, 7.985E+02, 4.310E+00
 1.280E+02, 7.985E+02, 4.541E+00
 1.290E+02, 7.985E+02, 3.681E+00
 1.300E+02, 7.985E+02, 4.078E+00
 1.310E+02, 7.985E+02, 3.784E+00
 1.321E+02, 7.985E+02, 3.563E+00
 1.330E+02, 7.985E+02, 4.307E+00
 1.340E+02, 7.994E+02, 4.040E+00
 1.350E+02, 7.995E+02, 3.629E+00
 1.360E+02, 7.995E+02, 3.468E+00
 1.370E+02, 7.995E+02, 3.407E+00
 1.380E+02, 7.995E+02, 4.205E+00
 1.390E+02, 7.995E+02, 4.189E+00
 1.400E+02, 7.995E+02, 4.073E+00
 1.410E+02, 7.995E+02, 3.546E+00
 1.420E+02, 8.034E+02, 3.415E+00
 1.430E+02, 8.045E+02, 3.711E+00
 1.440E+02, 8.045E+02, 3.791E+00
 1.450E+02, 8.045E+02, 4.019E+00
 1.460E+02, 8.049E+02, 4.138E+00
 1.470E+02, 8.056E+02, 4.036E+00
 1.480E+02, 8.065E+02, 4.021E+00
 1.490E+02, 8.067E+02, 3.666E+00
 1.500E+02, 8.082E+02, 3.790E+00
 1.510E+02, 8.095E+02, 3.964E+00
 1.520E+02, 8.108E+02, 3.298E+00
 1.530E+02, 8.117E+02, 3.566E+00
 1.540E+02, 8.117E+02, 3.671E+00
 1.550E+02, 8.115E+02, 3.695E+00
 1.560E+02, 8.115E+02, 3.958E+00
 1.570E+02, 8.117E+02, 4.247E+00
 1.580E+02, 8.125E+02, 4.289E+00
 1.590E+02, 8.127E+02, 4.677E+00
 1.600E+02, 8.135E+02, 3.681E+00
 1.610E+02, 8.135E+02, 3.650E+00
 1.620E+02, 8.140E+02, 3.906E+00
 1.630E+02, 8.145E+02, 3.918E+00
 1.640E+02, 8.145E+02, 3.976E+00
 1.650E+02, 8.145E+02, 4.301E+00
 1.661E+02, 8.101E+02, 4.036E+00
 1.670E+02, 8.074E+02, 3.954E+00
 1.680E+02, 8.075E+02, 3.499E+00
 1.690E+02, 8.075E+02, 4.130E+00
 1.700E+02, 8.075E+02, 3.658E+00
 1.710E+02, 8.083E+02, 3.599E+00
 1.720E+02, 8.085E+02, 3.802E+00
 1.730E+02, 8.085E+02, 4.157E+00
 1.740E+02, 8.085E+02, 4.738E+00
 1.750E+02, 8.149E+02, 4.498E+00
 1.760E+02, 8.195E+02, 4.298E+00
 1.770E+02, 8.196E+02, 3.617E+00
 1.780E+02, 8.310E+02, 3.707E+00
 1.791E+02, 8.424E+02, 3.745E+00
 1.800E+02, 8.426E+02, 3.624E+00
 1.810E+02, 8.435E+02, 3.934E+00
 1.820E+02, 8.435E+02, 3.587E+00
 1.830E+02, 8.438E+02, 3.590E+00
 1.840E+02, 8.425E+02, 3.652E+00
 1.850E+02, 8.425E+02, 3.573E+00
 1.860E+02, 8.430E+02, 3.630E+00
 1.870E+02, 8.440E+02, 3.687E+00
 1.880E+02, 8.453E+02, 2.999E+00
 1.891E+02, 8.470E+02, 3.533E+00
 1.900E+02, 8.488E+02, 3.434E+00
 1.910E+02, 8.501E+02, 3.762E+00
 1.920E+02, 8.521E+02, 3.740E+00
 1.930E+02, 8.596E+02, 4.041E+00
 1.940E+02, 8.602E+02, 4.304E+00
 1.950E+02, 8.605E+02, 4.082E+00
 1.960E+02, 8.598E+02, 4.135E+00
 1.970E+02, 8.596E+02, 3.710E+00
 1.980E+02, 8.606E+02, 4.098E+00
 1.990E+02, 8.622E+02, 3.369E+00
 2.000E+02, 8.655E+02, 3.321E+00
 2.010E+02, 8.655E+02, 3.599E+00
 2.020E+02, 8.664E+02, 3.491E+00
 2.031E+02, 8.668E+02, 3.963E+00
 2.040E+02, 8.677E+02, 3.783E+00
 2.050E+02, 8.692E+02, 3.825E+00
 2.060E+02, 8.702E+02, 3.644E+00
 2.070E+02, 8.713E+02, 3.392E+00
 2.080E+02, 8.724E+02, 3.375E+00
 2.090E+02, 8.733E+02, 3.680E+00
 2.100E+02, 8.743E+02, 4.238E+00
 2.110E+02, 8.773E+02, 4.245E+00
 2.120E+02, 8.778E+02, 3.789E+00
 2.130E+02, 8.785E+02, 3.832E+00
 2.140E+02, 8.787E+02, 3.152E+00
 2.150E+02, 8.795E+02, 4.313E+00
 2.160E+02, 8.795E+02, 4.184E+00
 2.170E+02, 8.796E+02, 3.428E+00
 2.180E+02, 8.805E+02, 3.924E+00
 2.190E+02, 8.813E+02, 4.495E+00
 2.201E+02, 8.819E+02, 4.099E+00
 2.211E+02, 8.825E+02, 4.394E+00
 2.220E+02, 8.805E+02, 4.787E+00
 2.230E+02, 8.805E+02, 4.410E+00
 2.240E+02, 8.805E+02, 4.061E+00
 2.250E+02, 8.814E+02, 4.179E+00
 2.260E+02, 8.821E+02, 3.773E+00
 2.270E+02, 8.825E+02, 3.496E+00
 2.280E+02, 8.825E+02, 4.390E+00
 2.290E+02, 8.825E+02, 4.512E+00
 2.300E+02, 8.825E+02, 3.917E+00
 2.311E+02, 8.825E+02, 4.280E+00
 2.320E+02, 8.825E+02, 3.689E+00
 2.330E+02, 8.825E+02, 3.366E+00
 2.340E+02, 8.835E+02, 3.790E+00
 2.350E+02, 8.838E+02, 4.245E+00
 2.361E+02, 8.815E+02, 3.574E+00
 2.370E+02, 8.909E+02, 3.537E+00
 2.380E+02, 9.085E+02, 3.558E+00
 2.390E+02, 9.085E+02, 3.731E+00
 2.400E+02, 9.091E+02, 3.632E+00
 2.410E+02, 9.095E+02, 3.800E+00
 2.421E+02, 9.095E+02, 4.011E+00
 2.430E+02, 9.095E+02, 4.445E+00
 2.440E+02, 9.108E+02, 3.280E+00
 2.450E+02, 9.115E+02, 3.750E+00
 2.460E+02, 9.115E+02, 3.594E+00
 2.470E+02, 9.115E+02, 3.770E+00
 2.480E+02, 9.115E+02, 3.284E+00
 2.491E+02, 9.123E+02, 3.821E+00
 2.500E+02, 9.144E+02, 3.535E+00
 2.510E+02, 9.145E+02, 3.730E+00
 2.520E+02, 9.145E+02, 4.685E+00
 2.530E+02, 9.145E+02, 3.563E+00
 2.540E+02, 9.145E+02, 3.656E+00
 2.551E+02, 9.145E+02, 3.985E+00
 2.560E+02, 9.145E+02, 3.973E+00
 2.570E+02, 9.145E+02, 4.179E+00
 2.581E+02, 9.145E+02, 4.079E+00
 2.590E+02, 9.145E+02, 3.738E+00
 2.600E+02, 9.130E+02, 3.911E+00
 2.610E+02, 9.125E+02, 3.997E+00
 2.620E+02, 9.125E+02, 4.123E+00
 2.630E+02, 9.129E+02, 3.847E+00
 2.640E+02, 9.135E+02, 4.012E+00
 2.650E+02, 9.135E+02, 3.825E+00
 2.660E+02, 9.141E+02, 3.398E+00
 2.670E+02, 9.145E+02, 3.524E+00
 2.680E+02, 9.145E+02, 3.246E+00
 2.690E+02, 9.145E+02, 3.899E+00
 2.700E+02, 9.142E+02, 4.327E+00
 2.710E+02, 9.143E+02, 4.029E+00
 2.720E+02, 9.145E+02, 3.413E+00
 2.730E+02, 9.145E+02, 4.014E+00
 2.740E+02, 9.145E+02, 4.199E+00
 2.751E+02, 9.151E+02, 3.330E+00
 2.760E+02, 9.155E+02, 4.088E+00
 2.770E+02, 9.155E+02, 3.628E+00
 2.780E+02, 9.155E+02, 4.073E+00
 2.791E+02, 9.155E+02, 4.028E+00
 2.800E+02, 9.150E+02, 4.558E+00
 2.810E+02, 9.145E+02, 4.903E+00
 2.820E+02, 9.145E+02, 4.090E+00
 2.830E+02, 9.152E+02, 3.718E+00
 2.840E+02, 9.155E+02, 4.023E+00
 2.850E+02, 9.155E+02, 3.644E+00
 2.860E+02, 9.165E+02, 3.636E+00
 2.870E+02, 9.143E+02, 3.276E+00
 2.880E+02, 9.135E+02, 4.022E+00
 2.890E+02, 9.138E+02, 4.289E+00
 2.900E+02, 9.145E+02, 4.009E+00
 2.911E+02, 9.145E+02, 4.054E+00
 2.920E+02, 9.153E+02, 4.566E+00
 2.930E+02, 9.155E+02, 5.038E+00
 2.940E+02, 9.153E+02, 4.073E+00
 2.950E+02, 9.142E+02, 3.965E+00
 2.960E+02, 9.135E+02, 4.182E+00
 2.970E+02, 9.135E+02, 4.034E+00
 2.980E+02, 9.135E+02, 3.610E+00
 2.990E+02, 9.135E+02, 3.732E+00
 3.000E+02, 9.135E+02, 3.796E+00
 3.010E+02, 9.135E+02, 3.772E+00
 3.020E+02, 9.174E+02, 3.436E+00
 3.030E+02, 9.255E+02, 3.722E+00
 3.040E+02, 9.255E+02, 4.351E+00
 3.050E+02, 9.255E+02, 4.606E+00
 3.061E+02, 9.255E+02, 3.932E+00
 3.070E+02, 9.194E+02, 4.369E+00
 3.080E+02, 9.155E+02, 3.905E+00
 3.090E+02, 9.164E+02, 3.911E+00
 3.100E+02, 9.165E+02, 3.661E+00
 3.110E+02, 9.165E+02, 3.107E+00
 3.120E+02, 9.165E+02, 3.957E+00
 3.130E+02, 9.165E+02, 3.790E+00
 3.140E+02, 9.172E+02, 3.507E+00
 3.150E+02, 9.175E+02, 3.146E+00
 3.160E+02, 9.170E+02, 3.743E+00
 3.170E+02, 9.165E+02, 3.893E+00
 3.180E+02, 9.165E+02, 3.671E+00
 3.190E+02, 9.168E+02, 3.703E+00
 3.200E+02, 9.175E+02, 3.607E+00
 3.210E+02, 9.177E+02, 3.780E+00
 3.221E+02, 9.185E+02, 3.775E+00
 3.230E+02, 9.212E+02, 3.947E+00
 3.240E+02, 9.225E+02, 3.871E+00
 3.250E+02, 9.225E+02, 3.335E+00
 3.260E+02, 9.201E+02, 3.203E+00
 3.270E+02, 9.125E+02, 3.447E+00
 3.280E+02, 9.125E+02, 3.521E+00
 3.290E+02, 9.125E+02, 3.631E+00
 3.300E+02, 9.125E+02, 3.094E+00
 3.311E+02, 9.125E+02, 3.462E+00
 3.320E+02, 9.125E+02, 3.786E+00
 3.330E+02, 9.125E+02, 3.740E+00
 3.341E+02, 9.125E+02, 3.988E+00
 3.350E+02, 9.125E+02, 3.982E+00
 3.360E+02, 9.125E+02, 3.729E+00
 3.370E+02, 9.127E+02, 4.004E+00
 3.380E+02, 9.135E+02, 4.349E+00
 3.390E+02, 9.135E+02, 4.257E+00
 3.400E+02, 9.136E+02, 4.134E+00
 3.410E+02, 9.153E+02, 4.034E+00
 3.420E+02, 9.155E+02, 4.359E+00
 3.430E+02, 9.155E+02, 4.237E+00
 3.440E+02, 9.151E+02, 5.021E+00
 3.450E+02, 9.135E+02, 4.317E+00
 3.460E+02, 9.142E+02, 4.122E+00
 3.470E+02, 9.155E+02, 4.671E+00
 3.480E+02, 9.163E+02, 4.419E+00
 3.490E+02, 9.165E+02, 3.629E+00
 3.500E+02, 9.165E+02, 3.622E+00
 3.510E+02, 9.165E+02, 4.177E+00
 3.520E+02, 9.165E+02, 3.453E+00
 3.530E+02, 9.166E+02, 3.534E+00
 3.540E+02, 9.175E+02, 3.698E+00
 3.551E+02, 9.183E+02, 3.579E+00
 3.560E+02, 9.138E+02, 4.288E+00
 3.570E+02, 9.115E+02, 3.827E+00
 3.580E+02, 9.115E+02, 3.568E+00
 3.590E+02, 9.115E+02, 3.243E+00
 3.600E+02, 9.115E+02, 3.384E+00
 3.610E+02, 9.115E+02, 3.474E+00
 3.620E+02, 9.115E+02, 3.435E+00
 3.631E+02, 9.115E+02, 3.568E+00
 3.640E+02, 9.124E+02, 4.096E+00
 3.650E+02, 9.128E+02, 4.043E+00
 3.660E+02, 9.125E+02, 4.238E+00
 3.670E+02, 9.115E+02, 4.362E+00
 3.680E+02, 9.115E+02, 4.085E+00
 3.690E+02, 9.121E+02, 3.694E+00
 3.700E+02, 9.130E+02, 4.373E+00
 3.710E+02, 9.135E+02, 4.327E+00
 3.720E+02, 7.582E+02, 3.336E+00
 3.731E+02, 6.912E+02, 3.168E+00
 3.740E+02, 6.917E+02, 4.125E+00
 3.750E+02, 6.928E+02, 4.353E+00
 3.760E+02, 6.919E+02, 3.845E+00
 3.770E+02, 6.905E+02, 3.851E+00
 3.780E+02, 6.912E+02, 4.121E+00
 3.790E+02, 6.919E+02, 4.837E+00
 3.800E+02, 6.926E+02, 3.127E+00
 3.810E+02, 6.935E+02, 3.093E+00
 3.820E+02, 6.944E+02, 3.212E+00
 3.830E+02, 6.945E+02, 3.505E+00
 3.840E+02, 6.954E+02, 3.078E+00
 3.850E+02, 6.955E+02, 3.350E+00
 3.860E+02, 6.955E+02, 4.005E+00
 3.870E+02, 6.955E+02, 3.760E+00
 3.880E+02, 6.938E+02, 3.824E+00
 3.891E+02, 6.905E+02, 4.272E+00
 3.900E+02, 6.905E+02, 4.251E+00
 3.910E+02, 6.905E+02, 4.089E+00
 3.920E+02, 6.905E+02, 3.947E+00
 3.930E+02, 6.905E+02, 4.034E+00
 3.940E+02, 6.905E+02, 4.686E+00
 3.950E+02, 6.905E+02, 3.818E+00
 3.960E+02, 6.905E+02, 4.125E+00
 3.970E+02, 6.905E+02, 3.297E+00
 3.980E+02, 6.905E+02, 3.852E+00
 3.990E+02, 6.912E+02, 4.477E+00
 4.000E+02, 6.915E+02, 4.346E+00
 4.010E+02, 6.924E+02, 3.947E+00
 4.020E+02, 6.938E+02, 3.957E+00
 4.030E+02, 6.907E+02, 3.504E+00
 4.040E+02, 6.924E+02, 4.042E+00
 4.050E+02, 6.925E+02, 4.002E+00
 4.060E+02, 6.917E+02, 3.705E+00
 4.070E+02, 6.910E+02, 4.128E+00
 4.080E+02, 6.920E+02, 3.518E+00
 4.090E+02, 6.928E+02, 3.498E+00
 4.100E+02, 6.939E+02, 3.621E+00
 4.110E+02, 6.948E+02, 4.159E+00
 4.120E+02, 6.958E+02, 4.451E+00
 4.130E+02, 6.969E+02, 3.972E+00
 4.140E+02, 6.981E+02, 3.619E+00
 4.150E+02, 6.995E+02, 3.857E+00
 4.160E+02, 7.008E+02, 4.038E+00
 4.170E+02, 7.022E+02, 3.745E+00
 4.180E+02, 7.037E+02, 3.863E+00
 4.191E+02, 6.969E+02, 3.834E+00
 4.200E+02, 6.905E+02, 3.881E+00
 4.210E+02, 6.905E+02, 3.894E+00
 4.220E+02, 6.905E+02, 4.049E+00
 4.230E+02, 6.905E+02, 3.946E+00
 4.240E+02, 6.910E+02, 4.300E+00
 4.250E+02, 6.916E+02, 3.774E+00
 4.260E+02, 6.925E+02, 3.466E+00
 4.270E+02, 6.929E+02, 3.599E+00
 4.280E+02, 7.011E+02, 4.195E+00
 4.290E+02, 7.065E+02, 4.172E+00
 4.300E+02, 6.948E+02, 3.698E+00
 4.310E+02, 6.905E+02, 3.896E+00
 4.320E+02, 6.905E+02, 4.196E+00
 4.330E+02, 6.905E+02, 4.078E+00
 4.341E+02, 6.905E+02, 4.199E+00
 4.350E+02, 6.905E+02, 4.003E+00
 4.360E+02, 6.905E+02, 3.812E+00
 4.370E+02, 6.905E+02, 3.741E+00
 4.380E+02, 6.905E+02, 3.334E+00
 4.390E+02, 6.905E+02, 3.617E+00
 4.400E+02, 6.905E+02, 3.653E+00
 4.410E+02, 6.905E+02, 3.795E+00
 4.420E+02, 6.905E+02, 3.859E+00
 4.430E+02, 6.905E+02, 3.888E+00
 4.440E+02, 6.905E+02, 3.893E+00
 4.450E+02, 6.905E+02, 4.129E+00
 4.460E+02, 6.905E+02, 4.026E+00
 4.471E+02, 6.914E+02, 3.985E+00
 4.480E+02, 6.930E+02, 3.649E+00
 4.490E+02, 6.940E+02, 3.896E+00
 4.500E+02, 6.945E+02, 4.467E+00
 4.510E+02, 6.914E+02, 4.302E+00
 4.520E+02, 6.945E+02, 3.828E+00
 4.531E+02, 6.945E+02, 3.598E+00
 4.540E+02, 6.952E+02, 3.643E+00
 4.550E+02, 6.960E+02, 3.484E+00
 4.560E+02, 6.967E+02, 4.241E+00
 4.570E+02, 6.976E+02, 3.732E+00
 4.580E+02, 6.975E+02, 3.448E+00
 4.590E+02, 6.905E+02, 3.414E+00
 4.600E+02, 6.905E+02, 3.982E+00
 4.610E+02, 6.905E+02, 4.155E+00
 4.620E+02, 6.905E+02, 3.987E+00
 4.631E+02, 6.905E+02, 4.337E+00
 4.640E+02, 6.905E+02, 4.055E+00
 4.650E+02, 6.905E+02, 3.464E+00
 4.660E+02, 6.905E+02, 4.167E+00
 4.670E+02, 6.912E+02, 3.510E+00
 4.680E+02, 6.928E+02, 3.724E+00
 4.690E+02, 6.925E+02, 3.450E+00
 4.700E+02, 6.905E+02, 3.825E+00
 4.710E+02, 6.905E+02, 3.847E+00
 4.721E+02, 6.905E+02, 3.653E+00
 4.730E+02, 6.905E+02, 4.113E+00
 4.740E+02, 6.905E+02, 3.743E+00
 4.750E+02, 6.905E+02, 3.921E+00
 4.760E+02, 6.910E+02, 3.898E+00
 4.770E+02, 6.926E+02, 4.223E+00
 4.780E+02, 6.939E+02, 4.219E+00
 4.790E+02, 6.950E+02, 4.336E+00
 4.801E+02, 6.965E+02, 3.968E+00
 4.810E+02, 6.983E+02, 3.728E+00
 4.820E+02, 7.023E+02, 3.994E+00
 4.830E+02, 7.041E+02, 4.978E+00
 4.840E+02, 7.045E+02, 4.105E+00
 4.850E+02, 7.058E+02, 3.523E+00
 4.861E+02, 6.914E+02, 3.961E+00
 4.870E+02, 6.905E+02, 3.706E+00
 4.880E+02, 6.905E+02, 4.327E+00
 4.890E+02, 6.905E+02, 4.878E+00
 4.900E+02, 6.905E+02, 4.175E+00
 4.910E+02, 6.905E+02, 4.240E+00
 4.920E+02, 6.905E+02, 4.765E+00
 4.930E+02, 6.905E+02, 4.497E+00
 4.940E+02, 6.905E+02, 4.025E+00
 4.950E+02, 6.905E+02, 3.928E+00
 4.960E+02, 6.905E+02, 3.948E+00
 4.970E+02, 6.929E+02, 4.240E+00
 4.980E+02, 6.975E+02, 3.113E+00
 4.991E+02, 6.975E+02, 3.397E+00
 5.000E+02, 6.977E+02, 4.233E+00
 5.010E+02, 6.992E+02, 3.847E+00
 5.020E+02, 7.005E+02, 3.630E+00
 5.030E+02, 7.017E+02, 3.466E+00
 5.040E+02, 7.029E+02, 3.821E+00
 5.050E+02, 7.046E+02, 3.865E+00
 5.060E+02, 7.056E+02, 4.010E+00
 5.071E+02, 7.065E+02, 4.001E+00
 5.080E+02, 7.074E+02, 3.372E+00
 5.090E+02, 7.083E+02, 3.219E+00
 5.100E+02, 7.092E+02, 3.912E+00
 5.110E+02, 7.095E+02, 4.408E+00
 5.120E+02, 7.081E+02, 3.939E+00
 5.130E+02, 7.079E+02, 4.127E+00
 5.140E+02, 7.088E+02, 3.747E+00
 5.150E+02, 7.095E+02, 3.391E+00
 5.160E+02, 7.102E+02, 3.795E+00
 5.170E+02, 7.107E+02, 3.863E+00
 5.180E+02, 7.110E+02, 3.836E+00
 5.191E+02, 7.105E+02, 3.842E+00
 5.200E+02, 7.037E+02, 3.726E+00
 5.210E+02, 7.007E+02, 4.398E+00
 5.220E+02, 7.031E+02, 4.106E+00
 5.230E+02, 7.027E+02, 3.817E+00
 5.241E+02, 6.905E+02, 4.140E+00
 5.251E+02, 6.905E+02, 4.331E+00
 5.260E+02, 6.905E+02, 4.037E+00
 5.271E+02, 6.905E+02, 4.105E+00
 5.281E+02, 6.905E+02, 4.189E+00
 5.290E+02, 6.905E+02, 3.968E+00
 5.301E+02, 6.916E+02, 3.425E+00
 5.310E+02, 6.938E+02, 3.909E+00
 5.320E+02, 6.963E+02, 4.101E+00
 5.330E+02, 6.972E+02, 3.599E+00
 5.340E+02, 6.980E+02, 3.543E+00
 5.351E+02, 7.009E+02, 3.373E+00
 5.360E+02, 7.085E+02, 3.598E+00
 5.370E+02, 7.094E+02, 3.529E+00
 5.380E+02, 7.095E+02, 3.678E+00
 5.390E+02, 7.095E+02, 3.970E+00
 5.400E+02, 7.095E+02, 3.804E+00
 5.410E+02, 7.095E+02, 3.870E+00
 5.420E+02, 8.024E+02, 3.785E+00
 5.430E+02, 8.238E+02, 3.873E+00
 5.440E+02, 8.268E+02, 3.670E+00
 5.451E+02, 8.364E+02, 3.764E+00
 5.460E+02, 8.421E+02, 4.079E+00
 5.470E+02, 8.465E+02, 4.244E+00
 5.480E+02, 8.489E+02, 4.209E+00
 5.490E+02, 8.518E+02, 3.607E+00
 5.500E+02, 8.525E+02, 3.958E+00
 5.510E+02, 8.527E+02, 3.531E+00
 5.520E+02, 8.535E+02, 3.594E+00
 5.530E+02, 8.036E+02, 3.730E+00
 5.540E+02, 6.922E+02, 4.220E+00
 5.550E+02, 6.905E+02, 4.034E+00
 5.560E+02, 6.905E+02, 4.129E+00
 5.570E+02, 6.905E+02, 3.909E+00
 5.580E+02, 6.916E+02, 3.857E+00
 5.590E+02, 6.950E+02, 3.855E+00
 5.600E+02, 6.955E+02, 4.068E+00
 5.610E+02, 6.955E+02, 4.047E+00
 5.620E+02, 6.955E+02, 3.640E+00
 5.630E+02, 6.964E+02, 4.087E+00
 5.640E+02, 6.965E+02, 3.919E+00
 5.650E+02, 6.965E+02, 3.838E+00
 5.660E+02, 6.908E+02, 3.626E+00
 5.670E+02, 6.905E+02, 4.096E+00
 5.680E+02, 6.905E+02, 4.358E+00
 5.690E+02, 6.905E+02, 4.179E+00
 5.700E+02, 6.919E+02, 3.922E+00
 5.710E+02, 6.925E+02, 3.842E+00
 5.720E+02, 6.944E+02, 3.804E+00
 5.730E+02, 6.951E+02, 4.010E+00
 5.740E+02, 6.955E+02, 4.084E+00
 5.750E+02, 6.965E+02, 3.466E+00
 5.760E+02, 6.925E+02, 3.663E+00
 5.770E+02, 6.905E+02, 3.717E+00
 5.780E+02, 6.905E+02, 4.237E+00
 5.791E+02, 6.905E+02, 3.651E+00
 5.800E+02, 6.905E+02, 4.200E+00
 5.810E+02, 6.905E+02, 3.422E+00
