s,m,m/s
 4.606E+01, 7.000E+02, 4.436E+00
 4.707E+01, 7.012E+02, 4.301E+00
 4.807E+01, 7.015E+02, 4.401E+00
 4.905E+01, 7.054E+02, 4.272E+00
 5.002E+01, 7.041E+02, 3.519E+00
 5.106E+01, 7.028E+02, 3.229E+00
 5.203E+01, 7.035E+02, 4.182E+00
 5.304E+01, 7.035E+02, 4.354E+00
 5.404E+01, 7.026E+02, 4.040E+00
 5.503E+01, 7.017E+02, 4.192E+00
 5.603E+01, 7.015E+02, 4.106E+00
 5.702E+01, 7.015E+02, 4.107E+00
 5.801E+01, 7.015E+02, 3.987E+00
 5.904E+01, 7.178E+02, 3.362E+00
 6.003E+01, 7.642E+02, 2.786E+00
 6.105E+01, 7.665E+02, 3.859E+00
 6.207E+01, 7.682E+02, 3.903E+00
 6.302E+01, 7.700E+02, 3.941E+00
 6.400E+01, 7.708E+02, 3.915E+00
 6.503E+01, 7.714E+02, 3.854E+00
 6.607E+01, 7.715E+02, 3.732E+00
 6.706E+01, 7.755E+02, 3.734E+00
 6.805E+01, 7.759E+02, 4.221E+00
 6.906E+01, 7.783E+02, 4.047E+00
 7.005E+01, 7.762E+02, 3.751E+00
 7.107E+01, 7.755E+02, 4.180E+00
 7.203E+01, 7.755E+02, 4.384E+00
 7.301E+01, 7.773E+02, 4.868E+00
 7.409E+01, 7.855E+02, 4.064E+00
 7.505E+01, 7.855E+02, 3.271E+00
 7.603E+01, 7.855E+02, 3.716E+00
 7.707E+01, 7.855E+02, 4.614E+00
 7.808E+01, 7.855E+02, 4.300E+00
 7.905E+01, 7.856E+02, 4.072E+00
 8.002E+01, 7.865E+02, 3.856E+00
 8.102E+01, 7.870E+02, 4.304E+00
 8.209E+01, 7.880E+02, 3.791E+00
 8.303E+01, 7.893E+02, 4.146E+00
 8.400E+01, 7.906E+02, 4.406E+00
 8.503E+01, 7.921E+02, 3.888E+00
 8.604E+01, 7.948E+02, 4.073E+00
 8.701E+01, 7.971E+02, 4.488E+00
 8.801E+01, 8.001E+02, 4.475E+00
 8.906E+01, 8.030E+02, 4.371E+00
 9.006E+01, 7.817E+02, 4.236E+00
 9.107E+01, 7.385E+02, 4.187E+00
 9.204E+01, 7.415E+02, 3.353E+00
 9.300E+01, 7.475E+02, 3.543E+00
 9.402E+01, 7.475E+02, 4.014E+00
 9.503E+01, 7.475E+02, 3.530E+00
 9.601E+01, 7.475E+02, 3.947E+00
 9.702E+01, 7.485E+02, 3.360E+00
 9.804E+01, 7.481E+02, 2.850E+00
 9.902E+01, 7.509E+02, 3.974E+00
 1.000E+02, 7.515E+02, 3.849E+00
 1.010E+02, 7.515E+02, 3.674E+00
 1.020E+02, 7.515E+02, 3.937E+00
 1.030E+02, 7.507E+02, 4.493E+00
 1.040E+02, 7.505E+02, 3.463E+00
 1.051E+02, 7.522E+02, 3.682E+00
 1.060E+02, 7.541E+02, 3.653E+00
 1.070E+02, 7.535E+02, 4.386E+00
 1.080E+02, 7.530E+02, 4.256E+00
 1.091E+02, 7.525E+02, 4.034E+00
 1.101E+02, 7.525E+02, 3.975E+00
 1.111E+02, 7.525E+02, 4.009E+00
 1.121E+02, 7.525E+02, 3.807E+00
 1.130E+02, 7.524E+02, 3.517E+00
 1.140E+02, 7.515E+02, 3.825E+00
 1.150E+02, 7.515E+02, 4.834E+00
 1.160E+02, 7.515E+02, 4.054E+00
 1.171E+02, 7.515E+02, 3.705E+00
 1.181E+02, 7.515E+02, 3.833E+00
 1.190E+02, 7.515E+02, 3.550E+00
 1.200E+02, 7.515E+02, 3.841E+00
 1.210E+02, 7.515E+02, 4.437E+00
 1.220E+02, 7.515E+02, 4.471E+00
 1.230E+02, 7.515E+02, 3.680E+00
 1.240E+02, 7.518E+02, 3.668E+00
 1.250E+02, 7.525E+02, 3.863E+00
 1.260E+02, 7.525E+02, 3.632E+00
 1.270E+02, 7.525E+02, 4.797E+00
 1.280E+02, 7.674E+02, 4.710E+00
 1.290E+02, 7.845E+02, 3.903E+00
 1.301E+02, 7.845E+02, 3.953E+00
 1.310E+02, 7.845E+02, 5.105E+00
 1.321E+02, 7.892E+02, 3.840E+00
 1.331E+02, 8.045E+02, 3.668E+00
 1.340E+02, 8.054E+02, 4.300E+00
 1.351E+02, 8.081E+02, 4.766E+00
 1.361E+02, 8.099E+02, 3.938E+00
 1.371E+02, 8.107E+02, 3.601E+00
 1.380E+02, 8.115E+02, 3.466E+00
 1.390E+02, 8.115E+02, 4.503E+00
 1.400E+02, 8.123E+02, 3.952E+00
 1.411E+02, 8.125E+02, 4.522E+00
 1.421E+02, 8.144E+02, 5.010E+00
 1.430E+02, 8.128E+02, 3.534E+00
 1.441E+02, 8.136E+02, 4.246E+00
 1.450E+02, 8.145E+02, 4.970E+00
 1.461E+02, 8.102E+02, 4.274E+00
 1.471E+02, 8.113E+02, 3.940E+00
 1.481E+02, 8.175E+02, 4.331E+00
 1.490E+02, 8.129E+02, 3.382E+00
 1.501E+02, 8.129E+02, 3.554E+00
 1.510E+02, 8.126E+02, 4.264E+00
 1.521E+02, 8.169E+02, 3.661E+00
 1.531E+02, 8.185E+02, 4.080E+00
 1.540E+02, 8.185E+02, 4.254E+00
 1.550E+02, 8.185E+02, 3.877E+00
 1.561E+02, 8.185E+02, 4.050E+00
 1.571E+02, 8.185E+02, 4.270E+00
 1.580E+02, 8.185E+02, 4.186E+00
 1.590E+02, 8.185E+02, 4.307E+00
 1.601E+02, 8.185E+02, 4.040E+00
 1.610E+02, 8.185E+02, 3.965E+00
 1.620E+02, 8.225E+02, 3.935E+00
 1.630E+02, 8.333E+02, 3.838E+00
 1.640E+02, 8.325E+02, 4.335E+00
 1.651E+02, 8.317E+02, 4.619E+00
 1.660E+02, 8.315E+02, 4.444E+00
 1.671E+02, 8.308E+02, 4.192E+00
 1.680E+02, 8.305E+02, 4.193E+00
 1.691E+02, 8.305E+02, 4.352E+00
 1.701E+02, 8.305E+02, 3.488E+00
 1.711E+02, 8.306E+02, 4.756E+00
 1.720E+02, 8.315E+02, 3.849E+00
 1.730E+02, 8.315E+02, 3.822E+00
 1.740E+02, 8.315E+02, 4.622E+00
 1.751E+02, 8.315E+02, 4.025E+00
 1.761E+02, 8.318E+02, 4.378E+00
 1.770E+02, 8.325E+02, 4.415E+00
 1.780E+02, 8.325E+02, 3.993E+00
 1.790E+02, 8.889E+02, 4.206E+00
 1.800E+02, 8.907E+02, 4.610E+00
 1.810E+02, 8.915E+02, 4.612E+00
 1.821E+02, 8.915E+02, 3.593E+00
 1.830E+02, 8.922E+02, 4.085E+00
 1.841E+02, 8.915E+02, 4.951E+00
 1.851E+02, 8.915E+02, 4.547E+00
 1.860E+02, 8.915E+02, 4.218E+00
 1.870E+02, 8.915E+02, 3.963E+00
 1.880E+02, 8.919E+02, 4.955E+00
 1.891E+02, 8.925E+02, 4.688E+00
 1.901E+02, 8.925E+02, 4.112E+00
 1.910E+02, 8.925E+02, 4.126E+00
 1.920E+02, 8.925E+02, 4.116E+00
 1.930E+02, 8.925E+02, 4.543E+00
 1.941E+02, 8.925E+02, 4.347E+00
 1.950E+02, 8.925E+02, 4.671E+00
 1.961E+02, 8.918E+02, 4.245E+00
 1.970E+02, 8.915E+02, 2.924E+00
 1.980E+02, 8.915E+02, 3.541E+00
 1.990E+02, 8.915E+02, 4.408E+00
 2.000E+02, 8.915E+02, 4.143E+00
 2.010E+02, 8.915E+02, 4.123E+00
 2.021E+02, 8.915E+02, 3.843E+00
 2.030E+02, 8.915E+02, 4.005E+00
 2.041E+02, 9.016E+02, 4.233E+00
 2.051E+02, 8.885E+02, 4.368E+00
 2.061E+02, 8.885E+02, 3.903E+00
 2.071E+02, 8.885E+02, 3.524E+00
 2.081E+02, 8.885E+02, 3.237E+00
 2.091E+02, 8.885E+02, 4.089E+00
 2.101E+02, 8.885E+02, 3.990E+00
 2.111E+02, 8.885E+02, 3.771E+00
 2.121E+02, 8.885E+02, 3.847E+00
 2.130E+02, 8.885E+02, 4.069E+00
 2.140E+02, 8.885E+02, 4.318E+00
 2.151E+02, 8.889E+02, 3.839E+00
 2.161E+02, 8.912E+02, 3.818E+00
 2.170E+02, 8.995E+02, 3.668E+00
 2.180E+02, 8.995E+02, 3.996E+00
 2.190E+02, 9.006E+02, 4.359E+00
 2.200E+02, 9.025E+02, 4.764E+00
 2.210E+02, 9.036E+02, 3.904E+00
 2.220E+02, 9.055E+02, 4.077E+00
 2.231E+02, 9.055E+02, 3.467E+00
 2.241E+02, 8.957E+02, 4.921E+00
 2.250E+02, 8.882E+02, 5.230E+00
 2.260E+02, 8.832E+02, 4.643E+00
 2.270E+02, 8.880E+02, 4.643E+00
 2.281E+02, 8.956E+02, 4.789E+00
 2.291E+02, 8.965E+02, 3.714E+00
 2.300E+02, 8.965E+02, 4.092E+00
 2.310E+02, 8.965E+02, 3.946E+00
 2.321E+02, 8.965E+02, 3.740E+00
 2.331E+02, 8.965E+02, 3.673E+00
 2.340E+02, 8.988E+02, 3.301E+00
 2.350E+02, 8.996E+02, 3.706E+00
 2.360E+02, 8.985E+02, 4.508E+00
 2.371E+02, 9.012E+02, 3.679E+00
 2.381E+02, 9.015E+02, 3.661E+00
 2.390E+02, 9.012E+02, 4.050E+00
 2.400E+02, 9.005E+02, 4.244E+00
 2.410E+02, 8.997E+02, 3.752E+00
 2.421E+02, 8.977E+02, 4.271E+00
 2.431E+02, 8.979E+02, 4.171E+00
 2.440E+02, 8.981E+02, 4.351E+00
 2.450E+02, 8.979E+02, 3.883E+00
 2.460E+02, 8.995E+02, 4.795E+00
 2.470E+02, 8.995E+02, 3.953E+00
 2.480E+02, 8.995E+02, 3.885E+00
 2.490E+02, 8.995E+02, 4.064E+00
 2.500E+02, 8.995E+02, 4.332E+00
 2.510E+02, 8.995E+02, 4.558E+00
 2.521E+02, 8.995E+02, 4.558E+00
 2.530E+02, 8.995E+02, 4.571E+00
 2.541E+02, 8.995E+02, 4.847E+00
 2.550E+02, 8.995E+02, 4.297E+00
 2.560E+02, 8.987E+02, 4.469E+00
 2.570E+02, 8.985E+02, 4.093E+00
 2.581E+02, 8.985E+02, 4.389E+00
 2.590E+02, 8.985E+02, 4.523E+00
 2.600E+02, 8.985E+02, 4.805E+00
 2.610E+02, 8.985E+02, 4.177E+00
 2.620E+02, 8.986E+02, 3.686E+00
 2.630E+02, 8.988E+02, 3.498E+00
 2.640E+02, 8.975E+02, 3.350E+00
 2.650E+02, 8.975E+02, 4.053E+00
 2.661E+02, 8.975E+02, 3.682E+00
 2.670E+02, 8.980E+02, 3.319E+00
 2.680E+02, 8.995E+02, 3.966E+00
 2.690E+02, 8.995E+02, 4.285E+00
 2.701E+02, 8.995E+02, 4.479E+00
 2.710E+02, 8.995E+02, 3.926E+00
 2.720E+02, 8.986E+02, 3.021E+00
 2.730E+02, 8.975E+02, 3.716E+00
 2.740E+02, 8.975E+02, 4.073E+00
 2.751E+02, 8.975E+02, 3.797E+00
 2.760E+02, 8.975E+02, 3.870E+00
 2.771E+02, 8.979E+02, 4.577E+00
 2.780E+02, 8.985E+02, 3.862E+00
 2.790E+02, 8.985E+02, 4.610E+00
 2.801E+02, 8.985E+02, 4.116E+00
 2.810E+02, 8.985E+02, 3.985E+00
 2.820E+02, 8.989E+02, 4.358E+00
 2.831E+02, 8.995E+02, 4.623E+00
 2.841E+02, 8.998E+02, 4.739E+00
 2.850E+02, 9.005E+02, 3.644E+00
 2.860E+02, 9.029E+02, 4.056E+00
 2.870E+02, 9.035E+02, 4.872E+00
 2.880E+02, 9.035E+02, 4.057E+00
 2.890E+02, 9.035E+02, 3.285E+00
 2.900E+02, 9.035E+02, 3.716E+00
 2.910E+02, 9.035E+02, 3.431E+00
 2.920E+02, 9.035E+02, 3.637E+00
 2.930E+02, 9.035E+02, 3.929E+00
 2.940E+02, 9.035E+02, 3.554E+00
 2.950E+02, 9.035E+02, 3.493E+00
 2.961E+02, 9.028E+02, 3.879E+00
 2.971E+02, 9.025E+02, 4.540E+00
 2.980E+02, 9.025E+02, 4.598E+00
 2.990E+02, 9.025E+02, 4.331E+00
 3.001E+02, 9.025E+02, 4.725E+00
 3.010E+02, 9.025E+02, 4.360E+00
 3.020E+02, 9.025E+02, 3.491E+00
 3.031E+02, 9.035E+02, 4.366E+00
 3.041E+02, 9.035E+02, 4.006E+00
 3.050E+02, 9.035E+02, 3.648E+00
 3.060E+02, 9.035E+02, 3.816E+00
 3.070E+02, 9.029E+02, 4.310E+00
 3.080E+02, 9.028E+02, 4.907E+00
 3.091E+02, 9.035E+02, 4.729E+00
 3.100E+02, 9.052E+02, 3.569E+00
 3.110E+02, 9.055E+02, 3.988E+00
 3.121E+02, 9.065E+02, 3.988E+00
 3.130E+02, 9.065E+02, 4.917E+00
 3.140E+02, 9.106E+02, 4.473E+00
 3.150E+02, 9.076E+02, 4.183E+00
 3.160E+02, 9.045E+02, 3.707E+00
 3.170E+02, 9.112E+02, 3.708E+00
 3.180E+02, 9.125E+02, 3.766E+00
 3.190E+02, 9.083E+02, 3.826E+00
 3.200E+02, 9.065E+02, 4.543E+00
 3.211E+02, 9.065E+02, 4.382E+00
 3.221E+02, 9.065E+02, 4.622E+00
 3.230E+02, 9.065E+02, 4.454E+00
 3.240E+02, 9.065E+02, 4.256E+00
 3.250E+02, 9.070E+02, 4.553E+00
 3.260E+02, 9.050E+02, 4.567E+00
 3.271E+02, 8.923E+02, 3.678E+00
 3.280E+02, 8.935E+02, 3.541E+00
 3.291E+02, 8.935E+02, 4.149E+00
 3.300E+02, 8.983E+02, 3.569E+00
 3.311E+02, 9.168E+02, 3.534E+00
 3.320E+02, 9.195E+02, 4.624E+00
 3.331E+02, 9.195E+02, 4.523E+00
 3.340E+02, 9.195E+02, 3.416E+00
 3.350E+02, 9.195E+02, 3.787E+00
 3.360E+02, 9.194E+02, 3.933E+00
 3.370E+02, 9.193E+02, 4.046E+00
 3.381E+02, 9.196E+02, 3.868E+00
 3.390E+02, 9.205E+02, 4.548E+00
 3.400E+02, 9.210E+02, 3.680E+00
 3.411E+02, 9.218E+02, 3.638E+00
 3.420E+02, 9.267E+02, 4.332E+00
 3.431E+02, 9.275E+02, 4.105E+00
 3.440E+02, 9.279E+02, 4.465E+00
 3.451E+02, 9.061E+02, 4.235E+00
 3.460E+02, 8.915E+02, 4.665E+00
 3.470E+02, 8.917E+02, 5.033E+00
 3.481E+02, 8.925E+02, 3.494E+00
 3.491E+02, 8.925E+02, 4.256E+00
 3.500E+02, 8.925E+02, 4.324E+00
 3.510E+02, 8.906E+02, 3.988E+00
 3.521E+02, 8.905E+02, 2.871E+00
 3.531E+02, 8.905E+02, 3.748E+00
 3.540E+02, 8.905E+02, 4.142E+00
 3.550E+02, 8.921E+02, 4.319E+00
 3.560E+02, 8.925E+02, 4.296E+00
 3.571E+02, 8.925E+02, 4.944E+00
 3.581E+02, 8.931E+02, 4.495E+00
 3.591E+02, 8.930E+02, 3.464E+00
 3.600E+02, 8.915E+02, 3.113E+00
 3.610E+02, 8.915E+02, 3.729E+00
 3.620E+02, 8.915E+02, 3.382E+00
 3.630E+02, 8.935E+02, 3.708E+00
 3.641E+02, 8.935E+02, 4.288E+00
 3.650E+02, 8.941E+02, 4.150E+00
 3.661E+02, 8.946E+02, 4.066E+00
 3.670E+02, 8.955E+02, 3.736E+00
 3.680E+02, 8.936E+02, 3.932E+00
 3.691E+02, 8.949E+02, 4.395E+00
 3.700E+02, 8.955E+02, 3.849E+00
 3.711E+02, 8.958E+02, 3.617E+00
 3.721E+02, 8.966E+02, 3.832E+00
 3.730E+02, 8.993E+02, 4.393E+00
 3.740E+02, 9.005E+02, 3.810E+00
 3.750E+02, 9.011E+02, 3.629E+00
 3.760E+02, 9.024E+02, 4.465E+00
 3.771E+02, 9.035E+02, 4.682E+00
 3.780E+02, 9.045E+02, 4.749E+00
 3.790E+02, 9.043E+02, 3.752E+00
 3.800E+02, 9.035E+02, 4.142E+00
 3.810E+02, 9.042E+02, 4.441E+00
 3.820E+02, 9.059E+02, 3.945E+00
 3.830E+02, 9.065E+02, 4.349E+00
 3.840E+02, 9.074E+02, 4.294E+00
 3.851E+02, 9.075E+02, 3.638E+00
 3.860E+02, 9.079E+02, 3.466E+00
 3.871E+02, 9.085E+02, 4.180E+00
 3.880E+02, 9.019E+02, 4.047E+00
 3.890E+02, 8.935E+02, 4.264E+00
 3.901E+02, 8.935E+02, 4.613E+00
 3.911E+02, 8.935E+02, 3.369E+00
 3.920E+02, 8.935E+02, 3.647E+00
 3.930E+02, 8.935E+02, 4.423E+00
 3.940E+02, 8.935E+02, 4.094E+00
 3.950E+02, 8.942E+02, 3.657E+00
 3.961E+02, 9.004E+02, 3.343E+00
 3.970E+02, 9.085E+02, 2.888E+00
 3.980E+02, 9.085E+02, 3.070E+00
 3.990E+02, 9.085E+02, 3.562E+00
 4.000E+02, 9.085E+02, 3.629E+00
 4.011E+02, 9.372E+02, 4.330E+00
 4.021E+02, 9.471E+02, 4.195E+00
 4.031E+02, 9.434E+02, 4.829E+00
 4.040E+02, 9.365E+02, 4.133E+00
 4.050E+02, 9.365E+02, 3.815E+00
 4.061E+02, 9.365E+02, 4.279E+00
 4.070E+02, 9.370E+02, 5.035E+00
 4.080E+02, 9.375E+02, 4.278E+00
 4.090E+02, 9.384E+02, 3.112E+00
 4.100E+02, 9.385E+02, 2.961E+00
 4.111E+02, 9.398E+02, 3.822E+00
 4.120E+02, 9.405E+02, 4.358E+00
 4.130E+02, 9.405E+02, 5.224E+00
 4.141E+02, 9.387E+02, 3.614E+00
 4.151E+02, 9.365E+02, 4.588E+00
 4.161E+02, 9.365E+02, 3.403E+00
 4.171E+02, 9.365E+02, 3.184E+00
 4.180E+02, 9.365E+02, 3.967E+00
 4.190E+02, 9.365E+02, 4.517E+00
 4.200E+02, 9.376E+02, 4.517E+00
 4.210E+02, 9.405E+02, 3.751E+00
 4.220E+02, 9.405E+02, 4.489E+00
 4.230E+02, 9.405E+02, 5.652E+00
 4.240E+02, 9.405E+02, 3.612E+00
 4.250E+02, 9.411E+02, 3.046E+00
 4.260E+02, 9.425E+02, 3.858E+00
 4.271E+02, 9.420E+02, 4.058E+00
 4.280E+02, 9.405E+02, 4.840E+00
 4.290E+02, 9.405E+02, 4.648E+00
 4.300E+02, 9.405E+02, 4.183E+00
 4.310E+02, 9.405E+02, 4.319E+00
 4.320E+02, 9.414E+02, 3.850E+00
 4.331E+02, 9.424E+02, 4.558E+00
 4.341E+02, 9.425E+02, 5.072E+00
 4.350E+02, 9.425E+02, 4.168E+00
 4.360E+02, 9.425E+02, 3.386E+00
 4.371E+02, 9.418E+02, 3.347E+00
 4.380E+02, 9.405E+02, 3.559E+00
 4.390E+02, 9.405E+02, 3.252E+00
 4.400E+02, 9.405E+02, 3.961E+00
 4.410E+02, 9.405E+02, 4.587E+00
 4.421E+02, 9.405E+02, 4.152E+00
 4.430E+02, 9.405E+02, 5.145E+00
 4.441E+02, 9.405E+02, 4.028E+00
 4.451E+02, 9.405E+02, 4.646E+00
 4.460E+02, 9.405E+02, 4.549E+00
 4.471E+02, 9.416E+02, 4.892E+00
 4.480E+02, 9.425E+02, 3.717E+00
 4.490E+02, 9.432E+02, 3.658E+00
 4.500E+02, 9.435E+02, 3.652E+00
 4.511E+02, 9.435E+02, 3.398E+00
 4.520E+02, 9.435E+02, 3.418E+00
 4.530E+02, 9.463E+02, 3.823E+00
 4.540E+02, 9.465E+02, 4.094E+00
