s,m,m/s
 4.600E+01, 6.935E+02, 1.101E+01
 4.702E+01, 6.935E+02, 8.949E+00
 4.800E+01, 6.935E+02, 9.074E+00
 4.901E+01, 7.077E+02, 8.282E+00
 5.001E+01, 7.195E+02, 9.551E+00
 5.100E+01, 7.195E+02, 8.966E+00
 5.201E+01, 7.195E+02, 1.036E+01
 5.301E+01, 7.173E+02, 9.962E+00
 5.401E+01, 7.105E+02, 8.156E+00
 5.501E+01, 7.213E+02, 8.591E+00
 5.601E+01, 7.280E+02, 9.415E+00
 5.702E+01, 7.288E+02, 9.778E+00
 5.801E+01, 7.295E+02, 1.073E+01
 5.902E+01, 7.295E+02, 8.121E+00
 6.001E+01, 7.295E+02, 9.677E+00
 6.101E+01, 7.295E+02, 9.760E+00
 6.200E+01, 7.295E+02, 8.716E+00
 6.301E+01, 7.295E+02, 8.537E+00
 6.401E+01, 7.295E+02, 8.361E+00
 6.500E+01, 7.295E+02, 9.789E+00
 6.600E+01, 7.295E+02, 8.689E+00
 6.702E+01, 7.285E+02, 8.868E+00
 6.801E+01, 7.291E+02, 9.425E+00
 6.901E+01, 7.295E+02, 9.693E+00
 7.001E+01, 7.419E+02, 7.449E+00
 7.101E+01, 7.524E+02, 7.361E+00
 7.201E+01, 7.518E+02, 6.861E+00
 7.302E+01, 7.522E+02, 9.592E+00
 7.401E+01, 7.529E+02, 6.988E+00
 7.500E+01, 7.535E+02, 9.612E+00
 7.601E+01, 7.535E+02, 8.450E+00
 7.702E+01, 7.513E+02, 9.462E+00
 7.802E+01, 7.497E+02, 9.363E+00
 7.902E+01, 7.495E+02, 9.536E+00
 8.001E+01, 7.495E+02, 1.103E+01
 8.101E+01, 7.497E+02, 9.531E+00
 8.202E+01, 7.505E+02, 1.002E+01
 8.300E+01, 7.505E+02, 9.719E+00
 8.402E+01, 7.505E+02, 9.820E+00
 8.502E+01, 7.505E+02, 9.459E+00
 8.602E+01, 7.505E+02, 8.474E+00
 8.701E+01, 7.505E+02, 9.951E+00
 8.800E+01, 7.505E+02, 9.935E+00
 8.902E+01, 7.535E+02, 9.435E+00
 9.001E+01, 7.545E+02, 8.969E+00
 9.101E+01, 7.545E+02, 9.079E+00
 9.200E+01, 7.545E+02, 9.015E+00
 9.302E+01, 7.545E+02, 9.224E+00
 9.400E+01, 7.545E+02, 1.022E+01
 9.501E+01, 7.545E+02, 8.472E+00
 9.601E+01, 7.545E+02, 9.049E+00
 9.701E+01, 7.545E+02, 1.012E+01
 9.800E+01, 7.545E+02, 1.070E+01
 9.900E+01, 7.547E+02, 8.944E+00
 1.000E+02, 7.555E+02, 8.752E+00
 1.010E+02, 7.555E+02, 1.123E+01
 1.020E+02, 7.555E+02, 9.703E+00
 1.030E+02, 7.555E+02, 1.065E+01
 1.040E+02, 7.661E+02, 8.387E+00
 1.050E+02, 7.736E+02, 9.630E+00
 1.060E+02, 7.712E+02, 8.262E+00
 1.070E+02, 7.755E+02, 1.020E+01
 1.080E+02, 7.755E+02, 9.021E+00
 1.090E+02, 7.758E+02, 9.808E+00
 1.100E+02, 7.765E+02, 9.992E+00
 1.110E+02, 7.756E+02, 8.586E+00
 1.120E+02, 7.755E+02, 8.886E+00
 1.130E+02, 7.755E+02, 7.869E+00
 1.140E+02, 7.755E+02, 1.067E+01
 1.150E+02, 7.755E+02, 8.873E+00
 1.160E+02, 7.796E+02, 1.072E+01
 1.170E+02, 7.815E+02, 9.503E+00
 1.180E+02, 7.815E+02, 8.562E+00
 1.190E+02, 7.815E+02, 8.594E+00
 1.200E+02, 7.815E+02, 9.674E+00
 1.210E+02, 7.825E+02, 8.340E+00
 1.220E+02, 7.821E+02, 1.215E+01
 1.230E+02, 7.815E+02, 9.570E+00
 1.240E+02, 7.815E+02, 1.013E+01
 1.250E+02, 7.819E+02, 9.551E+00
 1.260E+02, 7.825E+02, 9.667E+00
 1.270E+02, 7.835E+02, 9.051E+00
 1.280E+02, 7.835E+02, 1.175E+01
 1.290E+02, 7.835E+02, 9.471E+00
 1.300E+02, 7.835E+02, 8.329E+00
 1.310E+02, 7.835E+02, 8.708E+00
 1.320E+02, 7.835E+02, 9.706E+00
 1.330E+02, 7.835E+02, 9.666E+00
 1.340E+02, 7.835E+02, 9.717E+00
 1.350E+02, 7.834E+02, 7.055E+00
 1.360E+02, 7.825E+02, 1.200E+01
 1.370E+02, 7.830E+02, 1.169E+01
 1.380E+02, 7.835E+02, 8.525E+00
 1.390E+02, 7.835E+02, 9.155E+00
 1.400E+02, 7.835E+02, 9.212E+00
 1.410E+02, 7.835E+02, 9.168E+00
 1.420E+02, 7.835E+02, 9.335E+00
 1.430E+02, 7.835E+02, 8.269E+00
 1.440E+02, 7.836E+02, 9.289E+00
 1.450E+02, 7.845E+02, 8.603E+00
 1.460E+02, 7.839E+02, 8.478E+00
 1.470E+02, 7.825E+02, 9.399E+00
 1.480E+02, 7.825E+02, 9.622E+00
 1.490E+02, 7.825E+02, 1.015E+01
 1.500E+02, 7.829E+02, 8.375E+00
 1.510E+02, 7.835E+02, 9.060E+00
 1.520E+02, 7.835E+02, 1.038E+01
 1.530E+02, 7.843E+02, 8.803E+00
 1.540E+02, 7.845E+02, 8.252E+00
 1.550E+02, 7.835E+02, 8.501E+00
 1.560E+02, 7.835E+02, 9.851E+00
 1.570E+02, 7.835E+02, 8.669E+00
 1.580E+02, 7.835E+02, 1.144E+01
 1.590E+02, 7.835E+02, 8.340E+00
 1.600E+02, 7.835E+02, 9.509E+00
 1.610E+02, 7.835E+02, 9.770E+00
 1.620E+02, 7.835E+02, 9.248E+00
 1.630E+02, 7.835E+02, 9.546E+00
 1.640E+02, 7.835E+02, 9.881E+00
 1.650E+02, 7.835E+02, 9.419E+00
 1.660E+02, 7.843E+02, 1.063E+01
 1.670E+02, 7.835E+02, 9.784E+00
 1.680E+02, 7.835E+02, 9.712E+00
 1.690E+02, 7.835E+02, 9.328E+00
 1.700E+02, 7.835E+02, 8.261E+00
 1.710E+02, 7.835E+02, 9.101E+00
 1.720E+02, 7.835E+02, 9.189E+00
 1.730E+02, 7.835E+02, 8.745E+00
 1.740E+02, 7.835E+02, 8.918E+00
 1.750E+02, 7.835E+02, 9.964E+00
 1.760E+02, 7.835E+02, 9.532E+00
 1.770E+02, 7.835E+02, 9.009E+00
 1.780E+02, 7.835E+02, 7.999E+00
 1.790E+02, 7.835E+02, 1.056E+01
 1.800E+02, 7.835E+02, 1.069E+01
 1.810E+02, 8.176E+02, 9.833E+00
 1.820E+02, 9.005E+02, 1.020E+01
 1.830E+02, 9.005E+02, 9.576E+00
 1.840E+02, 9.005E+02, 1.016E+01
 1.850E+02, 9.005E+02, 1.013E+01
 1.860E+02, 9.005E+02, 9.522E+00
 1.870E+02, 9.005E+02, 1.014E+01
 1.880E+02, 9.005E+02, 9.997E+00
 1.890E+02, 9.005E+02, 8.953E+00
 1.900E+02, 9.012E+02, 9.594E+00
 1.910E+02, 9.007E+02, 9.697E+00
 1.920E+02, 8.995E+02, 1.114E+01
 1.930E+02, 8.995E+02, 9.620E+00
 1.940E+02, 8.995E+02, 9.037E+00
 1.950E+02, 8.995E+02, 9.930E+00
 1.960E+02, 8.995E+02, 9.492E+00
 1.970E+02, 8.995E+02, 1.101E+01
 1.980E+02, 9.008E+02, 8.688E+00
 1.990E+02, 9.015E+02, 1.043E+01
 2.000E+02, 9.015E+02, 1.126E+01
 2.010E+02, 9.015E+02, 8.917E+00
 2.020E+02, 9.015E+02, 7.908E+00
 2.030E+02, 9.001E+02, 1.080E+01
 2.040E+02, 8.985E+02, 9.292E+00
 2.050E+02, 8.985E+02, 9.492E+00
 2.060E+02, 8.985E+02, 9.299E+00
 2.070E+02, 8.985E+02, 1.002E+01
 2.080E+02, 8.985E+02, 8.072E+00
 2.090E+02, 8.985E+02, 9.528E+00
 2.100E+02, 8.985E+02, 9.720E+00
 2.110E+02, 8.985E+02, 8.660E+00
 2.120E+02, 8.985E+02, 8.419E+00
 2.130E+02, 8.985E+02, 8.950E+00
 2.140E+02, 8.973E+02, 1.011E+01
 2.150E+02, 9.005E+02, 9.650E+00
 2.160E+02, 8.995E+02, 1.009E+01
 2.170E+02, 8.977E+02, 8.202E+00
 2.180E+02, 8.985E+02, 8.901E+00
 2.190E+02, 8.985E+02, 8.430E+00
 2.200E+02, 8.985E+02, 9.997E+00
 2.210E+02, 8.990E+02, 8.952E+00
 2.220E+02, 9.000E+02, 8.963E+00
 2.230E+02, 9.005E+02, 9.315E+00
 2.240E+02, 9.008E+02, 9.020E+00
 2.250E+02, 9.005E+02, 9.726E+00
 2.260E+02, 9.005E+02, 9.453E+00
 2.270E+02, 8.996E+02, 8.545E+00
 2.280E+02, 8.995E+02, 8.627E+00
 2.290E+02, 8.995E+02, 9.592E+00
 2.300E+02, 8.995E+02, 7.896E+00
 2.310E+02, 8.995E+02, 9.078E+00
 2.320E+02, 9.015E+02, 9.040E+00
 2.330E+02, 9.015E+02, 9.777E+00
 2.340E+02, 9.015E+02, 9.494E+00
 2.350E+02, 9.015E+02, 8.928E+00
 2.360E+02, 9.015E+02, 9.126E+00
 2.370E+02, 9.015E+02, 9.039E+00
 2.380E+02, 9.015E+02, 9.129E+00
 2.390E+02, 9.019E+02, 9.158E+00
 2.400E+02, 9.025E+02, 1.111E+01
 2.410E+02, 9.025E+02, 9.441E+00
 2.420E+02, 9.025E+02, 1.003E+01
 2.430E+02, 9.025E+02, 9.403E+00
 2.440E+02, 9.025E+02, 8.854E+00
 2.450E+02, 9.025E+02, 9.665E+00
 2.460E+02, 9.025E+02, 9.064E+00
 2.470E+02, 9.017E+02, 9.833E+00
 2.480E+02, 9.015E+02, 1.080E+01
 2.490E+02, 9.015E+02, 1.028E+01
 2.500E+02, 9.015E+02, 8.181E+00
 2.510E+02, 9.015E+02, 9.923E+00
 2.520E+02, 9.015E+02, 9.334E+00
 2.530E+02, 9.015E+02, 1.021E+01
 2.540E+02, 9.015E+02, 9.185E+00
 2.550E+02, 9.015E+02, 9.660E+00
 2.560E+02, 9.015E+02, 9.448E+00
 2.570E+02, 9.024E+02, 9.506E+00
 2.580E+02, 9.025E+02, 9.121E+00
 2.590E+02, 9.031E+02, 8.185E+00
 2.600E+02, 9.032E+02, 8.977E+00
 2.610E+02, 9.025E+02, 9.091E+00
 2.620E+02, 9.025E+02, 9.600E+00
 2.630E+02, 9.025E+02, 9.254E+00
 2.640E+02, 9.025E+02, 9.772E+00
 2.650E+02, 9.031E+02, 7.394E+00
 2.660E+02, 9.035E+02, 1.047E+01
 2.670E+02, 9.035E+02, 8.273E+00
 2.680E+02, 9.035E+02, 9.716E+00
 2.690E+02, 9.035E+02, 9.180E+00
 2.700E+02, 9.035E+02, 1.042E+01
 2.710E+02, 9.032E+02, 8.418E+00
 2.720E+02, 9.027E+02, 9.606E+00
 2.730E+02, 9.025E+02, 1.070E+01
 2.740E+02, 9.025E+02, 9.690E+00
 2.750E+02, 9.025E+02, 9.752E+00
 2.760E+02, 9.025E+02, 9.167E+00
 2.770E+02, 9.025E+02, 1.026E+01
 2.780E+02, 9.025E+02, 9.484E+00
 2.790E+02, 9.010E+02, 1.124E+01
 2.800E+02, 8.985E+02, 9.129E+00
 2.810E+02, 8.993E+02, 9.973E+00
 2.820E+02, 9.025E+02, 9.743E+00
 2.830E+02, 9.032E+02, 1.070E+01
 2.840E+02, 9.035E+02, 8.658E+00
 2.850E+02, 8.998E+02, 7.105E+00
 2.860E+02, 8.995E+02, 9.016E+00
 2.870E+02, 8.995E+02, 9.755E+00
 2.880E+02, 8.995E+02, 1.175E+01
 2.890E+02, 8.995E+02, 9.403E+00
 2.900E+02, 8.998E+02, 8.501E+00
 2.910E+02, 8.997E+02, 9.457E+00
 2.920E+02, 8.995E+02, 9.576E+00
 2.930E+02, 8.995E+02, 1.113E+01
 2.940E+02, 8.995E+02, 9.751E+00
 2.950E+02, 8.995E+02, 9.853E+00
 2.960E+02, 8.988E+02, 8.702E+00
 2.970E+02, 8.985E+02, 8.760E+00
 2.980E+02, 8.988E+02, 9.740E+00
 2.990E+02, 8.995E+02, 8.882E+00
 3.000E+02, 8.995E+02, 9.506E+00
 3.010E+02, 8.988E+02, 1.024E+01
 3.020E+02, 8.985E+02, 8.895E+00
 3.030E+02, 8.985E+02, 1.022E+01
 3.040E+02, 8.985E+02, 8.288E+00
 3.050E+02, 8.985E+02, 8.777E+00
 3.060E+02, 8.869E+02, 8.317E+00
 3.070E+02, 8.835E+02, 8.971E+00
 3.080E+02, 8.856E+02, 8.189E+00
 3.090E+02, 8.886E+02, 8.742E+00
 3.100E+02, 9.010E+02, 8.308E+00
 3.110E+02, 9.045E+02, 9.745E+00
 3.120E+02, 9.044E+02, 1.016E+01
 3.130E+02, 9.035E+02, 9.963E+00
 3.140E+02, 9.035E+02, 9.153E+00
 3.150E+02, 9.043E+02, 8.276E+00
 3.160E+02, 9.041E+02, 7.746E+00
 3.170E+02, 9.035E+02, 9.690E+00
 3.180E+02, 9.035E+02, 9.330E+00
 3.190E+02, 9.035E+02, 1.019E+01
 3.200E+02, 9.035E+02, 8.988E+00
 3.210E+02, 9.035E+02, 9.356E+00
 3.220E+02, 9.035E+02, 1.018E+01
 3.230E+02, 9.035E+02, 1.064E+01
 3.240E+02, 9.043E+02, 9.843E+00
 3.250E+02, 9.044E+02, 9.538E+00
 3.260E+02, 9.028E+02, 1.036E+01
 3.270E+02, 9.038E+02, 9.818E+00
 3.280E+02, 9.099E+02, 1.012E+01
 3.290E+02, 9.025E+02, 8.816E+00
 3.300E+02, 9.025E+02, 8.651E+00
 3.310E+02, 9.025E+02, 9.693E+00
 3.320E+02, 9.006E+02, 1.065E+01
 3.330E+02, 8.335E+02, 8.216E+00
 3.340E+02, 8.303E+02, 9.140E+00
 3.350E+02, 8.743E+02, 1.015E+01
 3.360E+02, 8.908E+02, 1.099E+01
 3.370E+02, 8.650E+02, 1.058E+01
 3.380E+02, 8.701E+02, 9.693E+00
