s,m
Time,"x"
 0.000E+00, 6.905E+02
 1.118E+00, 8.745E+02
 2.012E+00, 6.905E+02
 3.130E+00, 6.905E+02
 4.025E+00, 6.905E+02
 5.035E+00, 6.905E+02
 6.030E+00, 6.905E+02
 7.025E+00, 6.905E+02
 8.020E+00, 6.905E+02
 9.015E+00, 6.905E+02
 1.002E+01, 6.905E+02
 1.103E+01, 6.905E+02
 1.201E+01, 6.906E+02
 1.303E+01, 6.905E+02
 1.402E+01, 6.923E+02
 1.501E+01, 6.908E+02
 1.602E+01, 6.905E+02
 1.704E+01, 6.906E+02
 1.800E+01, 6.905E+02
 1.902E+01, 6.905E+02
 2.000E+01, 6.905E+02
 2.104E+01, 6.906E+02
 2.204E+01, 6.905E+02
 2.302E+01, 6.905E+02
 2.401E+01, 6.907E+02
 2.501E+01, 6.907E+02
 2.601E+01, 6.910E+02
 2.701E+01, 6.910E+02
 2.803E+01, 6.916E+02
 2.903E+01, 6.915E+02
 3.003E+01, 6.914E+02
 3.103E+01, 6.919E+02
 3.202E+01, 6.925E+02
 3.302E+01, 6.935E+02
 3.402E+01, 6.934E+02
 3.502E+01, 6.958E+02
 3.600E+01, 6.959E+02
 3.701E+01, 6.982E+02
 3.801E+01, 6.968E+02
 3.901E+01, 6.982E+02
 4.003E+01, 6.993E+02
 4.102E+01, 6.980E+02
 4.200E+01, 6.998E+02
 4.302E+01, 7.024E+02
 4.402E+01, 6.989E+02
 4.502E+01, 6.993E+02
 4.602E+01, 7.030E+02
 4.701E+01, 7.048E+02
 4.801E+01, 6.988E+02
 4.902E+01, 7.044E+02
 5.002E+01, 7.063E+02
 5.102E+01, 7.063E+02
 5.202E+01, 7.036E+02
 5.302E+01, 7.076E+02
 5.401E+01, 7.087E+02
 5.502E+01, 7.100E+02
 5.600E+01, 7.090E+02
 5.702E+01, 7.096E+02
 5.800E+01, 7.131E+02
 5.900E+01, 7.108E+02
 6.002E+01, 7.128E+02
 6.101E+01, 7.142E+02
 6.200E+01, 7.143E+02
 6.302E+01, 7.134E+02
 6.403E+01, 7.142E+02
 6.501E+01, 7.157E+02
 6.602E+01, 7.139E+02
 6.702E+01, 7.164E+02
 6.802E+01, 7.193E+02
 6.900E+01, 7.214E+02
 7.000E+01, 7.205E+02
 7.100E+01, 7.241E+02
 7.201E+01, 7.235E+02
 7.302E+01, 7.240E+02
 7.400E+01, 7.253E+02
 7.502E+01, 7.246E+02
 7.601E+01, 7.266E+02
 7.700E+01, 7.250E+02
 7.801E+01, 7.239E+02
 7.902E+01, 7.274E+02
 8.001E+01, 7.294E+02
 8.103E+01, 7.303E+02
 8.202E+01, 7.321E+02
 8.303E+01, 7.320E+02
 8.401E+01, 7.346E+02
 8.500E+01, 7.319E+02
 8.603E+01, 7.310E+02
 8.701E+01, 7.313E+02
 8.803E+01, 7.315E+02
 8.902E+01, 7.343E+02
 9.001E+01, 7.386E+02
 9.100E+01, 7.402E+02
 9.200E+01, 7.405E+02
 9.302E+01, 7.407E+02
 9.402E+01, 7.439E+02
 9.502E+01, 7.447E+02
 9.600E+01, 7.435E+02
 9.701E+01, 7.437E+02
 9.803E+01, 7.425E+02
 9.903E+01, 7.465E+02
 1.000E+02, 7.471E+02
 1.010E+02, 7.474E+02
 1.020E+02, 7.504E+02
 1.030E+02, 7.478E+02
 1.040E+02, 7.499E+02
 1.050E+02, 7.508E+02
 1.060E+02, 7.520E+02
 1.070E+02, 7.505E+02
 1.080E+02, 7.539E+02
 1.090E+02, 7.542E+02
 1.100E+02, 7.551E+02
 1.110E+02, 7.554E+02
 1.120E+02, 7.550E+02
 1.130E+02, 7.563E+02
 1.140E+02, 7.589E+02
 1.150E+02, 7.588E+02
 1.160E+02, 7.615E+02
 1.170E+02, 7.599E+02
 1.180E+02, 7.601E+02
 1.190E+02, 7.612E+02
 1.200E+02, 7.628E+02
 1.210E+02, 7.640E+02
 1.220E+02, 7.639E+02
 1.230E+02, 7.668E+02
 1.240E+02, 7.646E+02
 1.250E+02, 7.643E+02
 1.260E+02, 7.672E+02
 1.270E+02, 7.677E+02
 1.280E+02, 7.688E+02
 1.290E+02, 7.696E+02
 1.300E+02, 7.715E+02
 1.310E+02, 7.724E+02
 1.320E+02, 7.734E+02
 1.330E+02, 7.766E+02
 1.340E+02, 7.757E+02
 1.350E+02, 7.756E+02
 1.360E+02, 7.746E+02
 1.370E+02, 7.737E+02
 1.380E+02, 7.763E+02
 1.390E+02, 7.791E+02
 1.400E+02, 7.815E+02
 1.410E+02, 7.793E+02
 1.420E+02, 7.806E+02
 1.430E+02, 7.865E+02
 1.440E+02, 7.864E+02
 1.450E+02, 7.885E+02
 1.460E+02, 7.834E+02
 1.470E+02, 7.870E+02
 1.480E+02, 7.891E+02
 1.490E+02, 7.927E+02
 1.500E+02, 7.915E+02
 1.510E+02, 7.888E+02
 1.520E+02, 7.918E+02
 1.530E+02, 7.899E+02
 1.540E+02, 7.934E+02
 1.550E+02, 7.963E+02
 1.560E+02, 7.949E+02
 1.570E+02, 7.951E+02
 1.580E+02, 7.962E+02
 1.590E+02, 7.980E+02
 1.600E+02, 7.978E+02
 1.610E+02, 7.976E+02
 1.620E+02, 7.987E+02
 1.630E+02, 8.043E+02
 1.640E+02, 8.041E+02
 1.650E+02, 8.044E+02
 1.660E+02, 8.050E+02
 1.670E+02, 8.060E+02
 1.680E+02, 8.067E+02
 1.690E+02, 8.092E+02
 1.700E+02, 8.073E+02
 1.710E+02, 8.091E+02
 1.720E+02, 8.089E+02
 1.730E+02, 8.119E+02
