s,m,m/s
 4.601E+01, 7.078E+02, 2.093E+00
 4.701E+01, 7.095E+02, 2.072E+00
 4.800E+01, 7.135E+02, 2.059E+00
 4.902E+01, 7.227E+02, 2.136E+00
 5.001E+01, 7.385E+02, 2.201E+00
 5.101E+01, 7.389E+02, 2.167E+00
 5.201E+01, 7.429E+02, 2.045E+00
 5.301E+01, 7.453E+02, 2.048E+00
 5.401E+01, 7.463E+02, 2.059E+00
 5.500E+01, 7.481E+02, 2.015E+00
 5.602E+01, 7.501E+02, 2.075E+00
 5.700E+01, 7.511E+02, 2.179E+00
 5.802E+01, 7.524E+02, 2.048E+00
 5.901E+01, 7.543E+02, 1.844E+00
 6.002E+01, 7.556E+02, 1.908E+00
 6.101E+01, 7.561E+02, 2.049E+00
 6.202E+01, 7.569E+02, 2.026E+00
 6.301E+01, 7.577E+02, 2.017E+00
 6.400E+01, 7.589E+02, 2.171E+00
 6.501E+01, 7.599E+02, 2.146E+00
 6.600E+01, 7.607E+02, 1.986E+00
 6.702E+01, 7.618E+02, 1.998E+00
 6.801E+01, 7.644E+02, 1.982E+00
 6.902E+01, 7.639E+02, 1.917E+00
 7.002E+01, 7.653E+02, 1.967E+00
 7.102E+01, 7.667E+02, 2.128E+00
 7.201E+01, 7.691E+02, 2.126E+00
 7.301E+01, 7.713E+02, 1.999E+00
 7.400E+01, 7.736E+02, 1.892E+00
 7.502E+01, 7.738E+02, 1.804E+00
 7.600E+01, 7.759E+02, 1.784E+00
 7.702E+01, 7.767E+02, 1.840E+00
 7.802E+01, 7.781E+02, 1.928E+00
 7.902E+01, 7.792E+02, 2.011E+00
 8.000E+01, 7.808E+02, 2.128E+00
 8.100E+01, 7.830E+02, 2.282E+00
 8.201E+01, 7.852E+02, 2.341E+00
 8.302E+01, 7.860E+02, 2.183E+00
 8.402E+01, 7.881E+02, 2.036E+00
 8.500E+01, 7.893E+02, 2.100E+00
 8.601E+01, 7.928E+02, 2.155E+00
 8.701E+01, 7.868E+02, 2.158E+00
 8.800E+01, 7.842E+02, 2.192E+00
 8.901E+01, 7.825E+02, 2.050E+00
 9.000E+01, 7.835E+02, 1.945E+00
 9.100E+01, 7.843E+02, 2.101E+00
 9.200E+01, 7.856E+02, 1.995E+00
 9.300E+01, 7.846E+02, 1.846E+00
 9.401E+01, 7.843E+02, 1.808E+00
 9.500E+01, 7.842E+02, 1.857E+00
 9.602E+01, 7.837E+02, 2.060E+00
 9.702E+01, 7.832E+02, 2.184E+00
 9.801E+01, 7.842E+02, 2.167E+00
 9.901E+01, 7.850E+02, 2.101E+00
 1.000E+02, 7.830E+02, 2.008E+00
 1.010E+02, 7.857E+02, 1.971E+00
 1.020E+02, 7.838E+02, 2.003E+00
 1.030E+02, 7.837E+02, 2.151E+00
 1.040E+02, 7.842E+02, 2.187E+00
 1.050E+02, 7.839E+02, 2.148E+00
 1.060E+02, 7.856E+02, 2.122E+00
 1.070E+02, 7.859E+02, 2.092E+00
 1.080E+02, 7.841E+02, 2.114E+00
 1.090E+02, 7.835E+02, 2.120E+00
 1.100E+02, 7.854E+02, 2.053E+00
 1.110E+02, 7.844E+02, 2.011E+00
 1.120E+02, 7.847E+02, 2.014E+00
 1.130E+02, 7.855E+02, 2.119E+00
 1.140E+02, 7.852E+02, 2.181E+00
 1.150E+02, 7.846E+02, 2.096E+00
 1.160E+02, 7.855E+02, 2.014E+00
 1.170E+02, 7.852E+02, 2.212E+00
 1.180E+02, 7.845E+02, 2.316E+00
 1.190E+02, 7.845E+02, 2.270E+00
 1.200E+02, 7.845E+02, 2.352E+00
 1.210E+02, 7.835E+02, 2.623E+00
 1.220E+02, 7.835E+02, 2.380E+00
 1.230E+02, 7.835E+02, 2.338E+00
 1.240E+02, 7.841E+02, 2.145E+00
 1.250E+02, 7.840E+02, 2.276E+00
 1.260E+02, 7.838E+02, 2.359E+00
 1.270E+02, 7.715E+02, 2.596E+00
 1.280E+02, 7.715E+02, 2.433E+00
 1.290E+02, 7.715E+02, 2.438E+00
 1.300E+02, 7.715E+02, 2.413E+00
 1.310E+02, 7.715E+02, 2.440E+00
 1.320E+02, 7.715E+02, 2.403E+00
 1.330E+02, 7.715E+02, 2.188E+00
 1.340E+02, 7.715E+02, 2.526E+00
 1.350E+02, 7.715E+02, 2.569E+00
 1.360E+02, 7.715E+02, 2.555E+00
 1.370E+02, 7.715E+02, 2.289E+00
 1.380E+02, 7.715E+02, 2.120E+00
 1.390E+02, 7.715E+02, 2.135E+00
 1.400E+02, 7.715E+02, 2.273E+00
 1.410E+02, 7.715E+02, 2.381E+00
 1.420E+02, 7.715E+02, 2.364E+00
 1.430E+02, 7.715E+02, 2.217E+00
 1.440E+02, 7.715E+02, 2.177E+00
 1.450E+02, 7.715E+02, 2.272E+00
 1.460E+02, 7.715E+02, 2.437E+00
 1.470E+02, 7.715E+02, 2.497E+00
 1.480E+02, 7.715E+02, 2.538E+00
 1.490E+02, 7.715E+02, 2.386E+00
 1.500E+02, 7.715E+02, 2.325E+00
 1.510E+02, 7.715E+02, 2.325E+00
 1.520E+02, 7.715E+02, 2.212E+00
 1.530E+02, 7.715E+02, 2.112E+00
 1.540E+02, 7.715E+02, 1.967E+00
 1.550E+02, 7.715E+02, 1.914E+00
 1.560E+02, 7.715E+02, 2.142E+00
 1.570E+02, 7.715E+02, 2.303E+00
 1.580E+02, 7.715E+02, 2.285E+00
 1.590E+02, 7.715E+02, 2.435E+00
 1.600E+02, 7.715E+02, 2.472E+00
 1.610E+02, 7.715E+02, 2.308E+00
 1.620E+02, 7.715E+02, 1.789E+00
 1.630E+02, 7.715E+02, 1.793E+00
 1.640E+02, 7.715E+02, 2.091E+00
 1.650E+02, 7.715E+02, 1.813E+00
 1.660E+02, 7.715E+02, 1.876E+00
 1.670E+02, 7.715E+02, 2.161E+00
 1.680E+02, 7.715E+02, 2.302E+00
 1.690E+02, 7.715E+02, 2.314E+00
 1.700E+02, 7.715E+02, 2.210E+00
 1.710E+02, 7.715E+02, 2.261E+00
 1.720E+02, 7.715E+02, 2.358E+00
 1.730E+02, 7.715E+02, 2.200E+00
 1.740E+02, 7.715E+02, 1.875E+00
 1.750E+02, 7.715E+02, 1.784E+00
 1.760E+02, 7.715E+02, 1.724E+00
 1.770E+02, 7.715E+02, 1.882E+00
 1.780E+02, 7.715E+02, 1.914E+00
 1.790E+02, 7.715E+02, 1.812E+00
 1.800E+02, 7.715E+02, 1.728E+00
 1.810E+02, 7.715E+02, 1.534E+00
 1.820E+02, 7.715E+02, 1.472E+00
 1.830E+02, 7.715E+02, 1.755E+00
 1.841E+02, 7.715E+02, 2.000E+00
 1.850E+02, 7.715E+02, 1.943E+00
 1.861E+02, 7.715E+02, 1.877E+00
 1.870E+02, 7.715E+02, 2.035E+00
 1.881E+02, 7.715E+02, 2.239E+00
 1.890E+02, 7.715E+02, 2.238E+00
 1.901E+02, 7.715E+02, 2.307E+00
 1.910E+02, 7.715E+02, 2.295E+00
 1.921E+02, 7.715E+02, 1.901E+00
 1.930E+02, 7.715E+02, 1.888E+00
 1.940E+02, 7.715E+02, 1.998E+00
 1.950E+02, 7.715E+02, 2.182E+00
 1.960E+02, 7.715E+02, 2.300E+00
 1.971E+02, 7.715E+02, 2.014E+00
 1.981E+02, 7.715E+02, 1.951E+00
 1.991E+02, 7.715E+02, 2.112E+00
 2.000E+02, 7.715E+02, 2.207E+00
