s,m,m/s
 4.602E+01, 6.905E+02, 6.612E+00
 4.700E+01, 6.905E+02, 6.529E+00
 4.801E+01, 6.905E+02, 6.698E+00
 4.901E+01, 6.946E+02, 6.739E+00
 5.001E+01, 6.970E+02, 6.596E+00
 5.103E+01, 6.975E+02, 5.865E+00
 5.200E+01, 6.942E+02, 5.805E+00
 5.301E+01, 6.935E+02, 6.066E+00
 5.401E+01, 6.964E+02, 5.906E+00
 5.503E+01, 6.968E+02, 6.561E+00
 5.602E+01, 7.155E+02, 6.504E+00
 5.701E+01, 7.335E+02, 5.441E+00
 5.801E+01, 7.341E+02, 6.599E+00
 5.903E+01, 7.353E+02, 6.457E+00
 6.002E+01, 7.415E+02, 6.690E+00
 6.102E+01, 7.378E+02, 5.888E+00
 6.201E+01, 6.905E+02, 6.566E+00
 6.301E+01, 6.905E+02, 6.744E+00
 6.401E+01, 7.156E+02, 6.416E+00
 6.501E+01, 7.475E+02, 6.464E+00
 6.603E+01, 7.475E+02, 5.887E+00
 6.701E+01, 7.475E+02, 6.583E+00
 6.802E+01, 7.475E+02, 6.252E+00
 6.902E+01, 7.484E+02, 5.785E+00
 7.001E+01, 7.489E+02, 6.020E+00
 7.102E+01, 7.501E+02, 6.394E+00
 7.202E+01, 7.518E+02, 5.505E+00
 7.302E+01, 7.495E+02, 5.974E+00
 7.402E+01, 7.495E+02, 6.125E+00
 7.501E+01, 7.507E+02, 5.578E+00
 7.601E+01, 7.546E+02, 6.220E+00
 7.701E+01, 7.514E+02, 6.703E+00
 7.801E+01, 7.505E+02, 6.725E+00
 7.902E+01, 7.533E+02, 6.545E+00
 8.002E+01, 7.557E+02, 5.850E+00
 8.102E+01, 7.215E+02, 6.129E+00
 8.201E+01, 7.313E+02, 6.361E+00
 8.302E+01, 7.541E+02, 6.345E+00
 8.403E+01, 7.525E+02, 5.845E+00
 8.502E+01, 7.521E+02, 6.005E+00
 8.602E+01, 7.516E+02, 6.010E+00
 8.703E+01, 7.647E+02, 5.901E+00
 8.802E+01, 8.295E+02, 6.162E+00
 8.900E+01, 8.310E+02, 5.963E+00
 9.002E+01, 8.315E+02, 6.303E+00
 9.100E+01, 8.318E+02, 7.298E+00
 9.201E+01, 8.325E+02, 6.260E+00
 9.300E+01, 8.336E+02, 6.463E+00
 9.401E+01, 8.345E+02, 6.148E+00
 9.502E+01, 8.392E+02, 6.041E+00
 9.600E+01, 8.406E+02, 6.805E+00
 9.702E+01, 8.406E+02, 6.178E+00
 9.800E+01, 8.432E+02, 6.262E+00
 9.901E+01, 8.422E+02, 6.648E+00
 1.000E+02, 8.335E+02, 5.622E+00
 1.010E+02, 8.335E+02, 6.286E+00
 1.020E+02, 8.349E+02, 5.860E+00
 1.030E+02, 8.361E+02, 6.064E+00
 1.040E+02, 8.371E+02, 5.973E+00
 1.050E+02, 8.402E+02, 6.651E+00
 1.060E+02, 8.337E+02, 6.184E+00
 1.070E+02, 8.342E+02, 6.777E+00
 1.080E+02, 8.440E+02, 7.036E+00
 1.090E+02, 8.594E+02, 5.921E+00
 1.100E+02, 8.782E+02, 6.354E+00
 1.110E+02, 8.793E+02, 6.771E+00
 1.120E+02, 8.826E+02, 5.850E+00
 1.130E+02, 8.862E+02, 6.597E+00
 1.140E+02, 8.962E+02, 5.273E+00
 1.150E+02, 9.248E+02, 6.184E+00
 1.160E+02, 9.475E+02, 6.344E+00
 1.170E+02, 9.475E+02, 6.041E+00
 1.180E+02, 9.456E+02, 6.557E+00
 1.190E+02, 9.455E+02, 6.611E+00
