s,m,m/s
 4.606E+01, 6.905E+02, 2.438E+00
 4.701E+01, 6.905E+02, 2.357E+00
 4.807E+01, 6.908E+02, 2.382E+00
 4.905E+01, 6.915E+02, 2.333E+00
 5.002E+01, 6.905E+02, 2.195E+00
 5.103E+01, 6.913E+02, 1.933E+00
 5.201E+01, 6.911E+02, 2.203E+00
 5.308E+01, 6.905E+02, 2.468E+00
 5.404E+01, 6.905E+02, 2.357E+00
 5.507E+01, 6.905E+02, 2.189E+00
 5.603E+01, 6.905E+02, 2.132E+00
 5.707E+01, 6.905E+02, 2.282E+00
 5.801E+01, 6.914E+02, 2.297E+00
 5.906E+01, 6.915E+02, 2.225E+00
 6.010E+01, 6.915E+02, 2.130E+00
 6.105E+01, 6.915E+02, 2.077E+00
 6.210E+01, 6.915E+02, 2.084E+00
 6.304E+01, 6.915E+02, 2.207E+00
 6.409E+01, 6.927E+02, 2.110E+00
 6.503E+01, 6.935E+02, 2.211E+00
 6.603E+01, 6.935E+02, 2.434E+00
 6.708E+01, 6.935E+02, 2.810E+00
 6.804E+01, 6.935E+02, 2.316E+00
 6.900E+01, 6.935E+02, 2.077E+00
 7.006E+01, 6.935E+02, 1.945E+00
 7.102E+01, 6.935E+02, 2.190E+00
 7.208E+01, 6.935E+02, 2.326E+00
 7.304E+01, 6.935E+02, 1.927E+00
 7.409E+01, 6.935E+02, 2.068E+00
 7.505E+01, 6.935E+02, 2.313E+00
 7.600E+01, 6.942E+02, 2.141E+00
 7.702E+01, 6.945E+02, 1.927E+00
 7.803E+01, 6.942E+02, 1.955E+00
 7.905E+01, 6.935E+02, 1.955E+00
 8.007E+01, 6.935E+02, 1.920E+00
 8.102E+01, 6.935E+02, 2.060E+00
 8.203E+01, 6.935E+02, 2.244E+00
 8.300E+01, 6.935E+02, 2.212E+00
 8.403E+01, 6.935E+02, 2.154E+00
 8.505E+01, 6.935E+02, 2.280E+00
 8.609E+01, 7.220E+02, 2.314E+00
 8.704E+01, 7.511E+02, 2.465E+00
 8.804E+01, 7.515E+02, 2.382E+00
 8.902E+01, 7.508E+02, 2.256E+00
 9.008E+01, 7.505E+02, 2.295E+00
 9.104E+01, 7.515E+02, 1.961E+00
 9.201E+01, 7.545E+02, 1.749E+00
 9.311E+01, 7.545E+02, 2.093E+00
 9.410E+01, 7.545E+02, 2.111E+00
 9.506E+01, 7.541E+02, 2.046E+00
 9.602E+01, 7.535E+02, 2.146E+00
 9.709E+01, 7.535E+02, 2.232E+00
 9.805E+01, 7.535E+02, 2.239E+00
 9.902E+01, 7.535E+02, 2.026E+00
 1.001E+02, 7.535E+02, 1.989E+00
 1.011E+02, 7.535E+02, 2.147E+00
 1.020E+02, 7.535E+02, 2.319E+00
 1.030E+02, 7.535E+02, 2.083E+00
 1.041E+02, 7.535E+02, 1.838E+00
 1.051E+02, 7.535E+02, 1.890E+00
 1.061E+02, 7.535E+02, 1.935E+00
 1.070E+02, 7.535E+02, 1.907E+00
 1.080E+02, 7.535E+02, 1.808E+00
 1.090E+02, 7.535E+02, 1.866E+00
 1.100E+02, 7.535E+02, 2.082E+00
 1.110E+02, 7.535E+02, 2.118E+00
 1.120E+02, 7.541E+02, 2.143E+00
 1.131E+02, 7.535E+02, 2.045E+00
 1.140E+02, 7.535E+02, 1.825E+00
 1.150E+02, 7.535E+02, 1.492E+00
 1.160E+02, 7.515E+02, 1.639E+00
 1.171E+02, 7.515E+02, 2.081E+00
 1.181E+02, 7.535E+02, 2.268E+00
 1.191E+02, 7.555E+02, 1.961E+00
 1.200E+02, 7.555E+02, 1.781E+00
 1.211E+02, 7.555E+02, 1.976E+00
 1.221E+02, 7.555E+02, 2.100E+00
 1.230E+02, 7.568E+02, 2.052E+00
 1.241E+02, 7.575E+02, 2.141E+00
 1.250E+02, 7.575E+02, 2.082E+00
 1.261E+02, 7.575E+02, 2.006E+00
 1.271E+02, 7.582E+02, 2.064E+00
 1.281E+02, 7.585E+02, 2.081E+00
 1.291E+02, 7.585E+02, 2.104E+00
 1.300E+02, 7.587E+02, 2.113E+00
 1.310E+02, 7.595E+02, 2.260E+00
 1.321E+02, 7.626E+02, 2.303E+00
 1.331E+02, 7.645E+02, 2.083E+00
 1.341E+02, 7.651E+02, 2.154E+00
 1.351E+02, 7.660E+02, 2.363E+00
 1.361E+02, 7.665E+02, 2.509E+00
 1.370E+02, 7.684E+02, 2.453E+00
 1.380E+02, 7.705E+02, 2.317E+00
 1.390E+02, 7.682E+02, 2.290E+00
 1.400E+02, 7.665E+02, 1.990E+00
 1.411E+02, 7.665E+02, 1.903E+00
 1.421E+02, 7.665E+02, 2.079E+00
 1.431E+02, 7.668E+02, 2.212E+00
 1.441E+02, 7.675E+02, 2.219E+00
 1.451E+02, 7.690E+02, 2.192E+00
 1.460E+02, 7.685E+02, 2.006E+00
 1.471E+02, 7.675E+02, 1.923E+00
 1.481E+02, 7.687E+02, 2.134E+00
 1.490E+02, 7.695E+02, 2.355E+00
 1.501E+02, 7.700E+02, 2.271E+00
 1.510E+02, 7.705E+02, 2.246E+00
 1.520E+02, 7.705E+02, 2.140E+00
 1.531E+02, 7.705E+02, 2.152E+00
 1.541E+02, 7.755E+02, 2.137E+00
 1.550E+02, 7.698E+02, 2.043E+00
 1.560E+02, 7.675E+02, 2.062E+00
 1.571E+02, 7.681E+02, 2.176E+00
 1.580E+02, 7.685E+02, 2.190E+00
 1.591E+02, 7.792E+02, 2.356E+00
 1.600E+02, 7.875E+02, 2.248E+00
 1.611E+02, 7.875E+02, 2.001E+00
 1.620E+02, 7.875E+02, 1.809E+00
 1.630E+02, 7.865E+02, 2.072E+00
 1.641E+02, 7.803E+02, 2.165E+00
 1.650E+02, 7.685E+02, 2.204E+00
 1.661E+02, 7.685E+02, 2.137E+00
 1.671E+02, 7.685E+02, 2.200E+00
 1.680E+02, 7.685E+02, 2.229E+00
 1.691E+02, 7.685E+02, 2.030E+00
 1.700E+02, 7.685E+02, 2.022E+00
 1.711E+02, 7.685E+02, 2.167E+00
 1.720E+02, 7.685E+02, 2.426E+00
 1.730E+02, 7.685E+02, 2.437E+00
 1.741E+02, 7.685E+02, 2.604E+00
 1.750E+02, 7.685E+02, 2.458E+00
 1.761E+02, 7.685E+02, 2.318E+00
 1.771E+02, 7.685E+02, 2.242E+00
 1.780E+02, 7.685E+02, 2.129E+00
 1.791E+02, 7.685E+02, 2.245E+00
 1.801E+02, 7.675E+02, 2.301E+00
 1.811E+02, 7.675E+02, 2.345E+00
 1.820E+02, 7.675E+02, 2.308E+00
 1.831E+02, 7.675E+02, 2.372E+00
 1.840E+02, 7.675E+02, 2.601E+00
 1.851E+02, 7.675E+02, 2.339E+00
 1.861E+02, 7.675E+02, 1.872E+00
 1.871E+02, 7.675E+02, 1.848E+00
 1.880E+02, 7.675E+02, 2.094E+00
 1.891E+02, 7.675E+02, 2.134E+00
 1.901E+02, 7.675E+02, 2.053E+00
 1.910E+02, 7.675E+02, 2.050E+00
 1.920E+02, 7.675E+02, 2.235E+00
 1.930E+02, 7.675E+02, 2.433E+00
 1.941E+02, 7.680E+02, 2.301E+00
 1.951E+02, 7.685E+02, 1.921E+00
 1.960E+02, 7.685E+02, 2.103E+00
 1.971E+02, 7.685E+02, 2.141E+00
 1.981E+02, 7.685E+02, 2.156E+00
 1.991E+02, 7.819E+02, 2.187E+00
 2.001E+02, 8.155E+02, 2.272E+00
 2.010E+02, 8.155E+02, 2.132E+00
 2.021E+02, 8.155E+02, 2.012E+00
 2.031E+02, 8.155E+02, 2.512E+00
 2.040E+02, 8.155E+02, 2.658E+00
 2.050E+02, 8.165E+02, 2.470E+00
 2.061E+02, 8.165E+02, 2.340E+00
 2.071E+02, 8.174E+02, 2.570E+00
 2.080E+02, 8.188E+02, 2.377E+00
 2.090E+02, 8.207E+02, 2.068E+00
 2.101E+02, 8.215E+02, 2.383E+00
 2.110E+02, 8.252E+02, 2.640E+00
 2.121E+02, 8.295E+02, 2.569E+00
 2.131E+02, 8.303E+02, 2.418E+00
 2.141E+02, 8.310E+02, 2.205E+00
 2.151E+02, 8.315E+02, 2.182E+00
 2.161E+02, 8.190E+02, 2.297E+00
 2.170E+02, 8.175E+02, 2.186E+00
 2.181E+02, 8.175E+02, 2.266E+00
 2.190E+02, 8.185E+02, 2.325E+00
 2.200E+02, 8.187E+02, 1.967E+00
 2.211E+02, 8.315E+02, 1.699E+00
 2.221E+02, 8.315E+02, 1.384E+00
 2.231E+02, 8.315E+02, 1.555E+00
 2.241E+02, 8.314E+02, 1.788E+00
 2.250E+02, 8.305E+02, 1.789E+00
 2.261E+02, 8.305E+02, 1.568E+00
 2.270E+02, 8.314E+02, 1.676E+00
 2.280E+02, 8.315E+02, 1.767E+00
 2.290E+02, 8.221E+02, 1.802E+00
 2.300E+02, 8.155E+02, 1.932E+00
 2.311E+02, 8.155E+02, 2.243E+00
 2.320E+02, 8.155E+02, 2.350E+00
 2.330E+02, 8.129E+02, 2.466E+00
 2.340E+02, 8.131E+02, 2.499E+00
 2.350E+02, 8.144E+02, 2.257E+00
 2.360E+02, 8.145E+02, 2.385E+00
 2.371E+02, 8.145E+02, 2.534E+00
 2.381E+02, 8.155E+02, 2.520E+00
 2.391E+02, 8.236E+02, 2.552E+00
 2.401E+02, 8.295E+02, 2.422E+00
 2.410E+02, 8.297E+02, 2.272E+00
 2.420E+02, 8.305E+02, 2.080E+00
 2.430E+02, 8.305E+02, 2.089E+00
 2.441E+02, 8.305E+02, 2.408E+00
 2.451E+02, 8.305E+02, 2.434E+00
 2.460E+02, 8.305E+02, 2.610E+00
 2.470E+02, 8.294E+02, 2.724E+00
 2.481E+02, 8.285E+02, 2.221E+00
 2.490E+02, 8.285E+02, 2.207E+00
 2.501E+02, 8.285E+02, 2.172E+00
 2.511E+02, 8.285E+02, 2.175E+00
 2.521E+02, 8.285E+02, 2.287E+00
 2.530E+02, 8.285E+02, 2.203E+00
 2.541E+02, 8.285E+02, 1.998E+00
 2.550E+02, 8.285E+02, 2.164E+00
 2.560E+02, 8.285E+02, 2.187E+00
 2.570E+02, 8.278E+02, 2.004E+00
 2.581E+02, 8.266E+02, 1.761E+00
 2.591E+02, 8.275E+02, 2.083E+00
 2.601E+02, 8.275E+02, 2.245E+00
 2.610E+02, 8.275E+02, 2.157E+00
 2.621E+02, 8.275E+02, 2.258E+00
 2.631E+02, 8.283E+02, 2.160E+00
 2.640E+02, 8.285E+02, 2.113E+00
 2.651E+02, 8.285E+02, 2.042E+00
 2.661E+02, 8.283E+02, 2.070E+00
 2.670E+02, 8.281E+02, 2.239E+00
 2.680E+02, 8.285E+02, 2.424E+00
 2.690E+02, 8.285E+02, 2.413E+00
 2.700E+02, 8.285E+02, 2.188E+00
 2.711E+02, 8.285E+02, 2.299E+00
 2.720E+02, 8.285E+02, 2.518E+00
 2.730E+02, 8.285E+02, 2.294E+00
 2.741E+02, 8.285E+02, 2.086E+00
 2.751E+02, 8.285E+02, 2.226E+00
 2.761E+02, 8.295E+02, 2.225E+00
 2.771E+02, 8.295E+02, 2.018E+00
 2.781E+02, 8.295E+02, 1.945E+00
 2.790E+02, 8.297E+02, 1.944E+00
 2.800E+02, 8.305E+02, 1.964E+00
 2.810E+02, 8.499E+02, 2.138E+00
 2.820E+02, 8.895E+02, 2.287E+00
 2.831E+02, 8.903E+02, 2.287E+00
 2.841E+02, 8.905E+02, 2.413E+00
 2.851E+02, 8.905E+02, 2.574E+00
 2.860E+02, 8.911E+02, 2.243E+00
 2.870E+02, 8.915E+02, 2.094E+00
 2.880E+02, 8.915E+02, 2.153E+00
 2.890E+02, 8.915E+02, 2.170E+00
 2.901E+02, 8.933E+02, 2.151E+00
 2.911E+02, 8.935E+02, 2.343E+00
 2.920E+02, 8.935E+02, 2.328E+00
 2.930E+02, 8.937E+02, 2.306E+00
 2.941E+02, 8.945E+02, 2.270E+00
 2.950E+02, 8.958E+02, 2.250E+00
 2.960E+02, 8.972E+02, 2.366E+00
 2.971E+02, 8.981E+02, 2.423E+00
 2.980E+02, 8.947E+02, 2.318E+00
 2.990E+02, 8.951E+02, 2.275E+00
 3.000E+02, 8.955E+02, 2.371E+00
 3.011E+02, 8.963E+02, 2.349E+00
 3.020E+02, 8.971E+02, 2.279E+00
 3.030E+02, 8.975E+02, 2.205E+00
 3.040E+02, 8.967E+02, 2.177E+00
 3.051E+02, 8.961E+02, 2.188E+00
 3.061E+02, 8.965E+02, 2.189E+00
 3.070E+02, 8.965E+02, 2.241E+00
 3.081E+02, 8.476E+02, 2.147E+00
 3.091E+02, 8.431E+02, 2.156E+00
 3.100E+02, 8.435E+02, 2.146E+00
 3.110E+02, 8.445E+02, 1.993E+00
 3.120E+02, 8.804E+02, 1.920E+00
 3.130E+02, 8.965E+02, 1.828E+00
 3.140E+02, 8.965E+02, 1.841E+00
 3.150E+02, 8.965E+02, 1.967E+00
 3.160E+02, 8.965E+02, 2.054E+00
 3.171E+02, 8.972E+02, 2.157E+00
 3.181E+02, 8.975E+02, 2.219E+00
 3.190E+02, 8.975E+02, 2.583E+00
 3.200E+02, 8.984E+02, 2.464E+00
 3.211E+02, 9.005E+02, 2.309E+00
 3.221E+02, 9.005E+02, 2.425E+00
 3.230E+02, 9.005E+02, 2.419E+00
 3.241E+02, 9.009E+02, 2.419E+00
 3.250E+02, 9.015E+02, 2.394E+00
 3.261E+02, 9.015E+02, 2.345E+00
 3.271E+02, 9.020E+02, 2.378E+00
 3.281E+02, 9.025E+02, 2.311E+00
 3.290E+02, 9.025E+02, 2.309E+00
 3.300E+02, 9.022E+02, 2.229E+00
 3.310E+02, 9.015E+02, 2.373E+00
 3.320E+02, 9.015E+02, 2.239E+00
 3.331E+02, 9.015E+02, 2.292E+00
 3.340E+02, 9.015E+02, 2.425E+00
 3.351E+02, 9.015E+02, 2.179E+00
 3.361E+02, 9.015E+02, 2.209E+00
 3.371E+02, 9.015E+02, 2.218E+00
 3.380E+02, 9.015E+02, 2.193E+00
 3.391E+02, 9.015E+02, 2.235E+00
 3.400E+02, 9.015E+02, 2.242E+00
 3.411E+02, 9.015E+02, 2.244E+00
 3.421E+02, 9.015E+02, 2.300E+00
 3.431E+02, 9.015E+02, 2.146E+00
 3.440E+02, 9.015E+02, 2.142E+00
 3.451E+02, 9.015E+02, 2.295E+00
 3.461E+02, 9.005E+02, 2.180E+00
 3.471E+02, 9.005E+02, 2.179E+00
 3.481E+02, 8.999E+02, 2.169E+00
 3.491E+02, 8.985E+02, 2.036E+00
 3.500E+02, 8.985E+02, 2.349E+00
 3.511E+02, 8.985E+02, 2.058E+00
 3.521E+02, 8.985E+02, 1.958E+00
 3.531E+02, 8.985E+02, 1.874E+00
 3.541E+02, 8.985E+02, 1.822E+00
 3.551E+02, 8.985E+02, 2.162E+00
 3.561E+02, 8.985E+02, 2.459E+00
 3.570E+02, 8.985E+02, 2.250E+00
 3.581E+02, 8.985E+02, 2.256E+00
 3.590E+02, 8.993E+02, 2.222E+00
 3.601E+02, 8.995E+02, 2.073E+00
 3.611E+02, 8.995E+02, 2.197E+00
 3.620E+02, 8.995E+02, 2.267E+00
 3.631E+02, 8.995E+02, 2.323E+00
 3.641E+02, 8.995E+02, 2.324E+00
 3.651E+02, 8.995E+02, 2.298E+00
 3.660E+02, 8.995E+02, 2.212E+00
 3.671E+02, 8.995E+02, 2.201E+00
 3.680E+02, 8.995E+02, 2.406E+00
 3.690E+02, 8.995E+02, 2.178E+00
 3.701E+02, 8.995E+02, 1.963E+00
 3.710E+02, 8.995E+02, 2.222E+00
 3.720E+02, 8.995E+02, 2.185E+00
 3.731E+02, 8.995E+02, 2.145E+00
 3.741E+02, 8.995E+02, 2.136E+00
 3.751E+02, 8.995E+02, 2.042E+00
 3.761E+02, 8.995E+02, 2.305E+00
 3.771E+02, 9.005E+02, 2.777E+00
 3.781E+02, 9.005E+02, 2.546E+00
 3.791E+02, 9.005E+02, 2.283E+00
 3.800E+02, 9.005E+02, 2.210E+00
 3.811E+02, 9.005E+02, 2.247E+00
 3.820E+02, 9.005E+02, 1.989E+00
 3.830E+02, 8.952E+02, 1.957E+00
 3.840E+02, 8.915E+02, 1.913E+00
 3.850E+02, 8.915E+02, 1.900E+00
 3.860E+02, 8.915E+02, 2.010E+00
 3.871E+02, 8.921E+02, 2.209E+00
 3.881E+02, 8.925E+02, 2.142E+00
 3.890E+02, 8.925E+02, 1.980E+00
 3.901E+02, 8.925E+02, 2.318E+00
 3.911E+02, 8.929E+02, 2.230E+00
 3.921E+02, 8.935E+02, 2.216E+00
 3.930E+02, 8.935E+02, 2.090E+00
 3.940E+02, 8.935E+02, 1.913E+00
 3.950E+02, 8.935E+02, 1.881E+00
 3.960E+02, 8.935E+02, 1.834E+00
 3.971E+02, 8.935E+02, 1.889E+00
 3.980E+02, 8.935E+02, 1.936E+00
 3.991E+02, 8.935E+02, 1.949E+00
 4.000E+02, 8.935E+02, 1.945E+00
 4.011E+02, 8.935E+02, 1.879E+00
 4.020E+02, 8.935E+02, 1.998E+00
 4.031E+02, 8.935E+02, 2.095E+00
 4.041E+02, 8.935E+02, 1.977E+00
 4.050E+02, 8.935E+02, 1.982E+00
 4.061E+02, 8.935E+02, 2.227E+00
 4.071E+02, 8.935E+02, 2.160E+00
 4.081E+02, 8.935E+02, 2.034E+00
 4.090E+02, 8.935E+02, 2.114E+00
 4.101E+02, 8.935E+02, 2.194E+00
 4.110E+02, 8.935E+02, 2.311E+00
 4.121E+02, 8.935E+02, 2.361E+00
 4.131E+02, 8.935E+02, 2.339E+00
 4.141E+02, 8.943E+02, 2.104E+00
 4.150E+02, 8.945E+02, 2.166E+00
 4.161E+02, 8.945E+02, 2.427E+00
 4.170E+02, 8.964E+02, 2.188E+00
 4.181E+02, 8.998E+02, 1.989E+00
 4.190E+02, 9.005E+02, 2.159E+00
 4.200E+02, 9.005E+02, 2.342E+00
 4.210E+02, 9.005E+02, 2.299E+00
 4.221E+02, 9.005E+02, 2.319E+00
 4.230E+02, 9.005E+02, 2.131E+00
 4.241E+02, 9.005E+02, 2.034E+00
 4.250E+02, 9.005E+02, 2.100E+00
 4.261E+02, 9.005E+02, 2.206E+00
 4.271E+02, 9.005E+02, 2.073E+00
 4.281E+02, 9.005E+02, 2.001E+00
 4.290E+02, 9.005E+02, 2.062E+00
 4.300E+02, 9.005E+02, 2.084E+00
 4.311E+02, 9.005E+02, 2.019E+00
 4.321E+02, 9.005E+02, 1.822E+00
 4.331E+02, 9.005E+02, 2.142E+00
 4.340E+02, 9.005E+02, 2.219E+00
 4.350E+02, 9.005E+02, 2.175E+00
 4.361E+02, 9.005E+02, 2.156E+00
 4.370E+02, 9.005E+02, 2.205E+00
 4.381E+02, 9.005E+02, 2.160E+00
 4.390E+02, 9.005E+02, 2.330E+00
 4.401E+02, 9.005E+02, 2.524E+00
 4.410E+02, 9.005E+02, 2.212E+00
 4.420E+02, 9.005E+02, 2.216E+00
 4.430E+02, 9.007E+02, 2.479E+00
 4.440E+02, 9.015E+02, 2.260E+00
 4.450E+02, 9.015E+02, 2.227E+00
 4.461E+02, 9.015E+02, 2.371E+00
 4.471E+02, 9.019E+02, 2.619E+00
 4.481E+02, 9.025E+02, 2.621E+00
 4.491E+02, 9.025E+02, 2.558E+00
 4.500E+02, 9.025E+02, 2.404E+00
 4.510E+02, 9.025E+02, 2.405E+00
 4.521E+02, 9.025E+02, 2.468E+00
 4.531E+02, 9.030E+02, 2.427E+00
 4.540E+02, 9.022E+02, 2.378E+00
 4.550E+02, 8.995E+02, 2.290E+00
 4.561E+02, 9.004E+02, 2.243E+00
 4.571E+02, 9.005E+02, 1.928E+00
 4.581E+02, 9.005E+02, 1.888E+00
 4.591E+02, 9.011E+02, 1.983E+00
 4.600E+02, 9.015E+02, 2.060E+00
 4.611E+02, 9.015E+02, 2.039E+00
 4.620E+02, 9.022E+02, 1.927E+00
 4.630E+02, 9.026E+02, 2.152E+00
 4.641E+02, 9.035E+02, 2.301E+00
 4.651E+02, 9.005E+02, 2.007E+00
 4.661E+02, 8.995E+02, 2.141E+00
 4.670E+02, 8.853E+02, 2.198E+00
 4.681E+02, 8.392E+02, 2.117E+00
 4.690E+02, 8.399E+02, 2.115E+00
 4.700E+02, 8.483E+02, 2.271E+00
 4.711E+02, 9.006E+02, 2.272E+00
 4.720E+02, 9.015E+02, 2.043E+00
 4.731E+02, 9.015E+02, 1.880E+00
 4.741E+02, 9.015E+02, 1.904E+00
 4.751E+02, 9.015E+02, 1.988E+00
 4.761E+02, 9.023E+02, 2.521E+00
 4.771E+02, 9.025E+02, 2.208E+00
 4.781E+02, 9.025E+02, 2.130E+00
 4.790E+02, 9.034E+02, 2.336E+00
 4.800E+02, 8.794E+02, 2.190E+00
 4.810E+02, 8.688E+02, 2.188E+00
 4.820E+02, 8.697E+02, 2.118E+00
 4.831E+02, 8.704E+02, 2.229E+00
 4.840E+02, 8.695E+02, 2.247E+00
 4.850E+02, 8.705E+02, 2.165E+00
 4.861E+02, 8.716E+02, 2.111E+00
 4.871E+02, 8.735E+02, 2.287E+00
 4.881E+02, 8.740E+02, 2.008E+00
 4.890E+02, 8.761E+02, 1.982E+00
 4.901E+02, 8.772E+02, 2.035E+00
 4.911E+02, 8.791E+02, 2.289E+00
 4.921E+02, 8.809E+02, 2.560E+00
 4.930E+02, 8.823E+02, 2.370E+00
 4.940E+02, 8.842E+02, 2.329E+00
 4.950E+02, 8.856E+02, 2.364E+00
 4.961E+02, 8.868E+02, 2.454E+00
 4.970E+02, 8.878E+02, 2.248E+00
 4.980E+02, 8.889E+02, 2.125E+00
 4.990E+02, 8.901E+02, 2.082E+00
 5.001E+02, 8.913E+02, 2.006E+00
 5.010E+02, 8.929E+02, 2.035E+00
 5.021E+02, 8.945E+02, 2.007E+00
 5.031E+02, 8.960E+02, 2.138E+00
 5.041E+02, 8.965E+02, 2.262E+00
 5.051E+02, 9.045E+02, 2.114E+00
 5.061E+02, 9.158E+02, 2.309E+00
 5.070E+02, 9.143E+02, 2.449E+00
 5.081E+02, 8.995E+02, 2.376E+00
 5.091E+02, 8.995E+02, 2.274E+00
 5.101E+02, 9.000E+02, 2.456E+00
 5.110E+02, 9.005E+02, 2.477E+00
 5.121E+02, 9.005E+02, 2.162E+00
 5.131E+02, 9.005E+02, 2.251E+00
 5.140E+02, 9.292E+02, 2.354E+00
 5.150E+02, 9.300E+02, 2.255E+00
 5.161E+02, 9.305E+02, 2.235E+00
 5.171E+02, 9.305E+02, 2.254E+00
 5.180E+02, 9.305E+02, 2.337E+00
 5.190E+02, 9.305E+02, 2.164E+00
 5.201E+02, 9.305E+02, 2.115E+00
 5.210E+02, 9.305E+02, 2.407E+00
 5.221E+02, 9.305E+02, 2.232E+00
 5.230E+02, 9.305E+02, 2.104E+00
 5.241E+02, 9.102E+02, 2.232E+00
 5.251E+02, 9.005E+02, 2.335E+00
 5.261E+02, 8.988E+02, 2.036E+00
 5.270E+02, 8.985E+02, 1.979E+00
 5.281E+02, 8.987E+02, 2.186E+00
 5.291E+02, 9.005E+02, 2.432E+00
 5.300E+02, 9.005E+02, 2.194E+00
 5.311E+02, 9.005E+02, 2.222E+00
 5.321E+02, 9.005E+02, 2.415E+00
 5.331E+02, 9.005E+02, 2.441E+00
 5.341E+02, 9.005E+02, 2.175E+00
 5.350E+02, 9.005E+02, 2.183E+00
 5.360E+02, 9.012E+02, 2.186E+00
 5.370E+02, 9.015E+02, 2.142E+00
 5.380E+02, 9.015E+02, 2.143E+00
 5.390E+02, 9.015E+02, 2.087E+00
 5.400E+02, 9.015E+02, 2.055E+00
 5.411E+02, 9.015E+02, 2.026E+00
 5.421E+02, 9.015E+02, 2.052E+00
 5.430E+02, 9.015E+02, 2.115E+00
 5.441E+02, 8.915E+02, 2.220E+00
 5.451E+02, 8.924E+02, 2.238E+00
 5.460E+02, 8.925E+02, 2.222E+00
 5.470E+02, 8.925E+02, 2.342E+00
 5.480E+02, 8.925E+02, 2.330E+00
 5.491E+02, 8.925E+02, 2.193E+00
 5.501E+02, 8.925E+02, 2.445E+00
 5.510E+02, 8.925E+02, 2.397E+00
 5.520E+02, 8.925E+02, 2.084E+00
 5.531E+02, 8.929E+02, 2.084E+00
 5.541E+02, 8.935E+02, 2.276E+00
 5.551E+02, 8.935E+02, 1.990E+00
 5.560E+02, 8.935E+02, 1.906E+00
 5.571E+02, 9.015E+02, 2.100E+00
 5.580E+02, 9.015E+02, 2.038E+00
 5.591E+02, 9.024E+02, 1.950E+00
 5.601E+02, 9.025E+02, 2.266E+00
 5.611E+02, 9.025E+02, 2.326E+00
 5.620E+02, 9.025E+02, 2.214E+00
 5.630E+02, 9.025E+02, 2.319E+00
 5.641E+02, 9.025E+02, 2.256E+00
 5.650E+02, 9.025E+02, 2.179E+00
 5.661E+02, 9.022E+02, 2.295E+00
 5.671E+02, 9.015E+02, 2.431E+00
 5.681E+02, 9.015E+02, 2.532E+00
 5.691E+02, 9.015E+02, 2.223E+00
 5.700E+02, 9.015E+02, 2.116E+00
 5.711E+02, 9.015E+02, 2.135E+00
 5.721E+02, 9.015E+02, 2.181E+00
 5.731E+02, 9.015E+02, 1.884E+00
 5.741E+02, 8.998E+02, 1.714E+00
 5.751E+02, 8.925E+02, 2.076E+00
 5.760E+02, 8.929E+02, 2.221E+00
 5.771E+02, 8.935E+02, 1.992E+00
 5.780E+02, 8.935E+02, 1.975E+00
 5.790E+02, 8.935E+02, 2.155E+00
 5.801E+02, 8.930E+02, 2.249E+00
 5.811E+02, 8.925E+02, 2.183E+00
