s,m,m/s
 4.600E+01, 6.919E+02, 8.818E+00
 4.701E+01, 6.943E+02, 8.526E+00
 4.801E+01, 6.945E+02, 8.788E+00
 4.903E+01, 6.951E+02, 8.943E+00
 5.001E+01, 6.955E+02, 8.767E+00
 5.102E+01, 7.099E+02, 8.880E+00
 5.200E+01, 6.990E+02, 8.876E+00
 5.300E+01, 6.969E+02, 9.238E+00
 5.403E+01, 7.171E+02, 8.809E+00
 5.500E+01, 7.255E+02, 9.074E+00
 5.603E+01, 7.331E+02, 8.497E+00
 5.701E+01, 7.345E+02, 8.648E+00
 5.801E+01, 7.345E+02, 9.063E+00
 5.900E+01, 7.354E+02, 8.849E+00
 6.001E+01, 7.360E+02, 8.642E+00
 6.102E+01, 7.360E+02, 9.409E+00
 6.202E+01, 7.361E+02, 8.849E+00
 6.303E+01, 7.381E+02, 9.006E+00
 6.402E+01, 7.385E+02, 8.916E+00
 6.501E+01, 7.368E+02, 9.145E+00
 6.601E+01, 7.355E+02, 9.074E+00
 6.702E+01, 7.343E+02, 8.869E+00
 6.803E+01, 7.338E+02, 9.044E+00
 6.902E+01, 7.350E+02, 8.951E+00
 7.003E+01, 7.293E+02, 8.808E+00
 7.101E+01, 7.123E+02, 8.917E+00
 7.201E+01, 7.376E+02, 8.645E+00
 7.301E+01, 7.388E+02, 8.887E+00
 7.400E+01, 7.396E+02, 8.646E+00
 7.503E+01, 7.406E+02, 9.049E+00
 7.601E+01, 7.415E+02, 8.356E+00
 7.701E+01, 7.415E+02, 8.985E+00
 7.801E+01, 7.415E+02, 8.794E+00
 7.903E+01, 7.420E+02, 9.053E+00
 8.001E+01, 7.426E+02, 8.819E+00
 8.101E+01, 7.435E+02, 9.098E+00
 8.200E+01, 7.435E+02, 9.059E+00
 8.302E+01, 7.440E+02, 8.870E+00
 8.400E+01, 7.445E+02, 8.950E+00
 8.501E+01, 7.498E+02, 8.994E+00
 8.602E+01, 7.882E+02, 8.681E+00
 8.703E+01, 8.085E+02, 8.942E+00
 8.802E+01, 8.107E+02, 8.622E+00
 8.900E+01, 8.135E+02, 9.053E+00
 9.000E+01, 8.151E+02, 8.710E+00
 9.101E+01, 8.171E+02, 8.862E+00
 9.200E+01, 8.190E+02, 8.702E+00
 9.300E+01, 8.213E+02, 9.118E+00
 9.402E+01, 8.237E+02, 9.260E+00
 9.501E+01, 8.257E+02, 8.851E+00
 9.602E+01, 8.294E+02, 8.495E+00
 9.703E+01, 8.254E+02, 8.876E+00
 9.800E+01, 8.205E+02, 8.589E+00
 9.900E+01, 8.205E+02, 8.989E+00
 1.000E+02, 8.208E+02, 8.561E+00
 1.010E+02, 8.112E+02, 9.276E+00
 1.020E+02, 8.045E+02, 8.596E+00
 1.030E+02, 8.050E+02, 8.786E+00
 1.040E+02, 8.070E+02, 9.188E+00
 1.050E+02, 8.046E+02, 8.900E+00
 1.060E+02, 8.045E+02, 9.397E+00
 1.070E+02, 8.045E+02, 8.479E+00
 1.080E+02, 8.050E+02, 8.603E+00
 1.090E+02, 8.065E+02, 9.270E+00
 1.100E+02, 8.101E+02, 8.266E+00
 1.110E+02, 8.112E+02, 9.058E+00
 1.120E+02, 8.120E+02, 8.667E+00
 1.130E+02, 8.125E+02, 8.749E+00
 1.140E+02, 8.164E+02, 8.741E+00
 1.150E+02, 8.280E+02, 9.068E+00
 1.160E+02, 8.270E+02, 9.062E+00
 1.170E+02, 8.186E+02, 9.115E+00
 1.180E+02, 8.192E+02, 9.120E+00
 1.190E+02, 8.152E+02, 8.513E+00
 1.200E+02, 8.115E+02, 8.845E+00
 1.210E+02, 8.123E+02, 9.121E+00
 1.220E+02, 8.124E+02, 9.005E+00
 1.230E+02, 8.120E+02, 9.061E+00
 1.240E+02, 8.076E+02, 8.543E+00
 1.250E+02, 8.055E+02, 8.764E+00
 1.260E+02, 8.045E+02, 8.768E+00
 1.270E+02, 7.955E+02, 9.048E+00
 1.280E+02, 7.956E+02, 8.671E+00
 1.290E+02, 8.008E+02, 8.829E+00
 1.300E+02, 8.074E+02, 8.963E+00
 1.310E+02, 8.085E+02, 8.289E+00
 1.320E+02, 8.327E+02, 9.381E+00
 1.330E+02, 9.409E+02, 8.616E+00
 1.340E+02, 9.422E+02, 9.172E+00
 1.350E+02, 9.432E+02, 8.594E+00
 1.360E+02, 9.470E+02, 8.930E+00
 1.370E+02, 9.472E+02, 8.918E+00
 1.380E+02, 9.453E+02, 8.584E+00
 1.390E+02, 9.463E+02, 8.995E+00
 1.400E+02, 9.455E+02, 8.710E+00
 1.410E+02, 9.467E+02, 9.015E+00
 1.420E+02, 9.470E+02, 9.178E+00
 1.430E+02, 9.475E+02, 8.939E+00
 1.440E+02, 9.475E+02, 8.745E+00
 1.450E+02, 9.475E+02, 9.162E+00
 1.460E+02, 9.475E+02, 9.041E+00
 1.470E+02, 9.487E+02, 8.877E+00
 1.480E+02, 9.490E+02, 8.611E+00
 1.490E+02, 9.475E+02, 8.565E+00
 1.500E+02, 9.475E+02, 9.146E+00
 1.510E+02, 9.469E+02, 9.171E+00
 1.520E+02, 9.466E+02, 8.915E+00
 1.530E+02, 9.475E+02, 8.834E+00
 1.540E+02, 9.469E+02, 8.801E+00
 1.550E+02, 9.468E+02, 8.696E+00
 1.560E+02, 9.475E+02, 9.398E+00
 1.570E+02, 9.466E+02, 9.378E+00
 1.580E+02, 9.461E+02, 8.992E+00
 1.590E+02, 9.474E+02, 8.609E+00
 1.600E+02, 9.475E+02, 8.768E+00
 1.610E+02, 9.478E+02, 8.562E+00
 1.620E+02, 9.485E+02, 9.110E+00
 1.630E+02, 9.490E+02, 8.203E+00
 1.640E+02, 9.486E+02, 8.976E+00
 1.650E+02, 9.495E+02, 9.134E+00
