s,m,m/s
 4.602E+01, 7.851E+02, 2.355E+00
 4.701E+01, 7.882E+02, 2.173E+00
 4.801E+01, 7.911E+02, 2.330E+00
 4.901E+01, 7.933E+02, 2.534E+00
 5.000E+01, 7.962E+02, 2.377E+00
 5.101E+01, 7.982E+02, 2.598E+00
 5.202E+01, 8.007E+02, 2.918E+00
 5.301E+01, 8.025E+02, 2.130E+00
 5.401E+01, 8.047E+02, 2.376E+00
 5.500E+01, 8.075E+02, 2.997E+00
 5.601E+01, 8.090E+02, 2.912E+00
 5.701E+01, 8.106E+02, 2.359E+00
 5.800E+01, 8.124E+02, 2.386E+00
 5.901E+01, 8.138E+02, 2.600E+00
 6.002E+01, 8.153E+02, 2.709E+00
 6.101E+01, 8.161E+02, 2.507E+00
 6.200E+01, 8.180E+02, 2.211E+00
 6.300E+01, 8.201E+02, 2.398E+00
 6.400E+01, 8.213E+02, 2.848E+00
 6.502E+01, 8.231E+02, 2.946E+00
 6.600E+01, 8.254E+02, 2.591E+00
 6.701E+01, 8.278E+02, 2.494E+00
 6.802E+01, 8.298E+02, 2.682E+00
 6.902E+01, 8.315E+02, 2.372E+00
 7.001E+01, 8.326E+02, 2.345E+00
 7.102E+01, 8.356E+02, 2.327E+00
 7.201E+01, 8.370E+02, 2.170E+00
 7.301E+01, 8.388E+02, 2.540E+00
 7.401E+01, 8.416E+02, 3.261E+00
 7.501E+01, 8.428E+02, 2.911E+00
 7.601E+01, 8.449E+02, 2.535E+00
 7.701E+01, 8.472E+02, 2.677E+00
 7.800E+01, 8.487E+02, 2.289E+00
 7.901E+01, 8.506E+02, 2.237E+00
 8.001E+01, 8.539E+02, 2.811E+00
 8.102E+01, 8.570E+02, 3.543E+00
 8.202E+01, 8.597E+02, 2.774E+00
 8.300E+01, 8.620E+02, 2.377E+00
 8.400E+01, 8.645E+02, 2.300E+00
 8.501E+01, 8.670E+02, 2.222E+00
 8.600E+01, 8.692E+02, 2.293E+00
 8.701E+01, 8.717E+02, 2.189E+00
 8.801E+01, 8.729E+02, 2.129E+00
 8.902E+01, 8.753E+02, 2.633E+00
 9.001E+01, 8.780E+02, 2.818E+00
 9.101E+01, 8.815E+02, 2.222E+00
 9.201E+01, 8.843E+02, 2.124E+00
 9.301E+01, 8.865E+02, 2.061E+00
 9.402E+01, 8.894E+02, 2.219E+00
 9.501E+01, 8.919E+02, 2.471E+00
 9.600E+01, 8.951E+02, 2.254E+00
 9.702E+01, 8.976E+02, 2.056E+00
 9.801E+01, 9.000E+02, 2.499E+00
 9.901E+01, 9.021E+02, 2.580E+00
 1.000E+02, 9.045E+02, 2.554E+00
 1.010E+02, 9.075E+02, 2.747E+00
 1.020E+02, 9.111E+02, 2.403E+00
 1.030E+02, 9.137E+02, 2.297E+00
 1.040E+02, 9.156E+02, 2.416E+00
 1.050E+02, 9.181E+02, 2.601E+00
 1.060E+02, 9.204E+02, 2.863E+00
 1.070E+02, 9.220E+02, 2.461E+00
 1.080E+02, 9.235E+02, 2.304E+00
 1.090E+02, 9.250E+02, 2.478E+00
 1.100E+02, 9.274E+02, 2.720E+00
 1.110E+02, 9.296E+02, 2.459E+00
 1.120E+02, 9.314E+02, 2.490E+00
 1.130E+02, 9.320E+02, 2.342E+00
 1.140E+02, 9.358E+02, 2.372E+00
 1.150E+02, 9.383E+02, 2.722E+00
 1.160E+02, 9.405E+02, 2.547E+00
 1.170E+02, 9.435E+02, 2.341E+00
 1.180E+02, 9.465E+02, 2.533E+00
