s,m,m/s
 4.600E+01, 7.256E+02, 1.156E+01
 4.701E+01, 7.236E+02, 1.154E+01
 4.801E+01, 7.254E+02, 1.154E+01
 4.900E+01, 7.342E+02, 1.155E+01
 5.000E+01, 7.429E+02, 1.160E+01
 5.101E+01, 7.481E+02, 1.156E+01
 5.200E+01, 7.519E+02, 1.154E+01
 5.300E+01, 7.516E+02, 1.156E+01
 5.400E+01, 7.527E+02, 1.158E+01
 5.500E+01, 7.558E+02, 1.156E+01
 5.600E+01, 7.582E+02, 1.156E+01
 5.701E+01, 7.576E+02, 1.152E+01
 5.801E+01, 7.519E+02, 1.154E+01
 5.900E+01, 7.546E+02, 1.156E+01
 6.000E+01, 7.547E+02, 1.155E+01
 6.101E+01, 7.549E+02, 1.155E+01
 6.201E+01, 7.564E+02, 1.157E+01
 6.300E+01, 7.649E+02, 1.157E+01
 6.400E+01, 7.590E+02, 1.155E+01
 6.500E+01, 7.620E+02, 1.153E+01
 6.601E+01, 7.614E+02, 1.157E+01
 6.700E+01, 7.654E+02, 1.157E+01
 6.800E+01, 7.739E+02, 1.156E+01
 6.900E+01, 7.759E+02, 1.154E+01
 7.000E+01, 7.749E+02, 1.154E+01
 7.101E+01, 7.710E+02, 1.157E+01
 7.201E+01, 7.711E+02, 1.154E+01
 7.300E+01, 7.793E+02, 1.154E+01
 7.400E+01, 7.821E+02, 1.156E+01
 7.501E+01, 7.793E+02, 1.154E+01
 7.601E+01, 7.724E+02, 1.157E+01
 7.701E+01, 7.755E+02, 1.155E+01
 7.800E+01, 7.797E+02, 1.157E+01
 7.900E+01, 7.850E+02, 1.158E+01
 8.000E+01, 7.873E+02, 1.156E+01
 8.101E+01, 7.861E+02, 1.154E+01
 8.200E+01, 7.834E+02, 1.154E+01
 8.300E+01, 7.902E+02, 1.158E+01
 8.400E+01, 7.950E+02, 1.157E+01
 8.500E+01, 7.922E+02, 1.157E+01
 8.601E+01, 7.979E+02, 1.158E+01
 8.701E+01, 8.017E+02, 1.157E+01
 8.800E+01, 8.013E+02, 1.155E+01
 8.900E+01, 7.997E+02, 1.153E+01
 9.001E+01, 8.033E+02, 1.154E+01
 9.101E+01, 8.050E+02, 1.156E+01
 9.201E+01, 8.043E+02, 1.157E+01
 9.301E+01, 7.997E+02, 1.156E+01
 9.401E+01, 7.976E+02, 1.155E+01
 9.501E+01, 7.993E+02, 1.156E+01
 9.600E+01, 8.028E+02, 1.157E+01
 9.700E+01, 8.055E+02, 1.154E+01
 9.801E+01, 8.021E+02, 1.152E+01
 9.900E+01, 8.319E+02, 1.157E+01
 1.000E+02, 8.185E+02, 1.157E+01
 1.010E+02, 8.104E+02, 1.156E+01
 1.020E+02, 8.086E+02, 1.155E+01
 1.030E+02, 8.288E+02, 1.156E+01
 1.040E+02, 8.215E+02, 1.157E+01
 1.050E+02, 8.355E+02, 1.154E+01
 1.060E+02, 8.420E+02, 1.154E+01
 1.070E+02, 8.454E+02, 1.155E+01
 1.080E+02, 8.324E+02, 1.155E+01
 1.090E+02, 8.405E+02, 1.153E+01
 1.100E+02, 8.300E+02, 1.154E+01
 1.110E+02, 8.447E+02, 1.152E+01
 1.120E+02, 8.549E+02, 1.155E+01
 1.130E+02, 8.595E+02, 1.153E+01
 1.140E+02, 8.495E+02, 1.156E+01
 1.150E+02, 8.402E+02, 1.156E+01
 1.160E+02, 8.386E+02, 1.155E+01
 1.170E+02, 8.441E+02, 1.153E+01
 1.180E+02, 8.534E+02, 1.152E+01
 1.190E+02, 8.596E+02, 1.155E+01
 1.200E+02, 8.620E+02, 1.157E+01
 1.210E+02, 8.501E+02, 1.158E+01
 1.220E+02, 8.540E+02, 1.155E+01
 1.230E+02, 8.602E+02, 1.156E+01
 1.240E+02, 8.611E+02, 1.155E+01
 1.250E+02, 8.631E+02, 1.155E+01
 1.260E+02, 8.718E+02, 1.153E+01
 1.270E+02, 8.718E+02, 1.152E+01
 1.280E+02, 8.777E+02, 1.155E+01
 1.290E+02, 8.752E+02, 1.158E+01
 1.300E+02, 8.800E+02, 1.158E+01
 1.310E+02, 8.814E+02, 1.156E+01
 1.320E+02, 8.764E+02, 1.155E+01
 1.330E+02, 8.902E+02, 1.156E+01
 1.340E+02, 8.974E+02, 1.154E+01
 1.350E+02, 9.018E+02, 1.152E+01
 1.360E+02, 9.032E+02, 1.153E+01
 1.370E+02, 9.018E+02, 1.153E+01
 1.380E+02, 8.998E+02, 1.158E+01
 1.390E+02, 9.078E+02, 1.155E+01
 1.400E+02, 9.087E+02, 1.154E+01
 1.410E+02, 9.099E+02, 1.153E+01
 1.420E+02, 9.097E+02, 1.156E+01
 1.430E+02, 9.106E+02, 1.155E+01
 1.440E+02, 9.133E+02, 1.153E+01
 1.450E+02, 9.072E+02, 1.154E+01
 1.460E+02, 9.024E+02, 1.154E+01
 1.470E+02, 9.106E+02, 1.156E+01
 1.480E+02, 9.201E+02, 1.154E+01
 1.490E+02, 9.207E+02, 1.156E+01
 1.500E+02, 9.070E+02, 1.156E+01
 1.510E+02, 9.136E+02, 1.156E+01
 1.520E+02, 9.072E+02, 1.154E+01
 1.530E+02, 9.165E+02, 1.155E+01
 1.540E+02, 9.177E+02, 1.155E+01
 1.550E+02, 9.281E+02, 1.155E+01
 1.560E+02, 9.295E+02, 1.156E+01
 1.570E+02, 9.377E+02, 1.156E+01
 1.580E+02, 9.395E+02, 1.157E+01
 1.590E+02, 9.373E+02, 1.154E+01
 1.600E+02, 9.394E+02, 1.155E+01
 1.610E+02, 9.409E+02, 1.154E+01
 1.620E+02, 9.400E+02, 1.156E+01
 1.630E+02, 9.395E+02, 1.154E+01
 1.640E+02, 9.385E+02, 1.157E+01
 1.650E+02, 9.379E+02, 1.155E+01
 1.660E+02, 9.392E+02, 1.155E+01
 1.670E+02, 9.392E+02, 1.155E+01
 1.680E+02, 9.384E+02, 1.153E+01
 1.690E+02, 9.380E+02, 1.154E+01
 1.700E+02, 9.386E+02, 1.156E+01
 1.710E+02, 9.390E+02, 1.158E+01
 1.720E+02, 9.398E+02, 1.155E+01
