s,m
Time,"z_CL"
 0.0000000E+000, 4.0000000E+000
 9.9452952E-001, 4.0000000E+000
 1.8437404E+000, 4.0000000E+000
 2.7235448E+000, 4.0000000E+000
 3.6424320E+000, 4.0000000E+000
 4.5613192E+000, 4.0000000E+000
 5.4095228E+000, 4.0000000E+000
 6.3284101E+000, 4.0000000E+000
 7.2472973E+000, 4.0000000E+000
 8.1661845E+000, 4.0000000E+000
 9.0143881E+000, 4.0000000E+000
 9.9332754E+000, 4.0000000E+000
 1.0852163E+001, 4.0000000E+000
 1.1700366E+001, 4.0000000E+000
 1.2619253E+001, 4.0000000E+000
 1.3538141E+001, 4.0000000E+000
 1.4457028E+001, 7.6000000E+001
 1.5305232E+001, 7.6000000E+001
 1.6224119E+001, 7.6000000E+001
 1.7143006E+001, 7.6000000E+001
 1.8061893E+001, 7.6000000E+001
 1.8910097E+001, 7.6000000E+001
 1.9828984E+001, 7.6000000E+001
 2.0747871E+001, 7.6000000E+001
 2.1666759E+001, 7.6000000E+001
 2.2514962E+001, 7.6000000E+001
 2.3433849E+001, 7.6000000E+001
 2.4352737E+001, 7.6000000E+001
 2.5200940E+001, 7.6000000E+001
 2.6119827E+001, 7.6000000E+001
 2.7038715E+001, 7.6000000E+001
 2.7957602E+001, 7.6000000E+001
 2.8805806E+001, 7.6000000E+001
 2.9724693E+001, 7.6000000E+001
 3.0643580E+001, 7.6000000E+001
 3.1562467E+001, 7.6000000E+001
 3.2410671E+001, 7.6000000E+001
 3.3329558E+001, 7.6000000E+001
 3.4248445E+001, 7.6000000E+001
 3.5167333E+001, 7.6000000E+001
 3.6015536E+001, 7.6000000E+001
 3.6934423E+001, 7.6000000E+001
 3.7853311E+001, 7.6000000E+001
 3.8701514E+001, 7.6000000E+001
 3.9620401E+001, 7.6000000E+001
 4.0539289E+001, 7.6000000E+001
 4.1458176E+001, 7.6000000E+001
 4.2306380E+001, 7.6000000E+001
 4.3225267E+001, 7.6000000E+001
 4.4144154E+001, 7.6000000E+001
 4.5063041E+001, 7.6000000E+001
 4.5911245E+001, 7.6000000E+001
 4.6830132E+001, 7.6000000E+001
 4.7749019E+001, 7.6000000E+001
 4.8667907E+001, 7.6000000E+001
 4.9516110E+001, 7.6000000E+001
 5.0434997E+001, 7.6000000E+001
 5.1353885E+001, 7.6000000E+001
 5.2202088E+001, 7.6000000E+001
 5.3120975E+001, 7.6000000E+001
 5.4039863E+001, 7.6000000E+001
 5.4958750E+001, 7.6000000E+001
 5.5806954E+001, 7.6000000E+001
 5.6725841E+001, 7.6000000E+001
 5.7644728E+001, 7.6000000E+001
 5.8563615E+001, 7.6000000E+001
 5.9411819E+001, 7.6000000E+001
 6.0330706E+001, 7.6000000E+001
 6.1249593E+001, 7.6000000E+001
 6.2168481E+001, 7.6000000E+001
 6.3016684E+001, 7.6000000E+001
 6.3935571E+001, 7.6000000E+001
 6.4854459E+001, 7.6000000E+001
 6.5702662E+001, 7.6000000E+001
 6.6621549E+001, 7.6000000E+001
 6.7540437E+001, 7.6000000E+001
 6.8459324E+001, 7.6000000E+001
 6.9307528E+001, 7.6000000E+001
 7.0226415E+001, 7.6000000E+001
 7.1145302E+001, 7.6000000E+001
 7.2064189E+001, 7.6000000E+001
 7.2912393E+001, 7.6000000E+001
 7.3831280E+001, 7.6000000E+001
 7.4750167E+001, 7.6000000E+001
 7.5669055E+001, 7.6000000E+001
 7.6517258E+001, 7.6000000E+001
 7.7436145E+001, 7.6000000E+001
 7.8355033E+001, 7.6000000E+001
 7.9203236E+001, 7.6000000E+001
 8.0122123E+001, 7.6000000E+001
 8.1041011E+001, 7.6000000E+001
 8.1959898E+001, 7.6000000E+001
 8.2808102E+001, 7.6000000E+001
 8.3726989E+001, 7.6000000E+001
 8.4645876E+001, 7.6000000E+001
 8.5564763E+001, 7.6000000E+001
 8.6412967E+001, 7.6000000E+001
 8.7331854E+001, 7.6000000E+001
 8.8250741E+001, 7.6000000E+001
 8.9169629E+001, 7.6000000E+001
 9.0017832E+001, 7.6000000E+001
 9.0936719E+001, 7.6000000E+001
 9.1855607E+001, 7.6000000E+001
 9.2703810E+001, 7.6000000E+001
 9.3622697E+001, 7.6000000E+001
 9.4541585E+001, 7.6000000E+001
