s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.281E-02, 3.196E+01, 3.195E+01, 3.202E+01, 3.197E+01, 3.191E+01, 3.201E+01, 3.195E+01, 3.189E+01,-2.949E+02, 2.095E-01, 3.901E-04, 0.000E+00
 5.000E+02, 1.249E+02, 1.287E+02, 9.758E+01, 1.305E+02, 1.466E+02, 1.031E+02, 1.352E+02, 1.478E+02,-1.983E+02, 1.908E-01, 1.083E-02, 1.889E+02
 1.000E+03, 1.353E+02, 1.374E+02, 1.078E+02, 1.419E+02, 1.564E+02, 1.107E+02, 1.444E+02, 1.570E+02,-2.061E+02, 1.784E-01, 1.773E-02, 1.960E+02
 1.500E+03, 1.414E+02, 1.441E+02, 1.112E+02, 1.476E+02, 1.654E+02, 1.135E+02, 1.530E+02, 1.658E+02,-1.988E+02, 1.764E-01, 1.887E-02, 1.961E+02
 2.000E+03, 1.470E+02, 1.503E+02, 1.165E+02, 1.534E+02, 1.711E+02, 1.195E+02, 1.604E+02, 1.711E+02,-1.963E+02, 1.760E-01, 1.909E-02, 1.961E+02
 2.500E+03, 1.525E+02, 1.551E+02, 1.216E+02, 1.602E+02, 1.757E+02, 1.240E+02, 1.640E+02, 1.772E+02,-1.939E+02, 1.759E-01, 1.917E-02, 1.961E+02
 3.000E+03, 1.561E+02, 1.582E+02, 1.224E+02, 1.653E+02, 1.805E+02, 1.275E+02, 1.672E+02, 1.798E+02,-1.915E+02, 1.757E-01, 1.929E-02, 1.961E+02
 3.500E+03, 1.583E+02, 1.627E+02, 1.261E+02, 1.647E+02, 1.839E+02, 1.298E+02, 1.724E+02, 1.859E+02,-1.902E+02, 1.755E-01, 1.937E-02, 1.960E+02
 4.000E+03, 1.629E+02, 1.653E+02, 1.283E+02, 1.707E+02, 1.897E+02, 1.327E+02, 1.768E+02, 1.864E+02,-1.901E+02, 1.755E-01, 1.937E-02, 1.961E+02
 4.500E+03, 1.660E+02, 1.685E+02, 1.308E+02, 1.736E+02, 1.935E+02, 1.358E+02, 1.799E+02, 1.898E+02,-1.899E+02, 1.755E-01, 1.938E-02, 1.960E+02
 5.000E+03, 1.689E+02, 1.727E+02, 1.345E+02, 1.780E+02, 1.940E+02, 1.379E+02, 1.830E+02, 1.971E+02,-1.896E+02, 1.755E-01, 1.936E-02, 1.960E+02
 5.500E+03, 1.714E+02, 1.746E+02, 1.365E+02, 1.800E+02, 1.978E+02, 1.404E+02, 1.850E+02, 1.983E+02,-1.897E+02, 1.755E-01, 1.935E-02, 1.960E+02
 6.000E+03, 1.738E+02, 1.770E+02, 1.376E+02, 1.819E+02, 2.019E+02, 1.425E+02, 1.880E+02, 2.003E+02,-1.894E+02, 1.755E-01, 1.938E-02, 1.960E+02
