s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-4.000E+02, 0.000E+00,-5.598E-04, 3.235E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.566E-04, 0.000E+00, 0.000E+00,-8.688E-01
-3.700E+02, 0.000E+00, 1.142E-02,-6.415E-01, 6.913E-03, 0.000E+00,-2.479E-01, 0.000E+00,-8.682E-01,-8.710E-01, 0.000E+00, 0.000E+00,-7.045E+01
-3.399E+02, 0.000E+00, 1.010E-02,-2.291E-02, 7.221E-03, 0.000E+00,-3.895E-04, 0.000E+00,-4.573E-04,-5.976E-03, 0.000E+00, 0.000E+00,-7.049E+01
-3.099E+02, 0.000E+00, 9.012E-03,-1.907E-02, 7.950E-03, 0.000E+00, 6.968E-04, 0.000E+00, 1.817E-03,-1.410E-03, 0.000E+00, 0.000E+00,-7.035E+01
-2.800E+02, 0.000E+00, 8.009E-03,-1.961E-02, 7.739E-03, 0.000E+00,-5.319E-05, 0.000E+00,-1.212E-03,-3.917E-03, 0.000E+00, 0.000E+00,-7.044E+01
-2.499E+02, 0.000E+00, 7.088E-03,-1.887E-02, 7.456E-03, 0.000E+00,-2.389E-04, 0.000E+00,-3.270E-04,-4.570E-03, 0.000E+00, 0.000E+00,-7.047E+01
-2.200E+02, 0.000E+00, 6.257E-03,-1.569E-02, 6.533E-03, 0.000E+00, 1.710E-04, 0.000E+00, 1.123E-03,-2.728E-03, 0.000E+00, 0.000E+00,-7.038E+01
-1.899E+02, 0.000E+00, 5.535E-03,-1.430E-02, 5.894E-03, 0.000E+00, 1.020E-04, 0.000E+00,-2.823E-04,-2.769E-03, 0.000E+00, 0.000E+00,-7.040E+01
-1.600E+02, 0.000E+00, 4.861E-03,-1.387E-02, 5.575E-03, 0.000E+00,-4.088E-05, 0.000E+00,-1.356E-04,-3.473E-03, 0.000E+00, 0.000E+00,-7.041E+01
-1.300E+02, 0.000E+00, 4.239E-03,-1.434E-02, 5.183E-03, 0.000E+00,-6.559E-04, 0.000E+00,-1.997E-03,-5.570E-03, 0.000E+00, 0.000E+00,-7.057E+01
-1.000E+02, 0.000E+00, 3.698E-03,-1.125E-02, 4.615E-03, 0.000E+00, 1.462E-05, 0.000E+00,-1.405E-04,-2.926E-03, 0.000E+00, 0.000E+00,-7.058E+01
-6.998E+01, 0.000E+00, 3.211E-03,-8.350E-03, 4.013E-03, 0.000E+00, 5.095E-04, 0.000E+00, 1.612E-03,-6.153E-04, 0.000E+00, 0.000E+00,-7.045E+01
-3.995E+01, 0.000E+00, 2.807E-03,-9.171E-03, 3.721E-03, 0.000E+00,-2.555E-04, 0.000E+00,-3.969E-04,-2.898E-03, 0.000E+00, 0.000E+00,-7.049E+01
-9.936E+00, 0.000E+00, 2.445E-03,-7.423E-03, 3.365E-03, 0.000E+00, 2.698E-04, 0.000E+00, 7.139E-04,-1.344E-03, 0.000E+00, 0.000E+00,-7.043E+01
 2.000E+01, 4.178E+01,-7.378E+00,-3.013E+01,-3.240E+00, 2.003E-01, 2.952E-01, 0.000E+00, 1.034E+00, 1.528E+00, 8.923E-04, 8.923E-04, 1.219E+01
 5.001E+01, 1.822E+02,-3.974E+01,-1.067E+02,-3.123E+01, 8.138E-01, 2.213E-02, 0.000E+00, 7.777E-02, 5.452E+00, 3.778E-03, 3.778E-03, 1.842E+01
 8.001E+01, 1.947E+02,-6.375E+01,-6.744E+01,-5.691E+01, 8.463E-01,-9.240E-02, 0.000E+00,-3.666E-01, 7.317E+00, 3.999E-03, 3.999E-03,-1.093E+01
 1.100E+02, 1.964E+02,-8.143E+01,-3.661E+01,-7.038E+01, 8.183E-01,-8.697E-02, 0.000E+00,-3.004E-01, 8.679E+00, 3.999E-03, 3.999E-03,-3.497E+01
 1.400E+02, 1.974E+02,-9.018E+01,-2.064E+01,-7.531E+01, 7.940E-01, 3.138E-02, 0.000E+00, 8.085E-02, 1.214E+01, 3.999E-03, 3.999E-03,-2.850E+01
 1.700E+02, 1.973E+02,-9.428E+01,-1.488E+01,-7.619E+01, 7.756E-01,-1.854E-02, 0.000E+00,-6.292E-02, 1.275E+01, 3.999E-03, 3.999E-03,-3.354E+01
 2.000E+02, 1.972E+02,-9.727E+01,-1.295E+01,-7.732E+01, 7.585E-01,-4.565E-02, 0.000E+00,-1.751E-01, 1.042E+01, 3.999E-03, 3.999E-03,-4.755E+01
 2.300E+02, 1.977E+02,-9.924E+01,-9.000E+00,-7.806E+01, 7.395E-01,-3.813E-03, 0.000E+00,-3.262E-02, 1.212E+01, 3.999E-03, 3.999E-03,-5.017E+01
 2.600E+02, 1.975E+02,-1.011E+02,-7.221E+00,-7.816E+01, 7.241E-01, 2.162E-02, 0.000E+00, 4.743E-02, 1.177E+01, 3.999E-03, 3.999E-03,-4.637E+01
 2.900E+02, 1.979E+02,-1.027E+02,-5.446E+00,-7.843E+01, 7.106E-01,-2.263E-02, 0.000E+00,-9.836E-02, 1.204E+01, 3.999E-03, 3.999E-03,-5.425E+01
 3.200E+02, 1.976E+02,-1.037E+02,-4.171E+00,-7.787E+01, 6.980E-01,-1.229E-02, 0.000E+00,-5.050E-02, 1.260E+01, 3.999E-03, 3.999E-03,-5.829E+01
 3.500E+02, 1.978E+02,-1.050E+02,-3.641E+00,-7.739E+01, 6.926E-01,-2.476E-02, 0.000E+00,-9.852E-02, 1.246E+01, 3.999E-03, 3.999E-03,-6.617E+01
 3.800E+02, 1.977E+02,-1.055E+02,-3.870E+00,-7.636E+01, 6.783E-01,-2.327E-02, 0.000E+00,-9.040E-02, 1.264E+01, 3.999E-03, 3.999E-03,-7.341E+01
 4.100E+02, 1.982E+02,-1.065E+02,-3.268E+00,-7.607E+01, 6.722E-01, 8.653E-02, 0.000E+00, 2.912E-01, 1.312E+01, 3.999E-03, 3.999E-03,-5.010E+01
 4.400E+02, 1.980E+02,-1.075E+02,-2.332E+00,-7.558E+01, 6.655E-01,-5.347E-02, 0.000E+00,-2.003E-01, 1.320E+01, 3.999E-03, 3.999E-03,-6.614E+01
 4.700E+02, 1.977E+02,-1.078E+02,-2.551E+00,-7.434E+01, 6.546E-01, 5.594E-02, 0.000E+00, 1.752E-01, 1.365E+01, 3.999E-03, 3.999E-03,-5.211E+01
 5.000E+02, 1.983E+02,-1.085E+02,-2.832E+00,-7.427E+01, 6.488E-01,-2.544E-02, 0.000E+00,-1.011E-01, 1.326E+01, 3.999E-03, 3.999E-03,-6.020E+01
 5.300E+02, 1.980E+02,-1.092E+02,-2.676E+00,-7.359E+01, 6.421E-01,-1.960E-03, 0.000E+00,-6.792E-03, 1.319E+01, 3.999E-03, 3.999E-03,-6.075E+01
 5.600E+02, 1.979E+02,-1.098E+02,-2.884E+00,-7.298E+01, 6.353E-01,-8.835E-03, 0.000E+00,-5.152E-02, 1.290E+01, 3.999E-03, 3.999E-03,-6.487E+01
 5.900E+02, 1.982E+02,-1.101E+02,-1.211E+00,-7.284E+01, 6.260E-01, 4.862E-03, 0.000E+00, 2.201E-02, 1.461E+01, 3.999E-03, 3.999E-03,-6.311E+01
 6.200E+02, 1.978E+02,-1.107E+02,-2.251E+00,-7.209E+01, 6.293E-01, 4.085E-03, 0.000E+00,-6.691E-03, 1.339E+01, 3.999E-03, 3.999E-03,-6.364E+01
 6.500E+02, 1.978E+02,-1.109E+02,-2.338E+00,-7.139E+01, 6.134E-01, 4.365E-02, 0.000E+00, 1.537E-01, 1.386E+01, 3.999E-03, 3.999E-03,-5.133E+01
 6.800E+02, 1.982E+02,-1.117E+02,-2.317E+00,-7.142E+01, 6.166E-01,-4.809E-02, 0.000E+00,-1.800E-01, 1.332E+01, 3.999E-03, 3.999E-03,-6.574E+01
 7.100E+02, 1.979E+02,-1.122E+02,-2.039E+00,-7.085E+01, 6.065E-01, 2.099E-02, 0.000E+00, 5.305E-02, 1.349E+01, 3.999E-03, 3.999E-03,-6.149E+01
 7.400E+02, 1.981E+02,-1.123E+02,-1.565E+00,-7.015E+01, 6.055E-01, 3.477E-02, 0.000E+00, 9.390E-02, 1.474E+01, 3.999E-03, 3.999E-03,-5.397E+01
 7.700E+02, 1.975E+02,-1.123E+02,-1.374E+00,-6.978E+01, 6.043E-01,-5.363E-02, 0.000E+00,-1.984E-01, 1.461E+01, 3.999E-03, 3.999E-03,-6.986E+01
