s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-2.000E+02, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 8.049E-02, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 9.146E-06, 2.095E-01, 3.901E-04, 0.000E+00
 2.000E+02, 1.529E+02, 1.554E+02, 9.378E+01, 1.768E+02, 1.881E+02, 1.035E+02, 1.713E+02, 1.913E+02, 8.189E+00, 1.908E-01, 1.084E-02, 3.606E+02
 4.000E+02, 1.571E+02, 1.634E+02, 9.948E+01, 1.820E+02, 1.899E+02, 1.069E+02, 1.808E+02, 2.023E+02, 1.063E+01, 1.804E-01, 1.664E-02, 3.905E+02
 6.000E+02, 1.626E+02, 1.649E+02, 1.026E+02, 1.883E+02, 1.969E+02, 1.084E+02, 1.812E+02, 2.050E+02, 1.086E+01, 1.813E-01, 1.611E-02, 3.899E+02
 8.000E+02, 1.666E+02, 1.681E+02, 1.056E+02, 1.884E+02, 2.056E+02, 1.122E+02, 1.902E+02, 2.018E+02, 1.129E+01, 1.807E-01, 1.647E-02, 3.901E+02
 1.000E+03, 1.704E+02, 1.747E+02, 1.082E+02, 1.968E+02, 2.060E+02, 1.151E+02, 1.953E+02, 2.136E+02, 1.145E+01, 1.801E-01, 1.682E-02, 3.902E+02
 1.200E+03, 1.733E+02, 1.771E+02, 1.095E+02, 1.993E+02, 2.110E+02, 1.172E+02, 1.956E+02, 2.186E+02, 1.162E+01, 1.804E-01, 1.662E-02, 3.897E+02
 1.400E+03, 1.745E+02, 1.786E+02, 1.114E+02, 1.991E+02, 2.131E+02, 1.179E+02, 2.036E+02, 2.143E+02, 1.172E+01, 1.806E-01, 1.651E-02, 3.900E+02
 1.600E+03, 1.780E+02, 1.821E+02, 1.116E+02, 2.051E+02, 2.171E+02, 1.187E+02, 2.066E+02, 2.211E+02, 1.190E+01, 1.806E-01, 1.652E-02, 3.898E+02
 1.800E+03, 1.794E+02, 1.836E+02, 1.141E+02, 2.047E+02, 2.193E+02, 1.210E+02, 2.057E+02, 2.242E+02, 1.204E+01, 1.805E-01, 1.658E-02, 3.897E+02
 2.000E+03, 1.837E+02, 1.893E+02, 1.186E+02, 2.123E+02, 2.202E+02, 1.268E+02, 2.101E+02, 2.309E+02, 1.206E+01, 1.814E-01, 1.607E-02, 3.894E+02
 2.200E+03, 1.827E+02, 1.840E+02, 1.140E+02, 2.126E+02, 2.216E+02, 1.231E+02, 2.075E+02, 2.213E+02, 1.217E+01, 1.808E-01, 1.642E-02, 3.897E+02
 2.400E+03, 1.858E+02, 1.860E+02, 1.219E+02, 2.157E+02, 2.199E+02, 1.270E+02, 2.095E+02, 2.213E+02, 1.219E+01, 1.825E-01, 1.546E-02, 3.889E+02
 2.600E+03, 1.904E+02, 1.925E+02, 1.189E+02, 2.221E+02, 2.301E+02, 1.331E+02, 2.152E+02, 2.291E+02, 1.228E+01, 1.819E-01, 1.579E-02, 3.894E+02
 2.800E+03, 1.902E+02, 1.942E+02, 1.208E+02, 2.189E+02, 2.309E+02, 1.308E+02, 2.164E+02, 2.353E+02, 1.238E+01, 1.828E-01, 1.530E-02, 3.886E+02
 3.000E+03, 1.902E+02, 1.942E+02, 1.197E+02, 2.206E+02, 2.301E+02, 1.296E+02, 2.206E+02, 2.323E+02, 1.241E+01, 1.829E-01, 1.522E-02, 3.889E+02
 3.200E+03, 1.881E+02, 1.948E+02, 1.194E+02, 2.165E+02, 2.285E+02, 1.264E+02, 2.207E+02, 2.374E+02, 1.248E+01, 1.828E-01, 1.530E-02, 3.890E+02
 3.400E+03, 1.911E+02, 1.965E+02, 1.191E+02, 2.190E+02, 2.352E+02, 1.264E+02, 2.240E+02, 2.390E+02, 1.263E+01, 1.815E-01, 1.604E-02, 3.894E+02
 3.600E+03, 1.940E+02, 1.989E+02, 1.226E+02, 2.242E+02, 2.353E+02, 1.335E+02, 2.214E+02, 2.418E+02, 1.261E+01, 1.819E-01, 1.577E-02, 3.891E+02
 3.800E+03, 1.941E+02, 2.000E+02, 1.252E+02, 2.243E+02, 2.327E+02, 1.349E+02, 2.262E+02, 2.388E+02, 1.271E+01, 1.813E-01, 1.614E-02, 3.893E+02
 4.000E+03, 1.995E+02, 2.019E+02, 1.276E+02, 2.295E+02, 2.415E+02, 1.363E+02, 2.275E+02, 2.420E+02, 1.280E+01, 1.817E-01, 1.589E-02, 3.891E+02
