s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
-6.000E+01, 0.000E+00,-4.584E-04, 2.514E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.584E-04, 0.000E+00, 0.000E+00
-4.998E+01, 0.000E+00,-7.776E-07, 1.748E-05,-2.304E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.647E-05, 0.000E+00, 0.000E+00
-3.996E+01, 0.000E+00, 2.684E-07, 2.995E-05,-6.611E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.955E-05, 0.000E+00, 0.000E+00
-2.994E+01, 0.000E+00, 1.013E-06, 3.636E-05,-7.595E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.661E-05, 0.000E+00, 0.000E+00
-1.992E+01, 0.000E+00, 1.784E-06, 3.434E-05,-5.153E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.561E-05, 0.000E+00, 0.000E+00
-9.896E+00, 0.000E+00, 2.532E-06, 3.379E-05,-2.499E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.607E-05, 0.000E+00, 0.000E+00
 1.301E-02, 8.809E-05, 3.238E-06,-5.858E-05, 2.456E-07, 1.760E-06, 0.000E+00, 0.000E+00, 0.000E+00, 3.476E-05, 7.489E-09, 7.489E-09
 1.002E+01, 1.714E+01,-2.906E+00,-1.382E+01,-4.803E-01, 7.683E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.747E-03, 3.363E-04, 3.363E-04
 2.000E+01, 4.951E+01,-8.065E+00,-3.770E+01,-3.963E+00, 2.265E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.738E-03, 1.002E-03, 1.002E-03
 3.002E+01, 8.294E+01,-1.423E+01,-6.094E+01,-8.130E+00, 3.700E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.263E-02, 1.668E-03, 1.668E-03
 4.002E+01, 1.000E+02,-1.854E+01,-6.939E+01,-1.251E+01, 4.399E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.886E-02, 2.000E-03, 2.000E-03
 5.001E+01, 9.994E+01,-2.031E+01,-6.435E+01,-1.569E+01, 4.390E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.562E-02, 2.000E-03, 2.000E-03
