s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 3.125E-02, 1.998E+01, 1.999E+01, 2.002E+01, 1.997E+01, 1.994E+01, 2.004E+01, 1.998E+01, 1.996E+01,-7.006E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.223E+02, 1.259E+02, 1.159E+02, 1.902E+02, 6.065E+01, 1.164E+02, 2.004E+02, 6.090E+01,-3.402E+01, 1.969E-01, 7.457E-03, 1.893E+02
 8.000E+02, 1.357E+02, 1.395E+02, 1.320E+02, 2.055E+02, 6.950E+01, 1.309E+02, 2.201E+02, 6.747E+01,-5.337E+01, 1.655E-01, 2.498E-02, 1.978E+02
 1.200E+03, 1.466E+02, 1.506E+02, 1.420E+02, 2.192E+02, 7.849E+01, 1.439E+02, 2.303E+02, 7.764E+01,-5.076E+01, 1.484E-01, 3.451E-02, 1.978E+02
 1.600E+03, 1.559E+02, 1.590E+02, 1.505E+02, 2.306E+02, 8.646E+01, 1.513E+02, 2.404E+02, 8.528E+01,-4.963E+01, 1.421E-01, 3.802E-02, 1.978E+02
 2.000E+03, 1.635E+02, 1.652E+02, 1.569E+02, 2.408E+02, 9.288E+01, 1.584E+02, 2.480E+02, 8.925E+01,-4.874E+01, 1.401E-01, 3.917E-02, 1.977E+02
 2.400E+03, 1.682E+02, 1.712E+02, 1.626E+02, 2.453E+02, 9.660E+01, 1.656E+02, 2.519E+02, 9.617E+01,-4.748E+01, 1.392E-01, 3.967E-02, 1.979E+02
 2.800E+03, 1.741E+02, 1.759E+02, 1.706E+02, 2.498E+02, 1.019E+02, 1.711E+02, 2.589E+02, 9.772E+01,-4.749E+01, 1.387E-01, 3.991E-02, 1.978E+02
 3.200E+03, 1.775E+02, 1.831E+02, 1.746E+02, 2.527E+02, 1.053E+02, 1.774E+02, 2.684E+02, 1.036E+02,-4.706E+01, 1.385E-01, 4.005E-02, 1.978E+02
 3.600E+03, 1.825E+02, 1.835E+02, 1.782E+02, 2.607E+02, 1.086E+02, 1.793E+02, 2.646E+02, 1.065E+02,-4.673E+01, 1.382E-01, 4.021E-02, 1.979E+02
 4.000E+03, 1.853E+02, 1.877E+02, 1.825E+02, 2.615E+02, 1.119E+02, 1.846E+02, 2.698E+02, 1.085E+02,-4.614E+01, 1.381E-01, 4.029E-02, 1.979E+02
 4.400E+03, 1.884E+02, 1.928E+02, 1.855E+02, 2.650E+02, 1.147E+02, 1.888E+02, 2.770E+02, 1.127E+02,-4.606E+01, 1.379E-01, 4.040E-02, 1.978E+02
 4.800E+03, 1.932E+02, 1.957E+02, 1.905E+02, 2.712E+02, 1.179E+02, 1.951E+02, 2.785E+02, 1.135E+02,-4.594E+01, 1.377E-01, 4.047E-02, 1.978E+02
 5.200E+03, 1.968E+02, 1.977E+02, 1.941E+02, 2.758E+02, 1.204E+02, 1.957E+02, 2.810E+02, 1.163E+02,-4.607E+01, 1.376E-01, 4.053E-02, 1.979E+02
 5.600E+03, 1.989E+02, 1.993E+02, 1.969E+02, 2.779E+02, 1.218E+02, 1.972E+02, 2.810E+02, 1.197E+02,-4.607E+01, 1.378E-01, 4.045E-02, 1.979E+02
 6.000E+03, 1.996E+02, 2.041E+02, 1.998E+02, 2.758E+02, 1.231E+02, 2.038E+02, 2.870E+02, 1.216E+02,-4.610E+01, 1.379E-01, 4.037E-02, 1.978E+02
