s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 6.850E-02, 3.398E+01, 3.400E+01, 3.403E+01, 3.397E+01, 3.395E+01, 3.405E+01, 3.398E+01, 3.396E+01,-9.135E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.309E+02, 1.356E+02, 1.390E+02, 1.862E+02, 6.760E+01, 1.505E+02, 1.893E+02, 6.693E+01,-5.373E+01, 1.983E-01, 6.640E-03, 1.892E+02
 8.000E+02, 1.444E+02, 1.492E+02, 1.537E+02, 2.042E+02, 7.542E+01, 1.641E+02, 2.074E+02, 7.612E+01,-7.313E+01, 1.684E-01, 2.332E-02, 1.976E+02
 1.200E+03, 1.537E+02, 1.584E+02, 1.633E+02, 2.139E+02, 8.383E+01, 1.730E+02, 2.175E+02, 8.477E+01,-7.180E+01, 1.542E-01, 3.127E-02, 1.976E+02
 1.600E+03, 1.611E+02, 1.670E+02, 1.689E+02, 2.237E+02, 9.077E+01, 1.830E+02, 2.280E+02, 9.004E+01,-7.099E+01, 1.504E-01, 3.337E-02, 1.974E+02
 2.000E+03, 1.678E+02, 1.736E+02, 1.780E+02, 2.289E+02, 9.663E+01, 1.907E+02, 2.355E+02, 9.461E+01,-6.997E+01, 1.496E-01, 3.382E-02, 1.976E+02
 2.400E+03, 1.741E+02, 1.795E+02, 1.852E+02, 2.363E+02, 1.007E+02, 1.973E+02, 2.413E+02, 9.995E+01,-6.915E+01, 1.495E-01, 3.393E-02, 1.975E+02
 2.800E+03, 1.792E+02, 1.850E+02, 1.879E+02, 2.442E+02, 1.053E+02, 2.012E+02, 2.505E+02, 1.034E+02,-6.878E+01, 1.492E-01, 3.406E-02, 1.975E+02
 3.200E+03, 1.848E+02, 1.879E+02, 1.952E+02, 2.494E+02, 1.097E+02, 2.065E+02, 2.509E+02, 1.063E+02,-6.828E+01, 1.491E-01, 3.411E-02, 1.975E+02
 3.600E+03, 1.888E+02, 1.912E+02, 1.999E+02, 2.540E+02, 1.126E+02, 2.114E+02, 2.534E+02, 1.087E+02,-6.893E+01, 1.491E-01, 3.414E-02, 1.975E+02
 4.000E+03, 1.915E+02, 1.966E+02, 2.011E+02, 2.580E+02, 1.154E+02, 2.166E+02, 2.611E+02, 1.122E+02,-6.983E+01, 1.494E-01, 3.394E-02, 1.974E+02
 4.400E+03, 1.953E+02, 1.989E+02, 2.071E+02, 2.611E+02, 1.176E+02, 2.218E+02, 2.603E+02, 1.145E+02,-6.997E+01, 1.496E-01, 3.384E-02, 1.974E+02
 4.800E+03, 1.980E+02, 2.036E+02, 2.107E+02, 2.625E+02, 1.207E+02, 2.229E+02, 2.694E+02, 1.183E+02,-6.995E+01, 1.499E-01, 3.369E-02, 1.974E+02
 5.200E+03, 2.010E+02, 2.054E+02, 2.145E+02, 2.652E+02, 1.233E+02, 2.271E+02, 2.689E+02, 1.201E+02,-7.006E+01, 1.499E-01, 3.367E-02, 1.974E+02
 5.600E+03, 2.039E+02, 2.089E+02, 2.174E+02, 2.694E+02, 1.249E+02, 2.311E+02, 2.730E+02, 1.226E+02,-7.016E+01, 1.500E-01, 3.362E-02, 1.974E+02
 6.000E+03, 2.074E+02, 2.112E+02, 2.208E+02, 2.727E+02, 1.287E+02, 2.343E+02, 2.749E+02, 1.242E+02,-6.988E+01, 1.499E-01, 3.366E-02, 1.974E+02
