s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-1.000E+02, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 2.866E-02, 3.995E+01, 3.998E+01, 3.995E+01, 3.996E+01, 3.994E+01, 4.001E+01, 3.997E+01, 3.995E+01,-7.726E+01, 2.095E-01, 3.901E-04, 0.000E+00
 1.000E+02, 1.109E+02, 1.130E+02, 1.171E+02, 1.616E+02, 5.386E+01, 1.215E+02, 1.636E+02, 5.404E+01, 3.081E+00, 2.085E-01, 9.728E-04, 1.641E+02
 2.000E+02, 1.285E+02, 1.295E+02, 1.385E+02, 1.809E+02, 6.628E+01, 1.438E+02, 1.802E+02, 6.436E+01,-4.881E+01, 2.033E-01, 3.862E-03, 1.975E+02
 3.000E+02, 1.328E+02, 1.375E+02, 1.419E+02, 1.879E+02, 6.864E+01, 1.529E+02, 1.914E+02, 6.816E+01,-6.179E+01, 1.955E-01, 8.242E-03, 1.978E+02
 4.000E+02, 1.379E+02, 1.396E+02, 1.493E+02, 1.939E+02, 7.036E+01, 1.545E+02, 1.946E+02, 6.978E+01,-6.212E+01, 1.864E-01, 1.327E-02, 1.980E+02
 5.000E+02, 1.396E+02, 1.447E+02, 1.515E+02, 1.958E+02, 7.136E+01, 1.603E+02, 2.018E+02, 7.202E+01,-6.185E+01, 1.777E-01, 1.816E-02, 1.976E+02
 6.000E+02, 1.445E+02, 1.481E+02, 1.558E+02, 2.050E+02, 7.265E+01, 1.656E+02, 2.050E+02, 7.359E+01,-6.032E+01, 1.696E-01, 2.269E-02, 1.979E+02
 7.000E+02, 1.472E+02, 1.507E+02, 1.585E+02, 2.072E+02, 7.604E+01, 1.681E+02, 2.091E+02, 7.493E+01,-6.015E+01, 1.624E-01, 2.668E-02, 1.976E+02
 8.000E+02, 1.506E+02, 1.523E+02, 1.637E+02, 2.091E+02, 7.890E+01, 1.673E+02, 2.125E+02, 7.716E+01,-6.113E+01, 1.564E-01, 3.004E-02, 1.976E+02
 9.000E+02, 1.521E+02, 1.569E+02, 1.627E+02, 2.144E+02, 7.911E+01, 1.715E+02, 2.195E+02, 7.961E+01,-6.164E+01, 1.513E-01, 3.287E-02, 1.972E+02
 1.000E+03, 1.546E+02, 1.616E+02, 1.675E+02, 2.156E+02, 8.081E+01, 1.795E+02, 2.236E+02, 8.153E+01,-6.037E+01, 1.479E-01, 3.477E-02, 1.978E+02
 1.100E+03, 1.587E+02, 1.612E+02, 1.742E+02, 2.182E+02, 8.356E+01, 1.795E+02, 2.208E+02, 8.313E+01,-6.237E+01, 1.453E-01, 3.625E-02, 1.976E+02
 1.200E+03, 1.611E+02, 1.628E+02, 1.750E+02, 2.240E+02, 8.413E+01, 1.831E+02, 2.213E+02, 8.415E+01,-6.183E+01, 1.433E-01, 3.735E-02, 1.975E+02
 1.300E+03, 1.621E+02, 1.669E+02, 1.764E+02, 2.221E+02, 8.791E+01, 1.850E+02, 2.298E+02, 8.586E+01,-6.017E+01, 1.420E-01, 3.808E-02, 1.976E+02
