s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 1.900E+01, 1.900E+01, 1.900E+01, 1.900E+01, 1.900E+01, 1.900E+01, 1.900E+01, 1.900E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 4.964E-02, 1.896E+01, 1.896E+01, 1.901E+01, 1.896E+01, 1.891E+01, 1.902E+01, 1.896E+01, 1.889E+01,-7.851E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.245E+02, 1.279E+02, 1.001E+02, 1.280E+02, 1.453E+02, 1.050E+02, 1.338E+02, 1.450E+02,-3.145E+01, 1.887E-01, 1.199E-02, 1.885E+02
 8.000E+02, 1.347E+02, 1.373E+02, 1.097E+02, 1.372E+02, 1.571E+02, 1.140E+02, 1.433E+02, 1.545E+02,-5.042E+01, 1.635E-01, 2.608E-02, 1.975E+02
 1.200E+03, 1.413E+02, 1.456E+02, 1.167E+02, 1.458E+02, 1.614E+02, 1.227E+02, 1.530E+02, 1.610E+02,-4.933E+01, 1.532E-01, 3.185E-02, 1.974E+02
 1.600E+03, 1.479E+02, 1.506E+02, 1.219E+02, 1.526E+02, 1.693E+02, 1.248E+02, 1.582E+02, 1.689E+02,-4.720E+01, 1.489E-01, 3.425E-02, 1.975E+02
 2.000E+03, 1.531E+02, 1.562E+02, 1.266E+02, 1.572E+02, 1.754E+02, 1.315E+02, 1.646E+02, 1.724E+02,-4.481E+01, 1.468E-01, 3.543E-02, 1.975E+02
 2.400E+03, 1.581E+02, 1.606E+02, 1.317E+02, 1.627E+02, 1.800E+02, 1.369E+02, 1.687E+02, 1.761E+02,-4.308E+01, 1.453E-01, 3.626E-02, 1.975E+02
 2.800E+03, 1.619E+02, 1.648E+02, 1.361E+02, 1.673E+02, 1.824E+02, 1.406E+02, 1.712E+02, 1.826E+02,-4.185E+01, 1.443E-01, 3.678E-02, 1.976E+02
 3.200E+03, 1.656E+02, 1.692E+02, 1.397E+02, 1.705E+02, 1.865E+02, 1.445E+02, 1.766E+02, 1.866E+02,-4.063E+01, 1.438E-01, 3.711E-02, 1.975E+02
 3.600E+03, 1.697E+02, 1.725E+02, 1.414E+02, 1.750E+02, 1.929E+02, 1.468E+02, 1.804E+02, 1.903E+02,-3.991E+01, 1.432E-01, 3.744E-02, 1.977E+02
 4.000E+03, 1.731E+02, 1.747E+02, 1.451E+02, 1.804E+02, 1.939E+02, 1.483E+02, 1.831E+02, 1.927E+02,-3.909E+01, 1.428E-01, 3.764E-02, 1.977E+02
 4.400E+03, 1.754E+02, 1.780E+02, 1.471E+02, 1.810E+02, 1.980E+02, 1.506E+02, 1.873E+02, 1.962E+02,-3.878E+01, 1.425E-01, 3.779E-02, 1.977E+02
 4.800E+03, 1.786E+02, 1.808E+02, 1.498E+02, 1.850E+02, 2.008E+02, 1.538E+02, 1.889E+02, 1.998E+02,-3.841E+01, 1.425E-01, 3.782E-02, 1.978E+02
 5.200E+03, 1.817E+02, 1.850E+02, 1.516E+02, 1.888E+02, 2.048E+02, 1.566E+02, 1.940E+02, 2.045E+02,-3.825E+01, 1.425E-01, 3.782E-02, 1.977E+02
 5.600E+03, 1.856E+02, 1.866E+02, 1.551E+02, 1.927E+02, 2.091E+02, 1.583E+02, 1.950E+02, 2.064E+02,-3.806E+01, 1.424E-01, 3.784E-02, 1.978E+02
 6.000E+03, 1.864E+02, 1.907E+02, 1.564E+02, 1.933E+02, 2.095E+02, 1.612E+02, 1.989E+02, 2.119E+02,-3.787E+01, 1.425E-01, 3.779E-02, 1.978E+02
