s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 2.473E-02, 2.895E+01, 2.894E+01, 2.900E+01, 2.895E+01, 2.889E+01, 2.900E+01, 2.894E+01, 2.888E+01,-4.108E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.150E+02, 1.174E+02, 8.634E+01, 1.202E+02, 1.386E+02, 8.913E+01, 1.262E+02, 1.369E+02,-2.835E+02, 1.944E-01, 8.834E-03, 1.867E+02
 8.000E+02, 1.234E+02, 1.268E+02, 9.346E+01, 1.285E+02, 1.484E+02, 9.502E+01, 1.369E+02, 1.485E+02,-2.934E+02, 1.840E-01, 1.460E-02, 1.954E+02
 1.200E+03, 1.298E+02, 1.327E+02, 9.893E+01, 1.353E+02, 1.551E+02, 1.013E+02, 1.422E+02, 1.546E+02,-2.783E+02, 1.821E-01, 1.569E-02, 1.955E+02
 1.600E+03, 1.346E+02, 1.377E+02, 1.034E+02, 1.412E+02, 1.592E+02, 1.057E+02, 1.473E+02, 1.601E+02,-2.723E+02, 1.815E-01, 1.601E-02, 1.955E+02
 2.000E+03, 1.381E+02, 1.412E+02, 1.057E+02, 1.459E+02, 1.628E+02, 1.098E+02, 1.501E+02, 1.638E+02,-2.673E+02, 1.812E-01, 1.618E-02, 1.955E+02
 2.400E+03, 1.429E+02, 1.440E+02, 1.087E+02, 1.514E+02, 1.687E+02, 1.118E+02, 1.531E+02, 1.672E+02,-2.647E+02, 1.811E-01, 1.626E-02, 1.956E+02
 2.800E+03, 1.451E+02, 1.479E+02, 1.098E+02, 1.532E+02, 1.722E+02, 1.148E+02, 1.581E+02, 1.708E+02,-2.648E+02, 1.810E-01, 1.631E-02, 1.955E+02
 3.200E+03, 1.490E+02, 1.507E+02, 1.132E+02, 1.578E+02, 1.760E+02, 1.167E+02, 1.622E+02, 1.733E+02,-2.645E+02, 1.810E-01, 1.629E-02, 1.955E+02
 3.600E+03, 1.503E+02, 1.533E+02, 1.155E+02, 1.586E+02, 1.768E+02, 1.193E+02, 1.643E+02, 1.763E+02,-2.644E+02, 1.810E-01, 1.629E-02, 1.955E+02
 4.000E+03, 1.534E+02, 1.560E+02, 1.173E+02, 1.619E+02, 1.811E+02, 1.213E+02, 1.668E+02, 1.800E+02,-2.644E+02, 1.810E-01, 1.627E-02, 1.955E+02
 4.400E+03, 1.558E+02, 1.585E+02, 1.209E+02, 1.639E+02, 1.825E+02, 1.231E+02, 1.703E+02, 1.820E+02,-2.643E+02, 1.810E-01, 1.629E-02, 1.954E+02
 4.800E+03, 1.570E+02, 1.610E+02, 1.205E+02, 1.661E+02, 1.843E+02, 1.232E+02, 1.735E+02, 1.863E+02,-2.646E+02, 1.810E-01, 1.632E-02, 1.955E+02
 5.000E+03, 1.590E+02, 1.608E+02, 1.223E+02, 1.672E+02, 1.875E+02, 1.252E+02, 1.731E+02, 1.840E+02,-2.639E+02, 1.810E-01, 1.630E-02, 1.954E+02
