s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 8.560E-02, 3.797E+01, 3.795E+01, 3.802E+01, 3.797E+01, 3.791E+01, 3.801E+01, 3.795E+01, 3.789E+01,-3.048E+02, 2.095E-01, 3.901E-04, 0.000E+00
 5.000E+02, 1.283E+02, 1.319E+02, 1.006E+02, 1.314E+02, 1.530E+02, 1.047E+02, 1.401E+02, 1.509E+02,-2.131E+02, 1.907E-01, 1.087E-02, 1.888E+02
 1.000E+03, 1.388E+02, 1.423E+02, 1.105E+02, 1.437E+02, 1.622E+02, 1.141E+02, 1.502E+02, 1.627E+02,-2.208E+02, 1.789E-01, 1.750E-02, 1.959E+02
 1.500E+03, 1.453E+02, 1.487E+02, 1.148E+02, 1.510E+02, 1.701E+02, 1.203E+02, 1.573E+02, 1.685E+02,-2.096E+02, 1.768E-01, 1.867E-02, 1.960E+02
 2.000E+03, 1.511E+02, 1.538E+02, 1.219E+02, 1.580E+02, 1.734E+02, 1.257E+02, 1.618E+02, 1.739E+02,-2.045E+02, 1.763E-01, 1.893E-02, 1.960E+02
 2.500E+03, 1.568E+02, 1.594E+02, 1.258E+02, 1.626E+02, 1.820E+02, 1.281E+02, 1.694E+02, 1.807E+02,-2.010E+02, 1.759E-01, 1.915E-02, 1.960E+02
 3.000E+03, 1.605E+02, 1.624E+02, 1.281E+02, 1.662E+02, 1.871E+02, 1.310E+02, 1.735E+02, 1.828E+02,-1.986E+02, 1.756E-01, 1.929E-02, 1.960E+02
 3.500E+03, 1.646E+02, 1.674E+02, 1.308E+02, 1.708E+02, 1.920E+02, 1.347E+02, 1.776E+02, 1.900E+02,-1.957E+02, 1.755E-01, 1.940E-02, 1.960E+02
 4.000E+03, 1.683E+02, 1.699E+02, 1.340E+02, 1.755E+02, 1.953E+02, 1.385E+02, 1.794E+02, 1.918E+02,-1.932E+02, 1.753E-01, 1.951E-02, 1.960E+02
 4.500E+03, 1.713E+02, 1.724E+02, 1.375E+02, 1.808E+02, 1.955E+02, 1.406E+02, 1.835E+02, 1.930E+02,-1.921E+02, 1.751E-01, 1.960E-02, 1.960E+02
 5.000E+03, 1.745E+02, 1.778E+02, 1.391E+02, 1.830E+02, 2.014E+02, 1.424E+02, 1.896E+02, 2.013E+02,-1.919E+02, 1.750E-01, 1.963E-02, 1.960E+02
 5.500E+03, 1.771E+02, 1.801E+02, 1.411E+02, 1.853E+02, 2.049E+02, 1.461E+02, 1.921E+02, 2.021E+02,-1.918E+02, 1.751E-01, 1.961E-02, 1.960E+02
 6.000E+03, 1.800E+02, 1.824E+02, 1.446E+02, 1.896E+02, 2.059E+02, 1.486E+02, 1.948E+02, 2.039E+02,-1.915E+02, 1.751E-01, 1.961E-02, 1.960E+02
