s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-4.000E+02, 0.000E+00,-7.463E-04, 1.327E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.449E-04, 0.000E+00, 0.000E+00,-8.255E-01
-3.699E+02, 0.000E+00, 2.683E-02,-8.503E-01, 9.853E-03, 0.000E+00,-3.229E-01, 0.000E+00,-1.130E+00,-1.137E+00, 0.000E+00, 0.000E+00,-9.132E+01
-3.400E+02, 0.000E+00, 2.221E-02,-4.161E-02, 1.028E-02, 0.000E+00,-4.194E-04, 0.000E+00,-1.716E-03,-9.538E-03, 0.000E+00, 0.000E+00,-9.146E+01
-3.100E+02, 0.000E+00, 1.863E-02,-3.750E-02, 1.055E-02, 0.000E+00,-8.515E-04, 0.000E+00,-1.677E-03,-9.163E-03, 0.000E+00, 0.000E+00,-9.159E+01
-2.800E+02, 0.000E+00, 1.560E-02,-2.953E-02, 9.544E-03, 0.000E+00, 4.313E-04, 0.000E+00, 6.696E-04,-3.959E-03, 0.000E+00, 0.000E+00,-9.154E+01
-2.500E+02, 0.000E+00, 1.308E-02,-2.663E-02, 8.235E-03, 0.000E+00,-1.932E-04, 0.000E+00,-7.336E-04,-5.508E-03, 0.000E+00, 0.000E+00,-9.160E+01
-2.200E+02, 0.000E+00, 1.087E-02,-2.180E-02, 6.970E-03, 0.000E+00, 3.744E-04, 0.000E+00, 9.019E-04,-3.590E-03, 0.000E+00, 0.000E+00,-9.152E+01
-1.899E+02, 0.000E+00, 9.003E-03,-2.046E-02, 6.361E-03, 0.000E+00,-5.115E-04, 0.000E+00,-9.383E-04,-5.603E-03, 0.000E+00, 0.000E+00,-9.160E+01
-1.600E+02, 0.000E+00, 7.532E-03,-1.717E-02, 5.403E-03, 0.000E+00,-3.873E-04, 0.000E+00,-9.185E-04,-4.622E-03, 0.000E+00, 0.000E+00,-9.167E+01
-1.300E+02, 0.000E+00, 6.247E-03,-1.222E-02, 4.758E-03, 0.000E+00, 7.189E-04, 0.000E+00, 1.373E-03,-4.996E-04, 0.000E+00, 0.000E+00,-9.156E+01
-9.999E+01, 0.000E+00, 5.197E-03,-1.296E-02, 4.020E-03, 0.000E+00,-4.520E-04, 0.000E+00,-1.182E-03,-4.201E-03, 0.000E+00, 0.000E+00,-9.166E+01
-6.998E+01, 0.000E+00, 4.318E-03,-9.312E-03, 3.275E-03, 0.000E+00, 2.920E-04, 0.000E+00, 1.104E-03,-1.427E-03, 0.000E+00, 0.000E+00,-9.157E+01
-3.999E+01, 0.000E+00, 3.620E-03,-8.005E-03, 2.993E-03, 0.000E+00, 8.680E-05, 0.000E+00,-7.427E-05,-1.305E-03, 0.000E+00, 0.000E+00,-9.157E+01
-9.928E+00, 0.000E+00, 3.085E-03,-6.508E-03, 2.680E-03, 0.000E+00, 1.941E-04, 0.000E+00, 9.581E-04,-5.487E-04, 0.000E+00, 0.000E+00,-9.150E+01
 2.000E+01, 4.146E+01,-6.958E+00,-3.023E+01,-3.167E+00, 2.074E-01, 3.321E-01, 0.000E+00, 1.163E+00, 1.641E+00, 8.928E-04, 8.928E-04, 1.172E+00
 5.001E+01, 1.812E+02,-3.938E+01,-1.093E+02,-2.852E+01, 8.335E-01,-5.436E-02, 0.000E+00,-1.980E-01, 4.796E+00, 3.778E-03, 3.778E-03,-1.465E+01
