s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 3.054E-03, 2.498E+01, 2.499E+01, 2.504E+01, 2.498E+01, 2.494E+01, 2.505E+01, 2.499E+01, 2.495E+01,-4.456E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.152E+02, 1.193E+02, 1.092E+02, 1.539E+02, 8.239E+01, 1.215E+02, 1.604E+02, 7.600E+01,-3.276E+02, 1.969E-01, 7.443E-03, 1.875E+02
 8.000E+02, 1.247E+02, 1.306E+02, 1.198E+02, 1.658E+02, 8.856E+01, 1.318E+02, 1.713E+02, 8.869E+01,-3.531E+02, 1.852E-01, 1.394E-02, 1.956E+02
 1.200E+03, 1.336E+02, 1.372E+02, 1.275E+02, 1.755E+02, 9.771E+01, 1.394E+02, 1.788E+02, 9.325E+01,-3.427E+02, 1.843E-01, 1.444E-02, 1.956E+02
 1.600E+03, 1.399E+02, 1.458E+02, 1.335E+02, 1.825E+02, 1.035E+02, 1.470E+02, 1.899E+02, 1.005E+02,-3.341E+02, 1.840E-01, 1.465E-02, 1.956E+02
 2.000E+03, 1.451E+02, 1.498E+02, 1.399E+02, 1.889E+02, 1.064E+02, 1.508E+02, 1.958E+02, 1.027E+02,-3.267E+02, 1.837E-01, 1.479E-02, 1.955E+02
 2.400E+03, 1.487E+02, 1.552E+02, 1.418E+02, 1.922E+02, 1.120E+02, 1.569E+02, 2.006E+02, 1.081E+02,-3.210E+02, 1.834E-01, 1.498E-02, 1.956E+02
 2.800E+03, 1.550E+02, 1.575E+02, 1.469E+02, 1.990E+02, 1.191E+02, 1.577E+02, 2.016E+02, 1.133E+02,-3.183E+02, 1.832E-01, 1.506E-02, 1.956E+02
 3.200E+03, 1.570E+02, 1.633E+02, 1.495E+02, 2.008E+02, 1.207E+02, 1.653E+02, 2.074E+02, 1.173E+02,-3.163E+02, 1.832E-01, 1.510E-02, 1.955E+02
 3.600E+03, 1.602E+02, 1.651E+02, 1.540E+02, 2.046E+02, 1.220E+02, 1.669E+02, 2.098E+02, 1.187E+02,-3.165E+02, 1.831E-01, 1.512E-02, 1.955E+02
 4.000E+03, 1.628E+02, 1.680E+02, 1.557E+02, 2.067E+02, 1.260E+02, 1.690E+02, 2.137E+02, 1.213E+02,-3.162E+02, 1.831E-01, 1.511E-02, 1.955E+02
 4.400E+03, 1.657E+02, 1.705E+02, 1.601E+02, 2.102E+02, 1.268E+02, 1.715E+02, 2.155E+02, 1.244E+02,-3.167E+02, 1.832E-01, 1.508E-02, 1.954E+02
 4.800E+03, 1.671E+02, 1.742E+02, 1.613E+02, 2.109E+02, 1.291E+02, 1.770E+02, 2.179E+02, 1.277E+02,-3.167E+02, 1.832E-01, 1.508E-02, 1.954E+02
 5.200E+03, 1.701E+02, 1.758E+02, 1.624E+02, 2.141E+02, 1.337E+02, 1.777E+02, 2.216E+02, 1.280E+02,-3.164E+02, 1.831E-01, 1.511E-02, 1.953E+02
 5.600E+03, 1.724E+02, 1.772E+02, 1.636E+02, 2.177E+02, 1.359E+02, 1.790E+02, 2.238E+02, 1.287E+02,-3.168E+02, 1.831E-01, 1.511E-02, 1.954E+02
 6.000E+03, 1.755E+02, 1.785E+02, 1.675E+02, 2.199E+02, 1.390E+02, 1.815E+02, 2.229E+02, 1.310E+02,-3.169E+02, 1.832E-01, 1.508E-02, 1.953E+02
