s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 4.964E-02, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 4.100E+01, 1.271E-06, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 7.646E+01, 7.879E+01, 6.441E+01, 1.039E+02, 6.111E+01, 6.807E+01, 1.085E+02, 5.982E+01, 3.170E-01, 2.058E-01, 2.471E-03, 9.030E+01
 8.000E+02, 7.925E+01, 8.208E+01, 6.547E+01, 1.083E+02, 6.396E+01, 6.940E+01, 1.117E+02, 6.516E+01, 4.423E-01, 2.013E-01, 4.949E-03, 9.353E+01
 1.200E+03, 8.214E+01, 8.424E+01, 6.576E+01, 1.122E+02, 6.845E+01, 7.181E+01, 1.135E+02, 6.736E+01, 5.395E-01, 2.007E-01, 5.284E-03, 9.337E+01
 1.600E+03, 8.290E+01, 8.563E+01, 6.892E+01, 1.104E+02, 6.935E+01, 7.328E+01, 1.145E+02, 6.911E+01, 5.788E-01, 2.008E-01, 5.263E-03, 9.335E+01
 2.000E+03, 8.497E+01, 8.670E+01, 6.991E+01, 1.129E+02, 7.212E+01, 7.364E+01, 1.143E+02, 7.216E+01, 6.338E-01, 2.008E-01, 5.239E-03, 9.324E+01
 2.400E+03, 8.638E+01, 8.825E+01, 6.916E+01, 1.159E+02, 7.407E+01, 7.505E+01, 1.174E+02, 7.229E+01, 6.327E-01, 2.009E-01, 5.178E-03, 9.318E+01
 2.800E+03, 8.686E+01, 8.869E+01, 7.005E+01, 1.151E+02, 7.540E+01, 7.461E+01, 1.165E+02, 7.497E+01, 6.687E-01, 2.009E-01, 5.178E-03, 9.314E+01
 3.200E+03, 8.675E+01, 9.035E+01, 6.896E+01, 1.148E+02, 7.653E+01, 7.598E+01, 1.199E+02, 7.515E+01, 6.982E-01, 2.009E-01, 5.166E-03, 9.311E+01
 3.600E+03, 8.726E+01, 9.011E+01, 6.938E+01, 1.157E+02, 7.669E+01, 7.423E+01, 1.198E+02, 7.633E+01, 7.155E-01, 2.010E-01, 5.127E-03, 9.300E+01
 4.000E+03, 8.868E+01, 9.018E+01, 6.934E+01, 1.169E+02, 7.980E+01, 7.433E+01, 1.200E+02, 7.618E+01, 7.264E-01, 2.010E-01, 5.104E-03, 9.304E+01
 4.400E+03, 8.878E+01, 9.186E+01, 7.103E+01, 1.171E+02, 7.817E+01, 7.614E+01, 1.208E+02, 7.862E+01, 7.539E-01, 2.011E-01, 5.081E-03, 9.296E+01
 4.800E+03, 8.967E+01, 9.136E+01, 7.325E+01, 1.167E+02, 7.904E+01, 7.689E+01, 1.194E+02, 7.779E+01, 7.773E-01, 2.011E-01, 5.068E-03, 9.295E+01
 5.200E+03, 9.026E+01, 9.265E+01, 7.076E+01, 1.191E+02, 8.089E+01, 7.746E+01, 1.209E+02, 7.963E+01, 7.662E-01, 2.011E-01, 5.075E-03, 9.305E+01
 5.600E+03, 8.995E+01, 9.307E+01, 7.034E+01, 1.186E+02, 8.089E+01, 7.715E+01, 1.215E+02, 8.056E+01, 7.705E-01, 2.011E-01, 5.073E-03, 9.300E+01
 6.000E+03, 9.066E+01, 9.501E+01, 7.059E+01, 1.195E+02, 8.191E+01, 8.207E+01, 1.220E+02, 8.094E+01, 8.013E-01, 2.011E-01, 5.075E-03, 9.294E+01
