s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-7.471E-04,-4.778E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.476E-04, 0.000E+00, 0.000E+00,-8.255E-01
-4.998E+01, 0.000E+00,-1.390E-05, 1.526E-02,-3.646E-07, 0.000E+00, 6.107E-03, 0.000E+00, 1.879E-02, 2.136E-02, 0.000E+00, 0.000E+00,-3.251E-01
-3.996E+01, 0.000E+00,-6.554E-06,-3.045E-03,-1.254E-06, 0.000E+00,-1.220E-03, 0.000E+00,-5.007E-03,-4.273E-03, 0.000E+00, 0.000E+00,-4.584E-01
-2.994E+01, 0.000E+00,-6.530E-06,-2.602E-03,-1.160E-06, 0.000E+00,-1.044E-03, 0.000E+00,-4.563E-03,-3.654E-03, 0.000E+00, 0.000E+00,-5.799E-01
-1.992E+01, 0.000E+00,-6.491E-06,-3.625E-03,-1.007E-06, 0.000E+00,-1.453E-03, 0.000E+00,-5.533E-03,-5.086E-03, 0.000E+00, 0.000E+00,-7.273E-01
-9.896E+00, 0.000E+00,-6.300E-06,-3.634E-03,-6.221E-07, 0.000E+00,-1.456E-03, 0.000E+00,-5.368E-03,-5.097E-03, 0.000E+00, 0.000E+00,-8.702E-01
 1.301E-02, 1.756E-04,-7.695E-06,-1.102E-02,-4.800E-07, 3.622E-06,-4.372E-03, 0.000E+00,-1.374E-02,-1.522E-02, 1.498E-08, 1.498E-08,-1.232E+00
 1.001E+01, 3.321E+01,-5.637E+00,-2.440E+01,-1.823E+00, 1.532E-01, 5.030E-01, 0.000E+00, 1.684E+00, 2.003E+00, 6.718E-04, 6.718E-04, 4.352E+01
 2.002E+01, 9.969E+01,-1.666E+01,-7.124E+01,-1.018E+01, 4.512E-01, 6.794E-01, 0.000E+00, 2.399E+00, 2.748E+00, 2.004E-03, 2.004E-03, 1.073E+02
 3.002E+01, 1.640E+02,-3.162E+01,-1.053E+02,-2.452E+01, 7.181E-01, 8.268E-01, 0.000E+00, 2.647E+00, 4.131E+00, 3.337E-03, 3.337E-03, 1.777E+02
 4.000E+01, 2.011E+02,-4.863E+01,-1.105E+02,-4.295E+01, 8.505E-01,-7.344E-01, 0.000E+00,-2.548E+00,-8.899E-01, 3.999E-03, 3.999E-03, 1.101E+02
 5.002E+01, 2.003E+02,-6.172E+01,-8.404E+01,-5.483E+01, 8.439E-01,-4.049E-01, 0.000E+00,-1.495E+00, 1.936E-01, 3.999E-03, 3.999E-03, 7.026E+01
 6.001E+01, 2.007E+02,-7.358E+01,-6.507E+01,-6.181E+01, 8.505E-01,-1.437E-01, 0.000E+00,-6.147E-01, 9.339E-01, 3.999E-03, 3.999E-03, 5.395E+01
 7.001E+01, 2.005E+02,-8.206E+01,-5.285E+01,-6.499E+01, 8.697E-01, 6.237E-02, 0.000E+00, 1.231E-01, 1.501E+00, 3.999E-03, 3.999E-03, 5.723E+01
 8.002E+01, 1.998E+02,-8.740E+01,-4.611E+01,-6.633E+01, 8.717E-01,-1.124E-01, 0.000E+00,-3.861E-01, 7.487E-01, 3.999E-03, 3.999E-03, 4.696E+01
 9.001E+01, 1.998E+02,-9.220E+01,-4.098E+01,-6.717E+01, 8.736E-01,-3.075E-01, 0.000E+00,-1.159E+00, 1.409E-02, 3.999E-03, 3.999E-03, 1.619E+01
 1.000E+02, 1.995E+02,-9.588E+01,-3.602E+01,-6.763E+01, 8.692E-01,-7.991E-02, 0.000E+00,-3.277E-01, 7.673E-01, 3.999E-03, 3.999E-03, 7.477E+00
 1.100E+02, 2.002E+02,-9.933E+01,-3.263E+01,-6.787E+01, 8.643E-01, 9.685E-02, 0.000E+00, 2.959E-01, 1.339E+00, 3.999E-03, 3.999E-03, 1.534E+01
 1.200E+02, 2.004E+02,-1.030E+02,-2.801E+01,-6.839E+01, 8.598E-01, 3.306E-01, 0.000E+00, 1.055E+00, 2.162E+00, 3.999E-03, 3.999E-03, 4.335E+01
 1.300E+02, 1.992E+02,-1.058E+02,-2.528E+01,-6.880E+01, 8.576E-01,-2.752E-01, 0.000E+00,-1.048E+00,-6.610E-02, 3.999E-03, 3.999E-03, 1.551E+01
 1.400E+02, 1.998E+02,-1.086E+02,-2.348E+01,-6.822E+01, 8.406E-01,-2.255E-01, 0.000E+00,-1.020E+00, 1.496E-01, 3.999E-03, 3.999E-03,-1.160E+01
 1.500E+02, 1.993E+02,-1.108E+02,-2.003E+01,-6.789E+01, 8.357E-01, 2.069E-01, 0.000E+00, 5.515E-01, 1.608E+00, 3.999E-03, 3.999E-03, 3.060E+00
 1.600E+02, 2.015E+02,-1.128E+02,-2.061E+01,-6.777E+01, 8.432E-01, 9.018E-02, 0.000E+00, 2.006E-01, 1.187E+00, 3.999E-03, 3.999E-03, 8.382E+00
 1.700E+02, 1.995E+02,-1.136E+02,-1.898E+01,-6.671E+01, 8.553E-01, 1.253E-01, 0.000E+00, 3.736E-01, 1.257E+00, 3.999E-03, 3.999E-03, 1.830E+01
 1.800E+02, 1.999E+02,-1.149E+02,-1.889E+01,-6.667E+01, 8.508E-01,-2.039E-01, 0.000E+00,-7.477E-01, 8.170E-02, 3.999E-03, 3.999E-03,-1.603E+00
 1.900E+02, 2.005E+02,-1.166E+02,-1.744E+01,-6.619E+01, 8.493E-01, 1.112E-01, 0.000E+00, 4.376E-01, 1.206E+00, 3.999E-03, 3.999E-03, 1.002E+01
 2.000E+02, 1.977E+02,-1.174E+02,-1.448E+01,-6.545E+01, 8.301E-01, 1.719E-01, 0.000E+00, 4.782E-01, 1.369E+00, 3.999E-03, 3.999E-03, 2.271E+01
 2.100E+02, 1.939E+02,-1.169E+02,-1.283E+01,-6.425E+01, 8.292E-01,-3.914E-04, 0.000E+00,-1.739E-01, 7.274E-01, 3.999E-03, 3.999E-03, 1.809E+01
 2.200E+02, 1.898E+02,-1.160E+02,-1.123E+01,-6.293E+01, 8.253E-01,-7.869E-02, 0.000E+00,-2.462E-01, 3.503E-01, 3.999E-03, 3.999E-03, 1.154E+01
 2.300E+02, 1.799E+02,-1.131E+02,-7.065E+00,-6.082E+01, 8.101E-01,-3.571E-01, 0.000E+00,-1.379E+00,-6.786E-01, 3.999E-03, 3.999E-03,-2.505E+01
 2.400E+02, 1.472E+02,-9.937E+01, 6.333E+00,-5.347E+01, 6.589E-01, 3.784E-01, 0.000E+00, 1.271E+00, 1.752E+00, 3.999E-03, 3.999E-03, 8.755E+00
 2.500E+02, 1.456E+02,-9.248E+01,-4.117E+00,-4.967E+01, 5.709E-01,-2.369E-01, 0.000E+00,-9.659E-01,-3.495E-01, 3.999E-03, 3.999E-03,-1.691E+01
 2.600E+02, 8.741E+01,-7.246E+01, 2.374E+01,-3.862E+01, 5.840E-01, 1.658E-01, 0.000E+00, 4.147E-01, 8.252E-01, 3.999E-03, 3.999E-03,-5.898E+00
 2.700E+02, 1.491E+02,-7.904E+01,-2.714E+01,-4.183E+01, 6.607E-01, 2.291E-01, 0.000E+00, 4.635E-01, 1.944E+00, 3.999E-03, 3.999E-03, 6.446E+00
 2.800E+02, 1.350E+02,-7.800E+01,-1.494E+01,-4.140E+01, 5.555E-01, 1.200E-01, 0.000E+00, 2.662E-01, 1.331E+00, 3.999E-03, 3.999E-03, 1.350E+01
 2.901E+02, 8.902E+01,-6.072E+01, 1.606E+00,-3.005E+01, 3.447E-01,-4.329E-02, 0.000E+00,-2.893E-01, 1.544E-01, 3.999E-03, 3.999E-03, 5.764E+00
