s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-7.135E-04,-4.831E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.140E-04, 0.000E+00, 0.000E+00,-8.347E-01
-4.998E+01, 0.000E+00, 5.677E-03,-5.091E-01, 1.251E-03, 0.000E+00,-2.015E-01, 0.000E+00,-7.053E-01,-7.038E-01, 0.000E+00, 0.000E+00,-1.962E+01
-3.996E+01, 0.000E+00, 5.161E-03,-6.563E-03, 1.406E-03,-2.802E-19,-5.011E-04, 0.000E+00,-1.351E-03,-4.968E-04, 0.000E+00, 0.000E+00,-1.965E+01
-2.994E+01, 0.000E+00, 5.037E-03,-5.308E-03, 1.365E-03, 0.000E+00, 1.186E-04, 0.000E+00,-8.925E-05, 1.214E-03, 0.000E+00, 0.000E+00,-1.965E+01
-1.992E+01, 0.000E+00, 4.910E-03,-4.387E-03, 1.169E-03, 0.000E+00, 4.674E-04, 0.000E+00, 6.136E-04, 2.160E-03, 0.000E+00, 0.000E+00,-1.964E+01
-9.896E+00, 0.000E+00, 4.783E-03,-6.571E-03, 8.966E-04, 0.000E+00,-3.738E-04, 0.000E+00,-3.682E-04,-1.266E-03, 0.000E+00, 0.000E+00,-1.965E+01
 1.301E-02, 8.692E-05, 4.667E-03,-6.660E-03, 8.884E-04, 1.812E-06,-4.272E-04, 0.000E+00,-1.538E-03,-1.443E-03, 7.489E-09, 7.489E-09,-1.969E+01
 1.004E+01, 1.688E+01,-2.642E+00,-1.313E+01,-6.269E-01, 7.958E-02, 1.923E-01, 0.000E+00, 6.815E-01, 7.591E-01, 3.370E-04, 3.370E-04,-1.528E+00
 2.002E+01, 4.982E+01,-7.927E+00,-3.733E+01,-4.265E+00, 2.326E-01, 5.366E-02, 0.000E+00, 1.948E-01, 5.804E-01, 1.003E-03, 1.003E-03, 3.642E+00
 3.001E+01, 8.301E+01,-1.432E+01,-5.850E+01,-8.938E+00, 3.775E-01, 1.900E-01, 0.000E+00, 6.609E-01, 1.821E+00, 1.668E-03, 1.668E-03, 2.117E+01
 4.001E+01, 9.997E+01,-1.916E+01,-6.544E+01,-1.424E+01, 4.494E-01,-3.426E-02, 0.000E+00,-1.260E-01, 1.550E+00, 2.000E-03, 2.000E-03, 1.783E+01
 5.002E+01, 1.000E+02,-2.197E+01,-5.836E+01,-1.809E+01, 4.497E-01,-9.447E-02, 0.000E+00,-3.081E-01, 1.937E+00, 2.000E-03, 2.000E-03, 9.628E+00
 6.001E+01, 9.994E+01,-2.486E+01,-5.169E+01,-2.177E+01, 4.511E-01,-1.606E-03, 0.000E+00,-2.910E-02, 2.068E+00, 2.000E-03, 2.000E-03, 8.856E+00
 7.000E+01, 1.001E+02,-2.768E+01,-4.613E+01,-2.489E+01, 4.514E-01,-5.423E-02, 0.000E+00,-1.835E-01, 1.823E+00, 2.000E-03, 2.000E-03, 3.984E+00
 8.002E+01, 9.963E+01,-3.023E+01,-4.061E+01,-2.722E+01, 4.491E-01,-2.959E-02, 0.000E+00,-1.021E-01, 2.002E+00, 2.000E-03, 2.000E-03, 1.265E+00
 9.000E+01, 1.002E+02,-3.279E+01,-3.581E+01,-2.947E+01, 4.512E-01,-2.313E-02, 0.000E+00,-7.719E-02, 2.512E+00, 2.000E-03, 2.000E-03,-7.829E-01
 1.000E+02, 9.990E+01,-3.520E+01,-3.083E+01,-3.190E+01, 4.480E-01,-1.847E-02, 0.000E+00,-7.343E-02, 2.408E+00, 2.000E-03, 2.000E-03,-2.736E+00
 1.100E+02, 1.001E+02,-3.739E+01,-2.685E+01,-3.377E+01, 4.447E-01,-3.119E-02, 0.000E+00,-1.170E-01, 2.528E+00, 2.000E-03, 2.000E-03,-5.847E+00
 1.200E+02, 9.984E+01,-3.924E+01,-2.299E+01,-3.524E+01, 4.427E-01, 5.123E-02, 0.000E+00, 1.934E-01, 2.859E+00, 2.000E-03, 2.000E-03,-7.116E-01
 1.300E+02, 9.988E+01,-4.079E+01,-1.950E+01,-3.675E+01, 4.396E-01,-8.447E-03, 0.000E+00,-2.016E-02, 3.274E+00, 2.000E-03, 2.000E-03,-1.248E+00
 1.400E+02, 1.003E+02,-4.233E+01,-1.766E+01,-3.797E+01, 4.390E-01,-7.714E-02, 0.000E+00,-2.831E-01, 2.675E+00, 2.000E-03, 2.000E-03,-8.755E+00
 1.500E+02, 9.989E+01,-4.353E+01,-1.477E+01,-3.931E+01, 4.358E-01,-8.474E-03, 0.000E+00,-3.354E-02, 2.701E+00, 2.000E-03, 2.000E-03,-9.647E+00
 1.600E+02, 9.996E+01,-4.474E+01,-1.238E+01,-4.044E+01, 4.345E-01, 1.136E-02, 0.000E+00, 3.736E-02, 2.842E+00, 2.000E-03, 2.000E-03,-8.655E+00
 1.700E+02, 9.994E+01,-4.576E+01,-9.834E+00,-4.149E+01, 4.318E-01,-3.827E-02, 0.000E+00,-1.179E-01, 3.252E+00, 2.000E-03, 2.000E-03,-1.179E+01
 1.800E+02, 1.002E+02,-4.677E+01,-8.065E+00,-4.238E+01, 4.309E-01,-2.227E-02, 0.000E+00,-8.862E-02, 3.423E+00, 2.000E-03, 2.000E-03,-1.414E+01
 1.900E+02, 9.996E+01,-4.738E+01,-7.728E+00,-4.205E+01, 4.280E-01, 4.879E-02, 0.000E+00, 1.732E-01, 3.283E+00, 2.000E-03, 2.000E-03,-9.534E+00
 2.000E+02, 9.962E+01,-4.803E+01,-5.892E+00,-4.259E+01, 4.249E-01,-1.093E-02, 0.000E+00,-5.347E-02, 3.527E+00, 2.000E-03, 2.000E-03,-1.095E+01
 2.100E+02, 9.994E+01,-4.879E+01,-4.791E+00,-4.352E+01, 4.242E-01,-4.870E-03, 0.000E+00,-1.528E-02, 3.261E+00, 2.000E-03, 2.000E-03,-1.136E+01
 2.200E+02, 1.001E+02,-4.930E+01,-3.953E+00,-4.372E+01, 4.220E-01,-8.467E-02, 0.000E+00,-3.043E-01, 3.469E+00, 2.000E-03, 2.000E-03,-1.944E+01
 2.300E+02, 1.000E+02,-4.969E+01,-2.856E+00,-4.382E+01, 4.186E-01, 5.996E-02, 0.000E+00, 2.302E-01, 4.153E+00, 2.000E-03, 2.000E-03,-1.333E+01
 2.400E+02, 9.987E+01,-4.992E+01,-3.965E+00,-4.338E+01, 4.192E-01,-9.882E-02, 0.000E+00,-3.439E-01, 2.926E+00, 2.000E-03, 2.000E-03,-2.245E+01
 2.500E+02, 1.001E+02,-5.018E+01,-3.466E+00,-4.302E+01, 4.181E-01, 5.933E-02, 0.000E+00, 2.050E-01, 3.874E+00, 2.000E-03, 2.000E-03,-1.700E+01
 2.600E+02, 9.999E+01,-5.047E+01,-3.209E+00,-4.309E+01, 4.164E-01,-3.276E-02, 0.000E+00,-1.131E-01, 3.606E+00, 2.000E-03, 2.000E-03,-2.001E+01
 2.700E+02, 1.000E+02,-5.068E+01,-2.546E+00,-4.297E+01, 4.164E-01, 1.029E-01, 0.000E+00, 3.534E-01, 4.317E+00, 2.000E-03, 2.000E-03,-1.062E+01
 2.800E+02, 9.997E+01,-5.084E+01,-3.991E+00,-4.244E+01, 4.166E-01,-8.146E-02, 0.000E+00,-2.953E-01, 3.033E+00, 2.000E-03, 2.000E-03,-1.845E+01
 2.900E+02, 1.001E+02,-5.130E+01,-3.828E+00,-4.253E+01, 4.152E-01, 1.182E-02, 0.000E+00, 6.052E-02, 2.872E+00, 2.000E-03, 2.000E-03,-1.685E+01
 3.000E+02, 9.981E+01,-5.154E+01,-2.488E+00,-4.254E+01, 4.108E-01, 1.093E-02, 0.000E+00, 2.795E-02, 3.652E+00, 2.000E-03, 2.000E-03,-1.610E+01
 3.100E+02, 9.982E+01,-5.169E+01,-2.011E+00,-4.263E+01, 4.089E-01,-5.591E-02, 0.000E+00,-1.978E-01, 3.838E+00, 2.000E-03, 2.000E-03,-2.136E+01
 3.200E+02, 1.001E+02,-5.201E+01,-2.022E+00,-4.244E+01, 4.072E-01,-8.023E-03, 0.000E+00,-3.973E-02, 3.987E+00, 2.000E-03, 2.000E-03,-2.242E+01
 3.300E+02, 1.001E+02,-5.206E+01,-2.327E+00,-4.197E+01, 4.081E-01, 5.931E-02, 0.000E+00, 2.211E-01, 4.248E+00, 2.000E-03, 2.000E-03,-1.653E+01
 3.400E+02, 9.943E+01,-5.218E+01,-1.203E+00,-4.257E+01, 4.042E-01,-9.638E-02, 0.000E+00,-3.383E-01, 3.790E+00, 2.000E-03, 2.000E-03,-2.552E+01
 3.500E+02, 1.001E+02,-5.252E+01,-1.801E+00,-4.270E+01, 4.028E-01,-3.930E-04, 0.000E+00, 1.664E-02, 3.497E+00, 2.000E-03, 2.000E-03,-2.508E+01
 3.600E+02, 1.000E+02,-5.252E+01,-2.545E+00,-4.206E+01, 4.034E-01,-2.105E-03, 0.000E+00,-5.114E-03, 3.314E+00, 2.000E-03, 2.000E-03,-2.521E+01
 3.700E+02, 9.989E+01,-5.269E+01,-2.084E+00,-4.179E+01, 3.998E-01, 9.608E-02, 0.000E+00, 3.325E-01, 3.817E+00, 2.000E-03, 2.000E-03,-1.636E+01
 3.800E+02, 1.002E+02,-5.298E+01,-2.696E+00,-4.218E+01, 4.020E-01,-4.737E-02, 0.000E+00,-1.590E-01, 2.701E+00, 2.000E-03, 2.000E-03,-2.059E+01
 3.900E+02, 9.993E+01,-5.322E+01,-2.037E+00,-4.210E+01, 3.964E-01, 6.088E-02, 0.000E+00, 2.180E-01, 3.026E+00, 2.000E-03, 2.000E-03,-1.480E+01
 4.000E+02, 9.987E+01,-5.316E+01,-2.369E+00,-4.160E+01, 3.952E-01,-7.572E-02, 0.000E+00,-2.732E-01, 3.063E+00, 2.000E-03, 2.000E-03,-2.207E+01
 4.100E+02, 1.002E+02,-5.343E+01,-2.490E+00,-4.191E+01, 3.974E-01, 4.146E-02, 0.000E+00, 1.525E-01, 2.780E+00, 2.000E-03, 2.000E-03,-1.801E+01
 4.200E+02, 9.980E+01,-5.361E+01,-1.379E+00,-4.171E+01, 3.912E-01, 2.768E-03, 0.000E+00, 2.533E-02, 3.493E+00, 2.000E-03, 2.000E-03,-1.734E+01
 4.300E+02, 1.001E+02,-5.360E+01,-1.973E+00,-4.149E+01, 3.961E-01,-3.255E-02, 0.000E+00,-1.134E-01, 3.372E+00, 2.000E-03, 2.000E-03,-2.034E+01
 4.400E+02, 9.975E+01,-5.369E+01,-1.515E+00,-4.081E+01, 3.916E-01,-4.774E-02, 0.000E+00,-1.946E-01, 4.075E+00, 2.000E-03, 2.000E-03,-2.552E+01
 4.500E+02, 1.002E+02,-5.400E+01,-1.534E+00,-4.081E+01, 3.941E-01, 7.909E-02, 0.000E+00, 2.831E-01, 4.288E+00, 2.000E-03, 2.000E-03,-1.798E+01
 4.600E+02, 9.976E+01,-5.398E+01,-9.616E-01,-4.089E+01, 3.924E-01,-5.009E-02, 0.000E+00,-1.737E-01, 4.274E+00, 2.000E-03, 2.000E-03,-2.259E+01
 4.700E+02, 1.004E+02,-5.413E+01,-2.053E+00,-4.082E+01, 3.908E-01, 4.232E-02, 0.000E+00, 1.506E-01, 3.787E+00, 2.000E-03, 2.000E-03,-1.858E+01
 4.800E+02, 1.000E+02,-5.429E+01,-2.398E+00,-4.080E+01, 3.918E-01,-4.193E-02, 0.000E+00,-1.496E-01, 2.915E+00, 2.000E-03, 2.000E-03,-2.256E+01
 4.900E+02, 1.001E+02,-5.440E+01,-1.832E+00,-4.028E+01, 3.879E-01, 4.393E-02, 0.000E+00, 1.617E-01, 4.007E+00, 2.000E-03, 2.000E-03,-1.826E+01
 5.000E+02, 9.998E+01,-5.460E+01,-1.897E+00,-4.006E+01, 3.889E-01,-2.516E-02, 0.000E+00,-8.307E-02, 3.786E+00, 2.000E-03, 2.000E-03,-2.047E+01
 5.100E+02, 9.966E+01,-5.451E+01,-1.327E+00,-3.980E+01, 3.852E-01, 3.801E-02, 0.000E+00, 1.011E-01, 4.449E+00, 2.000E-03, 2.000E-03,-1.778E+01
 5.200E+02, 9.984E+01,-5.464E+01,-1.459E+00,-4.016E+01, 3.816E-01,-1.058E-01, 0.000E+00,-3.554E-01, 3.862E+00, 2.000E-03, 2.000E-03,-2.722E+01
 5.300E+02, 9.984E+01,-5.498E+01,-7.591E-01,-4.098E+01, 3.785E-01, 4.617E-02, 0.000E+00, 1.506E-01, 3.551E+00, 2.000E-03, 2.000E-03,-2.322E+01
 5.400E+02, 1.001E+02,-5.478E+01,-1.315E+00,-4.044E+01, 3.797E-01, 9.661E-02, 0.000E+00, 3.499E-01, 4.049E+00, 2.000E-03, 2.000E-03,-1.393E+01
 5.500E+02, 1.001E+02,-5.490E+01,-2.096E+00,-4.039E+01, 3.805E-01,-4.966E-02, 0.000E+00,-1.893E-01, 3.020E+00, 2.000E-03, 2.000E-03,-1.896E+01
 5.600E+02, 9.986E+01,-5.493E+01,-8.263E-01,-4.043E+01, 3.737E-01, 2.868E-02, 0.000E+00, 1.052E-01, 4.083E+00, 2.000E-03, 2.000E-03,-1.617E+01
 5.700E+02, 1.002E+02,-5.514E+01,-1.925E+00,-4.039E+01, 3.754E-01,-3.202E-02, 0.000E+00,-1.222E-01, 3.061E+00, 2.000E-03, 2.000E-03,-1.942E+01
 5.800E+02, 9.959E+01,-5.523E+01,-1.175E+00,-4.011E+01, 3.734E-01,-4.816E-02, 0.000E+00,-1.773E-01, 3.394E+00, 2.000E-03, 2.000E-03,-2.413E+01
 5.900E+02, 1.005E+02,-5.541E+01,-1.683E+00,-3.993E+01, 3.774E-01, 3.584E-02, 0.000E+00, 1.372E-01, 3.874E+00, 2.000E-03, 2.000E-03,-2.048E+01
 6.000E+02, 1.000E+02,-5.528E+01,-1.646E+00,-3.947E+01, 3.793E-01,-2.016E-04, 0.000E+00, 4.779E-03, 3.979E+00, 2.000E-03, 2.000E-03,-2.035E+01
 6.100E+02, 9.987E+01,-5.532E+01,-1.763E+00,-3.917E+01, 3.752E-01, 1.565E-02, 0.000E+00, 5.688E-02, 4.007E+00, 2.000E-03, 2.000E-03,-1.884E+01
 6.200E+02, 9.997E+01,-5.549E+01,-1.881E+00,-3.945E+01, 3.749E-01,-9.162E-03, 0.000E+00,-4.666E-02, 3.516E+00, 2.000E-03, 2.000E-03,-2.008E+01
 6.300E+02, 9.996E+01,-5.549E+01,-1.217E+00,-3.907E+01, 3.730E-01, 4.777E-02, 0.000E+00, 1.792E-01, 4.601E+00, 2.000E-03, 2.000E-03,-1.532E+01
 6.400E+02, 9.984E+01,-5.552E+01,-1.917E+00,-3.911E+01, 3.728E-01,-7.075E-02, 0.000E+00,-2.416E-01, 3.586E+00, 2.000E-03, 2.000E-03,-2.173E+01
 6.500E+02, 1.002E+02,-5.569E+01,-2.141E+00,-3.882E+01, 3.734E-01, 1.087E-02, 0.000E+00, 4.330E-02, 3.932E+00, 2.000E-03, 2.000E-03,-2.058E+01
 6.600E+02, 1.001E+02,-5.585E+01,-1.191E+00,-3.921E+01, 3.693E-01, 1.698E-03, 0.000E+00,-4.813E-03, 4.242E+00, 2.000E-03, 2.000E-03,-2.070E+01
 6.700E+02, 9.992E+01,-5.602E+01,-1.426E+00,-3.894E+01, 3.666E-01,-3.992E-02, 0.000E+00,-1.269E-01, 3.868E+00, 2.000E-03, 2.000E-03,-2.407E+01
