s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-5.567E-04,-5.028E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.572E-04, 0.000E+00, 0.000E+00,-8.688E-01
-4.998E+01, 0.000E+00, 4.283E-03,-6.365E-01, 1.577E-03, 0.000E+00,-2.529E-01, 0.000E+00,-8.856E-01,-8.835E-01, 0.000E+00, 0.000E+00,-2.445E+01
-3.996E+01, 0.000E+00, 3.983E-03,-6.074E-03, 1.770E-03, 0.000E+00,-5.653E-04, 0.000E+00,-1.494E-03,-8.852E-04, 0.000E+00, 0.000E+00,-2.449E+01
-2.994E+01, 0.000E+00, 3.921E-03,-5.456E-03, 1.750E-03, 0.000E+00,-1.378E-04, 0.000E+00, 8.353E-04, 7.666E-05, 0.000E+00, 0.000E+00,-2.447E+01
-1.992E+01, 0.000E+00, 3.854E-03,-3.803E-03, 1.514E-03, 0.000E+00, 5.874E-04, 0.000E+00, 5.722E-04, 2.152E-03, 0.000E+00, 0.000E+00,-2.445E+01
-9.896E+00, 0.000E+00, 3.785E-03,-5.329E-03, 1.311E-03, 0.000E+00, 6.051E-05, 0.000E+00, 5.785E-04,-1.727E-04, 0.000E+00, 0.000E+00,-2.444E+01
 1.301E-02, 1.305E-04, 3.724E-03,-5.588E-03, 1.383E-03, 2.624E-06,-1.459E-04, 0.000E+00,-1.419E-03,-4.951E-04, 1.123E-08, 1.123E-08,-2.447E+01
 1.002E+01, 2.516E+01,-4.161E+00,-1.930E+01,-1.049E+00, 1.143E-01, 2.599E-01, 0.000E+00, 9.250E-01, 1.033E+00, 5.041E-04, 5.041E-04, 1.213E-01
 2.001E+01, 7.471E+01,-1.270E+01,-5.479E+01,-6.314E+00, 3.329E-01, 2.184E-01, 0.000E+00, 7.605E-01, 1.457E+00, 1.503E-03, 1.503E-03, 2.032E+01
 3.001E+01, 1.245E+02,-2.241E+01,-8.592E+01,-1.366E+01, 5.394E-01, 4.376E-01, 0.000E+00, 1.532E+00, 3.518E+00, 2.502E-03, 2.502E-03, 6.101E+01
 4.000E+01, 1.498E+02,-2.946E+01,-9.622E+01,-2.177E+01, 6.360E-01,-5.431E-02, 0.000E+00,-1.863E-01, 2.984E+00, 2.999E-03, 2.999E-03, 5.607E+01
 5.000E+01, 1.495E+02,-3.331E+01,-8.572E+01,-2.786E+01, 6.363E-01,-2.512E-01, 0.000E+00,-9.019E-01, 2.955E+00, 2.999E-03, 2.999E-03, 3.210E+01
