s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+01, 0.000E+00,-6.545E-04, 1.724E-06,-5.379E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.582E-04, 0.000E+00, 0.000E+00,-8.378E-01
-1.994E+01, 0.000E+00,-3.940E-06,-1.259E-02,-1.019E-06, 0.000E+00,-5.042E-03, 0.000E+00,-1.600E-02,-1.764E-02, 0.000E+00, 0.000E+00,-2.115E+00
 1.001E+01, 1.072E+01,-1.897E+00,-8.125E+00,-3.689E-01, 5.245E-02, 1.302E-01, 0.000E+00, 4.561E-01, 5.073E-01, 2.239E-04, 2.239E-04, 3.415E+01
 4.001E+01, 1.483E+02,-2.746E+01,-1.015E+02,-1.713E+01, 6.911E-01, 6.119E-01, 0.000E+00, 2.135E+00, 3.446E+00, 3.112E-03, 3.112E-03, 2.042E+02
 7.001E+01, 1.926E+02,-5.048E+01,-1.006E+02,-4.024E+01, 8.735E-01,-3.382E-01, 0.000E+00,-1.177E+00, 1.815E+00, 3.999E-03, 3.999E-03, 1.104E+02
 1.000E+02, 1.939E+02,-6.945E+01,-6.478E+01,-5.859E+01, 8.730E-01,-2.700E-01, 0.000E+00,-9.490E-01, 1.709E+00, 3.999E-03, 3.999E-03, 3.487E+01
 1.300E+02, 1.959E+02,-8.538E+01,-3.819E+01,-7.158E+01, 8.728E-01,-6.239E-02, 0.000E+00,-2.159E-01, 1.550E+00, 3.999E-03, 3.999E-03, 1.766E+01
 1.600E+02, 1.971E+02,-9.618E+01,-2.246E+01,-7.810E+01, 8.732E-01, 2.082E-02, 0.000E+00, 8.488E-02, 1.270E+00, 3.999E-03, 3.999E-03, 2.442E+01
 1.900E+02, 1.973E+02,-1.032E+02,-1.360E+01,-8.053E+01, 8.712E-01,-5.886E-02, 0.000E+00,-2.250E-01, 7.431E-01, 3.999E-03, 3.999E-03, 6.504E+00
 2.200E+02, 1.987E+02,-1.080E+02,-8.762E+00,-8.174E+01, 8.681E-01, 8.909E-02, 0.000E+00, 3.244E-01, 1.185E+00, 3.999E-03, 3.999E-03, 3.235E+01
