s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+02, 0.000E+00,-5.566E-04, 1.495E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.551E-04, 0.000E+00, 0.000E+00,-8.688E-01
-5.699E+02, 0.000E+00, 1.329E-02,-7.109E-01, 9.266E-03, 0.000E+00,-2.826E-01, 0.000E+00,-9.888E-01,-9.709E-01, 0.000E+00, 0.000E+00,-7.981E+01
-5.400E+02, 0.000E+00, 1.246E-02,-7.576E-03, 1.262E-02, 0.000E+00, 3.714E-04, 0.000E+00, 6.317E-04, 1.787E-02, 0.000E+00, 0.000E+00,-7.976E+01
-5.100E+02, 0.000E+00, 1.169E-02,-8.158E-03, 1.312E-02, 0.000E+00,-3.233E-04, 0.000E+00,-1.420E-04, 1.633E-02, 0.000E+00, 0.000E+00,-7.977E+01
-4.800E+02, 0.000E+00, 1.101E-02,-7.354E-03, 1.271E-02, 0.000E+00,-1.378E-04, 0.000E+00,-1.230E-03, 1.623E-02, 0.000E+00, 0.000E+00,-7.987E+01
-4.499E+02, 0.000E+00, 1.037E-02,-5.595E-03, 1.188E-02, 0.000E+00, 1.423E-04, 0.000E+00, 9.771E-04, 1.679E-02, 0.000E+00, 0.000E+00,-7.979E+01
-4.200E+02, 0.000E+00, 9.811E-03,-5.032E-03, 1.146E-02, 0.000E+00,-4.237E-04, 0.000E+00,-9.581E-04, 1.582E-02, 0.000E+00, 0.000E+00,-7.987E+01
-3.899E+02, 0.000E+00, 9.362E-03,-1.382E-03, 1.107E-02, 0.000E+00, 6.087E-04, 0.000E+00, 2.723E-04, 1.966E-02, 0.000E+00, 0.000E+00,-7.984E+01
-3.600E+02, 0.000E+00, 8.963E-03,-3.016E-03, 1.075E-02, 0.000E+00,-2.404E-04, 0.000E+00,-1.549E-04, 1.646E-02, 0.000E+00, 0.000E+00,-7.986E+01
-3.300E+02, 0.000E+00, 8.554E-03,-2.402E-03, 1.034E-02, 0.000E+00,-2.876E-04, 0.000E+00,-1.526E-04, 1.620E-02, 0.000E+00, 0.000E+00,-7.987E+01
-2.999E+02, 0.000E+00, 8.215E-03,-1.417E-03, 1.053E-02, 0.000E+00,-4.375E-05, 0.000E+00,-4.070E-04, 1.728E-02, 0.000E+00, 0.000E+00,-7.990E+01
-2.699E+02, 0.000E+00, 7.919E-03, 1.182E-03, 9.982E-03, 0.000E+00, 2.839E-04, 0.000E+00, 1.307E-03, 1.937E-02, 0.000E+00, 0.000E+00,-7.980E+01
-2.399E+02, 0.000E+00, 7.689E-03, 1.885E-03, 9.679E-03, 0.000E+00, 3.181E-04, 0.000E+00, 7.760E-04, 1.957E-02, 0.000E+00, 0.000E+00,-7.973E+01
-2.100E+02, 0.000E+00, 7.464E-03, 7.952E-04, 9.564E-03, 0.000E+00,-1.923E-04, 0.000E+00,-9.385E-04, 1.763E-02, 0.000E+00, 0.000E+00,-7.981E+01
-1.800E+02, 0.000E+00, 7.269E-03, 2.597E-04, 9.596E-03, 0.000E+00,-4.165E-04, 0.000E+00,-1.062E-03, 1.671E-02, 0.000E+00, 0.000E+00,-7.989E+01
-1.499E+02, 0.000E+00, 7.060E-03, 1.694E-03, 9.217E-03, 0.000E+00,-5.429E-05, 0.000E+00,-3.790E-05, 1.792E-02, 0.000E+00, 0.000E+00,-7.990E+01
-1.200E+02, 0.000E+00, 6.905E-03, 2.654E-03, 9.141E-03, 0.000E+00, 2.806E-04, 0.000E+00, 4.293E-04, 1.898E-02, 0.000E+00, 0.000E+00,-7.986E+01
-8.999E+01, 0.000E+00, 6.772E-03, 1.263E-03, 9.208E-03, 0.000E+00,-6.080E-04, 0.000E+00,-6.313E-04, 1.663E-02, 0.000E+00, 0.000E+00,-7.991E+01
-5.993E+01, 0.000E+00, 6.687E-03, 4.733E-03, 9.131E-03, 0.000E+00, 5.913E-04, 0.000E+00, 5.772E-04, 2.114E-02, 0.000E+00, 0.000E+00,-7.987E+01
-2.993E+01, 0.000E+00, 6.593E-03, 3.352E-03, 8.845E-03, 0.000E+00, 2.878E-05, 0.000E+00, 3.047E-04, 1.882E-02, 0.000E+00, 0.000E+00,-7.984E+01
 2.252E-02, 0.000E+00, 6.494E-03, 3.503E-03, 8.424E-03, 1.809E-06, 2.967E-05, 0.000E+00,-4.855E-04, 1.845E-02, 7.705E-09, 7.705E-09,-7.988E+01
 3.001E+01, 9.432E+01,-1.737E+01,-6.560E+01,-8.944E+00, 4.392E-01, 4.568E-01, 0.000E+00, 1.585E+00, 3.301E+00, 2.004E-03, 2.004E-03, 4.631E+01
