s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-6.207E-04,-4.956E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.212E-04, 0.000E+00, 0.000E+00,-8.563E-01
-4.998E+01, 0.000E+00, 1.230E-02,-1.579E+00, 5.052E-03,-8.369E-19,-6.244E-01, 0.000E+00,-2.187E+00,-2.186E+00, 0.000E+00, 0.000E+00,-5.908E+01
-3.996E+01, 0.000E+00, 1.153E-02,-2.127E-02, 5.413E-03,-7.619E-19,-9.612E-04, 0.000E+00,-2.215E-03,-5.284E-03, 0.000E+00, 0.000E+00,-5.914E+01
-2.994E+01, 0.000E+00, 1.111E-02,-1.932E-02, 5.571E-03, 0.000E+00, 6.893E-05, 0.000E+00, 1.119E-03,-2.570E-03, 0.000E+00, 0.000E+00,-5.911E+01
-1.992E+01, 0.000E+00, 1.069E-02,-1.988E-02, 5.771E-03, 0.000E+00,-1.023E-04, 0.000E+00, 1.652E-03,-3.520E-03, 0.000E+00, 0.000E+00,-5.907E+01
-9.952E+00, 0.000E+00, 1.028E-02,-1.561E-02, 6.060E-03, 0.000E+00, 1.536E-03, 0.000E+00, 1.434E-03, 2.273E-03, 0.000E+00, 0.000E+00,-5.903E+01
 1.271E-02, 1.437E-04, 9.915E-03,-1.772E-02, 6.519E-03, 3.150E-06, 7.590E-04, 0.000E+00, 2.306E-03,-3.799E-04, 1.333E-08, 1.333E-08,-5.897E+01
 1.001E+01, 3.346E+01,-5.455E+00,-2.482E+01,-1.604E+00, 1.528E-01, 6.146E-01, 0.000E+00, 2.148E+00, 2.343E+00, 6.708E-04, 6.708E-04,-1.932E+00
 2.001E+01, 9.919E+01,-1.649E+01,-7.240E+01,-8.744E+00, 4.413E-01, 2.733E-01, 0.000E+00, 9.511E-01, 2.273E+00, 2.003E-03, 2.003E-03, 2.336E+01
 3.001E+01, 1.657E+02,-2.968E+01,-1.121E+02,-1.981E+01, 7.075E-01, 5.959E-01, 0.000E+00, 2.091E+00, 5.436E+00, 3.335E-03, 3.335E-03, 7.888E+01
 4.001E+01, 1.998E+02,-4.141E+01,-1.214E+02,-3.258E+01, 8.336E-01,-1.606E-01, 0.000E+00,-6.254E-01, 5.113E+00, 3.999E-03, 3.999E-03, 6.225E+01
