s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01,-2.127E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 1.998E+01, 1.999E+01, 1.999E+01, 1.998E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.999E+01,-2.022E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.998E+01, 1.997E+01, 2.000E+01, 1.998E+01, 1.998E+01,-2.023E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.998E+01, 1.997E+01, 2.001E+01, 1.999E+01, 1.998E+01,-2.024E+01, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 1.998E+01, 2.000E+01, 1.998E+01, 1.998E+01, 1.998E+01, 2.002E+01, 1.999E+01, 1.999E+01,-2.025E+01, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 1.998E+01, 2.000E+01, 1.998E+01, 1.998E+01, 1.998E+01, 2.002E+01, 1.999E+01, 1.999E+01,-2.025E+01, 2.095E-01, 3.901E-04, 1.737E-04
 1.002E+01, 2.106E+01, 2.122E+01, 2.049E+01, 2.271E+01, 1.999E+01, 2.079E+01, 2.288E+01, 1.999E+01,-2.432E+00, 2.095E-01, 3.901E-04, 3.398E+01
 2.000E+01, 2.530E+01, 2.558E+01, 2.243E+01, 3.281E+01, 2.067E+01, 2.315E+01, 3.357E+01, 2.001E+01, 2.812E+01, 2.095E-01, 3.901E-04, 9.956E+01
 3.000E+01, 3.372E+01, 3.390E+01, 2.548E+01, 5.507E+01, 2.060E+01, 2.622E+01, 5.548E+01, 2.000E+01, 9.517E+01, 2.095E-01, 3.901E-04, 1.656E+02
 4.001E+01, 4.477E+01, 4.473E+01, 3.246E+01, 8.051E+01, 2.135E+01, 3.403E+01, 7.994E+01, 2.021E+01, 1.222E+02, 2.095E-01, 4.088E-04, 1.998E+02
