s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+01, 0.000E+00,-6.067E-04,-2.870E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.070E-04, 0.000E+00, 0.000E+00,-8.594E-01
-1.994E+01, 0.000E+00,-6.579E-06,-4.328E-03,-8.979E-07, 0.000E+00,-1.732E-03, 0.000E+00,-6.316E-03,-6.067E-03, 0.000E+00, 0.000E+00,-1.366E+00
 1.001E+01, 1.082E+01,-2.001E+00,-8.022E+00,-4.900E-01, 5.160E-02, 1.220E-01, 0.000E+00, 4.462E-01, 4.843E-01, 2.242E-04, 2.242E-04, 3.426E+01
 4.001E+01, 1.490E+02,-2.874E+01,-9.978E+01,-1.879E+01, 6.827E-01, 4.837E-01, 0.000E+00, 1.698E+00, 2.878E+00, 3.112E-03, 3.112E-03, 1.700E+02
 7.001E+01, 1.935E+02,-5.394E+01,-9.427E+01,-4.479E+01, 8.599E-01,-3.668E-01, 0.000E+00,-1.306E+00, 1.023E+00, 3.999E-03, 3.999E-03, 6.556E+01
 1.000E+02, 1.952E+02,-7.348E+01,-6.047E+01,-6.026E+01, 8.575E-01,-4.352E-02, 0.000E+00,-1.770E-01, 1.784E+00, 3.999E-03, 3.999E-03, 5.140E+01
 1.300E+02, 1.964E+02,-8.914E+01,-3.900E+01,-6.812E+01, 8.575E-01,-1.499E-01, 0.000E+00,-5.088E-01, 8.858E-01, 3.999E-03, 3.999E-03, 1.072E+01
 1.600E+02, 1.981E+02,-1.003E+02,-2.513E+01,-7.246E+01, 8.539E-01,-9.285E-03, 0.000E+00,-4.410E-02, 1.042E+00, 3.999E-03, 3.999E-03, 7.196E+00
 1.900E+02, 1.984E+02,-1.072E+02,-1.771E+01,-7.339E+01, 8.540E-01, 8.906E-03, 0.000E+00, 2.773E-02, 9.480E-01, 3.999E-03, 3.999E-03, 9.415E+00
 2.200E+02, 1.991E+02,-1.121E+02,-1.288E+01,-7.413E+01, 8.506E-01, 1.661E-02, 0.000E+00, 2.559E-02, 8.534E-01, 3.999E-03, 3.999E-03, 1.146E+01
 2.500E+02, 1.995E+02,-1.162E+02,-8.940E+00,-7.448E+01, 8.452E-01,-1.899E-03, 0.000E+00,-3.263E-02, 6.996E-01, 3.999E-03, 3.999E-03, 8.850E+00
 2.800E+02, 1.995E+02,-1.185E+02,-8.069E+00,-7.317E+01, 8.424E-01,-3.448E-02, 0.000E+00,-1.462E-01, 5.645E-01, 3.999E-03, 3.999E-03,-2.840E+00
