s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
-6.000E+01, 0.000E+00,-4.937E-04, 2.469E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.937E-04, 0.000E+00, 0.000E+00
-4.998E+01, 0.000E+00,-8.284E-07, 1.724E-05,-2.377E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.618E-05, 0.000E+00, 0.000E+00
-3.996E+01, 0.000E+00, 3.323E-07, 2.934E-05,-6.158E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.905E-05, 0.000E+00, 0.000E+00
-2.994E+01, 0.000E+00, 1.240E-06, 3.549E-05,-7.734E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.596E-05, 0.000E+00, 0.000E+00
-1.992E+01, 0.000E+00, 2.175E-06, 3.334E-05,-5.165E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.499E-05, 0.000E+00, 0.000E+00
-9.896E+00, 0.000E+00, 3.077E-06, 3.264E-05,-2.331E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.549E-05, 0.000E+00, 0.000E+00
 1.301E-02, 1.757E-04, 3.925E-06,-1.492E-04, 2.460E-07, 3.550E-06, 0.000E+00, 0.000E+00, 0.000E+00, 3.424E-05, 1.498E-08, 1.498E-08
 1.001E+01, 3.373E+01,-5.437E+00,-2.717E+01,-1.265E+00, 1.536E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.863E-03, 6.709E-04, 6.709E-04
 2.001E+01, 9.926E+01,-1.611E+01,-7.527E+01,-8.313E+00, 4.452E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.350E-02, 2.002E-03, 2.002E-03
 3.001E+01, 1.656E+02,-2.888E+01,-1.197E+02,-1.773E+01, 7.184E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.413E-02, 3.335E-03, 3.335E-03
 4.000E+01, 1.998E+02,-3.870E+01,-1.347E+02,-2.727E+01, 8.475E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.798E-02, 3.999E-03, 3.999E-03
