s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+02, 0.000E+00,-6.197E-04, 1.377E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.183E-04, 0.000E+00, 0.000E+00,-8.563E-01
-4.700E+02, 0.000E+00, 1.482E-02,-6.983E-01, 7.639E-03, 0.000E+00,-2.687E-01, 0.000E+00,-9.406E-01,-9.445E-01, 0.000E+00, 0.000E+00,-7.603E+01
-4.399E+02, 0.000E+00, 1.290E-02,-2.554E-02, 8.043E-03, 0.000E+00, 3.047E-04, 0.000E+00, 1.145E-03,-4.296E-03, 0.000E+00, 0.000E+00,-7.594E+01
-4.100E+02, 0.000E+00, 1.134E-02,-2.635E-02, 8.783E-03, 0.000E+00,-8.880E-04, 0.000E+00,-2.532E-03,-7.115E-03, 0.000E+00, 0.000E+00,-7.614E+01
-3.799E+02, 0.000E+00, 9.941E-03,-2.260E-02, 8.492E-03, 0.000E+00,-5.685E-05, 0.000E+00,-7.424E-04,-4.224E-03, 0.000E+00, 0.000E+00,-7.620E+01
-3.499E+02, 0.000E+00, 8.680E-03,-1.916E-02, 7.747E-03, 0.000E+00, 3.972E-04, 0.000E+00, 2.274E-04,-2.332E-03, 0.000E+00, 0.000E+00,-7.618E+01
-3.199E+02, 0.000E+00, 7.572E-03,-1.884E-02, 7.019E-03, 0.000E+00,-2.296E-04, 0.000E+00, 2.936E-04,-4.480E-03, 0.000E+00, 0.000E+00,-7.616E+01
-2.900E+02, 0.000E+00, 6.541E-03,-1.667E-02, 6.348E-03, 0.000E+00, 9.451E-05, 0.000E+00, 1.171E-04,-3.691E-03, 0.000E+00, 0.000E+00,-7.615E+01
-2.600E+02, 0.000E+00, 5.633E-03,-1.462E-02, 5.337E-03, 0.000E+00, 5.272E-05, 0.000E+00,-2.456E-04,-3.601E-03, 0.000E+00, 0.000E+00,-7.617E+01
-2.300E+02, 0.000E+00, 4.890E-03,-1.362E-02, 4.684E-03, 0.000E+00,-3.391E-04, 0.000E+00,-6.534E-04,-4.383E-03, 0.000E+00, 0.000E+00,-7.622E+01
-2.000E+02, 0.000E+00, 4.217E-03,-9.567E-03, 3.942E-03, 0.000E+00, 6.882E-04, 0.000E+00, 2.708E-03,-7.196E-04, 0.000E+00, 0.000E+00,-7.600E+01
-1.700E+02, 0.000E+00, 3.641E-03,-1.166E-02, 3.609E-03, 0.000E+00,-5.830E-04, 0.000E+00,-1.549E-03,-4.996E-03, 0.000E+00, 0.000E+00,-7.612E+01
-1.399E+02, 0.000E+00, 3.112E-03,-8.074E-03, 3.371E-03, 0.000E+00, 4.135E-04, 0.000E+00,-1.193E-04,-1.177E-03, 0.000E+00, 0.000E+00,-7.613E+01
-1.100E+02, 0.000E+00, 2.689E-03,-7.642E-03, 2.965E-03, 0.000E+00, 5.650E-05, 0.000E+00, 6.404E-04,-1.932E-03, 0.000E+00, 0.000E+00,-7.608E+01
-7.993E+01, 0.000E+00, 2.328E-03,-8.066E-03, 2.835E-03, 0.000E+00,-5.351E-04, 0.000E+00,-1.101E-03,-3.438E-03, 0.000E+00, 0.000E+00,-7.617E+01
-4.998E+01, 0.000E+00, 2.045E-03,-4.395E-03, 2.662E-03, 0.000E+00, 5.119E-04, 0.000E+00, 1.057E-03, 8.246E-04, 0.000E+00, 0.000E+00,-7.609E+01
-1.998E+01, 0.000E+00, 1.799E-03,-5.332E-03, 2.350E-03, 0.000E+00, 1.006E-04, 0.000E+00, 7.887E-04,-1.083E-03, 0.000E+00, 0.000E+00,-7.602E+01
 1.000E+01, 4.774E+00,-8.181E-01,-3.452E+00,-1.533E-01, 2.611E-02, 1.404E-01, 0.000E+00, 4.909E-01, 5.175E-01, 1.119E-04, 1.119E-04,-3.683E+01
 4.001E+01, 7.280E+01,-1.364E+01,-4.949E+01,-8.272E+00, 3.514E-01, 1.025E-01, 0.000E+00, 3.587E-01, 1.862E+00, 1.556E-03, 1.556E-03,-8.159E+00
 7.001E+01, 9.479E+01,-2.279E+01,-4.967E+01,-1.979E+01, 4.440E-01,-2.274E-02, 0.000E+00,-7.494E-02, 2.957E+00, 2.000E-03, 2.000E-03,-1.415E+01
 1.000E+02, 9.547E+01,-2.886E+01,-3.564E+01,-2.812E+01, 4.383E-01,-5.767E-02, 0.000E+00,-1.937E-01, 3.230E+00, 2.000E-03, 2.000E-03,-2.962E+01
 1.300E+02, 9.599E+01,-3.362E+01,-2.360E+01,-3.400E+01, 4.298E-01,-4.285E-02, 0.000E+00,-1.512E-01, 5.141E+00, 2.000E-03, 2.000E-03,-4.170E+01
