s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
 1.200E+02, 1.970E+02, 1.980E+02, 1.623E+02, 2.074E+02, 2.214E+02, 1.664E+02, 2.014E+02, 2.261E+02, 3.275E+01, 1.760E-01, 1.916E-02, 4.010E+02
 1.400E+02, 2.001E+02, 2.035E+02, 1.690E+02, 2.097E+02, 2.215E+02, 1.720E+02, 2.072E+02, 2.313E+02, 2.592E+01, 1.689E-01, 2.307E-02, 3.994E+02
 1.600E+02, 2.043E+02, 2.051E+02, 1.730E+02, 2.112E+02, 2.287E+02, 1.755E+02, 2.094E+02, 2.305E+02, 2.633E+01, 1.623E-01, 2.681E-02, 3.996E+02
 1.800E+02, 2.063E+02, 2.087E+02, 1.767E+02, 2.129E+02, 2.293E+02, 1.798E+02, 2.127E+02, 2.337E+02, 2.451E+01, 1.550E-01, 3.084E-02, 4.002E+02
 2.000E+02, 2.087E+02, 2.096E+02, 1.772E+02, 2.160E+02, 2.328E+02, 1.801E+02, 2.147E+02, 2.339E+02, 2.550E+01, 1.468E-01, 3.545E-02, 3.990E+02
 2.200E+02, 2.062E+02, 2.157E+02, 1.731E+02, 2.111E+02, 2.343E+02, 1.840E+02, 2.227E+02, 2.405E+02, 2.412E+01, 1.393E-01, 3.965E-02, 3.990E+02
 2.400E+02, 2.072E+02, 2.160E+02, 1.744E+02, 2.129E+02, 2.342E+02, 1.854E+02, 2.246E+02, 2.381E+02, 2.332E+01, 1.331E-01, 4.311E-02, 3.985E+02
 2.600E+02, 2.029E+02, 2.124E+02, 1.741E+02, 2.085E+02, 2.262E+02, 1.821E+02, 2.178E+02, 2.372E+02, 1.776E+01, 1.257E-01, 4.725E-02, 3.708E+02
 2.800E+02, 2.007E+02, 2.066E+02, 1.733E+02, 2.093E+02, 2.196E+02, 1.781E+02, 2.092E+02, 2.324E+02,-4.824E+00, 1.213E-01, 4.955E-02, 3.145E+02
 3.000E+02, 1.968E+02, 1.919E+02, 1.747E+02, 2.032E+02, 2.124E+02, 1.656E+02, 1.941E+02, 2.160E+02,-1.090E+01, 1.189E-01, 5.079E-02, 2.689E+02
 3.200E+02, 1.844E+02, 1.882E+02, 1.637E+02, 1.922E+02, 1.973E+02, 1.652E+02, 1.872E+02, 2.121E+02, 4.084E+01, 1.179E-01, 5.119E-02, 2.772E+02
 3.400E+02, 1.759E+02, 1.775E+02, 1.636E+02, 1.803E+02, 1.839E+02, 1.635E+02, 1.766E+02, 1.923E+02,-2.441E+01, 1.181E-01, 5.092E-02, 1.479E+02
 3.600E+02, 1.609E+02, 1.731E+02, 1.481E+02, 1.647E+02, 1.699E+02, 1.730E+02, 1.684E+02, 1.780E+02, 1.206E+01, 1.191E-01, 5.017E-02, 6.287E+01
 3.800E+02, 1.539E+02, 1.543E+02, 1.442E+02, 1.574E+02, 1.600E+02, 1.439E+02, 1.564E+02, 1.626E+02,-1.046E+01, 1.214E-01, 4.858E-02, 5.808E+00
 4.000E+02, 1.399E+02, 1.382E+02, 1.322E+02, 1.424E+02, 1.451E+02, 1.261E+02, 1.398E+02, 1.488E+02,-1.122E+01, 1.224E-01, 4.790E-02, 0.000E+00
 4.200E+02, 1.302E+02, 1.286E+02, 1.232E+02, 1.325E+02, 1.349E+02, 1.164E+02, 1.307E+02, 1.386E+02,-5.491E+00, 1.233E-01, 4.738E-02, 0.000E+00
 4.400E+02, 1.227E+02, 1.210E+02, 1.145E+02, 1.258E+02, 1.278E+02, 1.114E+02, 1.225E+02, 1.290E+02,-1.753E+00, 1.229E-01, 4.715E-02, 0.000E+00
 4.600E+02, 1.167E+02, 1.148E+02, 1.118E+02, 1.182E+02, 1.202E+02, 1.045E+02, 1.166E+02, 1.234E+02, 1.345E+00, 1.233E-01, 4.659E-02, 0.000E+00
 4.800E+02, 1.105E+02, 1.089E+02, 1.044E+02, 1.128E+02, 1.145E+02, 1.014E+02, 1.089E+02, 1.163E+02, 2.492E+00, 1.232E-01, 4.642E-02, 0.000E+00
 5.000E+02, 1.067E+02, 1.050E+02, 1.021E+02, 1.081E+02, 1.100E+02, 9.888E+01, 1.047E+02, 1.115E+02, 1.095E+00, 1.230E-01, 4.611E-02, 0.000E+00
