s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 4.964E-02, 3.098E+01, 3.100E+01, 3.100E+01, 3.098E+01, 3.097E+01, 3.102E+01, 3.099E+01, 3.098E+01,-1.902E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 9.192E+01, 9.365E+01, 1.006E+02, 1.295E+02, 4.564E+01, 1.031E+02, 1.323E+02, 4.548E+01,-7.462E+00, 2.060E-01, 2.364E-03, 9.388E+01
 8.000E+02, 9.861E+01, 1.005E+02, 1.093E+02, 1.378E+02, 4.877E+01, 1.120E+02, 1.407E+02, 4.869E+01,-1.527E+01, 1.931E-01, 9.562E-03, 9.901E+01
 1.200E+03, 1.043E+02, 1.060E+02, 1.140E+02, 1.454E+02, 5.340E+01, 1.174E+02, 1.481E+02, 5.265E+01,-1.542E+01, 1.780E-01, 1.798E-02, 9.892E+01
 1.600E+03, 1.095E+02, 1.103E+02, 1.196E+02, 1.521E+02, 5.660E+01, 1.238E+02, 1.521E+02, 5.496E+01,-1.475E+01, 1.647E-01, 2.542E-02, 9.858E+01
 2.000E+03, 1.150E+02, 1.155E+02, 1.253E+02, 1.599E+02, 5.981E+01, 1.317E+02, 1.568E+02, 5.812E+01,-1.594E+01, 1.557E-01, 3.041E-02, 9.703E+01
 2.400E+03, 1.173E+02, 1.213E+02, 1.284E+02, 1.608E+02, 6.282E+01, 1.331E+02, 1.686E+02, 6.209E+01,-1.619E+01, 1.505E-01, 3.334E-02, 9.807E+01
 2.800E+03, 1.227E+02, 1.254E+02, 1.338E+02, 1.687E+02, 6.553E+01, 1.387E+02, 1.736E+02, 6.393E+01,-1.689E+01, 1.471E-01, 3.522E-02, 9.683E+01
 3.200E+03, 1.248E+02, 1.273E+02, 1.362E+02, 1.705E+02, 6.772E+01, 1.404E+02, 1.754E+02, 6.608E+01,-1.545E+01, 1.451E-01, 3.632E-02, 9.831E+01
 3.600E+03, 1.267E+02, 1.292E+02, 1.387E+02, 1.715E+02, 7.002E+01, 1.429E+02, 1.771E+02, 6.759E+01,-1.524E+01, 1.443E-01, 3.677E-02, 9.867E+01
 4.000E+03, 1.291E+02, 1.309E+02, 1.405E+02, 1.743E+02, 7.238E+01, 1.474E+02, 1.755E+02, 6.999E+01,-1.445E+01, 1.440E-01, 3.694E-02, 9.881E+01
 4.400E+03, 1.307E+02, 1.332E+02, 1.429E+02, 1.761E+02, 7.315E+01, 1.474E+02, 1.806E+02, 7.156E+01,-1.419E+01, 1.439E-01, 3.700E-02, 9.875E+01
 4.800E+03, 1.328E+02, 1.344E+02, 1.446E+02, 1.789E+02, 7.474E+01, 1.503E+02, 1.796E+02, 7.333E+01,-1.425E+01, 1.440E-01, 3.695E-02, 9.877E+01
 5.200E+03, 1.346E+02, 1.354E+02, 1.475E+02, 1.804E+02, 7.592E+01, 1.507E+02, 1.809E+02, 7.472E+01,-1.386E+01, 1.441E-01, 3.692E-02, 9.888E+01
 5.600E+03, 1.362E+02, 1.372E+02, 1.494E+02, 1.822E+02, 7.705E+01, 1.530E+02, 1.845E+02, 7.403E+01,-1.389E+01, 1.441E-01, 3.692E-02, 9.876E+01
 6.000E+03, 1.378E+02, 1.397E+02, 1.508E+02, 1.842E+02, 7.830E+01, 1.558E+02, 1.864E+02, 7.697E+01,-1.388E+01, 1.442E-01, 3.686E-02, 9.879E+01
