s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01, 1.999E+01,-2.478E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 1.998E+01, 1.998E+01, 1.998E+01, 1.998E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.998E+01,-2.371E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.998E+01, 1.997E+01, 2.000E+01, 1.998E+01, 1.998E+01,-2.372E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 1.998E+01, 1.999E+01, 1.998E+01, 1.998E+01, 1.997E+01, 2.001E+01, 1.998E+01, 1.998E+01,-2.373E+01, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 1.998E+01, 2.000E+01, 1.998E+01, 1.998E+01, 1.997E+01, 2.002E+01, 1.998E+01, 1.998E+01,-2.374E+01, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 1.997E+01, 2.000E+01, 1.998E+01, 1.997E+01, 1.997E+01, 2.002E+01, 1.999E+01, 1.998E+01,-2.375E+01, 2.095E-01, 3.901E-04, 1.305E-04
 1.002E+01, 2.073E+01, 2.092E+01, 2.036E+01, 2.185E+01, 1.998E+01, 2.057E+01, 2.219E+01, 1.999E+01,-6.862E+00, 2.095E-01, 3.901E-04, 2.516E+01
 2.001E+01, 2.392E+01, 2.406E+01, 2.163E+01, 2.973E+01, 2.040E+01, 2.204E+01, 3.013E+01, 2.000E+01, 8.914E+00, 2.095E-01, 3.901E-04, 7.471E+01
 3.001E+01, 2.994E+01, 3.037E+01, 2.359E+01, 4.559E+01, 2.065E+01, 2.430E+01, 4.686E+01, 1.996E+01, 4.068E+01, 2.095E-01, 3.901E-04, 1.245E+02
 4.000E+01, 3.814E+01, 3.853E+01, 2.806E+01, 6.539E+01, 2.097E+01, 2.923E+01, 6.637E+01, 1.998E+01, 5.476E+01, 2.095E-01, 3.901E-04, 1.498E+02
