s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 3.199E-03, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01,-1.234E-02, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 6.383E-02, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01,-3.524E-02, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.937E-02, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 4.132E-02, 2.095E-01, 3.901E-04, 2.639E-04
 1.001E+01, 2.225E+01, 2.284E+01, 2.177E+01, 2.126E+01, 2.371E+01, 2.231E+01, 2.135E+01, 2.486E+01, 3.068E+01, 2.093E-01, 5.503E-04, 4.999E+01
 2.001E+01, 2.835E+01, 2.924E+01, 2.361E+01, 2.545E+01, 3.600E+01, 2.526E+01, 2.527E+01, 3.719E+01, 1.752E+02, 2.080E-01, 1.242E-03, 1.488E+02
 3.001E+01, 4.044E+01, 4.242E+01, 2.619E+01, 3.657E+01, 5.857E+01, 2.889E+01, 3.701E+01, 6.136E+01, 4.093E+02, 2.060E-01, 2.367E-03, 2.478E+02
 4.001E+01, 5.955E+01, 6.116E+01, 3.127E+01, 6.185E+01, 8.554E+01, 3.529E+01, 5.931E+01, 8.890E+01, 5.460E+02, 2.027E-01, 4.223E-03, 2.995E+02
 5.001E+01, 7.764E+01, 8.026E+01, 4.275E+01, 8.569E+01, 1.045E+02, 4.822E+01, 8.442E+01, 1.081E+02, 4.371E+02, 2.005E-01, 5.421E-03, 3.004E+02
 6.000E+01, 9.518E+01, 9.696E+01, 5.972E+01, 1.032E+02, 1.226E+02, 6.252E+01, 1.038E+02, 1.245E+02, 3.230E+02, 1.984E-01, 6.625E-03, 2.991E+02
