s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-6.894E-04,-4.867E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.899E-04, 0.000E+00, 0.000E+00,-8.408E-01
-4.998E+01, 0.000E+00, 2.512E-02,-2.657E+00, 9.758E-03, 0.000E+00,-1.047E+00, 0.000E+00,-3.666E+00,-3.669E+00, 0.000E+00, 0.000E+00,-9.847E+01
-3.997E+01, 0.000E+00, 2.363E-02,-4.159E-02, 1.079E-02, 0.000E+00, 1.480E-04, 0.000E+00,-1.071E-03,-7.024E-03, 0.000E+00, 0.000E+00,-9.849E+01
-2.992E+01, 0.000E+00, 2.239E-02,-4.845E-02, 1.152E-02, 0.000E+00,-2.226E-03, 0.000E+00,-5.768E-03,-1.676E-02, 0.000E+00, 0.000E+00,-9.865E+01
-1.997E+01, 0.000E+00, 2.122E-02,-3.877E-02, 1.220E-02, 0.000E+00, 1.447E-03, 0.000E+00, 5.490E-03,-3.897E-03, 0.000E+00, 0.000E+00,-9.850E+01
-9.977E+00, 0.000E+00, 2.011E-02,-4.501E-02, 1.292E-02, 0.000E+00,-1.213E-03, 0.000E+00,-2.329E-03,-1.319E-02, 0.000E+00, 0.000E+00,-9.856E+01
 1.587E-02, 1.950E-04, 1.905E-02,-3.710E-02, 1.297E-02, 5.126E-06, 1.587E-03, 0.000E+00, 2.830E-03,-3.300E-03, 2.133E-08, 2.133E-08,-9.849E+01
 1.000E+01, 3.267E+01,-5.083E+00,-2.379E+01,-1.431E+00, 1.553E-01, 9.220E-01, 0.000E+00, 3.211E+00, 3.445E+00, 6.708E-04, 6.708E-04,-1.330E+01
 2.000E+01, 9.875E+01,-1.632E+01,-7.208E+01,-8.727E+00, 4.468E-01, 2.355E-01, 0.000E+00, 8.112E-01, 2.307E+00, 2.002E-03, 2.002E-03, 8.262E+00
