s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-4.484E-04, 9.703E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.475E-04, 0.000E+00, 0.000E+00,-8.719E-01
-4.998E+01, 0.000E+00, 1.235E-02,-2.109E+00, 5.224E-03,-6.325E-19,-8.441E-01, 0.000E+00,-2.955E+00,-2.935E+00, 0.000E+00, 0.000E+00,-7.939E+01
-3.996E+01, 0.000E+00, 1.214E-02,-3.911E-03, 6.395E-03, 0.000E+00,-1.757E-03, 0.000E+00,-1.827E-03, 1.287E-02, 0.000E+00, 0.000E+00,-7.944E+01
-2.994E+01, 0.000E+00, 1.199E-02, 1.016E-03, 7.753E-03, 0.000E+00, 8.774E-04, 0.000E+00, 6.709E-04, 2.164E-02, 0.000E+00, 0.000E+00,-7.943E+01
-1.992E+01, 0.000E+00, 1.183E-02, 2.001E-03, 8.992E-03, 0.000E+00, 1.823E-03, 0.000E+00, 3.483E-03, 2.465E-02, 0.000E+00, 0.000E+00,-7.933E+01
-9.896E+00, 0.000E+00, 1.167E-02,-9.811E-03, 1.006E-02, 0.000E+00,-2.492E-03, 0.000E+00,-8.551E-03, 9.431E-03, 0.000E+00, 0.000E+00,-7.956E+01
 1.301E-02, 1.765E-04, 1.150E-02,-7.676E-04, 1.085E-02, 3.508E-06, 1.754E-03, 0.000E+00, 6.777E-03, 2.352E-02, 1.498E-08, 1.498E-08,-7.938E+01
 1.000E+01, 3.273E+01,-5.291E+00,-2.450E+01,-1.005E+00, 1.515E-01, 7.699E-01, 0.000E+00, 2.681E+00, 2.855E+00, 6.708E-04, 6.708E-04,-8.390E+00
 2.002E+01, 9.888E+01,-1.669E+01,-7.237E+01,-8.034E+00, 4.365E-01, 1.429E-01, 0.000E+00, 5.023E-01, 2.370E+00, 2.002E-03, 2.002E-03, 4.951E+00
 3.000E+01, 1.662E+02,-2.957E+01,-1.130E+02,-1.723E+01, 7.019E-01, 6.008E-01, 0.000E+00, 2.122E+00, 7.682E+00, 3.335E-03, 3.335E-03, 6.113E+01
 4.000E+01, 1.995E+02,-3.834E+01,-1.257E+02,-2.692E+01, 8.225E-01,-2.507E-01, 0.000E+00,-8.816E-01, 9.110E+00, 3.999E-03, 3.999E-03, 3.775E+01
 5.000E+01, 2.000E+02,-4.286E+01,-1.113E+02,-3.336E+01, 8.219E-01, 2.044E-02, 0.000E+00, 5.063E-02, 1.329E+01, 3.999E-03, 3.999E-03, 3.909E+01
 6.000E+01, 1.996E+02,-4.780E+01,-9.767E+01,-4.040E+01, 8.252E-01,-3.919E-01, 0.000E+00,-1.383E+00, 1.416E+01, 3.999E-03, 3.999E-03, 2.412E+00
 7.002E+01, 1.996E+02,-5.294E+01,-8.316E+01,-4.694E+01, 8.272E-01,-8.038E-02, 0.000E+00,-2.612E-01, 1.733E+01, 3.999E-03, 3.999E-03,-4.525E+00
 8.001E+01, 1.999E+02,-5.807E+01,-7.124E+01,-5.174E+01, 8.254E-01, 1.110E-01, 0.000E+00, 3.902E-01, 1.974E+01, 3.999E-03, 3.999E-03, 5.822E+00
 9.002E+01, 2.000E+02,-6.318E+01,-6.037E+01,-5.693E+01, 8.251E-01,-5.246E-02, 0.000E+00,-2.024E-01, 2.031E+01, 3.999E-03, 3.999E-03, 4.550E-01
 1.000E+02, 2.005E+02,-6.778E+01,-5.091E+01,-6.077E+01, 8.210E-01,-1.643E-01, 0.000E+00,-5.349E-01, 2.166E+01, 3.999E-03, 3.999E-03,-1.372E+01
 1.100E+02, 1.996E+02,-7.179E+01,-4.130E+01,-6.457E+01, 8.163E-01,-8.980E-02, 0.000E+00,-3.136E-01, 2.266E+01, 3.999E-03, 3.999E-03,-2.203E+01
 1.200E+02, 1.998E+02,-7.548E+01,-3.374E+01,-6.740E+01, 8.059E-01, 2.657E-02, 0.000E+00, 8.670E-02, 2.399E+01, 3.999E-03, 3.999E-03,-1.973E+01
 1.300E+02, 1.994E+02,-7.869E+01,-2.708E+01,-7.018E+01, 7.988E-01,-1.965E-01, 0.000E+00,-6.914E-01, 2.406E+01, 3.999E-03, 3.999E-03,-3.806E+01
 1.400E+02, 2.004E+02,-8.157E+01,-2.209E+01,-7.174E+01, 7.941E-01,-5.037E-02, 0.000E+00,-1.673E-01, 2.578E+01, 3.999E-03, 3.999E-03,-4.250E+01
 1.500E+02, 1.997E+02,-8.367E+01,-1.796E+01,-7.313E+01, 7.903E-01,-8.330E-02, 0.000E+00,-2.954E-01, 2.561E+01, 3.999E-03, 3.999E-03,-5.033E+01
 1.600E+02, 2.002E+02,-8.547E+01,-1.398E+01,-7.396E+01, 7.797E-01, 1.068E-01, 0.000E+00, 3.601E-01, 2.765E+01, 3.999E-03, 3.999E-03,-4.077E+01
