s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+02, 0.000E+00,-6.192E-04, 1.474E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.177E-04, 0.000E+00, 0.000E+00,-8.563E-01
-4.700E+02, 0.000E+00, 3.194E-02,-1.521E+00, 2.527E-02,-1.037E-18,-5.902E-01, 0.000E+00,-2.064E+00,-2.054E+00, 0.000E+00, 0.000E+00,-1.653E+02
-4.400E+02, 0.000E+00, 2.776E-02,-5.212E-02, 3.191E-02,-4.582E-19,-4.503E-04, 0.000E+00,-3.374E-03, 7.104E-03, 0.000E+00, 0.000E+00,-1.655E+02
-4.100E+02, 0.000E+00, 2.406E-02,-4.062E-02, 2.911E-02,-8.157E-19, 5.940E-04, 0.000E+00, 1.782E-03, 1.314E-02, 0.000E+00, 0.000E+00,-1.654E+02
-3.800E+02, 0.000E+00, 2.101E-02,-3.359E-02, 2.626E-02,-2.216E-19, 6.220E-05, 0.000E+00, 1.603E-03, 1.374E-02, 0.000E+00, 0.000E+00,-1.653E+02
-3.500E+02, 0.000E+00, 1.849E-02,-2.673E-02, 2.328E-02, 0.000E+00,-2.595E-04, 0.000E+00,-1.855E-03, 1.478E-02, 0.000E+00, 0.000E+00,-1.654E+02
-3.200E+02, 0.000E+00, 1.648E-02,-2.040E-02, 2.120E-02, 0.000E+00,-1.269E-05, 0.000E+00,-4.692E-04, 1.728E-02, 0.000E+00, 0.000E+00,-1.655E+02
-2.900E+02, 0.000E+00, 1.481E-02,-1.646E-02, 1.926E-02,-9.616E-19,-3.355E-04, 0.000E+00, 1.880E-04, 1.727E-02, 0.000E+00, 0.000E+00,-1.654E+02
-2.600E+02, 0.000E+00, 1.344E-02,-1.111E-02, 1.808E-02,-1.880E-19, 1.672E-04, 0.000E+00,-5.799E-04, 2.058E-02, 0.000E+00, 0.000E+00,-1.655E+02
