s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-6.345E-04,-4.938E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.350E-04, 0.000E+00, 0.000E+00,-8.532E-01
-4.998E+01, 0.000E+00, 4.355E-03,-5.062E-01, 1.218E-03,-2.641E-19,-2.009E-01, 0.000E+00,-7.034E-01,-7.015E-01, 0.000E+00, 0.000E+00,-1.958E+01
-3.996E+01, 0.000E+00, 4.004E-03,-4.268E-03, 1.391E-03, 0.000E+00,-6.459E-05, 0.000E+00, 2.199E-04, 1.062E-03, 0.000E+00, 0.000E+00,-1.958E+01
-2.994E+01, 0.000E+00, 3.938E-03,-3.457E-03, 1.366E-03, 0.000E+00, 4.126E-04, 0.000E+00, 1.565E-04, 2.259E-03, 0.000E+00, 0.000E+00,-1.957E+01
-1.992E+01, 0.000E+00, 3.866E-03,-4.962E-03, 1.184E-03, 0.000E+00,-1.791E-04, 0.000E+00, 5.108E-04,-9.072E-05, 0.000E+00, 0.000E+00,-1.956E+01
-9.896E+00, 0.000E+00, 3.793E-03,-5.301E-03, 9.135E-04, 0.000E+00,-2.534E-04, 0.000E+00,-7.697E-04,-8.478E-04, 0.000E+00, 0.000E+00,-1.958E+01
 1.301E-02, 1.736E-04, 3.725E-03,-4.805E-03, 8.975E-04, 3.548E-06,-3.013E-05, 0.000E+00,-2.013E-04,-3.605E-05, 1.498E-08, 1.498E-08,-1.958E+01
 1.001E+01, 3.383E+01,-5.733E+00,-2.589E+01,-1.528E+00, 1.535E-01, 2.574E-01, 0.000E+00, 9.122E-01, 1.090E+00, 6.715E-04, 6.715E-04, 4.657E+00
 2.001E+01, 9.944E+01,-1.676E+01,-7.206E+01,-8.703E+00, 4.427E-01, 5.615E-01, 0.000E+00, 1.965E+00, 2.925E+00, 2.003E-03, 2.003E-03, 5.685E+01
 3.002E+01, 1.646E+02,-2.962E+01,-1.125E+02,-1.885E+01, 7.098E-01, 6.656E-01, 0.000E+00, 2.330E+00, 5.015E+00, 3.336E-03, 3.336E-03, 1.188E+02
 4.001E+01, 2.007E+02,-4.105E+01,-1.272E+02,-3.022E+01, 8.315E-01,-2.189E-01, 0.000E+00,-8.161E-01, 2.852E+00, 3.999E-03, 3.999E-03, 9.710E+01
 5.001E+01, 1.998E+02,-4.793E+01,-1.100E+02,-3.896E+01, 8.386E-01,-3.243E-01, 0.000E+00,-1.077E+00, 3.454E+00, 3.999E-03, 3.999E-03, 6.848E+01
 6.001E+01, 2.001E+02,-5.562E+01,-9.481E+01,-4.632E+01, 8.299E-01,-1.560E-01, 0.000E+00,-5.969E-01, 3.968E+00, 3.999E-03, 3.999E-03, 5.263E+01
 7.002E+01, 1.995E+02,-6.272E+01,-8.133E+01,-5.261E+01, 8.378E-01,-3.638E-01, 0.000E+00,-1.281E+00, 3.339E+00, 3.999E-03, 3.999E-03, 1.856E+01
 8.001E+01, 2.003E+02,-6.978E+01,-6.840E+01,-5.803E+01, 8.396E-01,-6.721E-02, 0.000E+00,-2.662E-01, 4.835E+00, 3.999E-03, 3.999E-03, 1.149E+01
 9.000E+01, 1.998E+02,-7.571E+01,-5.752E+01,-6.228E+01, 8.416E-01, 1.318E-01, 0.000E+00, 4.787E-01, 5.270E+00, 3.999E-03, 3.999E-03, 2.420E+01
 1.000E+02, 2.004E+02,-8.192E+01,-4.812E+01,-6.688E+01, 8.414E-01,-2.551E-01, 0.000E+00,-9.123E-01, 4.102E+00, 3.999E-03, 3.999E-03,-5.690E-02
 1.100E+02, 1.997E+02,-8.697E+01,-3.777E+01,-7.059E+01, 8.399E-01, 1.291E-01, 0.000E+00, 4.178E-01, 5.388E+00, 3.999E-03, 3.999E-03, 1.105E+01
 1.200E+02, 1.998E+02,-9.187E+01,-3.049E+01,-7.394E+01, 8.367E-01,-1.547E-01, 0.000E+00,-4.977E-01, 4.135E+00, 3.999E-03, 3.999E-03,-2.172E+00
 1.300E+02, 2.004E+02,-9.605E+01,-2.424E+01,-7.655E+01, 8.251E-01, 6.886E-02, 0.000E+00, 2.163E-01, 4.474E+00, 3.999E-03, 3.999E-03, 3.576E+00
