s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 3.217E-02, 2.798E+01, 2.799E+01, 2.803E+01, 2.797E+01, 2.794E+01, 2.805E+01, 2.798E+01, 2.795E+01,-2.937E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.203E+02, 1.252E+02, 1.187E+02, 1.627E+02, 7.957E+01, 1.308E+02, 1.684E+02, 7.653E+01,-2.084E+02, 1.961E-01, 7.882E-03, 1.881E+02
 8.000E+02, 1.317E+02, 1.376E+02, 1.305E+02, 1.767E+02, 8.799E+01, 1.425E+02, 1.843E+02, 8.616E+01,-2.381E+02, 1.799E-01, 1.690E-02, 1.962E+02
 1.200E+03, 1.407E+02, 1.481E+02, 1.380E+02, 1.879E+02, 9.626E+01, 1.549E+02, 1.939E+02, 9.545E+01,-2.288E+02, 1.781E-01, 1.793E-02, 1.962E+02
 1.600E+03, 1.486E+02, 1.540E+02, 1.451E+02, 1.973E+02, 1.034E+02, 1.583E+02, 2.021E+02, 1.014E+02,-2.246E+02, 1.774E-01, 1.831E-02, 1.962E+02
 2.000E+03, 1.542E+02, 1.596E+02, 1.514E+02, 2.031E+02, 1.081E+02, 1.640E+02, 2.089E+02, 1.059E+02,-2.213E+02, 1.773E-01, 1.837E-02, 1.961E+02
 2.400E+03, 1.574E+02, 1.647E+02, 1.561E+02, 2.060E+02, 1.100E+02, 1.703E+02, 2.129E+02, 1.109E+02,-2.193E+02, 1.772E-01, 1.843E-02, 1.962E+02
 2.800E+03, 1.624E+02, 1.676E+02, 1.604E+02, 2.119E+02, 1.149E+02, 1.716E+02, 2.176E+02, 1.135E+02,-2.172E+02, 1.770E-01, 1.853E-02, 1.962E+02
 3.200E+03, 1.671E+02, 1.715E+02, 1.650E+02, 2.175E+02, 1.189E+02, 1.768E+02, 2.207E+02, 1.172E+02,-2.153E+02, 1.768E-01, 1.867E-02, 1.961E+02
 3.600E+03, 1.703E+02, 1.745E+02, 1.683E+02, 2.214E+02, 1.212E+02, 1.816E+02, 2.223E+02, 1.196E+02,-2.117E+02, 1.767E-01, 1.873E-02, 1.961E+02
 4.000E+03, 1.727E+02, 1.786E+02, 1.724E+02, 2.227E+02, 1.230E+02, 1.848E+02, 2.298E+02, 1.212E+02,-2.084E+02, 1.765E-01, 1.883E-02, 1.961E+02
 4.400E+03, 1.765E+02, 1.822E+02, 1.745E+02, 2.275E+02, 1.275E+02, 1.894E+02, 2.329E+02, 1.242E+02,-2.064E+02, 1.762E-01, 1.900E-02, 1.961E+02
 4.800E+03, 1.790E+02, 1.841E+02, 1.772E+02, 2.309E+02, 1.290E+02, 1.910E+02, 2.329E+02, 1.282E+02,-2.064E+02, 1.760E-01, 1.909E-02, 1.961E+02
 5.200E+03, 1.814E+02, 1.885E+02, 1.791E+02, 2.339E+02, 1.311E+02, 1.937E+02, 2.422E+02, 1.295E+02,-2.064E+02, 1.762E-01, 1.901E-02, 1.960E+02
 5.600E+03, 1.847E+02, 1.900E+02, 1.835E+02, 2.375E+02, 1.332E+02, 1.991E+02, 2.403E+02, 1.308E+02,-2.067E+02, 1.761E-01, 1.905E-02, 1.960E+02
 6.000E+03, 1.866E+02, 1.929E+02, 1.880E+02, 2.361E+02, 1.356E+02, 2.013E+02, 2.437E+02, 1.336E+02,-2.065E+02, 1.761E-01, 1.903E-02, 1.960E+02
