s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-4.000E+02, 0.000E+00,-6.348E-04, 1.372E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.334E-04, 0.000E+00, 0.000E+00,-8.532E-01
-3.700E+02, 0.000E+00, 8.269E-02,-4.267E+00, 9.122E-02, 0.000E+00,-1.590E+00, 0.000E+00,-5.528E+00,-5.683E+00, 0.000E+00, 0.000E+00,-4.427E+02
-3.400E+02, 0.000E+00, 6.252E-02,-2.710E-01, 9.464E-02, 0.000E+00,-5.736E-04, 0.000E+00,-2.342E-03,-1.144E-01, 0.000E+00, 0.000E+00,-4.429E+02
-3.100E+02, 0.000E+00, 4.591E-02,-2.097E-01, 7.076E-02, 0.000E+00,-1.937E-03, 0.000E+00,-6.903E-03,-9.494E-02, 0.000E+00, 0.000E+00,-4.434E+02
-2.800E+02, 0.000E+00, 3.356E-02,-1.574E-01, 5.269E-02, 0.000E+00,-1.172E-03, 0.000E+00,-5.195E-03,-7.235E-02, 0.000E+00, 0.000E+00,-4.438E+02
-2.500E+02, 0.000E+00, 2.452E-02,-1.137E-01, 4.100E-02, 0.000E+00, 5.432E-04, 0.000E+00, 2.715E-03,-4.767E-02, 0.000E+00, 0.000E+00,-4.436E+02
-2.200E+02, 0.000E+00, 1.781E-02,-9.408E-02, 3.026E-02, 0.000E+00,-2.993E-03, 0.000E+00,-1.031E-02,-4.901E-02, 0.000E+00, 0.000E+00,-4.445E+02
-1.900E+02, 0.000E+00, 1.287E-02,-5.942E-02, 2.248E-02, 0.000E+00, 2.181E-03, 0.000E+00, 7.581E-03,-2.190E-02, 0.000E+00, 0.000E+00,-4.438E+02
-1.600E+02, 0.000E+00, 9.119E-03,-4.848E-02, 1.689E-02, 0.000E+00, 3.304E-04, 0.000E+00, 8.527E-04,-2.214E-02, 0.000E+00, 0.000E+00,-4.438E+02
-1.300E+02, 0.000E+00, 6.416E-03,-3.778E-02, 1.264E-02, 0.000E+00,-1.646E-04, 0.000E+00,-1.067E-03,-1.889E-02, 0.000E+00, 0.000E+00,-4.439E+02
-1.000E+02, 0.000E+00, 4.477E-03,-2.765E-02, 9.279E-03, 0.000E+00, 1.755E-04, 0.000E+00, 1.579E-04,-1.372E-02, 0.000E+00, 0.000E+00,-4.438E+02
-6.999E+01, 0.000E+00, 3.049E-03,-2.352E-02, 7.548E-03, 0.000E+00,-6.264E-04, 0.000E+00,-1.244E-03,-1.355E-02, 0.000E+00, 0.000E+00,-4.439E+02
-3.998E+01, 0.000E+00, 2.040E-03,-2.061E-02, 6.017E-03, 0.000E+00,-1.218E-03, 0.000E+00,-3.413E-03,-1.377E-02, 0.000E+00, 0.000E+00,-4.442E+02
-9.987E+00, 0.000E+00, 1.203E-03,-1.231E-02, 4.534E-03, 0.000E+00, 6.852E-04, 0.000E+00, 1.613E-03,-5.889E-03, 0.000E+00, 0.000E+00,-4.441E+02
 2.000E+01, 4.098E+01,-7.171E+00,-2.747E+01,-2.994E+00, 2.011E-01, 1.132E+00, 0.000E+00, 3.956E+00, 4.674E+00, 8.907E-04, 8.907E-04,-1.281E+02
 5.001E+01, 1.812E+02,-3.812E+01,-1.066E+02,-2.842E+01, 8.039E-01, 4.174E-02, 0.000E+00, 1.410E-01, 8.945E+00, 3.778E-03, 3.778E-03,-1.169E+02
 8.000E+01, 1.938E+02,-5.612E+01,-7.362E+01,-5.170E+01, 8.148E-01,-3.602E-01, 0.000E+00,-1.266E+00, 1.278E+01, 3.999E-03, 3.999E-03,-2.180E+02
 1.100E+02, 1.952E+02,-6.777E+01,-3.848E+01,-6.690E+01, 7.684E-01,-3.305E-01, 0.000E+00,-1.167E+00, 2.244E+01, 3.999E-03, 3.999E-03,-3.112E+02
 1.400E+02, 1.954E+02,-7.377E+01,-2.086E+01,-7.366E+01, 7.305E-01,-1.656E-01, 0.000E+00,-5.999E-01, 2.768E+01, 3.999E-03, 3.999E-03,-3.592E+02
 1.700E+02, 1.954E+02,-7.788E+01,-1.482E+01,-7.574E+01, 7.028E-01,-3.828E-02, 0.000E+00,-1.403E-01, 2.762E+01, 3.999E-03, 3.999E-03,-3.704E+02
 2.000E+02, 1.963E+02,-8.060E+01,-9.850E+00,-7.713E+01, 6.756E-01,-2.708E-02, 0.000E+00,-1.288E-01, 2.932E+01, 3.999E-03, 3.999E-03,-3.807E+02
 2.300E+02, 1.956E+02,-8.160E+01,-9.423E+00,-7.578E+01, 6.643E-01, 4.724E-02, 0.000E+00, 1.504E-01, 2.955E+01, 3.999E-03, 3.999E-03,-3.686E+02
 2.600E+02, 1.956E+02,-8.313E+01,-8.498E+00,-7.599E+01, 6.526E-01,-1.665E-01, 0.000E+00,-6.017E-01, 2.851E+01, 3.999E-03, 3.999E-03,-4.167E+02
 2.900E+02, 1.962E+02,-8.379E+01,-6.705E+00,-7.544E+01, 6.432E-01, 1.111E-01, 0.000E+00, 3.864E-01, 3.097E+01, 3.999E-03, 3.999E-03,-3.858E+02
 3.200E+02, 1.962E+02,-8.416E+01,-5.796E+00,-7.454E+01, 6.336E-01, 4.939E-02, 0.000E+00, 1.539E-01, 3.237E+01, 3.999E-03, 3.999E-03,-3.735E+02
 3.500E+02, 1.963E+02,-8.438E+01,-6.422E+00,-7.367E+01, 6.302E-01, 1.170E-02, 0.000E+00, 3.535E-02, 3.243E+01, 3.999E-03, 3.999E-03,-3.707E+02
 3.800E+02, 1.960E+02,-8.504E+01,-7.140E+00,-7.358E+01, 6.255E-01,-6.382E-02, 0.000E+00,-2.208E-01, 3.076E+01, 3.999E-03, 3.999E-03,-3.884E+02
 4.100E+02, 1.959E+02,-8.562E+01,-7.248E+00,-7.264E+01, 6.224E-01, 6.238E-02, 0.000E+00, 1.998E-01, 3.105E+01, 3.999E-03, 3.999E-03,-3.724E+02
 4.400E+02, 1.960E+02,-8.665E+01,-6.020E+00,-7.301E+01, 6.192E-01, 9.232E-02, 0.000E+00, 3.035E-01, 3.106E+01, 3.999E-03, 3.999E-03,-3.481E+02
 4.700E+02, 1.963E+02,-8.695E+01,-5.296E+00,-7.303E+01, 6.186E-01,-6.074E-02, 0.000E+00,-2.233E-01, 3.161E+01, 3.999E-03, 3.999E-03,-3.660E+02
 5.000E+02, 1.960E+02,-8.710E+01,-7.029E+00,-7.197E+01, 6.204E-01, 7.208E-02, 0.000E+00, 2.217E-01, 3.057E+01, 3.999E-03, 3.999E-03,-3.483E+02
 5.300E+02, 1.959E+02,-8.754E+01,-4.742E+00,-7.168E+01, 6.145E-01, 6.533E-02, 0.000E+00, 2.237E-01, 3.263E+01, 3.999E-03, 3.999E-03,-3.304E+02
 5.600E+02, 1.960E+02,-8.806E+01,-5.677E+00,-7.164E+01, 6.191E-01,-5.569E-02, 0.000E+00,-2.134E-01, 3.121E+01, 3.999E-03, 3.999E-03,-3.474E+02
 5.900E+02, 1.962E+02,-8.810E+01,-4.430E+00,-7.150E+01, 6.121E-01,-1.057E-01, 0.000E+00,-3.744E-01, 3.271E+01, 3.999E-03, 3.999E-03,-3.774E+02
 6.200E+02, 1.960E+02,-8.761E+01,-4.805E+00,-7.039E+01, 6.080E-01, 3.256E-02, 0.000E+00, 8.968E-02, 3.383E+01, 3.999E-03, 3.999E-03,-3.702E+02
 6.500E+02, 1.962E+02,-8.808E+01,-5.551E+00,-7.065E+01, 6.119E-01, 1.252E-01, 0.000E+00, 4.321E-01, 3.270E+01, 3.999E-03, 3.999E-03,-3.357E+02
 6.800E+02, 1.966E+02,-8.831E+01,-3.364E+00,-7.085E+01, 6.080E-01,-3.810E-02, 0.000E+00,-1.519E-01, 3.467E+01, 3.999E-03, 3.999E-03,-3.478E+02
 7.100E+02, 1.961E+02,-8.787E+01,-4.581E+00,-6.963E+01, 6.099E-01,-5.540E-03, 0.000E+00,-2.432E-02, 3.464E+01, 3.999E-03, 3.999E-03,-3.497E+02
 7.400E+02, 1.958E+02,-8.787E+01,-5.150E+00,-6.859E+01, 6.102E-01,-2.351E-02, 0.000E+00,-1.139E-01, 3.482E+01, 3.999E-03, 3.999E-03,-3.588E+02
