s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-3.000E+02, 0.000E+00,-7.234E-04, 1.431E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.220E-04, 0.000E+00, 0.000E+00,-8.316E-01
-2.700E+02, 0.000E+00, 1.129E-01,-4.314E+00, 1.035E-01, 0.000E+00,-1.611E+00, 0.000E+00,-5.597E+00,-5.709E+00, 0.000E+00, 0.000E+00,-4.467E+02
-2.400E+02, 0.000E+00, 8.548E-02,-2.486E-01, 1.041E-01, 0.000E+00,-3.249E-04, 0.000E+00,-1.344E-03,-5.933E-02, 0.000E+00, 0.000E+00,-4.468E+02
-2.100E+02, 0.000E+00, 6.387E-02,-1.821E-01, 7.885E-02,-2.430E-19,-2.040E-03, 0.000E+00,-6.273E-03,-4.137E-02, 0.000E+00, 0.000E+00,-4.473E+02
-1.800E+02, 0.000E+00, 4.859E-02,-1.277E-01, 6.280E-02, 0.000E+00,-9.379E-04, 0.000E+00,-3.319E-03,-1.728E-02, 0.000E+00, 0.000E+00,-4.476E+02
-1.500E+02, 0.000E+00, 3.762E-02,-9.369E-02, 5.121E-02,-1.642E-19,-2.511E-03, 0.000E+00,-8.812E-03,-7.370E-03, 0.000E+00, 0.000E+00,-4.483E+02
-1.200E+02, 0.000E+00, 2.983E-02,-5.477E-02, 4.113E-02,-2.409E-19, 1.936E-03, 0.000E+00, 6.596E-03, 1.813E-02, 0.000E+00, 0.000E+00,-4.478E+02
-8.997E+01, 0.000E+00, 2.425E-02,-4.153E-02, 3.364E-02, 0.000E+00,-1.232E-03, 0.000E+00,-4.654E-03, 1.512E-02, 0.000E+00, 0.000E+00,-4.482E+02
-5.999E+01, 0.000E+00, 2.027E-02,-3.010E-02, 3.019E-02,-1.712E-19,-1.777E-03, 0.000E+00,-6.333E-03, 1.859E-02, 0.000E+00, 0.000E+00,-4.487E+02
-3.000E+01, 0.000E+00, 1.745E-02,-8.739E-03, 2.562E-02, 0.000E+00, 2.180E-03, 0.000E+00, 6.849E-03, 3.651E-02, 0.000E+00, 0.000E+00,-4.481E+02
 3.338E-03, 0.000E+00, 1.538E-02,-6.779E-03, 2.349E-02,-5.105E-19, 1.917E-05, 0.000E+00, 8.206E-04, 3.211E-02, 0.000E+00, 0.000E+00,-4.481E+02
 3.002E+01, 9.374E+01,-1.666E+01,-6.247E+01,-9.225E+00, 4.507E-01, 1.411E+00, 0.000E+00, 4.931E+00, 7.251E+00, 2.003E-03, 2.003E-03,-5.512E+01
 6.000E+01, 1.930E+02,-4.720E+01,-9.826E+01,-3.787E+01, 8.583E-01,-3.892E-01, 0.000E+00,-1.374E+00, 1.010E+01, 3.999E-03, 3.999E-03,-1.645E+02
 9.001E+01, 1.938E+02,-6.556E+01,-5.409E+01,-5.590E+01, 8.204E-01,-3.599E-01, 0.000E+00,-1.265E+00, 1.872E+01, 3.999E-03, 3.999E-03,-2.653E+02
 1.200E+02, 1.945E+02,-7.684E+01,-2.885E+01,-6.413E+01, 7.779E-01,-3.171E-01, 0.000E+00,-1.134E+00, 2.519E+01, 3.999E-03, 3.999E-03,-3.556E+02
 1.500E+02, 1.955E+02,-8.255E+01,-1.723E+01,-6.694E+01, 7.493E-01,-5.818E-02, 0.000E+00,-1.935E-01, 2.950E+01, 3.999E-03, 3.999E-03,-3.711E+02
 1.800E+02, 1.953E+02,-8.592E+01,-1.334E+01,-6.834E+01, 7.262E-01,-3.661E-02, 0.000E+00,-1.521E-01, 2.837E+01, 3.999E-03, 3.999E-03,-3.832E+02
 2.100E+02, 1.963E+02,-8.821E+01,-8.935E+00,-6.807E+01, 7.086E-01,-1.804E-02, 0.000E+00,-8.040E-02, 3.176E+01, 3.999E-03, 3.999E-03,-3.896E+02
 2.400E+02, 1.959E+02,-8.890E+01,-8.365E+00,-6.716E+01, 6.962E-01, 1.176E-02, 0.000E+00, 4.353E-02, 3.216E+01, 3.999E-03, 3.999E-03,-3.861E+02
