s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-4.000E+02, 0.000E+00,-7.463E-04, 1.327E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.449E-04, 0.000E+00, 0.000E+00,-8.255E-01
-3.700E+02, 0.000E+00, 1.215E-01,-4.390E+00, 9.415E-02, 0.000E+00,-1.621E+00, 0.000E+00,-5.632E+00,-5.795E+00, 0.000E+00, 0.000E+00,-4.511E+02
-3.400E+02, 0.000E+00, 8.840E-02,-2.998E-01, 9.309E-02, 0.000E+00,-1.618E-03, 0.000E+00,-7.076E-03,-1.199E-01, 0.000E+00, 0.000E+00,-4.516E+02
-3.100E+02, 0.000E+00, 6.267E-02,-2.171E-01, 6.926E-02, 0.000E+00, 1.125E-04, 0.000E+00, 1.909E-03,-8.501E-02, 0.000E+00, 0.000E+00,-4.515E+02
-2.800E+02, 0.000E+00, 4.422E-02,-1.571E-01, 4.897E-02, 0.000E+00,-5.065E-04, 0.000E+00,-3.362E-03,-6.446E-02, 0.000E+00, 0.000E+00,-4.518E+02
-2.500E+02, 0.000E+00, 3.113E-02,-1.138E-01, 3.604E-02, 0.000E+00,-3.841E-04, 0.000E+00,-5.354E-06,-4.701E-02, 0.000E+00, 0.000E+00,-4.518E+02
-2.200E+02, 0.000E+00, 2.207E-02,-9.394E-02, 2.701E-02, 0.000E+00,-4.053E-03, 0.000E+00,-1.465E-02,-4.891E-02, 0.000E+00, 0.000E+00,-4.529E+02
-1.900E+02, 0.000E+00, 1.523E-02,-5.694E-02, 2.030E-02, 0.000E+00, 1.692E-03, 0.000E+00, 7.266E-03,-1.971E-02, 0.000E+00, 0.000E+00,-4.523E+02
-1.600E+02, 0.000E+00, 1.049E-02,-4.493E-02, 1.401E-02, 0.000E+00,-3.032E-04, 0.000E+00,-1.221E-03,-2.073E-02, 0.000E+00, 0.000E+00,-4.524E+02
-1.300E+02, 0.000E+00, 7.128E-03,-3.348E-02, 1.016E-02, 0.000E+00,-3.433E-04, 0.000E+00,-1.688E-03,-1.654E-02, 0.000E+00, 0.000E+00,-4.526E+02
-9.998E+01, 0.000E+00, 4.734E-03,-2.501E-02, 8.141E-03, 0.000E+00,-1.517E-04, 0.000E+00,-8.335E-04,-1.229E-02, 0.000E+00, 0.000E+00,-4.526E+02
-6.998E+01, 0.000E+00, 2.987E-03,-1.808E-02, 5.787E-03, 0.000E+00, 1.988E-04, 0.000E+00,-7.550E-05,-9.105E-03, 0.000E+00, 0.000E+00,-4.526E+02
-4.000E+01, 0.000E+00, 1.786E-03,-1.421E-02, 4.660E-03, 0.000E+00,-3.725E-05, 0.000E+00, 9.265E-04,-7.801E-03, 0.000E+00, 0.000E+00,-4.526E+02
-9.976E+00, 0.000E+00, 8.739E-04,-1.127E-02, 3.547E-03, 0.000E+00,-1.446E-04, 0.000E+00,-1.300E-04,-6.991E-03, 0.000E+00, 0.000E+00,-4.526E+02
 2.002E+01, 1.992E+01,-3.301E+00,-1.353E+01,-1.357E+00, 1.051E-01, 6.383E-01, 0.000E+00, 2.232E+00, 2.472E+00, 4.460E-04, 4.460E-04,-2.743E+02
 5.002E+01, 8.871E+01,-1.778E+01,-5.419E+01,-1.295E+01, 4.271E-01, 6.686E-02, 0.000E+00, 2.352E-01, 4.295E+00, 1.889E-03, 1.889E-03,-2.555E+02
