s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-7.466E-04,-4.778E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.471E-04, 0.000E+00, 0.000E+00,-8.255E-01
-4.998E+01, 0.000E+00,-1.393E-05, 1.526E-02,-3.546E-07, 0.000E+00, 6.107E-03, 0.000E+00, 1.879E-02, 2.136E-02, 0.000E+00, 0.000E+00,-3.251E-01
-3.996E+01, 0.000E+00,-6.564E-06,-3.045E-03,-1.215E-06, 0.000E+00,-1.220E-03, 0.000E+00,-5.008E-03,-4.273E-03, 0.000E+00, 0.000E+00,-4.584E-01
-2.994E+01, 0.000E+00,-6.545E-06,-2.602E-03,-1.098E-06, 0.000E+00,-1.044E-03, 0.000E+00,-4.563E-03,-3.653E-03, 0.000E+00, 0.000E+00,-5.799E-01
-1.992E+01, 0.000E+00,-6.505E-06,-3.625E-03,-9.375E-07, 0.000E+00,-1.453E-03, 0.000E+00,-5.534E-03,-5.086E-03, 0.000E+00, 0.000E+00,-7.273E-01
-9.896E+00, 0.000E+00,-6.316E-06,-3.634E-03,-5.534E-07, 0.000E+00,-1.456E-03, 0.000E+00,-5.368E-03,-5.097E-03, 0.000E+00, 0.000E+00,-8.702E-01
 1.301E-02, 1.753E-04,-7.714E-06,-1.102E-02,-4.179E-07, 3.621E-06,-4.373E-03, 0.000E+00,-1.374E-02,-1.522E-02, 1.498E-08, 1.498E-08,-1.232E+00
 1.000E+01, 3.365E+01,-5.225E+00,-2.573E+01,-1.585E+00, 1.561E-01, 4.342E-01, 0.000E+00, 1.511E+00, 1.698E+00, 6.706E-04, 6.706E-04, 3.888E+01
 2.001E+01, 9.886E+01,-1.574E+01,-7.187E+01,-8.879E+00, 4.486E-01, 9.571E-01, 0.000E+00, 3.338E+00, 3.773E+00, 2.002E-03, 2.002E-03, 1.277E+02
 3.001E+01, 1.659E+02,-2.930E+01,-1.139E+02,-1.942E+01, 7.223E-01, 1.090E+00, 0.000E+00, 3.804E+00, 5.120E+00, 3.336E-03, 3.336E-03, 2.288E+02
 4.000E+01, 1.999E+02,-4.139E+01,-1.278E+02,-3.100E+01, 8.536E-01,-6.722E-01, 0.000E+00,-2.339E+00,-1.124E-01, 3.999E-03, 3.999E-03, 1.667E+02
 5.001E+01, 1.988E+02,-5.010E+01,-1.090E+02,-3.972E+01, 8.557E-01,-6.509E-01, 0.000E+00,-2.270E+00, 1.407E-01, 3.999E-03, 3.999E-03, 1.063E+02
 6.001E+01, 2.006E+02,-5.925E+01,-9.321E+01,-4.700E+01, 8.537E-01,-1.730E-01, 0.000E+00,-6.351E-01, 1.838E+00, 3.999E-03, 3.999E-03, 8.943E+01
 7.002E+01, 2.001E+02,-6.754E+01,-7.895E+01,-5.296E+01, 8.490E-01,-3.264E-01, 0.000E+00,-1.214E+00, 1.159E+00, 3.999E-03, 3.999E-03, 5.716E+01
 8.002E+01, 2.005E+02,-7.499E+01,-6.631E+01,-5.747E+01, 8.535E-01, 2.252E-01, 0.000E+00, 8.088E-01, 2.850E+00, 3.999E-03, 3.999E-03, 7.866E+01
 9.000E+01, 1.998E+02,-8.113E+01,-5.776E+01,-6.095E+01, 8.577E-01,-4.252E-01, 0.000E+00,-1.538E+00, 4.096E-01, 3.999E-03, 3.999E-03, 3.783E+01
 1.000E+02, 1.998E+02,-8.686E+01,-4.860E+01,-6.393E+01, 8.596E-01,-1.575E-01, 0.000E+00,-5.095E-01, 1.101E+00, 3.999E-03, 3.999E-03, 2.429E+01
 1.100E+02, 2.002E+02,-9.163E+01,-4.241E+01,-6.548E+01, 8.546E-01,-3.028E-03, 0.000E+00,-1.021E-02, 1.516E+00, 3.999E-03, 3.999E-03, 2.401E+01
 1.200E+02, 1.998E+02,-9.591E+01,-3.586E+01,-6.750E+01, 8.591E-01,-1.614E-02, 0.000E+00,-7.312E-02, 1.317E+00, 3.999E-03, 3.999E-03, 2.207E+01
 1.300E+02, 2.001E+02,-1.001E+02,-3.020E+01,-6.961E+01, 8.661E-01,-3.712E-02, 0.000E+00,-1.134E-01, 1.091E+00, 3.999E-03, 3.999E-03, 1.906E+01
 1.400E+02, 1.995E+02,-1.033E+02,-2.590E+01,-7.043E+01, 8.667E-01,-1.278E-01, 0.000E+00,-4.811E-01, 6.831E-01, 3.999E-03, 3.999E-03, 6.280E+00
 1.500E+02, 2.001E+02,-1.062E+02,-2.253E+01,-7.140E+01, 8.644E-01,-1.076E-01, 0.000E+00,-3.812E-01, 6.710E-01, 3.999E-03, 3.999E-03,-3.855E+00
 1.600E+02, 2.004E+02,-1.086E+02,-1.934E+01,-7.183E+01, 8.549E-01, 1.985E-01, 0.000E+00, 7.444E-01, 1.679E+00, 3.999E-03, 3.999E-03, 1.591E+01
 1.700E+02, 2.001E+02,-1.107E+02,-1.703E+01,-7.207E+01, 8.477E-01, 4.606E-02, 0.000E+00, 1.238E-01, 1.142E+00, 3.999E-03, 3.999E-03, 1.919E+01
 1.800E+02, 1.985E+02,-1.129E+02,-1.262E+01,-7.324E+01, 8.451E-01,-7.380E-02, 0.000E+00,-2.858E-01, 5.879E-01, 3.999E-03, 3.999E-03, 1.159E+01
 1.900E+02, 2.001E+02,-1.149E+02,-1.167E+01,-7.365E+01, 8.462E-01,-2.793E-02, 0.000E+00,-1.388E-01, 7.253E-01, 3.999E-03, 3.999E-03, 7.902E+00
 2.000E+02, 2.001E+02,-1.165E+02,-1.043E+01,-7.325E+01, 8.425E-01,-1.503E-02, 0.000E+00,-5.820E-02, 7.268E-01, 3.999E-03, 3.999E-03, 6.356E+00
 2.100E+02, 2.003E+02,-1.177E+02,-1.011E+01,-7.309E+01, 8.566E-01,-1.792E-01, 0.000E+00,-6.041E-01, 1.167E-01, 3.999E-03, 3.999E-03,-9.692E+00
