s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+02, 0.000E+00,-4.779E-04, 1.775E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.761E-04, 0.000E+00, 0.000E+00,-8.625E-01
-5.699E+02, 0.000E+00, 2.856E-02,-1.526E+00, 1.513E-02,-8.862E-19,-6.003E-01, 0.000E+00,-2.101E+00,-2.082E+00, 0.000E+00, 0.000E+00,-1.685E+02
-5.400E+02, 0.000E+00, 2.574E-02,-2.603E-02, 1.824E-02,-1.508E-18,-7.443E-04, 0.000E+00,-3.829E-03, 1.721E-02, 0.000E+00, 0.000E+00,-1.688E+02
-5.099E+02, 0.000E+00, 2.321E-02,-2.081E-02, 1.867E-02,-4.941E-19,-1.407E-05, 0.000E+00, 4.465E-04, 2.106E-02, 0.000E+00, 0.000E+00,-1.688E+02
-4.800E+02, 0.000E+00, 2.079E-02,-1.304E-02, 1.636E-02,-9.842E-19, 1.530E-03, 0.000E+00, 6.430E-03, 2.564E-02, 0.000E+00, 0.000E+00,-1.683E+02
-4.499E+02, 0.000E+00, 1.878E-02,-1.546E-02, 1.381E-02, 0.000E+00,-2.197E-03, 0.000E+00,-6.141E-03, 1.494E-02, 0.000E+00, 0.000E+00,-1.688E+02
-4.200E+02, 0.000E+00, 1.720E-02, 9.078E-04, 1.217E-02,-8.776E-19, 2.576E-03, 0.000E+00, 5.363E-03, 3.285E-02, 0.000E+00, 0.000E+00,-1.684E+02
-3.899E+02, 0.000E+00, 1.579E-02,-9.117E-03, 1.128E-02,-4.926E-19,-2.493E-03, 0.000E+00,-7.532E-03, 1.546E-02, 0.000E+00, 0.000E+00,-1.690E+02
-3.599E+02, 0.000E+00, 1.459E-02,-9.885E-04, 1.058E-02,-7.562E-19,-1.669E-04, 0.000E+00, 1.867E-03, 2.401E-02, 0.000E+00, 0.000E+00,-1.688E+02
-3.300E+02, 0.000E+00, 1.357E-02, 3.604E-03, 1.002E-02,-7.793E-19, 4.361E-04, 0.000E+00,-1.153E-03, 2.763E-02, 0.000E+00, 0.000E+00,-1.689E+02
-2.999E+02, 0.000E+00, 1.270E-02, 6.852E-03, 9.447E-03,-4.368E-19, 1.123E-03, 0.000E+00, 3.906E-03, 3.012E-02, 0.000E+00, 0.000E+00,-1.686E+02
-2.700E+02, 0.000E+00, 1.189E-02, 7.507E-03, 8.611E-03,-7.655E-19, 7.987E-04, 0.000E+00, 3.692E-03, 2.880E-02, 0.000E+00, 0.000E+00,-1.683E+02
-2.399E+02, 0.000E+00, 1.124E-02, 4.953E-03, 7.929E-03,-4.478E-19,-1.179E-03, 0.000E+00,-4.215E-03, 2.294E-02, 0.000E+00, 0.000E+00,-1.686E+02
-2.100E+02, 0.000E+00, 1.070E-02, 8.257E-03, 7.859E-03,-8.890E-19,-2.699E-04, 0.000E+00,-1.924E-03, 2.655E-02, 0.000E+00, 0.000E+00,-1.688E+02
-1.799E+02, 0.000E+00, 1.027E-02, 1.110E-02, 7.627E-03,-1.130E-18, 2.422E-04, 0.000E+00, 2.318E-04, 2.924E-02, 0.000E+00, 0.000E+00,-1.688E+02
-1.500E+02, 0.000E+00, 9.921E-03, 8.558E-03, 7.388E-03,-7.081E-19,-1.077E-03, 0.000E+00,-2.497E-03, 2.479E-02, 0.000E+00, 0.000E+00,-1.690E+02
-1.199E+02, 0.000E+00, 9.629E-03, 1.138E-02, 7.011E-03,-1.473E-18,-3.712E-04, 0.000E+00, 1.446E-04, 2.764E-02, 0.000E+00, 0.000E+00,-1.690E+02
-8.995E+01, 0.000E+00, 9.370E-03, 1.582E-02, 6.683E-03,-3.480E-19, 1.313E-03, 0.000E+00, 1.757E-03, 3.319E-02, 0.000E+00, 0.000E+00,-1.688E+02
-5.999E+01, 0.000E+00, 9.160E-03, 1.121E-02, 6.482E-03,-9.478E-19,-1.028E-03, 0.000E+00,-2.231E-03, 2.583E-02, 0.000E+00, 0.000E+00,-1.690E+02
-2.993E+01, 0.000E+00, 8.977E-03, 1.242E-02, 6.427E-03,-4.349E-19,-4.223E-04, 0.000E+00, 5.493E-05, 2.740E-02, 0.000E+00, 0.000E+00,-1.690E+02
