s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 2.900E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 3.060E-02, 2.898E+01, 2.900E+01, 2.903E+01, 2.898E+01, 2.895E+01, 2.905E+01, 2.899E+01, 2.896E+01,-9.852E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.265E+02, 1.308E+02, 1.361E+02, 1.801E+02, 6.315E+01, 1.434E+02, 1.850E+02, 6.415E+01,-5.667E+01, 1.983E-01, 6.647E-03, 1.892E+02
 8.000E+02, 1.399E+02, 1.450E+02, 1.516E+02, 1.966E+02, 7.141E+01, 1.611E+02, 2.032E+02, 7.084E+01,-7.838E+01, 1.688E-01, 2.313E-02, 1.976E+02
 1.200E+03, 1.494E+02, 1.565E+02, 1.590E+02, 2.093E+02, 7.979E+01, 1.722E+02, 2.183E+02, 7.913E+01,-7.720E+01, 1.544E-01, 3.114E-02, 1.975E+02
 1.600E+03, 1.586E+02, 1.626E+02, 1.673E+02, 2.210E+02, 8.740E+01, 1.795E+02, 2.227E+02, 8.550E+01,-7.631E+01, 1.505E-01, 3.337E-02, 1.976E+02
 2.000E+03, 1.651E+02, 1.699E+02, 1.745E+02, 2.266E+02, 9.424E+01, 1.865E+02, 2.327E+02, 9.044E+01,-7.514E+01, 1.498E-01, 3.376E-02, 1.976E+02
 2.400E+03, 1.697E+02, 1.754E+02, 1.800E+02, 2.319E+02, 9.716E+01, 1.929E+02, 2.383E+02, 9.487E+01,-7.465E+01, 1.493E-01, 3.403E-02, 1.976E+02
 2.800E+03, 1.756E+02, 1.817E+02, 1.850E+02, 2.395E+02, 1.023E+02, 1.991E+02, 2.461E+02, 9.988E+01,-7.399E+01, 1.493E-01, 3.404E-02, 1.976E+02
 3.200E+03, 1.796E+02, 1.854E+02, 1.904E+02, 2.437E+02, 1.046E+02, 2.051E+02, 2.488E+02, 1.023E+02,-7.338E+01, 1.490E-01, 3.415E-02, 1.975E+02
 3.600E+03, 1.845E+02, 1.886E+02, 1.972E+02, 2.483E+02, 1.080E+02, 2.087E+02, 2.517E+02, 1.052E+02,-7.234E+01, 1.488E-01, 3.427E-02, 1.975E+02
 4.000E+03, 1.888E+02, 1.922E+02, 2.019E+02, 2.544E+02, 1.100E+02, 2.133E+02, 2.552E+02, 1.080E+02,-7.107E+01, 1.483E-01, 3.456E-02, 1.975E+02
 4.400E+03, 1.923E+02, 1.968E+02, 2.048E+02, 2.583E+02, 1.138E+02, 2.177E+02, 2.603E+02, 1.123E+02,-7.006E+01, 1.480E-01, 3.471E-02, 1.975E+02
 4.800E+03, 1.957E+02, 1.992E+02, 2.095E+02, 2.619E+02, 1.156E+02, 2.201E+02, 2.659E+02, 1.117E+02,-7.044E+01, 1.477E-01, 3.491E-02, 1.975E+02
 5.200E+03, 1.980E+02, 2.034E+02, 2.117E+02, 2.646E+02, 1.176E+02, 2.257E+02, 2.694E+02, 1.151E+02,-7.038E+01, 1.478E-01, 3.487E-02, 1.975E+02
 5.600E+03, 2.019E+02, 2.057E+02, 2.179E+02, 2.662E+02, 1.216E+02, 2.277E+02, 2.713E+02, 1.183E+02,-7.028E+01, 1.477E-01, 3.490E-02, 1.975E+02
 6.000E+03, 2.035E+02, 2.085E+02, 2.183E+02, 2.714E+02, 1.208E+02, 2.324E+02, 2.753E+02, 1.177E+02,-7.047E+01, 1.479E-01, 3.477E-02, 1.975E+02
