s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
-6.000E+01, 0.000E+00,-7.677E-04,-4.654E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.682E-04, 0.000E+00, 0.000E+00
-4.998E+01, 0.000E+00,-1.099E-05,-1.190E-05,-3.538E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.324E-05, 0.000E+00, 0.000E+00
-3.996E+01, 0.000E+00,-1.109E-05,-5.494E-05,-8.339E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.686E-05, 0.000E+00, 0.000E+00
-2.994E+01, 0.000E+00,-1.262E-05,-8.262E-05,-8.888E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.613E-05, 0.000E+00, 0.000E+00
-1.992E+01, 0.000E+00,-1.461E-05,-9.820E-05,-7.781E-07,-4.438E-21, 0.000E+00, 0.000E+00, 0.000E+00,-1.136E-04, 0.000E+00, 0.000E+00
-9.896E+00, 0.000E+00,-1.684E-05,-1.057E-04,-6.907E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.233E-04, 0.000E+00, 0.000E+00
 1.301E-02, 8.809E-05,-1.917E-05,-1.996E-04,-4.626E-07, 1.855E-06, 0.000E+00, 0.000E+00, 0.000E+00,-1.292E-04, 7.489E-09, 7.489E-09
 1.002E+01, 1.692E+01,-2.552E+00,-1.381E+01,-6.381E-01, 8.070E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.779E-03, 3.364E-04, 3.364E-04
 2.002E+01, 4.961E+01,-7.574E+00,-3.799E+01,-4.269E+00, 2.382E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.466E-03, 1.002E-03, 1.002E-03
 3.002E+01, 8.276E+01,-1.407E+01,-5.994E+01,-9.111E+00, 3.858E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.547E-02, 1.669E-03, 1.669E-03
 4.002E+01, 1.000E+02,-1.966E+01,-6.624E+01,-1.453E+01, 4.600E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.519E-02, 2.000E-03, 2.000E-03
 5.001E+01, 1.001E+02,-2.279E+01,-5.986E+01,-1.790E+01, 4.612E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.698E-02, 2.000E-03, 2.000E-03
 6.001E+01, 1.003E+02,-2.554E+01,-5.473E+01,-2.047E+01, 4.621E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.619E-02, 2.000E-03, 2.000E-03
 7.002E+01, 9.988E+01,-2.753E+01,-5.062E+01,-2.221E+01, 4.637E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.344E-02, 2.000E-03, 2.000E-03
 8.001E+01, 1.001E+02,-2.926E+01,-4.756E+01,-2.379E+01, 4.634E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.871E-02, 2.000E-03, 2.000E-03
 9.002E+01, 9.984E+01,-3.036E+01,-4.519E+01,-2.483E+01, 4.651E-01, 0.000E+00, 0.000E+00, 0.000E+00,-7.472E-02, 2.000E-03, 2.000E-03
 1.000E+02, 9.985E+01,-3.128E+01,-4.400E+01,-2.509E+01, 4.642E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.100E-02, 2.000E-03, 2.000E-03
 1.100E+02, 1.001E+02,-3.196E+01,-4.258E+01,-2.611E+01, 4.627E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.334E-01, 2.000E-03, 2.000E-03
 1.200E+02, 1.000E+02,-3.224E+01,-4.230E+01,-2.602E+01, 4.647E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.746E-02, 2.000E-03, 2.000E-03
 1.300E+02, 1.000E+02,-3.261E+01,-4.144E+01,-2.655E+01, 4.647E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.172E-01, 2.000E-03, 2.000E-03
 1.400E+02, 9.997E+01,-3.287E+01,-4.062E+01,-2.708E+01, 4.639E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.343E-01, 2.000E-03, 2.000E-03
 1.500E+02, 9.993E+01,-3.321E+01,-4.023E+01,-2.710E+01, 4.620E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.470E-01, 2.000E-03, 2.000E-03
 1.600E+02, 1.000E+02,-3.341E+01,-4.011E+01,-2.709E+01, 4.617E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.297E-01, 2.000E-03, 2.000E-03
 1.700E+02, 9.994E+01,-3.373E+01,-3.951E+01,-2.727E+01, 4.626E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.024E-01, 2.000E-03, 2.000E-03
 1.800E+02, 9.991E+01,-3.374E+01,-3.978E+01,-2.693E+01, 4.629E-01, 0.000E+00, 0.000E+00, 0.000E+00,-7.828E-02, 2.000E-03, 2.000E-03
