s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-1.000E+02, 0.000E+00,-7.908E-04, 1.298E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.895E-04, 0.000E+00, 0.000E+00,-8.071E-01
-6.998E+01, 0.000E+00, 2.851E-02,-7.276E-01, 7.834E-03, 0.000E+00,-2.748E-01, 0.000E+00,-9.607E-01,-9.660E-01, 0.000E+00, 0.000E+00,-7.760E+01
-3.996E+01, 0.000E+00, 2.320E-02,-3.704E-02, 7.445E-03, 0.000E+00,-5.142E-04, 0.000E+00,-2.337E-03,-6.908E-03, 0.000E+00, 0.000E+00,-7.778E+01
-9.919E+00, 0.000E+00, 1.938E-02,-2.827E-02, 7.454E-03, 0.000E+00, 8.124E-04, 0.000E+00, 1.052E-03,-6.178E-04, 0.000E+00, 0.000E+00,-7.770E+01
 2.002E+01, 4.145E+01,-6.722E+00,-3.042E+01,-3.203E+00, 2.098E-01, 3.083E-01, 0.000E+00, 1.085E+00, 1.618E+00, 8.941E-04, 8.941E-04, 8.793E+00
 5.001E+01, 1.813E+02,-4.022E+01,-1.077E+02,-2.883E+01, 8.448E-01,-9.405E-04, 0.000E+00,-2.051E-02, 5.408E+00, 3.778E-03, 3.778E-03, 7.155E+00
 8.001E+01, 1.942E+02,-6.765E+01,-6.896E+01,-5.157E+01, 8.855E-01,-1.065E-01, 0.000E+00,-3.791E-01, 6.788E+00, 3.999E-03, 3.999E-03,-2.313E+01
 1.100E+02, 1.953E+02,-8.641E+01,-3.653E+01,-6.469E+01, 8.596E-01,-5.712E-02, 0.000E+00,-2.097E-01, 8.476E+00, 3.999E-03, 3.999E-03,-3.988E+01
 1.400E+02, 1.974E+02,-9.749E+01,-1.753E+01,-7.366E+01, 8.295E-01,-4.672E-02, 0.000E+00,-1.859E-01, 9.541E+00, 3.999E-03, 3.999E-03,-5.473E+01
 1.700E+02, 1.979E+02,-1.030E+02,-1.010E+01,-7.568E+01, 8.007E-01,-3.329E-02, 0.000E+00,-1.267E-01, 9.861E+00, 3.999E-03, 3.999E-03,-6.486E+01
 2.000E+02, 1.983E+02,-1.061E+02,-6.088E+00,-7.552E+01, 7.773E-01,-7.138E-03, 0.000E+00,-3.106E-02, 1.136E+01, 3.999E-03, 3.999E-03,-6.734E+01
 2.300E+02, 1.974E+02,-1.079E+02,-4.507E+00,-7.398E+01, 7.664E-01,-1.128E-02, 0.000E+00,-6.602E-02, 1.187E+01, 3.999E-03, 3.999E-03,-7.262E+01
 2.600E+02, 1.984E+02,-1.103E+02,-4.772E+00,-7.400E+01, 7.454E-01,-3.176E-02, 0.000E+00,-1.134E-01, 1.009E+01, 3.999E-03, 3.999E-03,-8.168E+01
 2.900E+02, 1.980E+02,-1.114E+02,-3.267E+00,-7.277E+01, 7.388E-01, 6.159E-03, 0.000E+00, 2.372E-02, 1.137E+01, 3.999E-03, 3.999E-03,-7.978E+01
 3.200E+02, 1.986E+02,-1.125E+02,-3.568E+00,-7.206E+01, 7.218E-01, 4.419E-02, 0.000E+00, 1.525E-01, 1.127E+01, 3.999E-03, 3.999E-03,-6.760E+01
 3.500E+02, 1.983E+02,-1.128E+02,-1.737E+00,-7.103E+01, 7.019E-01, 2.995E-02, 0.000E+00, 9.288E-02, 1.348E+01, 3.999E-03, 3.999E-03,-6.018E+01
