s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.036E-01, 2.498E+01, 2.500E+01, 2.498E+01, 2.498E+01, 2.498E+01, 2.501E+01, 2.499E+01, 2.499E+01,-1.908E+01, 2.095E-01, 3.901E-04, 0.000E+00
 5.001E+01, 5.910E+01, 5.988E+01, 4.651E+01, 1.030E+02, 2.779E+01, 4.880E+01, 1.039E+02, 2.699E+01, 5.920E+01, 2.095E-01, 4.295E-04, 1.344E+02
 1.000E+02, 9.583E+01, 9.745E+01, 1.056E+02, 1.489E+02, 3.299E+01, 1.082E+02, 1.511E+02, 3.302E+01, 2.936E+01, 2.083E-01, 1.078E-03, 1.944E+02
 1.500E+02, 1.141E+02, 1.171E+02, 1.315E+02, 1.729E+02, 3.802E+01, 1.391E+02, 1.746E+02, 3.756E+01, 1.172E+00, 2.069E-01, 1.874E-03, 1.967E+02
 2.000E+02, 1.192E+02, 1.207E+02, 1.375E+02, 1.790E+02, 4.119E+01, 1.388E+02, 1.823E+02, 4.102E+01,-7.788E+00, 2.049E-01, 2.952E-03, 1.992E+02
 2.500E+02, 1.222E+02, 1.243E+02, 1.407E+02, 1.835E+02, 4.248E+01, 1.435E+02, 1.867E+02, 4.280E+01,-9.525E+00, 2.025E-01, 4.297E-03, 1.990E+02
 3.000E+02, 1.264E+02, 1.266E+02, 1.441E+02, 1.908E+02, 4.427E+01, 1.474E+02, 1.887E+02, 4.376E+01,-9.257E+00, 1.999E-01, 5.760E-03, 1.994E+02
 3.500E+02, 1.273E+02, 1.293E+02, 1.465E+02, 1.904E+02, 4.515E+01, 1.496E+02, 1.934E+02, 4.487E+01,-8.995E+00, 1.969E-01, 7.422E-03, 1.987E+02
 4.000E+02, 1.296E+02, 1.309E+02, 1.492E+02, 1.946E+02, 4.515E+01, 1.525E+02, 1.953E+02, 4.483E+01,-1.255E+01, 1.940E-01, 9.055E-03, 1.951E+02
 4.500E+02, 1.200E+02, 1.213E+02, 1.382E+02, 1.770E+02, 4.478E+01, 1.420E+02, 1.773E+02, 4.468E+01,-4.938E+01, 1.912E-01, 1.065E-02, 1.447E+02
 5.000E+02, 1.129E+02, 1.289E+02, 1.306E+02, 1.616E+02, 4.662E+01, 1.524E+02, 1.872E+02, 4.713E+01,-2.027E+01, 1.883E-01, 1.226E-02, 9.710E+01
 5.500E+02, 1.150E+02, 1.210E+02, 1.215E+02, 1.743E+02, 4.927E+01, 1.395E+02, 1.744E+02, 4.899E+01,-9.621E+00, 1.852E-01, 1.397E-02, 4.543E+00
 6.000E+02, 1.171E+02, 1.432E+02, 1.190E+02, 1.820E+02, 5.020E+01, 1.203E+02, 2.599E+02, 4.940E+01, 2.335E+01, 1.836E-01, 1.485E-02, 5.560E+00
 6.500E+02, 1.225E+02, 1.638E+02, 1.188E+02, 1.981E+02, 5.078E+01, 1.630E+02, 2.787E+02, 4.985E+01, 2.798E+01, 1.825E-01, 1.545E-02, 4.114E+00
 7.000E+02, 1.171E+02, 1.192E+02, 1.106E+02, 1.845E+02, 5.627E+01, 1.165E+02, 1.881E+02, 5.303E+01,-2.892E+01, 1.816E-01, 1.595E-02, 6.452E+00
 7.500E+02, 1.155E+02, 1.197E+02, 1.053E+02, 1.841E+02, 5.714E+01, 1.023E+02, 2.025E+02, 5.417E+01,-1.402E+01, 1.803E-01, 1.668E-02, 2.345E-01
 8.000E+02, 1.100E+02, 1.105E+02, 9.893E+01, 1.722E+02, 5.880E+01, 9.180E+01, 1.823E+02, 5.744E+01,-2.476E+01, 1.794E-01, 1.721E-02, 9.714E-01
 8.500E+02, 1.077E+02, 1.109E+02, 9.524E+01, 1.681E+02, 5.989E+01, 9.168E+01, 1.828E+02, 5.829E+01,-1.880E+01, 1.784E-01, 1.777E-02, 1.790E-01
 9.000E+02, 1.066E+02, 1.105E+02, 9.222E+01, 1.666E+02, 6.091E+01, 8.563E+01, 1.861E+02, 5.987E+01,-1.350E+01, 1.774E-01, 1.830E-02, 1.662E-01
 9.500E+02, 1.053E+02, 1.093E+02, 8.839E+01, 1.637E+02, 6.365E+01, 8.876E+01, 1.775E+02, 6.175E+01,-1.342E+01, 1.770E-01, 1.854E-02, 1.593E-01
 1.000E+03, 1.000E+02, 1.049E+02, 8.355E+01, 1.506E+02, 6.589E+01, 8.442E+01, 1.670E+02, 6.327E+01,-1.685E+01, 1.767E-01, 1.869E-02, 4.412E-01
