s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-2.500E+02, 0.000E+00,-6.272E-04, 1.749E-06,-6.283E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.318E-04, 0.000E+00, 0.000E+00,-8.501E-01
-2.199E+02, 0.000E+00,-4.944E-06,-8.513E-03,-1.225E-06, 0.000E+00,-3.411E-03, 0.000E+00,-8.095E-03,-1.193E-02, 0.000E+00, 0.000E+00,-1.496E+00
-1.900E+02, 0.000E+00, 1.749E-06,-2.443E-03,-2.851E-07, 0.000E+00,-9.742E-04, 0.000E+00,-8.265E-03,-3.416E-03, 0.000E+00, 0.000E+00,-2.153E+00
-1.599E+02, 0.000E+00,-8.529E-07, 1.900E-02, 1.392E-08,-1.602E-21, 7.599E-03, 0.000E+00, 2.364E-02, 2.659E-02, 0.000E+00, 0.000E+00,-2.667E-01
-1.300E+02, 0.000E+00,-5.053E-06, 3.600E-03,-1.021E-06, 0.000E+00, 1.439E-03, 0.000E+00, 9.696E-03, 5.033E-03, 0.000E+00, 0.000E+00, 5.043E-01
-9.991E+01, 0.000E+00,-2.747E-06,-1.855E-02,-1.216E-06, 0.000E+00,-7.421E-03, 0.000E+00,-2.267E-02,-2.598E-02, 0.000E+00, 0.000E+00,-1.305E+00
-6.996E+01, 0.000E+00, 1.485E-06,-4.926E-03,-4.805E-07, 0.000E+00,-1.967E-03, 0.000E+00,-1.124E-02,-6.892E-03, 0.000E+00, 0.000E+00,-2.198E+00
-3.990E+01, 0.000E+00,-4.523E-07, 1.835E-02,-1.281E-07, 0.000E+00, 7.340E-03, 0.000E+00, 2.194E-02, 2.569E-02, 0.000E+00, 0.000E+00,-4.474E-01
-9.948E+00, 0.000E+00,-4.703E-06, 5.781E-03,-7.221E-07, 0.000E+00, 2.312E-03, 0.000E+00, 1.225E-02, 8.087E-03, 0.000E+00, 0.000E+00, 5.267E-01
 2.004E+01, 9.974E+00,-1.729E+00,-7.643E+00,-5.626E-01, 5.254E-02, 2.671E-02, 0.000E+00, 9.817E-02, 1.190E-01, 2.237E-04, 2.237E-04, 8.341E+00
 5.000E+01, 4.366E+01,-8.320E+00,-3.013E+01,-5.259E+00, 2.191E-01, 2.282E-02, 0.000E+00, 7.982E-02, 1.962E-01, 9.448E-04, 9.448E-04, 1.469E+01
 8.003E+01, 4.628E+01,-1.094E+01,-2.681E+01,-8.619E+00, 2.314E-01,-2.097E-02, 0.000E+00,-7.389E-02, 1.204E-01, 9.998E-04, 9.998E-04, 8.803E+00
 1.100E+02, 4.614E+01,-1.300E+01,-2.148E+01,-1.167E+01, 2.316E-01,-3.037E-03, 0.000E+00,-9.787E-03, 2.131E-01, 9.998E-04, 9.998E-04, 8.023E+00
 1.400E+02, 4.625E+01,-1.488E+01,-1.718E+01,-1.423E+01, 2.314E-01,-1.533E-02, 0.000E+00,-5.443E-02, 1.720E-01, 9.998E-04, 9.998E-04, 3.690E+00
 1.700E+02, 4.634E+01,-1.659E+01,-1.328E+01,-1.651E+01, 2.316E-01,-4.852E-03, 0.000E+00,-1.728E-02, 1.967E-01, 9.998E-04, 9.998E-04, 2.314E+00
 2.000E+02, 4.649E+01,-1.807E+01,-1.027E+01,-1.818E+01, 2.316E-01, 1.699E-03, 0.000E+00, 6.685E-03, 2.060E-01, 9.998E-04, 9.998E-04, 2.846E+00
 2.300E+02, 4.678E+01,-1.935E+01,-7.902E+00,-1.956E+01, 2.315E-01, 1.993E-03, 0.000E+00, 7.968E-03, 1.981E-01, 9.998E-04, 9.998E-04, 3.480E+00
